Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danny Green,Shared Games with David Roddy,Shared Games with Desmond Bane,Shared Games with Dillon Brooks,Shared Games with Ja Morant,Shared Games with Jacob Gilyard,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Shared Games with Ziaire Williams,Danny Green,David Roddy,Desmond Bane,Dillon Brooks,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,Ziaire Williams,co_inf with Danny Green,co_inf with David Roddy,co_inf with Desmond Bane,co_inf with Dillon Brooks,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,co_inf with Ziaire Williams,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
52.0,46.0,2023-02-02,26-136,MEM,CLE,0.0,20.95,5.0,7.0,0.714,0.0,0.0,,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,10.0,8.1,-28.0,7.0,5.0,0.7142857142857143,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,6.0,77.0,4.277777777777778,8.1,75.7,4.205555555555556,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+12),W (+12)
53.0,47.0,2023-02-05,26-139,MEM,TOR,0.0,15.9,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,6.0,6.1,-3.0,5.0,2.0,0.4,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,7.0,76.0,4.222222222222222,5.300000000000001,72.60000000000001,4.033333333333334,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-10),L (-10)
54.0,48.0,2023-02-07,26-141,MEM,CHI,0.0,24.7,5.0,9.0,0.556,0.0,0.0,,3.0,3.0,1.0,2.0,11.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,12.4,16.0,9.0,5.0,0.5555555555555556,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,13.0,55.0,3.055555555555556,11.2,65.0,3.611111111111111,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-15),L (-15)
55.0,49.0,2023-02-10,26-144,MEM,MIN,0.0,19.35,6.0,7.0,0.857,0.0,0.0,,2.0,3.0,0.667,2.0,2.0,4.0,4.0,1.0,0.0,2.0,2.0,14.0,14.1,9.0,7.0,6.0,0.8571428571428571,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,11.0,89.0,4.944444444444445,13.3,91.0,5.055555555555555,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-3),L (-3)
56.0,50.0,2023-02-12,26-146,MEM,BOS,0.0,23.433333333333334,7.0,8.0,0.875,0.0,0.0,,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,10.2,-12.0,8.0,7.0,0.875,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,5.0,74.0,4.111111111111111,10.2,66.0,3.6666666666666665,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+15),W (+15)
57.0,51.0,2023-02-15,26-149,MEM,UTA,1.0,31.166666666666668,4.0,8.0,0.5,0.0,0.0,,0.0,0.0,,5.0,5.0,10.0,3.0,3.0,3.0,0.0,3.0,8.0,15.0,-5.0,8.0,4.0,0.5,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,19.0,66.0,3.6666666666666665,15.000000000000004,72.1,4.005555555555556,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+21),W (+21)
58.0,52.0,2023-02-23,26-157,MEM,PHI,1.0,15.433333333333334,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,3.0,0.0,1.0,0.0,4.0,2.0,2.8,-3.0,3.0,1.0,0.3333333333333333,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,6.0,58.0,3.2222222222222223,2.7999999999999994,62.8,3.488888888888889,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-10),L (-10)
59.0,53.0,2023-02-25,26-159,MEM,DEN,0.0,18.5,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,3.0,6.0,9.0,1.0,0.0,0.0,2.0,0.0,8.0,8.0,3.0,6.0,4.0,0.6666666666666666,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,10.0,73.0,4.055555555555555,8.0,73.39999999999999,4.0777777777777775,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+6),W (+6)
60.0,54.0,2023-02-28,26-162,MEM,LAL,0.0,14.516666666666667,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,6.0,7.3,2.0,4.0,3.0,0.75,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,9.0,81.0,4.5,7.3,89.7,4.983333333333333,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-5),L (-5)
61.0,55.0,2023-03-01,26-163,MEM,HOU,0.0,19.933333333333334,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,1.0,3.0,4.0,7.0,2.0,1.0,0.0,0.0,4.0,6.0,7.4,9.0,5.0,2.0,0.4,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,9.0,96.0,5.333333333333333,6.599999999999998,98.09999999999998,5.449999999999999,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+18),W (+18)
62.0,56.0,2023-03-03,26-165,MEM,DEN,0.0,2.1166666666666667,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,1.0,0.0,0.0,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,-1.0,50.0,2.7777777777777777,0.1999999999999999,58.6,3.2555555555555555,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+12),W (+12)
63.0,,2023-03-05,26-167,MEM,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,100.0,5.555555555555555,0.0,103.8,5.766666666666667,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,,
64.0,,2023-03-07,26-169,MEM,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,46.0,2.555555555555556,0.0,59.29999999999999,3.294444444444444,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+14),W (+14)
65.0,,2023-03-09,26-171,MEM,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,93.0,5.166666666666667,0.0,100.1,5.561111111111111,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-16),L (-16)
66.0,,2023-03-11,26-173,MEM,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,90.0,5.0,0.0,82.8,4.6,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-6),L (-6)
67.0,,2023-03-13,26-175,MEM,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,98.0,5.444444444444445,0.0,91.1,5.061111111111111,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-9),L (-9)
68.0,,2023-03-15,26-177,MEM,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,85.0,4.722222222222222,0.0,80.7,4.483333333333333,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+21),W (+21)
69.0,,2023-03-17,26-179,MEM,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,100.0,5.555555555555555,0.0,94.3,5.238888888888889,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+4),W (+4)
70.0,,2023-03-18,26-180,MEM,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,109.0,6.055555555555555,0.0,109.6,6.088888888888889,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+16),W (+16)
71.0,,2023-03-20,26-182,MEM,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,57.0,3.1666666666666665,0.0,74.0,4.111111111111111,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-19),L (-19)
72.0,,2023-03-22,26-184,MEM,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,86.0,4.777777777777778,0.0,102.79999999999998,5.71111111111111,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+6),W (+6)
73.0,,2023-03-24,26-186,MEM,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,113.0,6.277777777777778,0.0,122.9,6.827777777777778,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+14),W (+14)
74.0,,2023-03-26,26-188,MEM,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,92.0,5.111111111111111,0.0,97.7,5.427777777777778,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+4),W (+4)
75.0,,2023-03-28,26-190,MEM,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,76.0,4.222222222222222,0.0,76.90000000000002,4.272222222222223,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+5),W (+5)
76.0,,2023-03-29,26-191,MEM,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,75.0,4.166666666666667,0.0,100.5,5.583333333333333,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+37),W (+37)
77.0,,2023-03-31,26-193,MEM,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,86.0,4.777777777777778,0.0,103.29999999999998,5.738888888888888,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+4),W (+4)
78.0,,2023-04-02,26-195,MEM,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,88.0,4.888888888888889,0.0,81.99999999999999,4.5555555555555545,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+5),W (+5)
79.0,,2023-04-04,26-197,MEM,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,91.0,5.055555555555555,0.0,97.70000000000002,5.427777777777779,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-9),L (-9)
