Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Clarke,Shared Games with Danny Green,Shared Games with David Roddy,Shared Games with Desmond Bane,Shared Games with Dillon Brooks,Shared Games with Ja Morant,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Brandon Clarke,Danny Green,David Roddy,Desmond Bane,Dillon Brooks,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,co_inf with Brandon Clarke,co_inf with Danny Green,co_inf with David Roddy,co_inf with Desmond Bane,co_inf with Dillon Brooks,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
63.0,32.0,2023-03-05,21-174,MEM,LAC,0,5.533333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-0.2,-3,0.0,0.0,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,1.0,99.0,5.823529411764706,-0.2000000000000001,104.0,6.117647058823529,0.0219046625638886,,
64.0,33.0,2023-03-07,21-176,MEM,LAL,0,5.283333333333333,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,-0.1,-1,2.0,1.0,0.5,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,0.0,46.0,2.7058823529411766,-0.1000000000000002,59.39999999999999,3.494117647058823,0.0219046625638886,W (+14),W (+14)
65.0,34.0,2023-03-09,21-178,MEM,GSW,0,6.7,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,2.8,-11,1.0,1.0,1.0,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,2.0,91.0,5.352941176470588,2.799999999999999,97.3,5.723529411764706,0.0219046625638886,L (-16),L (-16)
66.0,,2023-03-11,21-180,MEM,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,90.0,5.294117647058823,0.0,82.8,4.870588235294117,0.0219046625638886,L (-6),L (-6)
67.0,35.0,2023-03-13,21-182,MEM,DAL,0,2.6,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-3,0.0,0.0,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,-1.0,99.0,5.823529411764706,-0.7,91.8,5.4,0.0219046625638886,L (-9),L (-9)
68.0,36.0,2023-03-15,21-184,MEM,MIA,0,12.0,5.0,8.0,.625,1.0,3.0,.333,1,1.0,1.000,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,12.0,8.7,+9,5.0,4.0,0.8,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,5.0,80.0,4.705882352941177,8.299999999999999,72.4,4.258823529411765,0.0219046625638886,W (+21),W (+21)
69.0,,2023-03-17,21-186,MEM,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,100.0,5.882352941176471,0.0,94.3,5.547058823529412,0.0219046625638886,W (+4),W (+4)
70.0,,2023-03-18,21-187,MEM,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,109.0,6.411764705882353,0.0,109.6,6.447058823529411,0.0219046625638886,W (+16),W (+16)
71.0,,2023-03-20,21-189,MEM,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,57.0,3.3529411764705883,0.0,74.0,4.352941176470588,0.0219046625638886,L (-19),L (-19)
72.0,,2023-03-22,21-191,MEM,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,86.0,5.0588235294117645,0.0,102.79999999999998,6.047058823529411,0.0219046625638886,W (+6),W (+6)
73.0,,2023-03-24,21-193,MEM,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,113.0,6.647058823529412,0.0,122.9,7.229411764705882,0.0219046625638886,W (+14),W (+14)
74.0,,2023-03-26,21-195,MEM,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,92.0,5.411764705882353,0.0,97.7,5.747058823529412,0.0219046625638886,W (+4),W (+4)
75.0,,2023-03-28,21-197,MEM,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,76.0,4.470588235294118,0.0,76.90000000000002,4.523529411764707,0.0219046625638886,W (+5),W (+5)
76.0,,2023-03-29,21-198,MEM,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,75.0,4.411764705882353,0.0,100.5,5.911764705882353,0.0219046625638886,W (+37),W (+37)
77.0,,2023-03-31,21-200,MEM,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,86.0,5.0588235294117645,0.0,103.29999999999998,6.076470588235293,0.0219046625638886,W (+4),W (+4)
78.0,,2023-04-02,21-202,MEM,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,88.0,5.176470588235294,0.0,81.99999999999999,4.823529411764705,0.0219046625638886,W (+5),W (+5)
79.0,,2023-04-04,21-204,MEM,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,91.0,5.352941176470588,0.0,97.70000000000002,5.747058823529413,0.0219046625638886,L (-9),L (-9)
80.0,,2023-04-05,21-205,MEM,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,107.0,6.294117647058823,0.0,113.79999999999998,6.694117647058823,0.0219046625638886,W (+14),W (+14)
81.0,,2023-04-07,21-207,MEM,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,123.0,7.235294117647059,0.0,115.8,6.811764705882353,0.0219046625638886,L (-21),L (-21)
82.0,37.0,2023-04-09,21-209,MEM,OKC,1,32.65,9.0,19.0,.474,3.0,8.0,.375,3,4.0,.750,1.0,3.0,4.0,9.0,0.0,1.0,1.0,1.0,24.0,21.1,-7,11.0,6.0,0.5454545454545454,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,14.0,36.0,2.117647058823529,19.90000000000001,48.29999999999998,2.841176470588234,0.0219046625638886,W (+10),W (+10)
