Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Clarke,Shared Games with Danny Green,Shared Games with Desmond Bane,Shared Games with Dillon Brooks,Shared Games with Ja Morant,Shared Games with Jacob Gilyard,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Shared Games with Ziaire Williams,Brandon Clarke,Danny Green,Desmond Bane,Dillon Brooks,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,Ziaire Williams,co_inf with Brandon Clarke,co_inf with Danny Green,co_inf with Desmond Bane,co_inf with Dillon Brooks,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,co_inf with Ziaire Williams,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,45.0,2023-02-05,21-315,MEM,TOR,0,13.116666666666667,2.0,3.0,.667,1.0,1.0,1.000,1,1.0,1.000,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,6.7,-2,2.0,1.0,0.5,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,5.0,78.0,4.333333333333333,6.299999999999999,71.60000000000001,3.9777777777777774,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-10),L (-10)
54.0,,2023-02-07,21-317,MEM,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,68.0,3.7777777777777777,0.0,76.2,4.233333333333333,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-15),L (-15)
55.0,46.0,2023-02-10,21-320,MEM,MIN,0,14.316666666666666,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,3.6,+3,1.0,1.0,1.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,4.0,96.0,5.333333333333333,3.6000000000000005,100.7,5.594444444444445,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-3),L (-3)
56.0,,2023-02-12,21-322,MEM,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,79.0,4.388888888888889,0.0,76.2,4.233333333333333,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+15),W (+15)
57.0,,2023-02-15,21-325,MEM,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,85.0,4.722222222222222,0.0,87.09999999999998,4.838888888888888,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+21),W (+21)
58.0,47.0,2023-02-23,21-333,MEM,PHI,0,14.366666666666667,4.0,6.0,.667,1.0,3.0,.333,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,9.0,5.2,0,3.0,3.0,1.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,4.0,60.0,3.333333333333333,5.2,60.39999999999999,3.355555555555555,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-10),L (-10)
59.0,48.0,2023-02-25,21-335,MEM,DEN,0,4.25,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-10,1.0,0.0,0.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,-1.0,84.0,4.666666666666667,-1.1,82.49999999999999,4.583333333333332,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+6),W (+6)
60.0,49.0,2023-02-28,21-338,MEM,LAL,0,0.9833333333333332,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,0.0,90.0,5.0,0.0,97.0,5.388888888888889,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-5),L (-5)
61.0,,2023-03-01,21-339,MEM,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,105.0,5.833333333333333,0.0,104.7,5.816666666666666,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+18),W (+18)
62.0,50.0,2023-03-03,21-341,MEM,DEN,0,2.6166666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,+2,0.0,0.0,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,-1.0,50.0,2.7777777777777777,-0.7,59.5,3.305555555555556,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+12),W (+12)
63.0,51.0,2023-03-05,21-343,MEM,LAC,1,25.0,4.0,7.0,.571,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,8.0,7.1,0,5.0,4.0,0.8,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,8.0,92.0,5.111111111111111,7.1,96.7,5.372222222222223,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,,
64.0,52.0,2023-03-07,21-345,MEM,LAL,0,9.616666666666667,1.0,5.0,.200,1.0,4.0,.250,2,2.0,1.000,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,2.8,+2,1.0,0.0,0.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,1.0,45.0,2.5,2.0000000000000004,57.29999999999999,3.1833333333333327,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+14),W (+14)
65.0,53.0,2023-03-09,21-347,MEM,GSW,0,6.716666666666667,3.0,5.0,.600,0.0,2.0,.000,0,2.0,.000,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,6.0,5.2,-11,3.0,3.0,1.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,4.0,89.0,4.944444444444445,5.199999999999998,94.9,5.272222222222222,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-16),L (-16)
66.0,54.0,2023-03-11,21-349,MEM,DAL,0,22.53333333333333,10.0,13.0,.769,4.0,7.0,.571,0,1.0,.000,1.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,24.0,20.8,+11,6.0,6.0,1.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,15.0,75.0,4.166666666666667,20.8,62.0,3.4444444444444446,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-6),L (-6)
67.0,55.0,2023-03-13,21-351,MEM,DAL,0,26.25,8.0,11.0,.727,3.0,5.0,.600,0,0.0,,2.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,19.0,17.0,+9,6.0,5.0,0.8333333333333334,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,15.0,83.0,4.611111111111111,16.999999999999996,74.10000000000001,4.116666666666667,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-9),L (-9)
68.0,56.0,2023-03-15,21-353,MEM,MIA,0,17.85,2.0,7.0,.286,2.0,5.0,.400,2,2.0,1.000,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,5.2,-22,2.0,0.0,0.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,2.0,83.0,4.611111111111111,4.4,76.3,4.238888888888889,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+21),W (+21)
69.0,57.0,2023-03-17,21-355,MEM,SAS,0,12.683333333333334,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,-1.0,-11,2.0,1.0,0.5,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,0.0,100.0,5.555555555555555,-1.0,95.3,5.294444444444444,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+4),W (+4)
70.0,58.0,2023-03-18,21-356,MEM,GSW,0,20.05,3.0,5.0,.600,3.0,4.0,.750,2,4.0,.500,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,11.0,8.8,+14,1.0,0.0,0.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,5.0,104.0,5.777777777777778,7.999999999999999,101.6,5.644444444444444,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+16),W (+16)
71.0,59.0,2023-03-20,21-358,MEM,DAL,0,20.3,2.0,9.0,.222,0.0,3.0,.000,0,0.0,,2.0,4.0,6.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,+8,6.0,2.0,0.3333333333333333,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,1.0,56.0,3.111111111111111,-2.220446049250313e-16,74.0,4.111111111111111,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-19),L (-19)
72.0,60.0,2023-03-22,21-360,MEM,HOU,1,24.683333333333334,4.0,9.0,.444,1.0,5.0,.200,4,4.0,1.000,3.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,13.0,11.0,-3,4.0,3.0,0.75,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,5.0,81.0,4.5,9.399999999999997,93.4,5.188888888888889,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+6),W (+6)
73.0,61.0,2023-03-24,21-362,MEM,HOU,0,24.0,2.0,5.0,.400,0.0,3.0,.000,0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,1.5,+22,2.0,2.0,1.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,2.0,111.0,6.166666666666667,1.4999999999999991,121.4,6.7444444444444445,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+14),W (+14)
74.0,62.0,2023-03-26,21-364,MEM,ATL,0,12.466666666666669,2.0,6.0,.333,1.0,3.0,.333,1,2.0,.500,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,2.4,-2,3.0,1.0,0.3333333333333333,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,0.0,92.0,5.111111111111111,2.000000000000001,95.7,5.316666666666666,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+4),W (+4)
75.0,63.0,2023-03-28,22-001,MEM,ORL,0,10.983333333333333,0.0,5.0,.000,0.0,2.0,.000,0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8,-6,3.0,0.0,0.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,0.0,76.0,4.222222222222222,-0.7999999999999998,77.7,4.316666666666666,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+5),W (+5)
76.0,64.0,2023-03-29,22-002,MEM,LAC,0,31.066666666666663,3.0,8.0,.375,2.0,5.0,.400,0,0.0,,1.0,4.0,5.0,1.0,1.0,0.0,0.0,2.0,8.0,6.4,-11,3.0,1.0,0.3333333333333333,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,7.0,68.0,3.7777777777777777,6.399999999999998,94.1,5.227777777777778,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+37),W (+37)
77.0,65.0,2023-03-31,22-004,MEM,LAC,0,20.133333333333333,2.0,5.0,.400,0.0,1.0,.000,0,0.0,,3.0,4.0,7.0,2.0,0.0,0.0,1.0,2.0,4.0,4.2,,4.0,2.0,0.5,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,7.0,79.0,4.388888888888889,4.2,99.09999999999998,5.505555555555555,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+4),W (+4)
78.0,66.0,2023-04-02,22-006,MEM,CHI,0,11.766666666666667,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,2.9,-9,1.0,0.0,0.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,5.0,83.0,4.611111111111111,2.9000000000000004,79.1,4.394444444444444,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+5),W (+5)
79.0,67.0,2023-04-04,22-008,MEM,POR,0,27.066666666666663,6.0,9.0,.667,4.0,6.0,.667,0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,16.0,12.7,-4,3.0,2.0,0.6666666666666666,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,10.0,81.0,4.5,12.699999999999996,85.0,4.722222222222222,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-9),L (-9)
