Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
59.0,24.0,2023-02-24,21-101,HOU,GSW,1,33.65,5.0,12.0,.417,3.0,6.0,.500,2,3.0,.667,0.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,15.0,12.2,+2,6.0,2.0,0.3333333333333333,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,7.0,62.0,3.4444444444444446,11.400000000000004,69.6,3.866666666666666,0.0159674044708732,L (-19),L (-19)
60.0,25.0,2023-02-26,21-103,HOU,POR,1,31.916666666666668,3.0,10.0,.300,2.0,7.0,.286,2,2.0,1.000,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,10.0,7.5,-4,3.0,1.0,0.3333333333333333,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,5.0,52.0,2.888888888888889,6.699999999999998,70.19999999999999,3.9,0.0159674044708732,L (-37),L (-37)
61.0,26.0,2023-02-28,21-105,HOU,DEN,0,28.33333333333333,5.0,10.0,.500,2.0,5.0,.400,0,0.0,,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,12.0,10.5,-4,5.0,3.0,0.6,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,8.0,66.0,3.6666666666666665,10.5,77.09999999999998,4.283333333333332,0.0159674044708732,L (-15),L (-15)
62.0,27.0,2023-03-01,21-106,HOU,MEM,0,4.966666666666667,0.0,5.0,.000,0.0,4.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.2,-2,1.0,0.0,0.0,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,-5.0,53.0,2.9444444444444446,-4.2,66.99999999999999,3.722222222222221,0.0159674044708732,L (-17),L (-17)
63.0,,2023-03-04,21-109,HOU,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,85.0,4.722222222222222,0.0,98.0,5.444444444444445,0.0159674044708732,,
64.0,28.0,2023-03-05,21-110,HOU,SAS,0,6.7,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,3.7,+3,1.0,1.0,1.0,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,3.0,99.0,5.5,3.7,116.0,6.444444444444445,0.0159674044708732,L (-21),L (-21)
65.0,29.0,2023-03-07,21-112,HOU,BRK,0,3.2,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0,0.0,0.0,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,1.0,36.0,2.0,0.6000000000000001,48.899999999999984,2.716666666666666,0.0159674044708732,L (-14),L (-14)
66.0,,2023-03-09,21-114,HOU,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,63.0,3.5,0.0,83.80000000000001,4.655555555555556,0.0159674044708732,W (+12),W (+12)
67.0,,2023-03-11,21-116,HOU,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,67.0,3.7222222222222223,0.0,81.5,4.527777777777778,0.0159674044708732,W (+32),W (+32)
68.0,30.0,2023-03-13,21-118,HOU,BOS,0,11.333333333333334,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,+6,0.0,0.0,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,-1.0,71.0,3.9444444444444446,-1.1,85.60000000000001,4.755555555555556,0.0159674044708732,L (-22),L (-22)
69.0,,2023-03-15,21-120,HOU,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,70.0,3.888888888888889,0.0,78.5,4.361111111111111,0.0159674044708732,L (-9),L (-9)
70.0,,2023-03-17,21-122,HOU,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,74.0,4.111111111111111,0.0,87.1,4.838888888888889,0.0159674044708732,L (-8),L (-8)
71.0,,2023-03-19,21-124,HOU,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,38.0,2.111111111111111,0.0,60.1,3.338888888888889,0.0159674044708732,W (+2),W (+2)
72.0,,2023-03-20,21-125,HOU,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,45.0,2.5,0.0,69.0,3.8333333333333335,0.0159674044708732,W (+4),W (+4)
73.0,,2023-03-22,21-127,HOU,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,77.0,4.277777777777778,0.0,93.3,5.183333333333334,0.0159674044708732,W (+2),W (+2)
74.0,,2023-03-24,21-129,HOU,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,64.0,3.555555555555556,0.0,84.9,4.716666666666667,0.0159674044708732,L (-10),L (-10)
75.0,,2023-03-26,21-131,HOU,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,40.0,2.2222222222222223,0.0,53.3,2.961111111111111,0.0159674044708732,L (-13),L (-13)
76.0,,2023-03-27,21-132,HOU,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,59.0,3.2777777777777777,0.0,80.89999999999999,4.494444444444444,0.0159674044708732,L (-5),L (-5)
77.0,,2023-03-29,21-134,HOU,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,69.0,3.8333333333333335,0.0,86.9,4.827777777777778,0.0159674044708732,L (-37),L (-37)
78.0,,2023-03-31,21-136,HOU,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,59.0,3.2777777777777777,0.0,83.0,4.611111111111111,0.0159674044708732,L (-17),L (-17)
79.0,,2023-04-02,21-138,HOU,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,61.0,3.388888888888889,0.0,75.39999999999999,4.188888888888888,0.0159674044708732,L (-22),L (-22)
80.0,,2023-04-04,21-140,HOU,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,81.0,4.5,0.0,100.2,5.566666666666666,0.0159674044708732,L (-9),L (-9)
81.0,,2023-04-07,21-143,HOU,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,,66.0,3.6666666666666665,0.0,80.1,4.449999999999999,0.0159674044708732,W (+6),W (+6)
82.0,31.0,2023-04-09,21-145,HOU,WAS,0,20.85,3.0,5.0,.600,2.0,2.0,1.000,0,2.0,.000,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,8.0,7.0,+2,3.0,1.0,0.3333333333333333,28,17,16,19,4,16,15,29,14,26,25,31,16,31,4,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,75.0,,0.3733333333333333,0.5483870967741935,0.4102564102564102,0.3333333333333333,1.0,0.2318840579710145,0.2777777777777778,0.3670886075949367,0.4516129032258064,0.3421052631578947,0.390625,0.3780487804878049,0.2711864406779661,0.3780487804878049,0.8,0.3866666666666666,,4,9,36.0,10.0,34.0,0.1111111111111111,0.0,0.0,18,6.0,54.0,3.0,7.0,70.2,3.9,0.0159674044708732,L (-25),L (-25)
