Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,48.0,2023-02-04,20-194,HOU,OKC,1,15.216666666666669,5.0,8.0,.625,0.0,0.0,,0,0.0,,1.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,10.0,5.8,-24,8.0,5.0,0.625,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,47.0,2.611111111111111,5.799999999999999,70.3,3.905555555555555,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+6),W (+6)
54.0,49.0,2023-02-06,20-196,HOU,SAC,1,36.05,4.0,10.0,.400,1.0,2.0,.500,6,6.0,1.000,0.0,7.0,7.0,7.0,0.0,0.0,2.0,2.0,15.0,13.8,-9,8.0,3.0,0.375,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,11.0,44.0,2.4444444444444446,11.4,59.7,3.316666666666667,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-6),L (-6)
55.0,50.0,2023-02-08,20-198,HOU,SAC,1,34.55,7.0,11.0,.636,1.0,2.0,.500,3,4.0,.750,3.0,6.0,9.0,11.0,1.0,1.0,4.0,5.0,18.0,20.0,-3,9.0,6.0,0.6666666666666666,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,21.0,43.0,2.388888888888889,18.8,65.6,3.644444444444444,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-32),L (-32)
56.0,51.0,2023-02-10,20-200,HOU,MIA,1,30.95,3.0,9.0,.333,0.0,0.0,,6,6.0,1.000,2.0,6.0,8.0,3.0,1.0,0.0,4.0,2.0,12.0,8.4,-2,9.0,3.0,0.3333333333333333,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,51.0,2.833333333333333,5.999999999999998,58.2,3.2333333333333334,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-20),L (-20)
57.0,52.0,2023-02-13,20-203,HOU,PHI,1,32.96666666666667,5.0,9.0,.556,0.0,1.0,.000,2,2.0,1.000,2.0,6.0,8.0,1.0,2.0,0.0,2.0,3.0,12.0,10.4,-5,8.0,5.0,0.625,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,30.0,1.6666666666666667,9.599999999999998,54.39999999999998,3.022222222222221,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-2),L (-2)
58.0,53.0,2023-02-15,20-205,HOU,OKC,1,21.58333333333333,4.0,12.0,.333,0.0,1.0,.000,0,0.0,,5.0,5.0,10.0,2.0,0.0,0.0,3.0,4.0,8.0,3.0,-20,11.0,4.0,0.3636363636363636,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,20.0,1.1111111111111112,3.0000000000000018,35.3,1.961111111111111,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-2),L (-2)
59.0,54.0,2023-02-24,20-214,HOU,GSW,1,24.133333333333333,2.0,10.0,.200,1.0,1.0,1.000,0,0.0,,3.0,6.0,9.0,8.0,0.0,0.0,2.0,2.0,5.0,5.5,-3,9.0,1.0,0.1111111111111111,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,59.0,3.2777777777777777,5.499999999999999,75.5,4.194444444444445,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-19),L (-19)
60.0,55.0,2023-02-26,20-216,HOU,POR,1,24.766666666666666,8.0,16.0,.500,0.0,0.0,,1,2.0,.500,8.0,2.0,10.0,5.0,0.0,0.0,2.0,4.0,17.0,14.7,-14,16.0,8.0,0.5,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,12.0,45.0,2.5,14.299999999999995,62.6,3.477777777777778,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-37),L (-37)
61.0,56.0,2023-02-28,20-218,HOU,DEN,1,29.03333333333333,3.0,9.0,.333,0.0,2.0,.000,1,3.0,.333,0.0,2.0,2.0,8.0,0.0,2.0,2.0,4.0,7.0,5.1,-36,7.0,3.0,0.4285714285714285,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,69.0,3.8333333333333335,4.700000000000001,82.89999999999999,4.605555555555555,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-15),L (-15)
62.0,57.0,2023-03-01,20-219,HOU,MEM,1,31.383333333333333,5.0,6.0,.833,0.0,1.0,.000,1,4.0,.250,3.0,5.0,8.0,5.0,1.0,0.0,4.0,2.0,11.0,10.9,-7,5.0,5.0,1.0,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,11.0,37.0,2.055555555555556,10.500000000000002,52.29999999999999,2.905555555555555,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-17),L (-17)
63.0,58.0,2023-03-04,20-222,HOU,SAS,1,27.58333333333333,6.0,9.0,.667,1.0,2.0,.500,3,4.0,.750,5.0,5.0,10.0,4.0,1.0,0.0,4.0,4.0,16.0,14.9,+10,7.0,5.0,0.7142857142857143,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,14.0,71.0,3.9444444444444446,13.699999999999996,84.3,4.683333333333334,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,,
64.0,59.0,2023-03-05,20-223,HOU,SAS,1,26.6,6.0,9.0,.667,0.0,0.0,,3,4.0,.750,3.0,11.0,14.0,3.0,3.0,1.0,1.0,2.0,15.0,20.1,+22,9.0,6.0,0.6666666666666666,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,22.0,80.0,4.444444444444445,18.899999999999995,100.8,5.6,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-21),L (-21)
65.0,60.0,2023-03-07,20-225,HOU,BRK,1,33.63333333333333,6.0,12.0,.500,0.0,0.0,,4,5.0,.800,4.0,8.0,12.0,2.0,0.0,0.0,4.0,3.0,16.0,11.0,0,12.0,6.0,0.5,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,9.0,28.0,1.5555555555555556,9.4,40.1,2.227777777777778,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-14),L (-14)
66.0,61.0,2023-03-09,20-227,HOU,IND,1,25.58333333333333,7.0,11.0,.636,0.0,0.0,,0,2.0,.000,3.0,5.0,8.0,3.0,0.0,2.0,3.0,4.0,14.0,10.8,-11,11.0,7.0,0.6363636363636364,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,11.0,52.0,2.888888888888889,10.8,73.0,4.055555555555555,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+12),W (+12)
67.0,62.0,2023-03-11,20-229,HOU,CHI,1,33.3,4.0,9.0,.444,0.0,0.0,,2,2.0,1.000,2.0,3.0,5.0,5.0,3.0,1.0,2.0,1.0,10.0,12.4,-3,9.0,4.0,0.4444444444444444,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,11.0,56.0,3.111111111111111,11.599999999999996,69.9,3.8833333333333337,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+32),W (+32)
68.0,,2023-03-13,20-231,HOU,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,,70.0,3.888888888888889,0.0,84.50000000000001,4.6944444444444455,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-22),L (-22)
69.0,63.0,2023-03-15,20-233,HOU,LAL,1,31.03333333333333,6.0,10.0,.600,0.0,0.0,,1,2.0,.500,2.0,7.0,9.0,6.0,1.0,2.0,2.0,4.0,13.0,14.5,-3,10.0,6.0,0.6,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,17.0,53.0,2.9444444444444446,14.099999999999998,64.39999999999999,3.577777777777777,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-9),L (-9)
70.0,64.0,2023-03-17,20-235,HOU,NOP,1,36.4,8.0,17.0,.471,1.0,1.0,1.000,0,0.0,,2.0,9.0,11.0,1.0,2.0,0.0,2.0,5.0,17.0,11.1,+2,16.0,7.0,0.4375,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,12.0,62.0,3.4444444444444446,11.099999999999998,76.0,4.222222222222222,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-8),L (-8)
71.0,65.0,2023-03-19,20-237,HOU,NOP,1,31.133333333333333,3.0,8.0,.375,0.0,2.0,.000,3,4.0,.750,4.0,3.0,7.0,6.0,1.0,1.0,0.0,6.0,9.0,11.4,-2,6.0,3.0,0.5,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,12.0,26.0,1.4444444444444444,10.2,49.9,2.772222222222222,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+2),W (+2)
72.0,,2023-03-20,20-238,HOU,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,,45.0,2.5,0.0,69.0,3.8333333333333335,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+4),W (+4)
73.0,66.0,2023-03-22,20-240,HOU,MEM,1,32.05,11.0,15.0,.733,0.0,2.0,.000,3,6.0,.500,4.0,4.0,8.0,4.0,2.0,0.0,3.0,6.0,25.0,21.1,+5,13.0,11.0,0.8461538461538461,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,15.0,62.0,3.4444444444444446,19.9,73.4,4.077777777777778,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+2),W (+2)
74.0,67.0,2023-03-24,20-242,HOU,MEM,1,25.3,3.0,6.0,.500,0.0,1.0,.000,1,3.0,.333,1.0,4.0,5.0,2.0,1.0,0.0,2.0,3.0,7.0,4.3,-18,5.0,3.0,0.6,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,60.0,3.333333333333333,3.899999999999999,81.0,4.5,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-10),L (-10)
75.0,68.0,2023-03-26,20-244,HOU,CLE,1,33.0,6.0,12.0,.500,0.0,0.0,,2,4.0,.500,2.0,6.0,8.0,4.0,0.0,1.0,3.0,4.0,14.0,9.3,-12,12.0,6.0,0.5,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,8.0,32.0,1.7777777777777777,8.5,44.8,2.488888888888889,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-13),L (-13)
76.0,69.0,2023-03-27,20-245,HOU,NYK,1,28.383333333333333,5.0,9.0,.556,1.0,1.0,1.000,0,1.0,.000,1.0,4.0,5.0,1.0,0.0,1.0,5.0,2.0,11.0,3.8,-24,8.0,4.0,0.5,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,3.0,56.0,3.111111111111111,3.7999999999999954,77.1,4.283333333333333,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-5),L (-5)
77.0,70.0,2023-03-29,20-247,HOU,BRK,1,33.31666666666667,10.0,16.0,.625,0.0,0.0,,1,3.0,.333,8.0,4.0,12.0,2.0,1.0,1.0,2.0,3.0,21.0,19.7,-15,16.0,10.0,0.625,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,16.0,53.0,2.9444444444444446,19.3,67.6,3.755555555555555,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-37),L (-37)
78.0,71.0,2023-03-31,20-249,HOU,DET,1,34.9,5.0,7.0,.714,0.0,0.0,,5,6.0,.833,3.0,10.0,13.0,7.0,0.0,0.0,4.0,5.0,15.0,15.7,+13,7.0,5.0,0.7142857142857143,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,18.0,41.0,2.2777777777777777,13.700000000000005,69.29999999999998,3.849999999999999,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-17),L (-17)
79.0,72.0,2023-04-02,20-251,HOU,LAL,1,38.4,9.0,17.0,.529,0.0,1.0,.000,0,2.0,.000,5.0,10.0,15.0,5.0,2.0,3.0,2.0,3.0,18.0,19.8,-5,16.0,9.0,0.5625,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,22.0,39.0,2.1666666666666665,19.800000000000004,55.6,3.088888888888889,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-22),L (-22)
