Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
59.0,56.0,2023-02-24,19-287,HOU,GSW,1.0,34.06666666666667,4.0,16.0,0.25,1.0,6.0,0.167,4.0,4.0,1.0,3.0,6.0,9.0,1.0,0.0,0.0,1.0,2.0,13.0,6.2,-10.0,10.0,3.0,0.3,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,67.0,3.7222222222222223,4.6000000000000005,76.4,4.2444444444444445,0.1112212311419447,L (-19),L (-19)
60.0,57.0,2023-02-26,19-289,HOU,POR,1.0,37.63333333333333,3.0,11.0,0.273,0.0,4.0,0.0,3.0,6.0,0.5,2.0,6.0,8.0,4.0,1.0,2.0,2.0,3.0,9.0,6.5,-27.0,7.0,3.0,0.4285714285714285,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,52.0,2.888888888888889,5.299999999999998,71.6,3.9777777777777774,0.1112212311419447,L (-37),L (-37)
61.0,58.0,2023-02-28,19-291,HOU,DEN,1.0,32.95,4.0,10.0,0.4,0.0,4.0,0.0,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,2.0,0.0,2.0,8.0,6.1,-33.0,6.0,4.0,0.6666666666666666,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,7.0,67.0,3.7222222222222223,6.099999999999999,81.49999999999999,4.527777777777777,0.1112212311419447,L (-15),L (-15)
62.0,59.0,2023-03-01,19-292,HOU,MEM,1.0,20.98333333333333,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,4.0,2.8,-16.0,5.0,2.0,0.4,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,44.0,2.4444444444444446,2.8000000000000003,59.99999999999999,3.333333333333333,0.1112212311419447,L (-17),L (-17)
63.0,60.0,2023-03-04,19-295,HOU,SAS,1.0,26.75,5.0,7.0,0.714,1.0,3.0,0.333,1.0,2.0,0.5,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,12.0,10.3,7.0,4.0,4.0,1.0,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,79.0,4.388888888888889,9.9,88.1,4.894444444444444,0.1112212311419447,,
64.0,61.0,2023-03-05,19-296,HOU,SAS,1.0,26.816666666666663,3.0,6.0,0.5,1.0,2.0,0.5,4.0,4.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,5.0,11.0,6.6,21.0,4.0,2.0,0.5,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,97.0,5.388888888888889,5.0,114.7,6.372222222222223,0.1112212311419447,L (-21),L (-21)
65.0,62.0,2023-03-07,19-298,HOU,BRK,1.0,31.816666666666663,6.0,13.0,0.462,3.0,7.0,0.429,0.0,0.0,,3.0,5.0,8.0,0.0,0.0,0.0,2.0,2.0,15.0,9.1,-12.0,6.0,3.0,0.5,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,8.0,29.0,1.6111111111111112,9.1,40.39999999999999,2.244444444444444,0.1112212311419447,L (-14),L (-14)
66.0,63.0,2023-03-09,19-300,HOU,IND,1.0,46.93333333333333,10.0,19.0,0.526,3.0,5.0,0.6,7.0,9.0,0.778,3.0,9.0,12.0,3.0,2.0,1.0,1.0,1.0,30.0,28.1,-3.0,14.0,7.0,0.5,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,19.0,44.0,2.4444444444444446,25.30000000000001,58.49999999999999,3.25,0.1112212311419447,W (+12),W (+12)
67.0,64.0,2023-03-11,19-302,HOU,CHI,1.0,36.03333333333333,8.0,14.0,0.571,2.0,5.0,0.4,2.0,2.0,1.0,3.0,7.0,10.0,2.0,1.0,2.0,1.0,3.0,20.0,19.2,-5.0,9.0,6.0,0.6666666666666666,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,18.0,49.0,2.7222222222222223,18.4,63.1,3.5055555555555555,0.1112212311419447,W (+32),W (+32)
68.0,65.0,2023-03-13,19-304,HOU,BOS,1.0,35.81666666666667,9.0,11.0,0.818,5.0,6.0,0.833,1.0,2.0,0.5,3.0,8.0,11.0,3.0,1.0,1.0,1.0,2.0,24.0,26.0,0.0,5.0,4.0,0.8,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,26.0,44.0,2.4444444444444446,25.600000000000005,58.89999999999999,3.2722222222222217,0.1112212311419447,L (-22),L (-22)
69.0,66.0,2023-03-15,19-306,HOU,LAL,1.0,36.53333333333333,6.0,17.0,0.353,2.0,7.0,0.286,4.0,8.0,0.5,2.0,4.0,6.0,1.0,0.0,1.0,2.0,5.0,18.0,6.9,10.0,10.0,4.0,0.4,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,-1.0,71.0,3.9444444444444446,5.299999999999997,73.2,4.066666666666666,0.1112212311419447,L (-9),L (-9)
70.0,67.0,2023-03-17,19-308,HOU,NOP,1.0,28.95,5.0,8.0,0.625,1.0,3.0,0.333,0.0,0.0,,2.0,6.0,8.0,1.0,1.0,1.0,2.0,4.0,11.0,9.4,-18.0,5.0,4.0,0.8,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,12.0,62.0,3.4444444444444446,9.4,77.7,4.316666666666666,0.1112212311419447,L (-8),L (-8)
71.0,68.0,2023-03-19,19-310,HOU,NOP,1.0,38.13333333333333,2.0,10.0,0.2,0.0,4.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,2.2,-6.0,6.0,2.0,0.3333333333333333,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,-2.0,40.0,2.2222222222222223,0.5999999999999999,59.49999999999999,3.305555555555556,0.1112212311419447,W (+2),W (+2)
72.0,69.0,2023-03-20,19-311,HOU,GSW,1.0,38.93333333333333,7.0,15.0,0.467,1.0,4.0,0.25,2.0,4.0,0.5,4.0,7.0,11.0,2.0,1.0,1.0,0.0,2.0,17.0,15.7,2.0,11.0,6.0,0.5454545454545454,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,13.0,32.0,1.7777777777777777,14.9,54.1,3.0055555555555555,0.1112212311419447,W (+4),W (+4)
73.0,70.0,2023-03-22,19-313,HOU,MEM,1.0,31.316666666666663,6.0,14.0,0.429,4.0,9.0,0.444,0.0,0.0,,1.0,4.0,5.0,2.0,1.0,0.0,4.0,4.0,16.0,7.3,-10.0,5.0,2.0,0.4,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,71.0,3.9444444444444446,7.299999999999997,86.0,4.777777777777778,0.1112212311419447,W (+2),W (+2)
74.0,71.0,2023-03-24,19-315,HOU,MEM,1.0,29.433333333333334,9.0,16.0,0.563,2.0,4.0,0.5,0.0,0.0,,3.0,5.0,8.0,0.0,0.0,1.0,0.0,2.0,20.0,15.9,-25.0,12.0,7.0,0.5833333333333334,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,13.0,51.0,2.833333333333333,15.900000000000002,69.0,3.8333333333333335,0.1112212311419447,L (-10),L (-10)
75.0,72.0,2023-03-26,19-317,HOU,CLE,1.0,32.03333333333333,4.0,13.0,0.308,0.0,4.0,0.0,4.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,3.0,12.0,8.0,-7.0,9.0,4.0,0.4444444444444444,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,38.0,2.111111111111111,6.400000000000001,46.9,2.605555555555556,0.1112212311419447,L (-13),L (-13)
76.0,73.0,2023-03-27,19-318,HOU,NYK,1.0,29.73333333333333,6.0,13.0,0.462,0.0,1.0,0.0,2.0,2.0,1.0,4.0,7.0,11.0,6.0,1.0,1.0,0.0,2.0,14.0,17.3,-18.0,12.0,6.0,0.5,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,18.0,41.0,2.2777777777777777,16.5,64.4,3.577777777777778,0.1112212311419447,L (-5),L (-5)
77.0,74.0,2023-03-29,19-320,HOU,BRK,1.0,39.9,5.0,14.0,0.357,1.0,5.0,0.2,1.0,2.0,0.5,3.0,9.0,12.0,2.0,1.0,0.0,1.0,3.0,12.0,8.8,-19.0,9.0,4.0,0.4444444444444444,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,59.0,3.2777777777777777,8.399999999999999,78.5,4.361111111111111,0.1112212311419447,L (-37),L (-37)
78.0,75.0,2023-03-31,19-322,HOU,DET,1.0,36.78333333333333,4.0,14.0,0.286,1.0,6.0,0.167,4.0,4.0,1.0,2.0,9.0,11.0,1.0,0.0,2.0,0.0,4.0,13.0,9.4,-5.0,8.0,3.0,0.375,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,9.0,50.0,2.7777777777777777,7.799999999999999,75.19999999999999,4.177777777777777,0.1112212311419447,L (-17),L (-17)
79.0,76.0,2023-04-02,19-324,HOU,LAL,1.0,33.083333333333336,6.0,12.0,0.5,2.0,4.0,0.5,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,1.0,0.0,4.0,14.0,10.0,-12.0,8.0,4.0,0.5,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,51.0,2.833333333333333,9.999999999999998,65.4,3.6333333333333337,0.1112212311419447,L (-22),L (-22)
80.0,77.0,2023-04-04,19-326,HOU,DEN,1.0,35.6,6.0,14.0,0.429,0.0,1.0,0.0,4.0,5.0,0.8,5.0,8.0,13.0,1.0,1.0,1.0,0.0,1.0,16.0,16.1,17.0,13.0,6.0,0.4615384615384615,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,13.0,68.0,3.7777777777777777,14.499999999999998,85.69999999999999,4.76111111111111,0.1112212311419447,L (-9),L (-9)
81.0,78.0,2023-04-07,19-329,HOU,CHO,1.0,33.11666666666667,6.0,11.0,0.545,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,13.0,7.9,6.0,9.0,5.0,0.5555555555555556,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,60.0,3.333333333333333,7.899999999999999,72.19999999999999,4.01111111111111,0.1112212311419447,W (+6),W (+6)
82.0,79.0,2023-04-09,19-331,HOU,WAS,1.0,31.016666666666666,6.0,11.0,0.545,1.0,3.0,0.333,7.0,8.0,0.875,1.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,20.0,14.7,1.0,8.0,5.0,0.625,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,54.0,3.0,11.9,65.30000000000001,3.627777777777778,0.1112212311419447,L (-25),L (-25)
