Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Gill,Shared Games with Bradley Beal,Shared Games with Corey Kispert,Shared Games with Daniel Gafford,Shared Games with Deni Avdija,Shared Games with Devon Dotson,Shared Games with Isaiah Todd,Shared Games with Johnny Davis,Shared Games with Jordan Goodwin,Shared Games with Kristaps Porziņģis,Shared Games with Kyle Kuzma,Shared Games with Monte Morris,Shared Games with Quenton Jackson,Shared Games with Rui Hachimura,Shared Games with Taj Gibson,Shared Games with Vernon Carey Jr.,Shared Games with Will Barton,Anthony Gill,Bradley Beal,Corey Kispert,Daniel Gafford,Deni Avdija,Devon Dotson,Isaiah Todd,Jay Huff,Johnny Davis,Jordan Goodwin,Jordan Schakel,Kristaps Porziņģis,Kyle Kuzma,Monte Morris,Quenton Jackson,Rui Hachimura,Taj Gibson,Vernon Carey Jr.,Will Barton,Xavier Cooks,co_inf with Anthony Gill,co_inf with Bradley Beal,co_inf with Corey Kispert,co_inf with Daniel Gafford,co_inf with Deni Avdija,co_inf with Devon Dotson,co_inf with Isaiah Todd,co_inf with Jay Huff,co_inf with Johnny Davis,co_inf with Jordan Goodwin,co_inf with Jordan Schakel,co_inf with Kristaps Porziņģis,co_inf with Kyle Kuzma,co_inf with Monte Morris,co_inf with Quenton Jackson,co_inf with Rui Hachimura,co_inf with Taj Gibson,co_inf with Vernon Carey Jr.,co_inf with Will Barton,co_inf with Xavier Cooks,Shared Games with A.J. Green,Shared Games with A.J. Lawson,Shared Games with Aaron Gordon,Shared Games with Aaron Holiday,Shared Games with Aaron Wiggins,Shared Games with Admiral Schofield,Shared Games with AJ Griffin,Shared Games with Alec Burks,Shared Games with Aleksej Pokusevski,Shared Games with Alex Len,Shared Games with Alize Johnson,Shared Games with Alperen Şengün,Shared Games with Amir Coffey,Shared Games with Andre Drummond,Shared Games with Andre Iguodala,Shared Games with Andrew Nembhard,Shared Games with Andrew Wiggins,A.J. Green,A.J. Lawson,Aaron Gordon,Aaron Holiday,Aaron Wiggins,Admiral Schofield,AJ Griffin,Al Horford,Alec Burks,Aleksej Pokusevski,Alex Caruso,Alex Len,Alize Johnson,Alondes Williams,Alperen Şengün,Amir Coffey,Andre Drummond,Andre Iguodala,Andrew Nembhard,Andrew Wiggins,Anfernee Simons,Delon Wright,Marcus Smart,co_inf with A.J. Green,co_inf with A.J. Lawson,co_inf with Aaron Gordon,co_inf with Aaron Holiday,co_inf with Aaron Wiggins,co_inf with Admiral Schofield,co_inf with AJ Griffin,co_inf with Al Horford,co_inf with Alec Burks,co_inf with Aleksej Pokusevski,co_inf with Alex Caruso,co_inf with Alex Len,co_inf with Alize Johnson,co_inf with Alondes Williams,co_inf with Alperen Şengün,co_inf with Amir Coffey,co_inf with Andre Drummond,co_inf with Andre Iguodala,co_inf with Andrew Nembhard,co_inf with Andrew Wiggins,co_inf with Anfernee Simons,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
58.0,29.0,2023-02-16,30-296,WAS,MIN,0,29.183333333333334,5.0,9.0,.556,0.0,1.0,.000,0,0.0,,5.0,2.0,7.0,3.0,3.0,1.0,2.0,1.0,10.0,13.2,+25,8.0,5.0,0.625,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,13.0,124.0,3.647058823529412,13.2,148.20000000000002,4.358823529411765,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-9),L (-9)
59.0,30.0,2023-02-24,30-304,WAS,NYK,0,20.866666666666667,5.0,8.0,.625,5.0,7.0,.714,0,0.0,,2.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,15.0,16.9,+7,1.0,0.0,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,15.0,136.0,4.0,16.9,137.20000000000005,4.0352941176470605,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+25),W (+25)
60.0,31.0,2023-02-26,30-306,WAS,CHI,1,28.133333333333333,6.0,7.0,.857,2.0,3.0,.667,0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,14.0,12.5,-3,4.0,4.0,1.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,10.0,58.0,1.7058823529411764,12.5,68.79999999999995,2.0235294117647045,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+8),W (+8)
61.0,32.0,2023-02-28,30-308,WAS,ATL,1,30.73333333333333,3.0,4.0,.750,0.0,0.0,,3,3.0,1.000,3.0,0.0,3.0,4.0,0.0,1.0,0.0,3.0,9.0,11.8,0,4.0,3.0,0.75,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,10.0,143.0,4.205882352941177,10.599999999999998,174.20000000000002,5.123529411764706,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-6),L (-6)
62.0,33.0,2023-03-02,30-310,WAS,TOR,1,33.35,3.0,7.0,.429,1.0,3.0,.333,0,0.0,,1.0,5.0,6.0,11.0,3.0,0.0,0.0,1.0,7.0,15.8,+5,4.0,2.0,0.5,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,20.0,154.0,4.529411764705882,15.8,178.19999999999996,5.241176470588234,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-20),L (-20)
63.0,34.0,2023-03-04,30-312,WAS,TOR,1,39.73333333333333,6.0,10.0,.600,4.0,6.0,.667,2,2.0,1.000,2.0,4.0,6.0,7.0,6.0,1.0,3.0,2.0,18.0,23.8,-2,4.0,2.0,0.5,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,23.0,97.0,2.8529411764705883,23.0,120.00000000000004,3.529411764705884,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,,
64.0,35.0,2023-03-05,30-313,WAS,MIL,1,29.166666666666668,4.0,8.0,.500,1.0,2.0,.500,1,1.0,1.000,1.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,10.0,11.4,-3,6.0,3.0,0.5,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,10.0,139.0,4.088235294117647,10.999999999999998,147.79999999999998,4.347058823529411,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+3),W (+3)
65.0,36.0,2023-03-07,30-315,WAS,DET,1,32.13333333333333,1.0,4.0,.250,0.0,1.0,.000,1,2.0,.500,1.0,2.0,3.0,6.0,5.0,1.0,0.0,0.0,3.0,11.4,+8,3.0,1.0,0.3333333333333333,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,12.0,173.0,5.088235294117647,10.999999999999996,207.0,6.088235294117647,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+11),W (+11)
66.0,37.0,2023-03-08,30-316,WAS,ATL,1,31.516666666666666,3.0,4.0,.750,0.0,0.0,,1,1.0,1.000,1.0,3.0,4.0,5.0,3.0,0.0,2.0,2.0,7.0,10.7,+4,4.0,3.0,0.75,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,12.0,162.0,4.764705882352941,10.299999999999995,198.00000000000003,5.8235294117647065,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-7),L (-7)
67.0,38.0,2023-03-10,30-318,WAS,ATL,0,29.683333333333334,4.0,6.0,.667,0.0,1.0,.000,2,2.0,1.000,1.0,1.0,2.0,5.0,3.0,0.0,1.0,1.0,10.0,13.5,-10,5.0,4.0,0.8,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,11.0,148.0,4.352941176470588,12.7,155.80000000000004,4.582352941176472,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-6),L (-6)
68.0,39.0,2023-03-12,30-320,WAS,PHI,0,19.78333333333333,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,-2,3.0,1.0,0.3333333333333333,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,3.0,81.0,2.3823529411764706,3.0,114.2,3.3588235294117648,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+2),W (+2)
69.0,40.0,2023-03-14,30-322,WAS,DET,0,21.883333333333333,0.0,5.0,.000,0.0,3.0,.000,0,0.0,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.3,+10,2.0,0.0,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,1.0,175.0,5.147058823529412,0.2999999999999992,207.6,6.105882352941176,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-2),L (-2)
70.0,41.0,2023-03-17,30-325,WAS,CLE,0,16.516666666666666,2.0,4.0,.500,0.0,0.0,,0,0.0,,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,4.0,4.8,-17,4.0,2.0,0.5,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,5.0,111.0,3.264705882352941,4.799999999999998,137.19999999999996,4.035294117647058,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-7),L (-7)
71.0,42.0,2023-03-18,30-326,WAS,SAC,0,20.016666666666666,1.0,2.0,.500,0.0,1.0,.000,2,2.0,1.000,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,5.7,-11,1.0,1.0,1.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,5.0,162.0,4.764705882352941,4.900000000000001,177.2,5.211764705882352,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-19),L (-19)
72.0,43.0,2023-03-21,30-329,WAS,ORL,0,16.466666666666665,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,-0.7,-6,1.0,1.0,1.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,33,33,46,47,48,1,1,17,34,40,36,38,3,17,30,8,13,59.0,50.0,74.0,78.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,50.0,61.0,0.559322033898305,0.66,0.6216216216216216,0.6025641025641025,0.631578947368421,0.1666666666666666,0.1666666666666666,0.0,0.6071428571428571,0.5483870967741935,0.0,0.6153846153846154,0.5625,0.0,0.6129032258064516,0.3333333333333333,0.2698412698412698,0.6122448979591837,0.7272727272727273,0.2321428571428571,0.0,34,-1.0,130.0,3.823529411764706,-0.6999999999999997,153.60000000000002,4.51764705882353,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+20),W (+20)
