Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Gill,Shared Games with Bradley Beal,Shared Games with Corey Kispert,Shared Games with Daniel Gafford,Shared Games with Delon Wright,Shared Games with Deni Avdija,Shared Games with Devon Dotson,Shared Games with Isaiah Todd,Shared Games with Jay Huff,Shared Games with Johnny Davis,Shared Games with Jordan Goodwin,Shared Games with Kristaps Porziņģis,Shared Games with Monte Morris,Shared Games with Quenton Jackson,Shared Games with Rui Hachimura,Shared Games with Taj Gibson,Shared Games with Vernon Carey Jr.,Shared Games with Will Barton,Anthony Gill,Bradley Beal,Corey Kispert,Daniel Gafford,Delon Wright,Deni Avdija,Devon Dotson,Isaiah Todd,Jay Huff,Johnny Davis,Jordan Goodwin,Jordan Schakel,Kristaps Porziņģis,Monte Morris,Quenton Jackson,Rui Hachimura,Taj Gibson,Vernon Carey Jr.,Will Barton,Xavier Cooks,co_inf with Anthony Gill,co_inf with Bradley Beal,co_inf with Corey Kispert,co_inf with Daniel Gafford,co_inf with Delon Wright,co_inf with Deni Avdija,co_inf with Devon Dotson,co_inf with Isaiah Todd,co_inf with Jay Huff,co_inf with Johnny Davis,co_inf with Jordan Goodwin,co_inf with Jordan Schakel,co_inf with Kristaps Porziņģis,co_inf with Monte Morris,co_inf with Quenton Jackson,co_inf with Rui Hachimura,co_inf with Taj Gibson,co_inf with Vernon Carey Jr.,co_inf with Will Barton,co_inf with Xavier Cooks,Shared Games with A.J. Green,Shared Games with A.J. Lawson,Shared Games with Aaron Gordon,Shared Games with Aaron Holiday,Shared Games with Aaron Nesmith,Shared Games with Aaron Wiggins,Shared Games with Admiral Schofield,Shared Games with AJ Griffin,Shared Games with Al Horford,Shared Games with Alec Burks,Shared Games with Aleksej Pokusevski,Shared Games with Alex Len,Shared Games with Alperen Şengün,Shared Games with Amir Coffey,Shared Games with Andre Drummond,Shared Games with Andre Iguodala,Shared Games with Andrew Nembhard,Shared Games with Andrew Wiggins,A.J. Green,A.J. Lawson,Aaron Gordon,Aaron Holiday,Aaron Nesmith,Aaron Wiggins,Admiral Schofield,AJ Griffin,Al Horford,Alec Burks,Aleksej Pokusevski,Alex Caruso,Alex Len,Alondes Williams,Alperen Şengün,Amir Coffey,Andre Drummond,Andre Iguodala,Andrew Nembhard,Andrew Wiggins,Anfernee Simons,Kyle Kuzma,Marcus Smart,co_inf with A.J. Green,co_inf with A.J. Lawson,co_inf with Aaron Gordon,co_inf with Aaron Holiday,co_inf with Aaron Nesmith,co_inf with Aaron Wiggins,co_inf with Admiral Schofield,co_inf with AJ Griffin,co_inf with Al Horford,co_inf with Alec Burks,co_inf with Aleksej Pokusevski,co_inf with Alex Caruso,co_inf with Alex Len,co_inf with Alondes Williams,co_inf with Alperen Şengün,co_inf with Amir Coffey,co_inf with Andre Drummond,co_inf with Andre Iguodala,co_inf with Andrew Nembhard,co_inf with Andrew Wiggins,co_inf with Anfernee Simons,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,25.0,2022-12-09,27-138,WAS,IND,1.0,35.61666666666667,9.0,20.0,0.45,4.0,9.0,0.444,5.0,6.0,0.833,2.0,5.0,7.0,7.0,0.0,0.0,3.0,2.0,27.0,20.2,-13.0,11.0,5.0,0.4545454545454545,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,12.0,117.0,3.25,18.2,138.39999999999998,3.844444444444444,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-4),L (-4)
27.0,26.0,2022-12-10,27-139,WAS,LAC,1.0,38.21666666666667,14.0,27.0,0.519,7.0,11.0,0.636,0.0,0.0,,2.0,10.0,12.0,3.0,1.0,0.0,6.0,2.0,35.0,22.4,-5.0,16.0,7.0,0.4375,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,18.0,95.0,2.638888888888889,22.4,104.79999999999998,2.9111111111111105,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-10),L (-10)
28.0,27.0,2022-12-12,27-141,WAS,BRK,1.0,39.016666666666666,8.0,21.0,0.381,4.0,10.0,0.4,0.0,4.0,0.0,2.0,5.0,7.0,3.0,0.0,1.0,4.0,2.0,20.0,7.8,-3.0,11.0,4.0,0.3636363636363636,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,2.0,127.0,3.5277777777777777,7.799999999999995,148.0,4.111111111111111,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-7),L (-7)
29.0,28.0,2022-12-14,27-143,WAS,DEN,1.0,35.78333333333333,9.0,16.0,0.563,4.0,8.0,0.5,2.0,6.0,0.333,0.0,2.0,2.0,4.0,0.0,0.0,3.0,4.0,24.0,13.6,-24.0,8.0,5.0,0.625,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,5.0,159.0,4.416666666666667,12.800000000000006,173.20000000000002,4.811111111111112,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-12),L (-12)
30.0,29.0,2022-12-17,27-146,WAS,LAC,1.0,39.0,8.0,18.0,0.444,1.0,6.0,0.167,0.0,0.0,,0.0,6.0,6.0,2.0,1.0,1.0,3.0,4.0,17.0,7.9,-9.0,12.0,7.0,0.5833333333333334,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,6.0,107.0,2.9722222222222223,7.899999999999999,107.79999999999998,2.994444444444444,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-13),L (-13)
31.0,30.0,2022-12-18,27-147,WAS,LAL,1.0,39.88333333333333,9.0,18.0,0.5,3.0,9.0,0.333,1.0,2.0,0.5,2.0,14.0,16.0,2.0,1.0,1.0,3.0,3.0,22.0,17.1,-4.0,9.0,6.0,0.6666666666666666,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,19.0,115.0,3.1944444444444446,16.700000000000003,136.4,3.788888888888889,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-9),L (-9)
32.0,31.0,2022-12-20,27-149,WAS,PHO,1.0,36.8,10.0,19.0,0.526,5.0,10.0,0.5,4.0,6.0,0.667,0.0,6.0,6.0,6.0,2.0,0.0,2.0,0.0,29.0,24.9,7.0,9.0,5.0,0.5555555555555556,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,16.0,94.0,2.611111111111111,23.300000000000004,125.2,3.477777777777778,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-2),L (-2)
33.0,32.0,2022-12-22,27-151,WAS,UTA,1.0,33.81666666666667,8.0,18.0,0.444,2.0,5.0,0.4,3.0,4.0,0.75,1.0,4.0,5.0,2.0,1.0,0.0,2.0,1.0,21.0,13.1,-21.0,13.0,6.0,0.4615384615384615,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,5.0,141.0,3.9166666666666665,11.899999999999997,138.60000000000002,3.850000000000001,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+3),W (+3)
34.0,33.0,2022-12-23,27-152,WAS,SAC,1.0,37.4,14.0,23.0,0.609,2.0,8.0,0.25,2.0,3.0,0.667,1.0,8.0,9.0,5.0,2.0,0.0,1.0,1.0,32.0,28.3,11.0,15.0,12.0,0.8,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,21.0,143.0,3.9722222222222223,27.500000000000007,149.0,4.138888888888889,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-8),L (-8)
35.0,34.0,2022-12-27,27-156,WAS,PHI,1.0,37.63333333333333,4.0,13.0,0.308,2.0,9.0,0.222,4.0,5.0,0.8,0.0,8.0,8.0,1.0,0.0,0.0,4.0,1.0,14.0,4.8,11.0,4.0,2.0,0.5,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,1.0,123.0,3.4166666666666665,3.2,149.6,4.155555555555555,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+14),W (+14)
36.0,35.0,2022-12-28,27-157,WAS,PHO,1.0,35.666666666666664,8.0,17.0,0.471,2.0,4.0,0.5,4.0,4.0,1.0,0.0,5.0,5.0,7.0,1.0,0.0,1.0,2.0,22.0,18.9,34.0,13.0,6.0,0.4615384615384615,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,13.0,168.0,4.666666666666667,17.3,181.2,5.033333333333333,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+5),W (+5)
37.0,36.0,2022-12-30,27-159,WAS,ORL,1.0,31.2,9.0,16.0,0.563,4.0,8.0,0.5,1.0,2.0,0.5,0.0,5.0,5.0,6.0,0.0,1.0,8.0,1.0,23.0,13.0,14.0,8.0,5.0,0.625,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,9.0,172.0,4.777777777777778,12.6,158.2,4.394444444444444,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+25),W (+25)
38.0,37.0,2023-01-01,27-161,WAS,MIL,1.0,33.38333333333333,5.0,16.0,0.313,0.0,2.0,0.0,0.0,1.0,0.0,1.0,12.0,13.0,11.0,0.0,0.0,5.0,3.0,10.0,6.2,17.0,14.0,5.0,0.3571428571428571,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,12.0,163.0,4.527777777777778,6.199999999999996,186.2,5.172222222222222,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+19),W (+19)
39.0,38.0,2023-01-03,27-163,WAS,MIL,1.0,34.3,10.0,28.0,0.357,0.0,6.0,0.0,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,2.0,2.0,1.0,20.0,6.4,-16.0,22.0,10.0,0.4545454545454545,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,-2.0,151.0,4.194444444444445,6.399999999999997,160.0,4.444444444444445,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+23),W (+23)
40.0,39.0,2023-01-06,27-166,WAS,OKC,1.0,37.333333333333336,7.0,14.0,0.5,2.0,5.0,0.4,7.0,8.0,0.875,1.0,4.0,5.0,7.0,1.0,0.0,6.0,3.0,23.0,16.2,-15.0,9.0,5.0,0.5555555555555556,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,8.0,89.0,2.4722222222222223,13.400000000000006,110.39999999999998,3.066666666666666,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-10),L (-10)
