Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with Jarrett Culver,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Frank Kaminsky,Jalen Johnson,Jarrett Culver,John Collins,Justin Holiday,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Justin Holiday,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,Shared Games with Saddiq Bey,Shared Games with Bruno Fernando,Shared Games with Garrison Mathews,Bruno Fernando,Garrison Mathews,Saddiq Bey,co_inf with Saddiq Bey,co_inf with Bruno Fernando,co_inf with Garrison Mathews,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,,2023-01-30,22-225,ATL,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,77.0,4.052631578947368,0.0,107.6,5.663157894736842,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+5),W (+5)
52.0,19.0,2023-02-01,22-227,ATL,PHO,0,5.683333333333334,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,-9,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,2.0,101.0,5.315789473684211,0.9,113.7,5.984210526315789,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-7),L (-7)
53.0,,2023-02-03,22-229,ATL,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,94.0,4.947368421052632,0.0,119.1,6.268421052631578,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-4),L (-4)
54.0,20.0,2023-02-04,22-230,ATL,DEN,0,2.6166666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,1.0,77.0,4.052631578947368,0.3,105.0,5.526315789473684,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+32),W (+32)
55.0,,2023-02-07,22-233,ATL,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,75.0,3.947368421052632,0.0,94.70000000000002,4.98421052631579,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+7),W (+7)
56.0,,2023-02-09,22-235,ATL,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,76.0,4.0,0.0,83.79999999999998,4.410526315789473,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-20),L (-20)
57.0,,2023-02-11,22-237,ATL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,76.0,4.0,0.0,104.79999999999998,5.51578947368421,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-9),L (-9)
58.0,,2023-02-13,22-239,ATL,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,74.0,3.8947368421052633,0.0,111.6,5.873684210526315,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+9),W (+9)
59.0,21.0,2023-02-15,22-241,ATL,NYK,0,3.716666666666667,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,+2,2.0,1.0,0.5,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,1.0,43.0,2.263157894736842,0.9999999999999996,66.3,3.4894736842105263,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+19),W (+19)
60.0,22.0,2023-02-24,22-250,ATL,CLE,0,2.05,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,0.0,91.0,4.789473684210527,0.0,112.1,5.9,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-6),L (-6)
61.0,,2023-02-26,22-252,ATL,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,53.0,2.789473684210526,0.0,92.0,4.842105263157895,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-21),L (-21)
62.0,,2023-02-28,22-254,ATL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,62.0,3.263157894736842,0.0,86.10000000000001,4.531578947368422,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+17),W (+17)
63.0,,2023-03-03,22-257,ATL,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,90.0,4.7368421052631575,0.0,106.5,5.605263157894737,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,,
64.0,,2023-03-04,22-258,ATL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,54.0,2.8421052631578947,0.0,74.5,3.9210526315789473,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+2),W (+2)
65.0,,2023-03-06,22-260,ATL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,67.0,3.526315789473684,0.0,95.29999999999998,5.01578947368421,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-3),L (-3)
66.0,,2023-03-08,22-262,ATL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,58.0,3.0526315789473686,0.0,99.0,5.2105263157894735,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+18),W (+18)
67.0,,2023-03-10,22-264,ATL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,64.0,3.3684210526315788,0.0,84.2,4.431578947368421,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-8),L (-8)
68.0,,2023-03-11,22-265,ATL,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,77.0,4.052631578947368,0.0,95.1,5.005263157894737,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-2),L (-2)
69.0,23.0,2023-03-13,22-267,ATL,MIN,0,1.8,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+2,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,0.0,59.0,3.1052631578947367,0.0,74.0,3.8947368421052633,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+2),W (+2)
70.0,,2023-03-17,22-271,ATL,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,72.0,3.789473684210526,0.0,100.0,5.2631578947368425,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+7),W (+7)
71.0,,2023-03-19,22-273,ATL,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,63.0,3.3157894736842106,0.0,85.79999999999998,4.51578947368421,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-9),L (-9)
72.0,24.0,2023-03-21,22-275,ATL,DET,0,2.8666666666666667,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.3,-5,2.0,2.0,1.0,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,3.0,81.0,4.2631578947368425,3.3,101.29999999999998,5.3315789473684205,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-21),L (-21)
73.0,,2023-03-22,22-276,ATL,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,80.0,4.2105263157894735,0.0,102.4,5.389473684210526,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+8),W (+8)
74.0,,2023-03-25,22-279,ATL,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,89.0,4.684210526315789,0.0,116.0,6.105263157894737,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-8),L (-8)
75.0,,2023-03-26,22-280,ATL,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,63.0,3.3157894736842106,0.0,88.39999999999999,4.652631578947368,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+22),W (+22)
76.0,25.0,2023-03-28,22-282,ATL,CLE,0,8.766666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,+9,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,3.0,59.0,3.1052631578947367,0.0999999999999996,88.7,4.66842105263158,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,L (-1),L (-1)
77.0,26.0,2023-03-31,22-285,ATL,BRK,0,4.133333333333334,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.4,+5,1.0,1.0,1.0,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,2.0,47.0,2.473684210526316,2.4,74.29999999999998,3.9105263157894727,7.7,0.1,-3.6,-4.2,0.6,0.003707136,0.475,0.568,0.054,-0.1,0.0,W (+13),W (+13)
