Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Mfiondu Kabengele,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Shared Games with John Wall,Shared Games with Aaron Holiday,Shared Games with Saddiq Bey,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Saddiq Bey,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,co_inf with Aaron Holiday,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Saddiq Bey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
51.0,44.0,2023-02-01,26-100,HOU,OKC,0,18.95,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,2.6,-4,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,4.0,73.0,2.212121212121212,2.6,105.0,3.1818181818181817,0.0235656865983922,L (-18),L (-18)
52.0,45.0,2023-02-03,26-102,HOU,TOR,0,7.083333333333333,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.8,-10,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,-1.0,104.0,3.1515151515151514,-1.7999999999999998,116.4,3.527272727272728,0.0235656865983922,W (+3),W (+3)
53.0,,2023-02-04,26-103,HOU,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,94.0,2.8484848484848486,0.0,119.1,3.609090909090909,0.0235656865983922,W (+6),W (+6)
54.0,,2023-02-06,26-105,HOU,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,78.0,2.363636363636364,0.0,105.29999999999998,3.1909090909090905,0.0235656865983922,L (-6),L (-6)
55.0,,2023-02-08,26-107,HOU,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,75.0,2.272727272727273,0.0,94.7,2.8696969696969696,0.0235656865983922,L (-32),L (-32)
56.0,,2023-02-11,26-110,ATL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,76.0,2.303030303030303,0.0,83.79999999999998,2.539393939393939,0.0235656865983922,L (-20),L (-20)
57.0,,2023-02-13,26-112,ATL,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,76.0,2.303030303030303,0.0,104.8,3.175757575757576,0.0235656865983922,L (-2),L (-2)
58.0,46.0,2023-02-15,26-114,ATL,NYK,0,3.716666666666667,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,+2,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,3.0,71.0,2.1515151515151514,3.0,108.6,3.2909090909090906,0.0235656865983922,W (+19),W (+19)
59.0,47.0,2023-02-24,26-123,ATL,CLE,0,2.05,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,0.0,44.0,1.3333333333333333,0.0,67.30000000000001,2.0393939393939395,0.0235656865983922,L (-6),L (-6)
60.0,,2023-02-26,26-125,ATL,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,91.0,2.757575757575758,0.0,112.1,3.396969696969697,0.0235656865983922,L (-21),L (-21)
61.0,,2023-02-28,26-127,ATL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,53.0,1.606060606060606,0.0,92.0,2.787878787878788,0.0235656865983922,W (+17),W (+17)
62.0,,2023-03-03,26-130,ATL,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,62.0,1.878787878787879,0.0,86.10000000000001,2.6090909090909093,0.0235656865983922,W (+2),W (+2)
63.0,,2023-03-04,26-131,ATL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,90.0,2.727272727272727,0.0,106.5,3.227272727272727,0.0235656865983922,,
64.0,,2023-03-06,26-133,ATL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,54.0,1.6363636363636365,0.0,74.5,2.257575757575758,0.0235656865983922,L (-3),L (-3)
65.0,,2023-03-08,26-135,ATL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,67.0,2.0303030303030303,0.0,95.29999999999998,2.887878787878788,0.0235656865983922,W (+18),W (+18)
66.0,,2023-03-10,26-137,ATL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,58.0,1.7575757575757576,0.0,99.0,3.0,0.0235656865983922,L (-8),L (-8)
67.0,,2023-03-11,26-138,ATL,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,64.0,1.93939393939394,0.0,84.2,2.551515151515152,0.0235656865983922,L (-2),L (-2)
68.0,48.0,2023-03-13,26-140,ATL,MIN,0,1.8,0.0,1.0,.000,0.0,1.0,.000,2,3.0,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9,+2,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,-2.0,79.0,2.393939393939394,0.0999999999999998,95.0,2.878787878787879,0.0235656865983922,W (+2),W (+2)
69.0,,2023-03-17,26-144,ATL,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,59.0,1.7878787878787878,0.0,74.0,2.242424242424242,0.0235656865983922,W (+7),W (+7)
70.0,,2023-03-19,26-146,ATL,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,72.0,2.1818181818181817,0.0,100.0,3.0303030303030303,0.0235656865983922,L (-9),L (-9)
