Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Stanley Umude,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Mfiondu Kabengele,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Shared Games with James Wiseman,Shared Games with Aaron Holiday,Shared Games with Bruno Fernando,Shared Games with Garrison Mathews,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Bruno Fernando,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Garrison Mathews,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,co_inf with Aaron Holiday,co_inf with Bruno Fernando,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Garrison Mathews,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
62.0,57.0,2023-02-28,23-325,ATL,WAS,0.0,27.316666666666663,4.0,9.0,0.444,4.0,8.0,0.5,0.0,0.0,,1.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,12.0,10.8,-6.0,1.0,0.0,0.0,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,11.0,51.0,1.4166666666666667,10.799999999999995,75.30000000000001,2.091666666666667,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,W (+17),W (+17)
63.0,58.0,2023-03-03,23-328,ATL,POR,0.0,23.866666666666667,3.0,8.0,0.375,0.0,3.0,0.0,1.0,2.0,0.5,2.0,1.0,3.0,2.0,1.0,0.0,0.0,4.0,7.0,4.7,12.0,5.0,3.0,0.6,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,3.0,87.0,2.4166666666666665,4.300000000000001,102.2,2.838888888888889,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,,
64.0,59.0,2023-03-04,23-329,ATL,MIA,0.0,34.8,7.0,12.0,0.583,4.0,8.0,0.5,4.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,22.0,18.7,3.0,4.0,3.0,0.75,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,11.0,43.0,1.1944444444444444,17.1,57.4,1.5944444444444443,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,W (+2),W (+2)
65.0,60.0,2023-03-06,23-331,ATL,MIA,0.0,32.2,6.0,10.0,0.6,3.0,5.0,0.6,2.0,2.0,1.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,4.0,17.0,15.9,-16.0,5.0,3.0,0.6,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,14.0,53.0,1.4722222222222223,15.1,80.19999999999999,2.2277777777777774,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,L (-3),L (-3)
66.0,61.0,2023-03-08,23-333,ATL,WAS,0.0,20.75,1.0,5.0,0.2,0.0,4.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.2,7.0,1.0,1.0,1.0,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,0.0,58.0,1.6111111111111112,-0.2000000000000001,99.2,2.7555555555555555,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,W (+18),W (+18)
67.0,62.0,2023-03-10,23-335,ATL,WAS,0.0,25.516666666666666,5.0,8.0,0.625,3.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,9.0,15.0,4.0,2.0,0.5,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,4.0,60.0,1.6666666666666667,8.6,75.60000000000001,2.1,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,L (-8),L (-8)
68.0,63.0,2023-03-11,23-336,ATL,BOS,0.0,25.916666666666668,6.0,9.0,0.667,4.0,7.0,0.571,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,17.0,15.2,3.0,2.0,2.0,1.0,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,13.0,64.0,1.7777777777777777,14.799999999999995,80.3,2.230555555555556,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,L (-2),L (-2)
69.0,64.0,2023-03-13,23-338,ATL,MIN,0.0,24.716666666666665,3.0,8.0,0.375,0.0,2.0,0.0,0.0,0.0,,0.0,5.0,5.0,0.0,1.0,0.0,0.0,4.0,6.0,2.5,-7.0,6.0,3.0,0.5,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,4.0,55.0,1.5277777777777777,2.5,71.5,1.9861111111111112,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,W (+2),W (+2)
70.0,65.0,2023-03-17,23-342,ATL,GSW,0.0,22.3,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,5.0,4.3,2.0,1.0,1.0,1.0,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,4.0,68.0,1.8888888888888888,4.300000000000001,95.7,2.658333333333333,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,W (+7),W (+7)
71.0,66.0,2023-03-19,23-344,ATL,SAS,0.0,20.116666666666667,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,-2.0,1.0,0.0,0.0,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,0.0,63.0,1.75,-0.3000000000000001,86.09999999999998,2.391666666666666,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,L (-9),L (-9)
72.0,67.0,2023-03-21,23-346,ATL,DET,0.0,19.85,5.0,13.0,0.385,2.0,4.0,0.5,2.0,4.0,0.5,5.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,14.0,12.1,11.0,9.0,3.0,0.3333333333333333,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,9.0,75.0,2.083333333333333,11.3,93.29999999999998,2.5916666666666663,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,L (-21),L (-21)
73.0,68.0,2023-03-22,23-347,ATL,MIN,0.0,19.0,4.0,9.0,0.444,4.0,7.0,0.571,4.0,4.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,3.0,2.0,16.0,11.1,3.0,2.0,0.0,0.0,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,8.0,72.0,2.0,9.499999999999998,92.9,2.580555555555556,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,W (+8),W (+8)
74.0,69.0,2023-03-25,23-350,ATL,IND,0.0,24.516666666666666,7.0,16.0,0.438,3.0,7.0,0.429,1.0,1.0,1.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,18.0,12.5,9.0,9.0,4.0,0.4444444444444444,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,8.0,81.0,2.25,12.099999999999998,103.9,2.886111111111111,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,L (-8),L (-8)
75.0,70.0,2023-03-26,23-351,ATL,MEM,0.0,18.23333333333333,4.0,11.0,0.364,0.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,9.0,3.1,-5.0,7.0,4.0,0.5714285714285714,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,0.0,63.0,1.75,2.7,85.69999999999999,2.380555555555555,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,W (+22),W (+22)
76.0,71.0,2023-03-28,23-353,ATL,CLE,0.0,21.15,4.0,8.0,0.5,1.0,5.0,0.2,2.0,2.0,1.0,3.0,7.0,10.0,3.0,1.0,0.0,1.0,0.0,11.0,13.3,23.0,3.0,3.0,1.0,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,14.0,48.0,1.3333333333333333,12.499999999999998,76.3,2.1194444444444445,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,L (-1),L (-1)
77.0,72.0,2023-03-31,23-356,ATL,BRK,1.0,29.5,6.0,14.0,0.429,2.0,7.0,0.286,2.0,2.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,1.0,1.0,16.0,13.9,-28.0,7.0,4.0,0.5714285714285714,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,10.0,39.0,1.0833333333333333,13.099999999999998,63.59999999999999,1.7666666666666664,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,W (+13),W (+13)
78.0,73.0,2023-04-02,23-358,ATL,DAL,1.0,38.13333333333333,6.0,13.0,0.462,1.0,6.0,0.167,0.0,0.0,,5.0,3.0,8.0,2.0,2.0,0.0,0.0,3.0,13.0,12.9,10.0,7.0,5.0,0.7142857142857143,39,49,2,1,12,34,43,30,45,49,44,14,38,48,21,13,19,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,1.0,0.7647058823529411,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5483870967741935,0.7678571428571429,0.5769230769230769,0.9,0.6621621621621622,0.6567164179104478,1.0,0.6031746031746031,0.631578947368421,0.5,0.7647058823529411,0.59375,0.0,19,22,24,20,22,19,17,22,26,3,25,23,5,3,9,25,14,8,9,63.0,72.0,54.0,39.0,65.0,67.0,74.0,,2.0,54.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.2638888888888889,0.4074074074074074,0.3692307692307692,0.2985074626865671,0.2972972972972973,0.2428571428571428,0.0,0.3098591549295774,0.3125,0.3150684931506849,0.217391304347826,0.1875,0.3103448275862069,0.2222222222222222,0.2051282051282051,,0.0,0.1666666666666666,36,12.0,70.0,1.9444444444444444,12.899999999999997,92.7,2.575,14.6,3.9,-0.3,0.9,-1.2,0.0852404643449419,0.564,0.5,0.285,0.9,2.6,L (-4),L (-4)
