Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Dario ?ari?,Deandre Ayton,Devin Booker,Duane Washington Jr.,Ish Wainright,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,Shared Games with Dario Šarić,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Darius Bazley,Shared Games with Kevin Durant,Shared Games with Saben Lee,Shared Games with T.J. Warren,Shared Games with Terrence Ross,Darius Bazley,Jaylen Brown,Kevin Durant,Saben Lee,T.J. Warren,Terrence Ross,co_inf with Darius Bazley,co_inf with Jaylen Brown,co_inf with Kevin Durant,co_inf with Saben Lee,co_inf with T.J. Warren,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
42.0,42.0,2023/1/10,30-081,PHO,GSW,0,30.53333333333333,3.0,8.0,0.375,2.0,5.0,0.4,14,14.0,1,0.0,7.0,7.0,4.0,0.0,0.0,2.0,1.0,22.0,20.1,-3,3.0,1.0,0.333333333,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,9.0,60.0,3.1578947368421053,14.5,33.7,1.773684210526316,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,,
43.0,43.0,2023/1/11,30-082,PHO,DEN,0,25.85,5.0,12.0,0.417,0.0,3.0,0,1,1.0,1,0.0,4.0,4.0,4.0,0.0,0.0,2.0,3.0,11.0,5.4,-2,9.0,5.0,0.555555556,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,4.0,52.0,2.736842105263158,5.000000000000001,67.9,3.573684210526316,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-14),L (-14)
44.0,44.0,2023/1/13,30-084,PHO,MIN,0,31.066666666666663,10.0,17.0,0.588,6.0,7.0,0.857,5,5.0,1,0.0,6.0,6.0,2.0,0.0,0.0,3.0,3.0,31.0,22.1,12,10.0,4.0,0.4,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,14.0,43.0,2.263157894736842,20.1,39.900000000000006,2.1,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+12),W (+12)
45.0,45.0,2023/1/16,30-087,PHO,MEM,0,25.95,3.0,11.0,0.273,2.0,4.0,0.5,0,0.0,,0.0,2.0,2.0,9.0,0.0,0.0,2.0,2.0,8.0,5.6,-2,7.0,1.0,0.142857143,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,6.0,44.0,2.3157894736842106,5.599999999999999,49.7,2.615789473684211,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-29),L (-29)
46.0,46.0,2023/1/19,30-090,PHO,BRK,1,37.6,4.0,7.0,0.571,3.0,5.0,0.6,5,6.0,0.833,0.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,16.0,9.4,3,2.0,1.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,4.0,31.0,1.631578947368421,7.399999999999999,26.899999999999995,1.4157894736842105,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-5),L (-5)
47.0,47.0,2023/1/21,30-092,PHO,IND,1,26.75,6.0,13.0,0.462,2.0,5.0,0.4,2,3.0,0.667,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,16.0,8.8,-5,8.0,4.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,2.0,75.0,3.947368421052632,7.999999999999998,53.3,2.805263157894737,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-30),L (-30)
48.0,48.0,2023/1/22,30-093,PHO,MEM,0,13.566666666666666,1.0,5.0,0.2,0.0,2.0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.8,-1,3.0,1.0,0.333333333,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,-3.0,44.0,2.3157894736842106,-0.8000000000000004,43.5,2.289473684210526,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+5),W (+5)
49.0,49.0,2023/1/24,30-095,PHO,CHO,0,16.466666666666665,3.0,6.0,0.5,2.0,3.0,0.667,3,3.0,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,8.6,14,3.0,1.0,0.333333333,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,4.0,55.0,2.894736842105264,7.399999999999999,47.20000000000001,2.48421052631579,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+5),W (+5)
50.0,50.0,2023/1/26,30-097,PHO,DAL,0,18.016666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,0.4,-6,0.0,0.0,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,4.0,49.0,2.5789473684210527,0.3999999999999999,43.4,2.284210526315789,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+2),W (+2)
51.0,51.0,2023/1/28,30-099,PHO,SAS,0,20.683333333333334,3.0,8.0,0.375,0.0,3.0,0,1,2.0,0.5,1.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0,7.0,2.5,7,5.0,3.0,0.6,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,0.0,77.0,4.052631578947368,2.0999999999999988,69.69999999999999,3.668421052631578,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+31),W (+31)
52.0,52.0,2023/1/30,30-101,PHO,TOR,0,18.6,4.0,9.0,0.444,2.0,6.0,0.333,1,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,11.0,8.9,10,3.0,2.0,0.666666667,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,5.0,66.0,3.473684210526316,8.499999999999998,57.99999999999999,3.052631578947368,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-4),L (-4)
53.0,53.0,2023/2/1,30-103,PHO,ATL,0,20.85,3.0,11.0,0.273,0.0,4.0,0,4,4.0,1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,3.1,-19,7.0,3.0,0.428571429,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,-4.0,47.0,2.473684210526316,1.4999999999999996,41.900000000000006,2.2052631578947373,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+10),W (+10)
54.0,54.0,2023/2/3,30-105,PHO,BOS,0,26.716666666666665,3.0,8.0,0.375,3.0,4.0,0.75,2,2.0,1,0.0,4.0,4.0,4.0,2.0,0.0,1.0,0.0,11.0,11.6,30,4.0,0.0,0.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,10.0,58.0,3.0526315789473686,10.8,57.8,3.0421052631578944,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+8),W (+8)
55.0,55.0,2023/2/4,30-106,PHO,DET,0,18.3,1.0,4.0,0.25,1.0,2.0,0.5,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.1,1,2.0,0.0,0.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,1.0,64.0,3.3684210526315788,0.1000000000000003,73.2,3.852631578947368,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-32),L (-32)
56.0,56.0,2023/2/7,30-109,PHO,BRK,0,21.933333333333334,1.0,2.0,0.5,1.0,2.0,0.5,2,2.0,1,0.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,5.0,5.5,5,0.0,0.0,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,6.0,50.0,2.631578947368421,4.699999999999999,59.899999999999984,3.152631578947368,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+12),W (+12)
57.0,57.0,2023/2/9,30-111,PHO,ATL,1,24.766666666666666,4.0,14.0,0.286,1.0,9.0,0.111,1,2.0,0.5,2.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,10.0,0.9,-22,5.0,3.0,0.6,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,-2.0,67.0,3.526315789473684,0.5,82.7,4.352631578947369,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+16),W (+16)
58.0,58.0,2023/2/10,30-112,PHO,IND,0,21.116666666666667,1.0,6.0,0.167,0.0,4.0,0,2,2.0,1,0.0,5.0,5.0,2.0,1.0,0.0,1.0,2.0,4.0,2.3,2,2.0,1.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,3.0,83.0,4.368421052631579,1.5000000000000018,100.3,5.278947368421052,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+4),W (+4)
59.0,59.0,2023/2/14,30-116,PHO,SAC,0,22.78333333333333,2.0,6.0,0.333,0.0,4.0,0,1,1.0,1,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,5.0,1.2,-8,2.0,2.0,1.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,-1.0,94.0,4.947368421052632,0.7999999999999998,101.6,5.347368421052631,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-9),L (-9)
60.0,60.0,2023/2/16,30-118,PHO,LAC,0,7.933333333333334,3.0,4.0,0.75,1.0,1.0,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,6,4,3.0,2.0,0.666666667,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,5.0,69.0,3.631578947368421,5.999999999999999,64.1,3.3736842105263154,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+13),W (+13)
61.0,61.0,2023/2/24,30-126,PHO,OKC,0,16.683333333333334,2.0,6.0,0.333,1.0,3.0,0.333,4,4.0,1,2.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,9.0,9.4,11,3.0,1.0,0.333333333,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,5.0,89.0,4.684210526315789,7.800000000000001,97.49999999999996,5.131578947368419,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+11),W (+11)
62.0,62.0,2023/2/26,30-128,PHO,MIL,0,12.6,1.0,2.0,0.5,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.8,1,2.0,1.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,2.0,72.0,3.789473684210526,0.7999999999999994,82.99999999999997,4.368421052631578,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-9),L (-9)
63.0,63.0,2023/3/1,30-131,PHO,CHO,0,14.6,1.0,2.0,0.5,0.0,0.0,,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.7,3,2.0,1.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,3.0,89.0,4.684210526315789,0.6999999999999997,91.70000000000002,4.826315789473685,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,,
64.0,64.0,2023/3/3,30-133,PHO,CHI,0,15.966666666666669,4.0,6.0,0.667,2.0,4.0,0.5,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,8.4,6,2.0,2.0,1.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,6.0,89.0,4.684210526315789,8.4,94.60000000000002,4.9789473684210535,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+9),W (+9)
65.0,65.0,2023/3/5,30-135,PHO,DAL,0,5.866666666666667,1.0,1.0,1,1.0,1.0,1,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,-7,0.0,0.0,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,3.0,80.0,4.2105263157894735,3.0,79.60000000000001,4.189473684210527,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-3),L (-3)
66.0,66.0,2023/3/8,30-138,PHO,OKC,0,16.15,3.0,6.0,0.5,1.0,1.0,1,2,3.0,0.667,2.0,4.0,6.0,1.0,1.0,0.0,1.0,1.0,9.0,8.5,-4,5.0,2.0,0.4,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,7.0,104.0,5.473684210526316,7.699999999999997,88.99999999999999,4.6842105263157885,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+14),W (+14)
67.0,67.0,2023/3/11,30-141,PHO,SAC,0,3.883333333333333,1.0,1.0,1,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3,-1,1.0,1.0,1.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,1.0,73.0,3.842105263157895,1.2999999999999998,76.3,4.015789473684211,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+21),W (+21)
