Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with JaMychal Green,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,James Wiseman,JaMychal Green,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
56.0,44.0,2023-02-11,20-128,GSW,LAL,0,13.7,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,5.0,4.2,-5,1.0,1.0,1.0,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,74.0,4.625,4.199999999999998,72.0,4.5,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+27),W (+27)
57.0,45.0,2023-02-13,20-130,GSW,WAS,0,13.05,3.0,5.0,.600,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,7.0,5.7,+6,3.0,2.0,0.6666666666666666,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,4.0,102.0,6.375,5.699999999999999,111.79999999999998,6.987499999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-3),L (-3)
58.0,46.0,2023-02-14,20-131,GSW,LAC,0,22.03333333333333,5.0,12.0,.417,2.0,4.0,.500,4,6.0,.667,1.0,4.0,5.0,1.0,0.0,0.0,3.0,3.0,16.0,7.2,+2,8.0,3.0,0.375,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,1.0,71.0,4.4375,5.599999999999998,83.99999999999999,5.249999999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-6),L (-6)
59.0,47.0,2023-02-23,20-140,GSW,LAL,1,24.966666666666665,4.0,12.0,.333,1.0,5.0,.200,1,1.0,1.000,2.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,10.0,7.6,-4,7.0,3.0,0.4285714285714285,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,57.0,3.5625,7.200000000000002,68.8,4.3,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+9),W (+9)
60.0,48.0,2023-02-24,20-141,GSW,HOU,1,24.216666666666665,2.0,7.0,.286,0.0,2.0,.000,3,4.0,.750,1.0,3.0,4.0,4.0,0.0,1.0,4.0,3.0,7.0,2.4,+3,5.0,2.0,0.4,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,1.0,89.0,5.5625,1.1999999999999984,82.70000000000002,5.168750000000001,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-10),L (-10)
61.0,49.0,2023-02-26,20-143,GSW,MIN,1,27.3,5.0,10.0,.500,1.0,1.0,1.000,2,2.0,1.000,0.0,5.0,5.0,1.0,1.0,0.0,3.0,1.0,13.0,7.8,+4,9.0,4.0,0.4444444444444444,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,73.0,4.5625,6.999999999999998,75.29999999999998,4.706249999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-13),L (-13)
62.0,50.0,2023-02-28,20-145,GSW,POR,0,25.03333333333333,8.0,10.0,.800,0.0,0.0,,0,1.0,.000,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,16.0,11.5,+4,10.0,8.0,0.8,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,77.0,4.8125,11.499999999999996,84.2,5.2625,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+15),W (+15)
63.0,51.0,2023-03-02,20-147,GSW,LAC,0,28.666666666666668,7.0,12.0,.583,3.0,4.0,.750,2,3.0,.667,2.0,5.0,7.0,2.0,2.0,1.0,2.0,3.0,19.0,16.8,+16,8.0,4.0,0.5,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,14.0,81.0,5.0625,16.0,74.4,4.65,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,,
64.0,52.0,2023-03-03,20-148,GSW,NOP,0,32.05,9.0,13.0,.692,1.0,2.0,.500,0,0.0,,3.0,4.0,7.0,0.0,4.0,1.0,2.0,3.0,19.0,18.3,+13,11.0,8.0,0.7272727272727273,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,16.0,66.0,4.125,18.3,62.2,3.8875,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+5),W (+5)
65.0,53.0,2023-03-05,20-150,GSW,LAL,0,13.033333333333331,2.0,10.0,.200,1.0,3.0,.333,0,0.0,,2.0,4.0,6.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,-15,7.0,1.0,0.1428571428571428,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,2.0,65.0,4.0625,0.9999999999999972,67.60000000000001,4.2250000000000005,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+18),W (+18)
66.0,54.0,2023-03-07,20-152,GSW,OKC,1,27.766666666666666,8.0,11.0,.727,1.0,3.0,.333,4,4.0,1.000,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,21.0,18.0,+3,8.0,7.0,0.875,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,79.0,4.9375,16.399999999999995,80.70000000000002,5.043750000000001,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+24),W (+24)
67.0,,2023-03-09,20-154,GSW,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,63.0,3.9375,0.0,75.0,4.6875,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+9),W (+9)
68.0,,2023-03-11,20-156,GSW,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,107.0,6.6875,0.0,104.20000000000002,6.512500000000001,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-8),L (-8)
69.0,,2023-03-13,20-158,GSW,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,84.0,5.25,0.0,98.6,6.1625,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-9),L (-9)
70.0,55.0,2023-03-15,20-160,GSW,LAC,0,18.53333333333333,4.0,5.0,.800,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,8.0,3.9,0,4.0,4.0,1.0,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,3.0,74.0,4.625,3.9,86.99999999999999,5.437499999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-21),L (-21)
71.0,56.0,2023-03-17,20-162,GSW,ATL,1,25.883333333333333,5.0,12.0,.417,0.0,1.0,.000,0,2.0,.000,3.0,3.0,6.0,3.0,0.0,1.0,1.0,4.0,10.0,6.0,+5,11.0,5.0,0.4545454545454545,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,76.0,4.75,6.000000000000002,84.7,5.29375,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+9),W (+9)
72.0,57.0,2023-03-18,20-163,GSW,MEM,0,30.133333333333333,8.0,16.0,.500,4.0,7.0,.571,4,6.0,.667,3.0,5.0,8.0,3.0,1.0,1.0,1.0,3.0,24.0,20.4,-6,9.0,4.0,0.4444444444444444,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,14.0,47.0,2.9375,18.8,63.2,3.95,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+11),W (+11)
73.0,58.0,2023-03-20,20-165,GSW,HOU,0,25.55,7.0,9.0,.778,1.0,2.0,.500,2,2.0,1.000,1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,17.0,15.5,+3,7.0,6.0,0.8571428571428571,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,12.0,81.0,5.0625,14.7,89.80000000000001,5.612500000000001,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-8),L (-8)
74.0,59.0,2023-03-22,20-167,GSW,DAL,0,30.48333333333333,9.0,11.0,.818,2.0,3.0,.667,2,2.0,1.000,1.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,22.0,19.7,+2,8.0,7.0,0.875,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,14.0,81.0,5.0625,18.9,88.1,5.50625,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-8),L (-8)
75.0,60.0,2023-03-24,20-169,GSW,PHI,0,15.9,1.0,7.0,.143,1.0,5.0,.200,1,4.0,.250,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,-0.1,-14,2.0,0.0,0.0,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,-3.0,79.0,4.9375,-0.4999999999999986,87.30000000000001,5.456250000000001,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-14),L (-14)
76.0,61.0,2023-03-26,20-171,GSW,MIN,0,14.75,2.0,4.0,.500,0.0,1.0,.000,1,2.0,.500,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,5.2,-8,3.0,2.0,0.6666666666666666,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,3.0,51.0,3.1875,4.8,58.39999999999999,3.65,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+13),W (+13)
77.0,62.0,2023-03-28,20-173,GSW,NOP,1,31.216666666666665,5.0,5.0,1.000,1.0,1.0,1.000,2,3.0,.667,0.0,4.0,4.0,1.0,0.0,1.0,0.0,3.0,13.0,12.5,+17,4.0,4.0,1.0,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,82.0,5.125,11.7,86.99999999999999,5.437499999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+2),W (+2)
78.0,63.0,2023-03-31,20-176,GSW,SAS,1,27.2,8.0,11.0,.727,0.0,1.0,.000,1,3.0,.333,2.0,6.0,8.0,2.0,0.0,0.0,2.0,2.0,17.0,13.5,-4,10.0,8.0,0.8,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,95.0,5.9375,13.099999999999998,94.9,5.93125,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+8),W (+8)
79.0,64.0,2023-04-02,20-178,GSW,DEN,0,22.6,3.0,5.0,.600,1.0,2.0,.500,2,2.0,1.000,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,9.0,9.6,-1,3.0,2.0,0.6666666666666666,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,7.0,72.0,4.5,8.799999999999999,69.8,4.3625,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-3),L (-3)
80.0,65.0,2023-04-04,20-180,GSW,OKC,1,19.65,4.0,10.0,.400,1.0,3.0,.333,0,2.0,.000,4.0,4.0,8.0,1.0,1.0,1.0,0.0,1.0,9.0,8.8,-8,7.0,3.0,0.4285714285714285,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,93.0,5.8125,8.799999999999995,99.0,6.1875,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+11),W (+11)
81.0,66.0,2023-04-07,20-183,GSW,SAC,0,19.15,4.0,5.0,.800,2.0,2.0,1.000,5,6.0,.833,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,12.3,-15,3.0,2.0,0.6666666666666666,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,93.0,5.8125,10.3,84.0,5.25,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+15),W (+15)
82.0,67.0,2023-04-09,20-185,GSW,POR,0,24.0,6.0,9.0,.667,1.0,1.0,1.000,2,2.0,1.000,2.0,5.0,7.0,6.0,1.0,2.0,3.0,2.0,15.0,16.8,+35,8.0,5.0,0.625,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,17.0,145.0,9.0625,15.999999999999991,131.29999999999998,8.206249999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-2),L (-2)
