Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Dylan Windler,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
56.0,47.0,2023-02-06,23-011,CLE,WAS,1.0,28.366666666666667,9.0,15.0,0.6,5.0,9.0,0.556,0.0,2.0,0.0,0.0,2.0,2.0,5.0,3.0,0.0,3.0,1.0,23.0,19.0,18.0,6.0,4.0,0.6666666666666666,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,13.0,85.0,5.3125,19.000000000000004,90.8,5.675,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+15),W (+15)
57.0,,2023-02-08,23-013,CLE,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,93.0,5.8125,0.0,107.7,6.73125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+19),W (+19)
58.0,48.0,2023-02-10,23-015,CLE,NOP,1.0,22.966666666666665,4.0,6.0,0.667,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,2.0,7.0,0.0,0.0,3.0,3.0,11.0,9.7,15.0,3.0,2.0,0.6666666666666666,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,9.0,95.0,5.9375,9.3,109.7,6.85625,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+23),W (+23)
59.0,49.0,2023-02-11,23-016,CLE,CHI,1.0,37.21666666666667,6.0,14.0,0.429,3.0,6.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,5.0,4.0,19.0,10.5,1.0,8.0,3.0,0.375,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,5.0,54.0,3.375,8.900000000000002,64.3,4.01875,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+28),W (+28)
60.0,50.0,2023-02-13,23-018,CLE,SAS,1.0,29.85,7.0,13.0,0.538,0.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,6.0,4.0,16.0,7.6,-8.0,9.0,7.0,0.7777777777777778,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,4.0,87.0,5.4375,6.800000000000001,106.9,6.68125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+11),W (+11)
61.0,51.0,2023-02-15,23-020,CLE,PHI,1.0,42.516666666666666,10.0,14.0,0.714,3.0,3.0,1.0,4.0,6.0,0.667,0.0,2.0,2.0,6.0,3.0,0.0,1.0,4.0,27.0,25.6,-10.0,11.0,7.0,0.6363636363636364,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,17.0,66.0,4.125,24.0,88.00000000000001,5.500000000000001,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+8),W (+8)
62.0,52.0,2023-02-23,23-028,CLE,DEN,1.0,36.8,7.0,20.0,0.35,1.0,6.0,0.167,7.0,8.0,0.875,0.0,1.0,1.0,5.0,2.0,0.0,2.0,2.0,22.0,13.4,-12.0,14.0,6.0,0.4285714285714285,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,0.0,69.0,4.3125,10.6,80.2,5.0125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+8),W (+8)
63.0,53.0,2023-02-24,23-029,CLE,ATL,1.0,31.0,11.0,19.0,0.579,4.0,8.0,0.5,7.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,33.0,24.1,-10.0,11.0,7.0,0.6363636363636364,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,8.0,77.0,4.8125,21.3,95.1,5.94375,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,,
64.0,54.0,2023-02-26,23-031,CLE,TOR,1.0,34.333333333333336,6.0,12.0,0.5,3.0,4.0,0.75,3.0,3.0,1.0,1.0,2.0,3.0,11.0,0.0,2.0,0.0,1.0,18.0,22.0,39.0,8.0,3.0,0.375,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,19.0,75.0,4.6875,20.8,81.19999999999999,5.074999999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-6),L (-6)
65.0,55.0,2023-03-01,23-034,CLE,BOS,1.0,40.766666666666666,12.0,21.0,0.571,5.0,9.0,0.556,0.0,3.0,0.0,0.0,3.0,3.0,9.0,4.0,0.0,4.0,2.0,29.0,24.3,1.0,12.0,7.0,0.5833333333333334,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,17.0,63.0,3.9375,24.3,81.8,5.1125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-6),L (-6)
66.0,56.0,2023-03-04,23-037,CLE,DET,1.0,23.8,8.0,11.0,0.727,5.0,6.0,0.833,0.0,0.0,,1.0,2.0,3.0,7.0,2.0,0.0,2.0,4.0,21.0,21.1,20.0,5.0,3.0,0.6,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,20.0,69.0,4.3125,21.1,83.19999999999997,5.199999999999998,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-17),L (-17)
67.0,57.0,2023-03-06,23-039,CLE,BOS,1.0,42.4,6.0,18.0,0.333,2.0,7.0,0.286,3.0,4.0,0.75,0.0,5.0,5.0,12.0,1.0,0.0,3.0,2.0,17.0,13.5,17.0,11.0,4.0,0.3636363636363636,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,10.0,78.0,4.875,12.299999999999994,88.10000000000001,5.5062500000000005,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+25),W (+25)
68.0,58.0,2023-03-08,23-041,CLE,MIA,1.0,38.98333333333333,8.0,16.0,0.5,3.0,6.0,0.5,6.0,6.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,5.0,25.0,18.9,8.0,10.0,5.0,0.5,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,9.0,58.0,3.625,16.5,69.19999999999999,4.324999999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-4),L (-4)
69.0,,2023-03-10,23-043,CLE,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,65.0,4.0625,0.0,83.9,5.24375,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+24),W (+24)
70.0,59.0,2023-03-12,23-045,CLE,CHO,1.0,38.516666666666666,8.0,20.0,0.4,2.0,10.0,0.2,10.0,13.0,0.769,0.0,6.0,6.0,6.0,1.0,0.0,4.0,1.0,28.0,18.6,22.0,10.0,6.0,0.6,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,4.0,56.0,3.5,14.600000000000003,69.8,4.3625,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+4),W (+4)
71.0,60.0,2023-03-14,23-047,CLE,CHO,1.0,27.8,7.0,15.0,0.467,2.0,4.0,0.5,3.0,5.0,0.6,0.0,3.0,3.0,7.0,1.0,0.0,2.0,1.0,19.0,14.9,14.0,11.0,5.0,0.4545454545454545,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,8.0,77.0,4.8125,13.699999999999998,97.6,6.1,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+4),W (+4)
72.0,61.0,2023-03-15,23-048,CLE,PHI,1.0,36.13333333333333,6.0,17.0,0.353,1.0,7.0,0.143,2.0,2.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,4.0,3.0,15.0,4.4,-11.0,10.0,5.0,0.5,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,-1.0,56.0,3.5,3.6000000000000005,73.99999999999999,4.624999999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-4),L (-4)
73.0,62.0,2023-03-17,23-050,CLE,WAS,1.0,37.15,11.0,19.0,0.579,1.0,5.0,0.2,1.0,1.0,1.0,2.0,2.0,4.0,9.0,0.0,0.0,1.0,0.0,24.0,22.4,21.0,14.0,10.0,0.7142857142857143,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,16.0,70.0,4.375,22.0,77.39999999999998,4.837499999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+6),W (+6)
74.0,63.0,2023-03-21,23-054,CLE,BRK,1.0,31.966666666666665,7.0,13.0,0.538,1.0,3.0,0.333,2.0,2.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,5.0,1.0,17.0,10.8,-5.0,10.0,6.0,0.6,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,5.0,70.0,4.375,10.000000000000002,88.80000000000003,5.550000000000002,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+16),W (+16)
75.0,64.0,2023-03-23,23-056,CLE,BRK,1.0,39.43333333333333,4.0,16.0,0.25,2.0,6.0,0.333,3.0,3.0,1.0,0.0,1.0,1.0,8.0,3.0,0.0,3.0,2.0,13.0,8.5,15.0,10.0,2.0,0.2,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,3.0,70.0,4.375,7.300000000000001,89.5,5.59375,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-9),L (-9)
76.0,65.0,2023-03-26,23-059,CLE,HOU,1.0,37.61666666666667,6.0,16.0,0.375,1.0,4.0,0.25,4.0,4.0,1.0,1.0,3.0,4.0,8.0,0.0,0.0,1.0,4.0,17.0,12.8,21.0,12.0,5.0,0.4166666666666667,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,8.0,85.0,5.3125,11.199999999999996,113.6,7.1,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+23),W (+23)
77.0,66.0,2023-03-28,23-061,CLE,ATL,1.0,41.41666666666666,10.0,22.0,0.455,1.0,6.0,0.167,6.0,6.0,1.0,0.0,2.0,2.0,5.0,0.0,1.0,4.0,4.0,27.0,14.8,8.0,16.0,9.0,0.5625,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,3.0,81.0,5.0625,12.400000000000006,95.60000000000002,5.975000000000001,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+6),W (+6)
78.0,67.0,2023-03-31,23-064,CLE,NYK,1.0,37.93333333333333,8.0,19.0,0.421,2.0,4.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,9.0,0.0,0.0,2.0,2.0,20.0,14.3,-10.0,15.0,6.0,0.4,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,9.0,85.0,5.3125,13.5,93.4,5.8375,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+2),W (+2)
79.0,68.0,2023-04-02,23-066,CLE,IND,1.0,39.266666666666666,8.0,20.0,0.4,2.0,3.0,0.667,2.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,0.0,2.0,2.0,20.0,13.9,3.0,17.0,6.0,0.3529411764705882,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,7.0,75.0,4.6875,13.099999999999998,90.1,5.63125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+17),W (+17)
80.0,69.0,2023-04-04,23-068,CLE,ORL,1.0,38.016666666666666,6.0,16.0,0.375,1.0,4.0,0.25,3.0,3.0,1.0,0.0,2.0,2.0,10.0,0.0,1.0,3.0,1.0,16.0,12.1,14.0,12.0,5.0,0.4166666666666667,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,7.0,72.0,4.5,10.9,90.5,5.65625,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-2),L (-2)
81.0,,2023-04-06,23-070,CLE,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,67.0,4.1875,0.0,71.8,4.4875,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-14),L (-14)
82.0,,2023-04-09,23-073,CLE,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,57.0,3.5625,0.0,62.09999999999999,3.881249999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+10),W (+10)
