Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
55.0,27.0,2023-02-05,34-310,CLE,IND,0,2.4,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-5,1.0,1.0,1.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,0.0,109.0,7.266666666666667,1.0,115.9,7.7266666666666675,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-3),L (-3)
56.0,28.0,2023-02-06,34-311,CLE,WAS,0,4.433333333333334,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.3,0,0.0,0.0,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,0.0,98.0,6.533333333333333,0.4999999999999998,109.30000000000004,7.28666666666667,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+15),W (+15)
57.0,29.0,2023-02-08,34-313,CLE,DET,0,3.466666666666667,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.1,-1,1.0,1.0,1.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,4.0,89.0,5.933333333333334,5.1,102.6,6.84,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+19),W (+19)
58.0,30.0,2023-02-10,34-315,CLE,NOP,0,2.9,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-8,1.0,0.0,0.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,-1.0,105.0,7.0,-0.7,119.7,7.98,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+23),W (+23)
59.0,,2023-02-11,34-316,CLE,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,59.0,3.933333333333333,0.0,73.19999999999999,4.879999999999999,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+28),W (+28)
60.0,,2023-02-13,34-318,CLE,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,91.0,6.066666666666666,0.0,113.70000000000002,7.580000000000001,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+11),W (+11)
61.0,,2023-02-15,34-320,CLE,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,83.0,5.533333333333333,0.0,112.00000000000004,7.466666666666669,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+8),W (+8)
62.0,,2023-02-23,34-328,CLE,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,69.0,4.6,0.0,90.8,6.053333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+8),W (+8)
63.0,31.0,2023-02-24,34-329,CLE,ATL,0,2.05,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.4,+6,1.0,1.0,1.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,2.0,83.0,5.533333333333333,2.3999999999999995,114.0,7.6,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,,
64.0,32.0,2023-02-26,34-331,CLE,TOR,0,4.7,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.7,-1,1.0,1.0,1.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,0.0,94.0,6.266666666666667,0.7,101.3,6.753333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-6),L (-6)
65.0,,2023-03-01,34-334,CLE,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,80.0,5.333333333333333,0.0,106.10000000000002,7.073333333333335,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-6),L (-6)
66.0,,2023-03-04,34-337,CLE,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,89.0,5.933333333333334,0.0,104.29999999999998,6.953333333333332,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-17),L (-17)
67.0,,2023-03-06,34-339,CLE,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,88.0,5.866666666666666,0.0,100.4,6.693333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+25),W (+25)
68.0,,2023-03-08,34-341,CLE,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,67.0,4.466666666666667,0.0,85.7,5.713333333333334,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-4),L (-4)
69.0,33.0,2023-03-10,34-343,CLE,MIA,0,0.0166666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,0.0,65.0,4.333333333333333,0.0,83.9,5.593333333333334,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+24),W (+24)
70.0,34.0,2023-03-12,34-345,CLE,CHO,0,8.883333333333333,1.0,2.0,.500,0.0,0.0,,0,0.0,,2.0,3.0,5.0,0.0,0.0,2.0,1.0,1.0,2.0,3.3,-9,2.0,1.0,0.5,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,6.0,54.0,3.6,3.299999999999999,81.10000000000001,5.406666666666667,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+4),W (+4)
71.0,,2023-03-14,34-347,CLE,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,85.0,5.666666666666667,0.0,111.3,7.42,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+4),W (+4)
72.0,,2023-03-15,34-348,CLE,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,55.0,3.6666666666666665,0.0,77.6,5.173333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-4),L (-4)
73.0,,2023-03-17,34-350,CLE,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,86.0,5.733333333333333,0.0,99.4,6.626666666666667,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+6),W (+6)
74.0,,2023-03-21,34-354,CLE,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,75.0,5.0,0.0,98.80000000000004,6.58666666666667,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+16),W (+16)
75.0,,2023-03-23,34-356,CLE,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,73.0,4.866666666666666,0.0,96.8,6.453333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-9),L (-9)
76.0,,2023-03-26,34-359,CLE,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,93.0,6.2,0.0,124.79999999999998,8.319999999999999,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+23),W (+23)
77.0,,2023-03-28,34-361,CLE,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,84.0,5.6,0.0,108.00000000000004,7.200000000000003,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+6),W (+6)
78.0,35.0,2023-03-31,34-364,CLE,NYK,0,6.933333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,-8,1.0,1.0,1.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,2.0,92.0,6.133333333333334,1.1999999999999995,105.7,7.046666666666667,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+2),W (+2)
79.0,,2023-04-02,35-001,CLE,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,82.0,5.466666666666667,0.0,103.2,6.88,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+17),W (+17)
80.0,,2023-04-04,35-003,CLE,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,79.0,5.266666666666667,0.0,101.4,6.760000000000001,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-2),L (-2)
81.0,36.0,2023-04-06,35-005,CLE,ORL,1,18.933333333333334,4.0,4.0,1.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,+3,4.0,4.0,1.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,10.0,57.0,3.8,8.999999999999998,62.8,4.1866666666666665,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-14),L (-14)
82.0,37.0,2023-04-09,35-008,CLE,CHO,0,18.716666666666665,4.0,10.0,.400,0.0,1.0,.000,2,2.0,1.000,1.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0,10.0,4.8,-17,9.0,4.0,0.4444444444444444,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,2.0,55.0,3.6666666666666665,3.9999999999999982,58.09999999999999,3.8733333333333326,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+10),W (+10)
