Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
66.0,,2023-03-06,29-276,TOR,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,73.0,4.866666666666666,0.0,66.8,4.453333333333333,0.0047547006699805,W (+6),W (+6)
67.0,,2023-03-08,29-278,TOR,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,59.0,3.933333333333333,0.0,59.3,3.953333333333333,0.0047547006699805,L (-11),L (-11)
68.0,,2023-03-10,29-280,TOR,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,76.0,5.066666666666666,0.0,68.40000000000002,4.560000000000001,0.0047547006699805,W (+7),W (+7)
69.0,,2023-03-14,29-284,TOR,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,79.0,5.266666666666667,0.0,84.2,5.613333333333333,0.0047547006699805,L (-5),L (-5)
70.0,,2023-03-16,29-286,TOR,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,104.0,6.933333333333334,0.0,96.6,6.44,0.0047547006699805,L (-8),L (-8)
71.0,,2023-03-18,29-288,TOR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,73.0,4.866666666666666,0.0,75.80000000000001,5.053333333333334,0.0047547006699805,L (-10),L (-10)
72.0,,2023-03-19,29-289,TOR,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,87.0,5.8,0.0,74.5,4.966666666666667,0.0047547006699805,W (+15),W (+15)
73.0,,2023-03-22,29-292,TOR,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,58.0,3.866666666666666,0.0,59.10000000000001,3.94,0.0047547006699805,W (+17),W (+17)
74.0,,2023-03-24,29-294,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,74.0,4.933333333333334,0.0,79.5,5.3,0.0047547006699805,W (+15),W (+15)
75.0,,2023-03-26,29-296,TOR,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,78.0,5.2,0.0,79.1,5.2733333333333325,0.0047547006699805,L (-7),L (-7)
76.0,,2023-03-28,29-298,TOR,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,100.0,6.666666666666667,0.0,93.6,6.239999999999999,0.0047547006699805,L (-4),L (-4)
77.0,,2023-03-31,29-301,TOR,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,72.0,4.8,0.0,67.9,4.526666666666667,0.0047547006699805,W (+21),W (+21)
78.0,,2023-04-02,29-303,TOR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,100.0,6.666666666666667,0.0,100.3,6.6866666666666665,0.0047547006699805,W (+10),W (+10)
79.0,,2023-04-04,29-305,TOR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,74.0,4.933333333333334,0.0,75.49999999999999,5.033333333333332,0.0047547006699805,W (+14),W (+14)
80.0,,2023-04-05,29-306,TOR,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,58.0,3.866666666666666,0.0,59.8,3.9866666666666655,0.0047547006699805,L (-7),L (-7)
81.0,,2023-04-07,29-308,TOR,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,54.0,3.6,0.0,67.39999999999999,4.493333333333333,0.0047547006699805,W (+20),W (+20)
82.0,,2023-04-09,29-310,TOR,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,89.0,5.933333333333334,0.0,76.2,5.08,0.0047547006699805,W (+20),W (+20)
