Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
52.0,38.0,2023-01-31,26-231,MIA,CLE,0,20.883333333333333,3.0,8.0,.375,3.0,6.0,.500,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,9.0,3.9,+11,2.0,0.0,0.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,4.0,50.0,2.7777777777777777,3.899999999999999,62.600000000000016,3.4777777777777787,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+5),W (+5)
53.0,39.0,2023-02-02,26-233,MIA,NYK,0,25.433333333333334,2.0,8.0,.250,1.0,6.0,.167,0,0.0,,0.0,4.0,4.0,4.0,2.0,0.0,3.0,4.0,5.0,1.6,+14,2.0,1.0,0.5,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,4.0,55.0,3.055555555555556,1.6000000000000014,75.10000000000002,4.172222222222223,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-5),L (-5)
54.0,40.0,2023-02-04,26-235,MIA,MIL,1,34.03333333333333,3.0,9.0,.333,1.0,6.0,.167,0,0.0,,1.0,2.0,3.0,1.0,3.0,0.0,2.0,2.0,7.0,4.1,-1,3.0,2.0,0.6666666666666666,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,3.0,61.0,3.388888888888889,4.099999999999998,79.5,4.416666666666667,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+3),W (+3)
55.0,41.0,2023-02-08,26-239,MIA,IND,1,37.25,4.0,11.0,.364,3.0,7.0,.429,6,7.0,.857,1.0,3.0,4.0,3.0,1.0,0.0,3.0,4.0,17.0,10.6,+7,4.0,1.0,0.25,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,4.0,59.0,3.2777777777777777,8.199999999999998,73.39999999999999,4.0777777777777775,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-2),L (-2)
56.0,42.0,2023-02-10,26-241,MIA,HOU,1,34.61666666666667,2.0,8.0,.250,1.0,6.0,.167,0,0.0,,0.0,3.0,3.0,4.0,2.0,1.0,2.0,0.0,5.0,4.6,0,2.0,1.0,0.5,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,5.0,54.0,3.0,4.6,64.10000000000001,3.561111111111112,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-8),L (-8)
57.0,43.0,2023-02-11,26-242,MIA,ORL,1,41.11666666666667,6.0,12.0,.500,4.0,10.0,.400,4,4.0,1.000,1.0,1.0,2.0,2.0,1.0,0.0,2.0,4.0,20.0,13.8,+10,2.0,2.0,1.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,7.0,52.0,2.888888888888889,12.2,56.8,3.1555555555555554,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+5),W (+5)
58.0,44.0,2023-02-13,26-244,MIA,DEN,1,34.06666666666667,5.0,13.0,.385,4.0,9.0,.444,1,1.0,1.000,0.0,2.0,2.0,4.0,1.0,0.0,2.0,6.0,15.0,7.9,+5,4.0,1.0,0.25,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,6.0,38.0,2.111111111111111,7.500000000000002,56.6,3.1444444444444444,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+2),W (+2)
59.0,45.0,2023-02-15,26-246,MIA,BRK,1,35.15,6.0,14.0,.429,3.0,9.0,.333,6,7.0,.857,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,21.0,15.0,-9,5.0,3.0,0.6,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,5.0,44.0,2.4444444444444446,12.6,57.6,3.2,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+4),W (+4)
60.0,46.0,2023-02-24,26-255,MIA,MIL,1,23.03333333333333,1.0,6.0,.167,0.0,5.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.8,-13,1.0,1.0,1.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,-2.0,31.0,1.7222222222222223,-0.7999999999999998,49.6,2.7555555555555555,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-4),L (-4)
61.0,47.0,2023-02-25,26-256,MIA,CHO,1,26.766666666666666,2.0,5.0,.400,1.0,4.0,.250,0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,3.0,4.0,5.0,0.0,+13,1.0,1.0,1.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,2.0,27.0,1.5,-4.440892098500626e-16,47.000000000000014,2.611111111111112,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-11),L (-11)
62.0,48.0,2023-02-27,26-258,MIA,PHI,1,30.35,5.0,12.0,.417,4.0,8.0,.500,0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,14.0,8.8,-7,4.0,1.0,0.25,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,6.0,58.0,3.2222222222222223,8.8,62.3,3.461111111111111,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-29),L (-29)
63.0,49.0,2023-03-01,26-260,MIA,PHI,1,27.98333333333333,2.0,11.0,.182,0.0,7.0,.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,-2.7,-8,4.0,2.0,0.5,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,-5.0,57.0,3.1666666666666665,-2.7,64.49999999999999,3.5833333333333326,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,,
64.0,50.0,2023-03-03,26-262,MIA,NYK,1,26.766666666666666,1.0,6.0,.167,1.0,4.0,.250,0,0.0,,0.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,1.7,+2,2.0,0.0,0.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,3.0,60.0,3.333333333333333,1.7000000000000002,83.69999999999999,4.65,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-5),L (-5)
65.0,51.0,2023-03-04,26-263,MIA,ATL,1,31.866666666666667,3.0,10.0,.300,3.0,7.0,.429,0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,9.0,2.7,+5,3.0,0.0,0.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,2.0,68.0,3.7777777777777777,2.6999999999999984,77.29999999999998,4.294444444444443,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+2),W (+2)
66.0,52.0,2023-03-06,26-265,MIA,ATL,1,23.766666666666666,3.0,6.0,.500,2.0,5.0,.400,0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,8.0,5.2,-4,1.0,1.0,1.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,5.0,75.0,4.166666666666667,5.2,100.59999999999998,5.588888888888888,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-23),L (-23)
67.0,53.0,2023-03-08,26-267,MIA,CLE,1,18.45,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,-0.7,-6,0.0,0.0,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,0.0,37.0,2.055555555555556,-0.7000000000000002,58.0,3.2222222222222223,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-2),L (-2)
68.0,54.0,2023-03-10,26-269,MIA,CLE,1,22.183333333333334,2.0,7.0,.286,0.0,3.0,.000,2,2.0,1.000,1.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,6.0,2.5,-9,4.0,2.0,0.5,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,0.0,72.0,4.0,1.7000000000000002,84.0,4.666666666666667,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+8),W (+8)
69.0,55.0,2023-03-11,26-270,MIA,ORL,1,37.266666666666666,5.0,10.0,.500,1.0,4.0,.250,2,2.0,1.000,1.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,13.0,7.1,-9,6.0,4.0,0.6666666666666666,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,3.0,47.0,2.611111111111111,6.299999999999999,64.0,3.555555555555556,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+2),W (+2)
70.0,56.0,2023-03-13,26-272,MIA,UTA,1,27.3,6.0,9.0,.667,4.0,6.0,.667,2,2.0,1.000,2.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,18.0,19.1,+15,3.0,2.0,0.6666666666666666,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,15.0,50.0,2.7777777777777777,18.3,69.5,3.861111111111111,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-4),L (-4)
71.0,57.0,2023-03-15,26-274,MIA,MEM,1,21.883333333333333,4.0,5.0,.800,2.0,2.0,1.000,0,0.0,,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,10.0,8.7,+4,3.0,2.0,0.6666666666666666,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,7.0,87.0,4.833333333333333,8.7,106.3,5.905555555555555,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+4),W (+4)
72.0,58.0,2023-03-18,26-277,MIA,CHI,1,26.3,1.0,5.0,.200,0.0,2.0,.000,1,1.0,1.000,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,-1,3.0,1.0,0.3333333333333333,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,2.0,45.0,2.5,2.6,68.39999999999999,3.8,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-12),L (-12)
73.0,59.0,2023-03-19,26-278,MIA,DET,1,22.633333333333333,2.0,8.0,.250,2.0,8.0,.250,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.5,-16,0.0,0.0,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,-1.0,81.0,4.5,1.5000000000000004,88.0,4.888888888888889,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+4),W (+4)
74.0,60.0,2023-03-22,26-281,MIA,NYK,1,24.766666666666666,8.0,12.0,.667,3.0,5.0,.600,0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,19.0,14.7,-1,7.0,5.0,0.7142857142857143,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,10.0,64.0,3.555555555555556,14.7,83.7,4.65,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+19),W (+19)
75.0,61.0,2023-03-25,26-284,MIA,BRK,1,22.23333333333333,1.0,6.0,.167,1.0,4.0,.250,2,2.0,1.000,0.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0,5.0,-0.7,-27,2.0,0.0,0.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,-2.0,62.0,3.4444444444444446,-1.4999999999999984,74.5,4.138888888888889,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-14),L (-14)
76.0,62.0,2023-03-28,26-287,MIA,TOR,1,18.48333333333333,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.9,-9,3.0,1.0,0.3333333333333333,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,2.0,42.0,2.333333333333333,1.9,57.1,3.1722222222222225,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+12),W (+12)
77.0,63.0,2023-03-29,26-288,MIA,NYK,1,31.05,8.0,11.0,.727,4.0,5.0,.800,1,2.0,.500,0.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,21.0,20.1,-12,6.0,4.0,0.6666666666666666,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,15.0,33.0,1.8333333333333333,19.7,38.39999999999999,2.133333333333333,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+7),W (+7)
