Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,,2022-12-08,42-182,MIA,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,86.0,4.777777777777778,0.0,88.1,4.894444444444444,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-20),L (-20)
27.0,,2022-12-10,42-184,MIA,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,72.0,4.0,0.0,87.10000000000001,4.8388888888888895,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+5),W (+5)
28.0,,2022-12-12,42-186,MIA,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,50.0,2.7777777777777777,0.0,53.0,2.9444444444444446,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-4),L (-4)
29.0,,2022-12-14,42-188,MIA,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,76.0,4.222222222222222,0.0,74.7,4.15,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+5),W (+5)
30.0,5.0,2022-12-15,42-189,MIA,HOU,1,11.183333333333334,0.0,4.0,.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,-5,4.0,0.0,0.0,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,-2.0,75.0,4.166666666666667,-3.0,84.4,4.688888888888889,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+2),W (+2)
31.0,,2022-12-17,42-191,MIA,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,80.0,4.444444444444445,0.0,86.80000000000001,4.822222222222223,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+3),W (+3)
32.0,,2022-12-20,42-194,MIA,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,70.0,3.888888888888889,0.0,77.6,4.311111111111111,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+10),W (+10)
33.0,,2022-12-23,42-197,MIA,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,79.0,4.388888888888889,0.0,94.9,5.272222222222222,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-10),L (-10)
34.0,,2022-12-26,42-200,MIA,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,62.0,3.4444444444444446,0.0,79.7,4.427777777777778,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-3),L (-3)
35.0,,2022-12-28,42-202,MIA,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,88.0,4.888888888888889,0.0,102.5,5.694444444444445,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+3),W (+3)
36.0,,2022-12-30,42-204,MIA,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,66.0,3.6666666666666665,0.0,86.3,4.794444444444444,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+14),W (+14)
37.0,,2022-12-31,42-205,MIA,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,89.0,4.944444444444445,0.0,105.6,5.866666666666666,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-5),L (-5)
38.0,,2023-01-02,42-207,MIA,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,84.0,4.666666666666667,0.0,85.5,4.75,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+3),W (+3)
39.0,,2023-01-04,42-209,MIA,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,68.0,3.7777777777777777,0.0,84.50000000000003,4.694444444444446,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+10),W (+10)
40.0,,2023-01-06,42-211,MIA,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,60.0,3.333333333333333,0.0,80.3,4.461111111111111,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-3),L (-3)
41.0,,2023-01-08,42-213,MIA,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,45.0,2.5,0.0,64.89999999999999,3.605555555555555,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+8),W (+8)
42.0,,2023-01-10,42-215,MIA,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,39.0,2.1666666666666665,0.0,66.00000000000001,3.6666666666666674,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,,
43.0,,2023-01-12,42-217,MIA,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,72.0,4.0,0.0,80.2,4.455555555555556,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-1),L (-1)
44.0,,2023-01-14,42-219,MIA,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,79.0,4.388888888888889,0.0,87.5,4.861111111111111,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+1),W (+1)
45.0,,2023-01-16,42-221,MIA,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,78.0,4.333333333333333,0.0,89.7,4.983333333333333,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+6),W (+6)
46.0,,2023-01-18,42-223,MIA,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,88.0,4.888888888888889,0.0,103.9,5.772222222222222,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+16),W (+16)
47.0,,2023-01-20,42-225,MIA,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,44.0,2.4444444444444446,0.0,58.89999999999999,3.2722222222222217,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-8),L (-8)
48.0,,2023-01-22,42-227,MIA,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,55.0,3.055555555555556,0.0,71.69999999999999,3.983333333333333,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+26),W (+26)
49.0,,2023-01-24,42-229,MIA,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,49.0,2.7222222222222223,0.0,61.1,3.3944444444444444,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-25),L (-25)
50.0,,2023-01-27,42-232,MIA,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,62.0,3.4444444444444446,0.0,80.7,4.483333333333333,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+4),W (+4)
51.0,,2023-01-29,42-234,MIA,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,66.0,3.6666666666666665,0.0,86.1,4.783333333333333,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+3),W (+3)
