Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,44.0,2023-02-02,36-314,MIA,NYK,1,24.1,1.0,7.0,.143,1.0,5.0,.200,0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,0.4,-17,2.0,0.0,0.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,0.0,59.0,3.2777777777777777,0.4000000000000001,76.30000000000003,4.238888888888891,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-5),L (-5)
54.0,,2023-02-04,36-316,MIA,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,64.0,3.555555555555556,0.0,83.60000000000001,4.644444444444445,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+3),W (+3)
55.0,,2023-02-08,36-320,MIA,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,63.0,3.5,0.0,81.59999999999998,4.533333333333332,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-2),L (-2)
56.0,,2023-02-10,36-322,MIA,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,59.0,3.2777777777777777,0.0,68.70000000000002,3.816666666666668,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-8),L (-8)
57.0,,2023-02-11,36-323,MIA,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,59.0,3.2777777777777777,0.0,69.0,3.8333333333333335,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+5),W (+5)
58.0,,2023-02-13,36-325,MIA,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,44.0,2.4444444444444446,0.0,64.1,3.561111111111111,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+2),W (+2)
59.0,,2023-02-15,36-327,MIA,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,49.0,2.7222222222222223,0.0,70.19999999999999,3.9,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+4),W (+4)
60.0,,2023-02-24,36-336,MIA,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,29.0,1.6111111111111112,0.0,48.8,2.711111111111111,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-4),L (-4)
61.0,,2023-02-25,36-337,MIA,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,29.0,1.6111111111111112,0.0,47.000000000000014,2.611111111111112,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-11),L (-11)
62.0,,2023-02-27,36-339,MIA,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,64.0,3.555555555555556,0.0,71.10000000000001,3.9500000000000006,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-29),L (-29)
63.0,,2023-03-01,36-341,MIA,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,52.0,2.888888888888889,0.0,61.79999999999998,3.433333333333332,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,,
64.0,,2023-03-03,36-343,MIA,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,63.0,3.5,0.0,85.39999999999999,4.744444444444444,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-5),L (-5)
65.0,,2023-03-04,36-344,MIA,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,70.0,3.888888888888889,0.0,79.99999999999999,4.444444444444444,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+2),W (+2)
66.0,,2023-03-06,36-346,MIA,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,80.0,4.444444444444445,0.0,105.79999999999998,5.877777777777776,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-23),L (-23)
67.0,,2023-03-08,36-348,MIA,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,37.0,2.055555555555556,0.0,57.30000000000001,3.183333333333334,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-2),L (-2)
68.0,,2023-03-10,36-350,MIA,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,72.0,4.0,0.0,85.7,4.761111111111111,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+8),W (+8)
69.0,45.0,2023-03-11,36-351,MIA,ORL,0,36.15,4.0,8.0,.500,3.0,6.0,.500,1,2.0,.500,0.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,12.0,9.1,-17,2.0,1.0,0.5,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,8.0,42.0,2.333333333333333,8.7,61.60000000000001,3.4222222222222225,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+2),W (+2)
70.0,46.0,2023-03-13,36-353,MIA,UTA,0,19.383333333333333,3.0,6.0,.500,2.0,4.0,.500,1,1.0,1.000,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,9.0,7.7,-8,2.0,1.0,0.5,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,6.0,59.0,3.2777777777777777,7.300000000000001,80.5,4.472222222222222,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-4),L (-4)
71.0,47.0,2023-03-15,36-355,MIA,MEM,0,20.066666666666663,3.0,4.0,.750,2.0,3.0,.667,0,0.0,,0.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,8.0,7.6,+14,1.0,1.0,1.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,10.0,84.0,4.666666666666667,7.599999999999998,107.4,5.966666666666667,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+4),W (+4)
72.0,,2023-03-18,36-358,MIA,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,47.0,2.611111111111111,0.0,70.99999999999999,3.944444444444444,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-12),L (-12)
73.0,48.0,2023-03-19,36-359,MIA,DET,0,25.366666666666667,2.0,2.0,1.000,2.0,2.0,1.000,1,1.0,1.000,0.0,6.0,6.0,6.0,0.0,0.0,1.0,4.0,7.0,9.8,+28,0.0,0.0,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,15.0,65.0,3.611111111111111,9.4,80.09999999999998,4.449999999999999,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+4),W (+4)
74.0,49.0,2023-03-22,36-362,MIA,NYK,0,23.75,5.0,9.0,.556,2.0,4.0,.500,2,2.0,1.000,0.0,4.0,4.0,3.0,1.0,0.0,2.0,1.0,14.0,11.6,+6,5.0,3.0,0.6,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,9.0,65.0,3.611111111111111,10.799999999999995,87.60000000000001,4.866666666666667,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+19),W (+19)
75.0,50.0,2023-03-25,37-000,MIA,BRK,0,22.266666666666666,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,4.0,0.0,2.0,2.0,4.0,3.0,2.2,0,1.0,0.0,0.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,5.0,55.0,3.055555555555556,2.200000000000001,70.8,3.933333333333333,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-14),L (-14)
76.0,51.0,2023-03-28,37-003,MIA,TOR,0,24.48333333333333,1.0,6.0,.167,0.0,4.0,.000,4,4.0,1.000,2.0,3.0,5.0,2.0,2.0,0.0,1.0,0.0,6.0,6.9,-3,2.0,1.0,0.5,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,4.0,40.0,2.2222222222222223,5.3000000000000025,53.7,2.9833333333333334,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+12),W (+12)
77.0,,2023-03-29,37-004,MIA,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,48.0,2.6666666666666665,0.0,58.09999999999998,3.2277777777777765,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+7),W (+7)
78.0,52.0,2023-04-01,37-007,MIA,DAL,0,26.933333333333334,1.0,8.0,.125,0.0,5.0,.000,4,5.0,.800,2.0,2.0,4.0,7.0,1.0,0.0,0.0,0.0,6.0,8.3,+14,3.0,1.0,0.3333333333333333,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,5.0,55.0,3.055555555555556,6.700000000000001,68.0,3.7777777777777777,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-29),L (-29)
79.0,53.0,2023-04-04,37-010,MIA,DET,0,23.466666666666665,3.0,6.0,.500,2.0,5.0,.400,3,3.0,1.000,0.0,2.0,2.0,5.0,1.0,1.0,3.0,5.0,11.0,8.8,+5,1.0,1.0,1.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,8.0,67.0,3.7222222222222223,7.599999999999998,86.9,4.827777777777778,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-14),L (-14)
80.0,54.0,2023-04-06,37-012,MIA,PHI,0,22.133333333333333,4.0,5.0,.800,3.0,4.0,.750,0,0.0,,1.0,4.0,5.0,7.0,1.0,0.0,0.0,1.0,11.0,16.5,+27,1.0,1.0,1.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,19.0,83.0,4.611111111111111,16.5,104.6,5.811111111111111,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-9),L (-9)
