Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Dewayne Dedmon,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
58.0,,2023-02-13,30-285,MIA,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,44.0,2.75,0.0,64.1,4.00625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+2),W (+2)
59.0,,2023-02-15,30-287,MIA,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,49.0,3.0625,0.0,70.19999999999999,4.387499999999999,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+4),W (+4)
60.0,27.0,2023-02-24,30-296,MIA,MIL,0,19.816666666666663,1.0,7.0,.143,0.0,3.0,.000,0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,2.0,-2.0,-16,4.0,1.0,0.25,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,0.0,29.0,1.8125,-2.0,50.8,3.175,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-4),L (-4)
61.0,28.0,2023-02-25,30-297,MIA,CHO,0,21.23333333333333,0.0,5.0,.000,0.0,4.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,-6.0,-18,1.0,0.0,0.0,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,-6.0,35.0,2.1875,-6.0,53.000000000000014,3.312500000000001,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-11),L (-11)
62.0,29.0,2023-02-27,30-299,MIA,PHI,0,19.28333333333333,4.0,6.0,.667,3.0,5.0,.600,0,0.0,,0.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,11.0,8.2,+4,1.0,1.0,1.0,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,8.0,56.0,3.5,8.2,62.900000000000006,3.93125,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-29),L (-29)
63.0,30.0,2023-03-01,30-301,MIA,PHI,0,21.883333333333333,3.0,6.0,.500,1.0,2.0,.500,2,2.0,1.000,0.0,6.0,6.0,0.0,0.0,1.0,2.0,3.0,9.0,5.3,-13,4.0,2.0,0.5,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,6.0,46.0,2.875,4.5,57.29999999999998,3.581249999999999,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,,
64.0,31.0,2023-03-03,30-303,MIA,NYK,0,25.766666666666666,2.0,9.0,.222,2.0,4.0,.500,0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,4.0,6.0,-0.2,-9,5.0,0.0,0.0,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,0.0,63.0,3.9375,-0.2000000000000006,85.6,5.35,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-5),L (-5)
65.0,32.0,2023-03-04,30-304,MIA,ATL,0,21.5,2.0,7.0,.286,1.0,4.0,.250,0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,5.0,0.3,-9,3.0,1.0,0.3333333333333333,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,0.0,70.0,4.375,0.3000000000000007,79.69999999999999,4.981249999999999,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+2),W (+2)
66.0,33.0,2023-03-06,30-306,MIA,ATL,0,31.83333333333333,6.0,12.0,.500,4.0,7.0,.571,6,8.0,.750,0.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,22.0,16.5,+8,5.0,2.0,0.4,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,7.0,73.0,4.5625,14.1,91.7,5.73125,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-23),L (-23)
67.0,34.0,2023-03-08,30-308,MIA,CLE,0,31.5,3.0,10.0,.300,2.0,8.0,.250,1,2.0,.500,1.0,3.0,4.0,4.0,0.0,0.0,5.0,4.0,9.0,0.6,+4,2.0,1.0,0.5,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,0.0,37.0,2.3125,0.1999999999999975,57.10000000000001,3.5687500000000005,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-2),L (-2)
68.0,35.0,2023-03-10,30-310,MIA,CLE,0,22.383333333333333,3.0,7.0,.429,2.0,3.0,.667,0,0.0,,0.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,8.0,8.2,+7,4.0,1.0,0.25,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,8.0,64.0,4.0,8.200000000000001,77.5,4.84375,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+8),W (+8)
69.0,36.0,2023-03-11,30-311,MIA,ORL,0,23.516666666666666,3.0,13.0,.231,1.0,8.0,.125,2,2.0,1.000,0.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,9.0,4.4,+1,5.0,2.0,0.4,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,1.0,49.0,3.0625,3.5999999999999988,66.7,4.16875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+2),W (+2)
70.0,37.0,2023-03-13,30-313,MIA,UTA,0,20.766666666666666,4.0,5.0,.800,3.0,4.0,.750,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,11.0,8.4,-6,1.0,1.0,1.0,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,7.0,58.0,3.625,8.4,79.4,4.9625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-4),L (-4)
71.0,,2023-03-15,30-315,MIA,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,94.0,5.875,0.0,115.0,7.1875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+4),W (+4)
72.0,38.0,2023-03-18,30-318,MIA,CHI,0,16.366666666666667,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,5.1,-2,2.0,1.0,0.5,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,6.0,41.0,2.5625,5.1000000000000005,65.89999999999999,4.11875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-12),L (-12)
73.0,,2023-03-19,30-319,MIA,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,80.0,5.0,0.0,89.5,5.59375,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+4),W (+4)
74.0,,2023-03-22,30-322,MIA,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,74.0,4.625,0.0,98.4,6.15,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+19),W (+19)
75.0,,2023-03-25,30-325,MIA,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,60.0,3.75,0.0,73.0,4.5625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-14),L (-14)
76.0,39.0,2023-03-28,30-328,MIA,TOR,1,22.883333333333333,2.0,7.0,.286,1.0,3.0,.333,2,2.0,1.000,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,7.0,2.1,-9,4.0,1.0,0.25,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,0.0,44.0,2.75,1.3000000000000016,57.7,3.60625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+12),W (+12)
77.0,40.0,2023-03-29,30-329,MIA,NYK,0,18.55,3.0,10.0,.300,1.0,7.0,.143,2,2.0,1.000,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,9.0,4.1,-3,3.0,2.0,0.6666666666666666,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,1.0,47.0,2.9375,3.299999999999999,54.79999999999998,3.424999999999999,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+7),W (+7)
78.0,,2023-04-01,30-332,MIA,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,60.0,3.75,0.0,74.7,4.66875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-29),L (-29)
79.0,,2023-04-04,30-335,MIA,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,75.0,4.6875,0.0,94.5,5.90625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-14),L (-14)
80.0,,2023-04-06,30-337,MIA,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,102.0,6.375,0.0,121.1,7.56875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-9),L (-9)
81.0,41.0,2023-04-07,30-338,MIA,WAS,0,25.98333333333333,11.0,24.0,.458,7.0,16.0,.438,1,4.0,.250,0.0,1.0,1.0,4.0,2.0,1.0,3.0,4.0,30.0,17.6,+18,8.0,4.0,0.5,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,7.0,52.0,3.25,17.199999999999996,45.8,2.8625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+7),W (+7)
82.0,42.0,2023-04-09,30-340,MIA,ORL,0,23.48333333333333,7.0,12.0,.583,5.0,8.0,.625,0,0.0,,0.0,2.0,2.0,8.0,2.0,0.0,6.0,2.0,19.0,14.8,+10,4.0,2.0,0.5,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,13.0,67.0,4.1875,14.8,71.70000000000002,4.481250000000001,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+13),W (+13)
