Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
54.0,,2023-03-19,22-252,MIA,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,,64.0,3.764705882352941,0.0,83.60000000000001,4.91764705882353,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,W (+19),W (+19)
55.0,,2023-03-22,22-255,MIA,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,,63.0,3.7058823529411766,0.0,81.59999999999998,4.799999999999999,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,L (-14),L (-14)
56.0,,2023-03-25,22-258,MIA,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,,59.0,3.4705882352941178,0.0,68.70000000000002,4.041176470588236,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,W (+12),W (+12)
57.0,,2023-03-28,22-261,MIA,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,,59.0,3.4705882352941178,0.0,69.0,4.0588235294117645,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,W (+7),W (+7)
58.0,,2023-03-29,22-262,MIA,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,,44.0,2.588235294117647,0.0,64.1,3.770588235294117,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,L (-29),L (-29)
59.0,,2023-04-01,22-265,MIA,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,,49.0,2.8823529411764706,0.0,70.19999999999999,4.129411764705882,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,L (-14),L (-14)
60.0,,2023-04-04,22-268,MIA,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,,29.0,1.7058823529411764,0.0,48.8,2.8705882352941177,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,L (-9),L (-9)
61.0,,2023-04-06,22-270,MIA,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,,29.0,1.7058823529411764,0.0,47.000000000000014,2.764705882352942,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,W (+7),W (+7)
62.0,30.0,2023-04-07,22-271,MIA,WAS,0,16.216666666666665,1.0,2.0,.500,0.0,0.0,,1,2.0,.500,3.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,3.0,4.3,+14,2.0,1.0,0.5,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,5.0,59.0,3.4705882352941178,3.9,67.2,3.952941176470589,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,W (+13),W (+13)
63.0,31.0,2023-04-09,22-273,MIA,ORL,0,11.55,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,+12,0.0,0.0,,28,25,7,21,4,19,18,21,9,21,25,29,10,22,3,14,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.4666666666666667,0.5526315789473685,0.2666666666666666,0.4523809523809524,0.2647058823529412,0.3888888888888889,0.5,0.0,0.328125,0.4545454545454545,0.3625,0.6666666666666666,0.0,0.3283582089552239,0.4285714285714285,0.3333333333333333,2,62.0,23.0,0.032258064516129,0.0,17,4.0,48.0,2.823529411764706,2.0,59.79999999999998,3.5176470588235285,13.4,1.1,-2.1,-2.7,0.7,0.0129219115517433,0.565,0.067,0.348,0.0,0.5,,
