Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
58.0,,2023-02-23,24-052,OKC,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,57.0,3.3529411764705883,0.0,78.8,4.635294117647058,0.0497249039759161,L (-3),L (-3)
59.0,47.0,2023-02-24,24-053,OKC,PHO,0,18.666666666666668,2.0,4.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,0.1,-21,3.0,2.0,0.6666666666666666,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,1.0,61.0,3.588235294117647,0.1,76.3,4.488235294117647,0.0497249039759161,W (+37),W (+37)
60.0,48.0,2023-02-26,24-055,OKC,SAC,0,24.48333333333333,3.0,6.0,.500,1.0,3.0,.333,0,0.0,,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,7.0,9.5,-10,3.0,2.0,0.6666666666666666,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,8.0,64.0,3.764705882352941,9.5,81.9,4.81764705882353,0.0497249039759161,L (-1),L (-1)
61.0,49.0,2023-02-28,24-057,OKC,SAC,0,28.9,4.0,10.0,.400,2.0,4.0,.500,0,0.0,,2.0,4.0,6.0,3.0,0.0,0.0,1.0,2.0,10.0,7.5,+4,6.0,2.0,0.3333333333333333,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,8.0,45.0,2.647058823529412,7.4999999999999964,60.3,3.547058823529412,0.0497249039759161,L (-9),L (-9)
62.0,50.0,2023-03-01,24-058,OKC,LAL,0,23.03333333333333,4.0,7.0,.571,0.0,2.0,.000,0,0.0,,1.0,3.0,4.0,0.0,2.0,1.0,0.0,2.0,8.0,8.2,+1,5.0,4.0,0.8,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,8.0,67.0,3.941176470588236,8.2,78.3,4.605882352941176,0.0497249039759161,L (-9),L (-9)
63.0,51.0,2023-03-03,24-060,OKC,UTA,0,26.9,12.0,16.0,.750,1.0,2.0,.500,2,4.0,.500,2.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,27.0,22.6,+19,14.0,11.0,0.7857142857142857,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,13.0,71.0,4.176470588235294,21.800000000000004,80.8,4.752941176470588,0.0497249039759161,,
64.0,52.0,2023-03-05,24-062,OKC,UTA,0,14.683333333333334,0.0,4.0,.000,0.0,1.0,.000,1,2.0,.500,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,-0.8,+8,3.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,-2.0,86.0,5.0588235294117645,-1.1999999999999995,109.3,6.429411764705883,0.0497249039759161,L (-6),L (-6)
65.0,53.0,2023-03-07,24-064,OKC,GSW,1,33.05,5.0,12.0,.417,1.0,3.0,.333,2,2.0,1.000,3.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,13.0,8.9,-14,9.0,4.0,0.4444444444444444,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,77.0,4.529411764705882,8.100000000000001,95.5,5.617647058823529,0.0497249039759161,L (-6),L (-6)
66.0,54.0,2023-03-08,24-065,OKC,PHO,1,18.05,3.0,8.0,.375,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,6.0,0.9,-23,6.0,3.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,-2.0,43.0,2.5294117647058822,0.9000000000000004,55.7,3.2764705882352945,0.0497249039759161,W (+27),W (+27)
67.0,55.0,2023-03-11,24-068,OKC,NOP,0,1.9833333333333327,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+2,0.0,0.0,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,1.0,54.0,3.176470588235294,0.3,78.80000000000001,4.635294117647059,0.0497249039759161,W (+10),W (+10)
68.0,56.0,2023-03-12,24-069,OKC,SAS,0,19.85,2.0,6.0,.333,1.0,3.0,.333,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,3.5,+16,3.0,1.0,0.3333333333333333,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,67.0,3.941176470588236,3.5000000000000004,75.69999999999999,4.452941176470588,0.0497249039759161,W (+9),W (+9)
69.0,57.0,2023-03-14,24-071,OKC,BRK,0,10.8,1.0,2.0,.500,0.0,1.0,.000,2,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.6,-7,1.0,1.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,0.0,76.0,4.470588235294118,1.8000000000000005,88.89999999999999,5.2294117647058815,0.0497249039759161,L (-31),L (-31)
70.0,58.0,2023-03-16,24-073,OKC,TOR,0,8.6,0.0,1.0,.000,0.0,0.0,,2,2.0,1.000,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2,-1,1.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,0.0,54.0,3.176470588235294,-0.5999999999999999,72.5,4.264705882352941,0.0497249039759161,W (+14),W (+14)
71.0,59.0,2023-03-19,24-076,OKC,PHO,0,11.95,3.0,4.0,.750,0.0,0.0,,1,1.0,1.000,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,8.0,+8,4.0,3.0,0.75,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,6.0,65.0,3.823529411764706,7.599999999999998,82.69999999999999,4.864705882352941,0.0497249039759161,W (+12),W (+12)
72.0,60.0,2023-03-21,24-078,OKC,LAC,0,20.23333333333333,1.0,3.0,.333,0.0,0.0,,0,0.0,,1.0,5.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,2.4,+7,3.0,1.0,0.3333333333333333,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,6.0,41.0,2.411764705882353,2.4000000000000004,55.7,3.2764705882352945,0.0497249039759161,W (+14),W (+14)
73.0,61.0,2023-03-23,24-080,OKC,LAC,0,12.65,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,-1.3,-6,1.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,-1.0,53.0,3.117647058823529,-1.3000000000000005,68.9,4.052941176470589,0.0497249039759161,L (-17),L (-17)
74.0,62.0,2023-03-24,24-081,OKC,LAL,0,12.083333333333334,2.0,3.0,.667,1.0,1.0,1.000,1,2.0,.500,1.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,6.0,4.9,-10,2.0,1.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,64.0,3.764705882352941,4.500000000000001,77.5,4.5588235294117645,0.0497249039759161,W (+4),W (+4)
75.0,63.0,2023-03-26,24-083,OKC,POR,0,7.85,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.9,-7,1.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,-2.0,67.0,3.941176470588236,-2.9,89.99999999999999,5.294117647058823,0.0497249039759161,W (+1),W (+1)
76.0,64.0,2023-03-28,24-085,OKC,CHO,0,12.183333333333334,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.3,+5,2.0,1.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,1.0,76.0,4.470588235294118,1.2999999999999998,98.4,5.788235294117648,0.0497249039759161,L (-22),L (-22)
77.0,65.0,2023-03-29,24-086,OKC,DET,0,31.58333333333333,8.0,11.0,.727,3.0,3.0,1.000,0,0.0,,1.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,19.0,17.7,+2,8.0,5.0,0.625,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,16.0,38.0,2.235294117647059,17.699999999999996,56.70000000000001,3.3352941176470594,0.0497249039759161,L (-5),L (-5)
78.0,66.0,2023-03-31,24-088,OKC,IND,0,27.95,5.0,6.0,.833,1.0,2.0,.500,1,1.0,1.000,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,12.0,12.4,,4.0,4.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,11.0,53.0,3.117647058823529,12.0,71.69999999999999,4.217647058823529,0.0497249039759161,W (+6),W (+6)
79.0,67.0,2023-04-02,24-090,OKC,PHO,0,22.066666666666663,5.0,8.0,.625,2.0,3.0,.667,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,9.9,-8,5.0,3.0,0.6,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,5.0,39.0,2.294117647058824,9.1,60.39999999999999,3.552941176470588,0.0497249039759161,L (-3),L (-3)
80.0,68.0,2023-04-04,24-092,OKC,GSW,0,27.433333333333334,4.0,8.0,.500,1.0,2.0,.500,2,2.0,1.000,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,11.0,6.7,-6,6.0,3.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,46.0,2.7058823529411766,5.9,71.8,4.223529411764706,0.0497249039759161,W (+1),W (+1)
81.0,69.0,2023-04-06,24-094,OKC,UTA,0,28.4,5.0,9.0,.556,1.0,4.0,.250,4,4.0,1.000,0.0,4.0,4.0,3.0,3.0,0.0,0.0,2.0,15.0,16.2,+19,5.0,4.0,0.8,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,12.0,44.0,2.588235294117647,14.599999999999996,58.29999999999999,3.4294117647058817,0.0497249039759161,L (-4),L (-4)
82.0,70.0,2023-04-09,24-097,OKC,MEM,0,8.0,3.0,4.0,.750,0.0,1.0,.000,0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,4.8,+1,3.0,3.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,3.0,55.0,3.235294117647059,4.8,55.6,3.2705882352941176,0.0497249039759161,L (-10),L (-10)
