Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Amir Coffey,Brandon Boston Jr.,Ivica Zubac,Jason Preston,John Wall,Kawhi Leonard,Luke Kennard,Marcus Morris,Moses Brown,Moussa Diabaté,Nicolas Batum,Norman Powell,Paul George,Reggie Jackson,Robert Covington,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with John Wall,co_inf with Kawhi Leonard,co_inf with Luke Kennard,co_inf with Marcus Morris,co_inf with Moses Brown,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Reggie Jackson,co_inf with Robert Covington,co_inf with Xavier Moon,Shared Games with Mason Plumlee,Shared Games with Bones Hyland,Shared Games with Eric Gordon,Shared Games with Russell Westbrook,Bones Hyland,Eric Gordon,Justin Holiday,Mason Plumlee,Russell Westbrook,co_inf with Mason Plumlee,co_inf with Bones Hyland,co_inf with Eric Gordon,co_inf with Justin Holiday,co_inf with Russell Westbrook,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,50.0,2023-01-26,26-100,LAC,SAS,1.0,23.616666666666667,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,2.2,16.0,2.0,1.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,5.0,106.0,5.578947368421052,2.2000000000000006,135.7,7.142105263157895,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+14),W (+14)
52.0,51.0,2023-01-28,26-102,LAC,ATL,1.0,35.18333333333333,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,1.0,6.0,7.0,6.0,0.0,2.0,1.0,2.0,2.0,6.6,6.0,2.0,1.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,13.0,100.0,5.2631578947368425,6.599999999999999,119.49999999999996,6.289473684210524,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+18),W (+18)
53.0,52.0,2023-01-29,26-103,LAC,CLE,1.0,20.2,2.0,8.0,0.25,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,0.2,-17.0,6.0,2.0,0.3333333333333333,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,-1.0,37.0,1.947368421052632,0.1999999999999997,61.3,3.226315789473684,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+38),W (+38)
54.0,53.0,2023-01-31,26-105,LAC,CHI,1.0,20.53333333333333,1.0,6.0,0.167,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,5.0,1.7,-8.0,3.0,0.0,0.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,-1.0,93.0,4.894736842105263,0.9000000000000004,122.8,6.463157894736842,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+7),W (+7)
55.0,54.0,2023-02-02,26-107,LAC,MIL,1.0,23.98333333333333,2.0,3.0,0.667,2.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,8.0,9.6,21.0,1.0,0.0,0.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,10.0,72.0,3.789473684210526,8.799999999999999,91.4,4.810526315789474,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-23),L (-23)
56.0,55.0,2023-02-04,26-109,LAC,NYK,1.0,29.45,4.0,7.0,0.571,1.0,3.0,0.333,3.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,5.0,12.0,8.8,3.0,4.0,3.0,0.75,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,6.0,75.0,3.947368421052632,7.600000000000001,93.8,4.936842105263158,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+5),W (+5)
57.0,56.0,2023-02-06,26-111,LAC,BRK,1.0,24.83333333333333,5.0,9.0,0.556,1.0,2.0,0.5,1.0,1.0,1.0,0.0,9.0,9.0,0.0,0.0,3.0,1.0,1.0,12.0,11.1,-20.0,7.0,4.0,0.5714285714285714,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,13.0,62.0,3.263157894736842,10.699999999999996,80.89999999999999,4.257894736842105,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-1),L (-1)
58.0,57.0,2023-02-08,26-113,LAC,DAL,1.0,35.31666666666667,7.0,12.0,0.583,4.0,7.0,0.571,3.0,4.0,0.75,0.0,3.0,3.0,4.0,0.0,0.0,1.0,3.0,21.0,16.5,0.0,5.0,3.0,0.6,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,11.0,70.0,3.684210526315789,15.3,83.30000000000001,4.3842105263157904,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+6),W (+6)
59.0,58.0,2023-02-10,26-115,LAC,MIL,1.0,27.55,5.0,9.0,0.556,0.0,2.0,0.0,0.0,0.0,,1.0,5.0,6.0,2.0,0.0,0.0,0.0,3.0,10.0,8.1,-6.0,7.0,5.0,0.7142857142857143,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,9.0,74.0,3.8947368421052633,8.100000000000001,87.89999999999998,4.626315789473683,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+8),W (+8)
60.0,59.0,2023-02-14,26-119,LAC,GSW,1.0,26.9,7.0,10.0,0.7,2.0,3.0,0.667,0.0,0.0,,3.0,2.0,5.0,6.0,0.0,0.0,0.0,1.0,16.0,18.3,2.0,7.0,5.0,0.7142857142857143,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,17.0,98.0,5.157894736842105,18.3,96.5,5.078947368421052,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-6),L (-6)
61.0,60.0,2023-02-16,26-121,LAC,PHO,1.0,35.45,10.0,12.0,0.833,3.0,4.0,0.75,3.0,4.0,0.75,0.0,4.0,4.0,3.0,1.0,0.0,2.0,3.0,26.0,22.3,10.0,8.0,7.0,0.875,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,16.0,68.0,3.5789473684210527,21.100000000000005,69.69999999999999,3.668421052631578,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-13),L (-13)
62.0,61.0,2023-02-24,26-129,LAC,SAC,0.0,17.533333333333335,4.0,5.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,3.0,10.0,10.0,6.0,4.0,3.0,0.75,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,10.0,80.0,4.2105263157894735,9.599999999999998,114.0,6.0,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+10),W (+10)
63.0,62.0,2023-02-26,26-131,LAC,DEN,0.0,25.266666666666666,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,,1.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,7.0,5.1,5.0,3.0,2.0,0.6666666666666666,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,6.0,63.0,3.3157894736842106,5.099999999999998,82.6,4.347368421052631,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,,
64.0,63.0,2023-02-28,26-133,LAC,MIN,0.0,22.3,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,0.9,-6.0,2.0,2.0,1.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,1.0,79.0,4.157894736842105,0.8999999999999995,97.60000000000002,5.136842105263159,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+9),W (+9)
65.0,64.0,2023-03-02,26-135,LAC,GSW,0.0,23.85,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,4.0,1.0,5.0,3.0,2.0,0.0,3.0,2.0,5.0,6.4,-24.0,2.0,1.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,8.0,52.0,2.736842105263158,6.399999999999999,50.1,2.636842105263158,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-1),L (-1)
66.0,65.0,2023-03-03,26-136,LAC,SAC,0.0,22.166666666666668,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,8.0,5.9,-20.0,2.0,1.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,5.0,50.0,2.631578947368421,5.9,61.69999999999999,3.247368421052631,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-10),L (-10)
67.0,66.0,2023-03-05,26-138,LAC,MEM,0.0,18.416666666666668,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,7.0,7.3,3.0,1.0,1.0,1.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,6.0,55.0,2.894736842105264,6.500000000000001,76.89999999999999,4.047368421052632,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-7),L (-7)
68.0,67.0,2023-03-08,26-141,LAC,TOR,0.0,28.666666666666668,6.0,7.0,0.857,0.0,1.0,0.0,2.0,3.0,0.667,2.0,2.0,4.0,4.0,1.0,0.0,1.0,2.0,14.0,15.1,8.0,6.0,6.0,1.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,12.0,74.0,3.8947368421052633,14.3,76.1,4.005263157894737,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-24),L (-24)
69.0,68.0,2023-03-11,26-144,LAC,NYK,0.0,18.7,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,-0.8,2.0,4.0,1.0,0.25,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,-1.0,83.0,4.368421052631579,-0.8000000000000004,98.2,5.16842105263158,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-1),L (-1)
70.0,69.0,2023-03-15,26-148,LAC,GSW,0.0,25.216666666666665,6.0,10.0,0.6,1.0,1.0,1.0,4.0,5.0,0.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,17.0,16.5,2.0,9.0,5.0,0.5555555555555556,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,9.0,71.0,3.736842105263158,14.9,76.80000000000001,4.042105263157896,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+6),W (+6)
71.0,70.0,2023-03-18,26-151,LAC,ORL,0.0,17.916666666666668,3.0,5.0,0.6,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,4.7,6.0,3.0,3.0,1.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,3.0,59.0,3.1052631578947367,4.699999999999999,70.29999999999998,3.6999999999999993,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+8),W (+8)
72.0,71.0,2023-03-19,26-152,LAC,POR,0.0,15.583333333333334,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,5.7,0.0,2.0,1.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,5.0,86.0,4.526315789473684,4.9,108.0,5.684210526315789,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+11),W (+11)
73.0,72.0,2023-03-21,26-154,LAC,OKC,0.0,10.983333333333333,3.0,5.0,0.6,1.0,2.0,0.5,1.0,3.0,0.333,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,8.0,5.1,-5.0,3.0,2.0,0.6666666666666666,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,3.0,61.0,3.210526315789474,4.6999999999999975,86.10000000000001,4.531578947368422,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+8),W (+8)
74.0,73.0,2023-03-23,26-156,LAC,OKC,0.0,27.35,4.0,10.0,0.4,2.0,6.0,0.333,4.0,4.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,14.0,11.3,32.0,4.0,2.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,6.0,101.0,5.315789473684211,9.699999999999998,112.8,5.936842105263158,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-5),L (-5)
75.0,74.0,2023-03-25,26-158,LAC,NOP,0.0,19.866666666666667,1.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,3.5,-4.0,1.0,0.0,0.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,3.0,90.0,4.7368421052631575,2.7,109.9,5.78421052631579,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+15),W (+15)
76.0,75.0,2023-03-27,26-160,LAC,CHI,0.0,25.55,3.0,7.0,0.429,2.0,5.0,0.4,0.0,0.0,,1.0,4.0,5.0,4.0,0.0,0.0,2.0,2.0,8.0,6.2,-2.0,2.0,1.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,8.0,65.0,3.421052631578948,6.199999999999999,65.6,3.452631578947368,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-1),L (-1)
