Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Dario Šarić,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Damion Lee,Dario Šarić,Deandre Ayton,Devin Booker,Duane Washington Jr.,Ish Wainright,Jae Crowder,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Dario Šarić,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Kevin Durant,Shared Games with T.J. Warren,Shared Games with Darius Bazley,Shared Games with Saben Lee,Shared Games with Terrence Ross,Darius Bazley,Jaylen Brown,Kevin Durant,Saben Lee,T.J. Warren,Terrence Ross,co_inf with Kevin Durant,co_inf with T.J. Warren,co_inf with Darius Bazley,co_inf with Jaylen Brown,co_inf with Saben Lee,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
56,55,46,2023-02-04,27-102,PHO,@,DET,W (+16),0,13:58,2.0,4.0,.500,0.0,0.0,,3,8.0,.375,2.0,4.0,6.0,0.0,0.0,0.0,1.0,2.0,7.0,3.8,-8,4.0,2.0,0.5,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,0.0,65.0,3.421052631578948,2.5999999999999988,70.7,3.7210526315789476
57,56,47,2023-02-07,27-105,PHO,@,BRK,W (+4),0,12:35,3.0,4.0,.750,0.0,0.0,,1,2.0,.500,2.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,7.0,4.9,+2,4.0,3.0,0.75,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,4.0,52.0,2.736842105263158,4.499999999999998,60.09999999999999,3.1631578947368415
58,57,48,2023-02-09,27-107,PHO,@,ATL,L (-9),1,19:20,2.0,6.0,.333,0.0,3.0,.000,0,1.0,.000,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,1.4,-3,3.0,2.0,0.6666666666666666,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,1.0,64.0,3.3684210526315788,1.4000000000000012,81.8,4.3052631578947365
59,58,49,2023-02-10,27-108,PHO,@,IND,W (+13),0,13:30,3.0,5.0,.600,0.0,1.0,.000,0,0.0,,3.0,4.0,7.0,1.0,1.0,0.0,1.0,3.0,6.0,6.5,0,4.0,3.0,0.75,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,9.0,77.0,4.052631578947368,6.499999999999999,95.3,5.015789473684211
60,59,50,2023-02-14,27-112,PHO,,SAC,W (+11),0,11:19,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,-10,0.0,0.0,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,2.0,91.0,4.789473684210527,0.6,101.8,5.3578947368421055
61,60,51,2023-02-16,27-114,PHO,,LAC,L (-9),0,4:00,0.0,1.0,.000,0.0,0.0,,2,2.0,1.000,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.3,-1,1.0,0.0,0.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,1.0,73.0,3.842105263157895,1.5,68.6,3.6105263157894734
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,0.0,0.0,0.0,0.0,0.0
63,61,52,2023-02-24,27-122,PHO,,OKC,W (+9),0,16:41,1.0,5.0,.200,0.0,1.0,.000,3,3.0,1.000,5.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,5.0,7.7,+11,4.0,1.0,0.25,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,6.0,88.0,4.631578947368421,6.499999999999999,98.79999999999998,5.199999999999999
64,62,53,2023-02-26,27-124,PHO,@,MIL,L (-3),0,12:00,2.0,5.0,.400,1.0,2.0,.500,2,4.0,.500,4.0,4.0,8.0,1.0,0.0,1.0,0.0,1.0,7.0,8.5,-4,3.0,1.0,0.3333333333333333,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,8.0,66.0,3.473684210526316,7.699999999999997,76.1,4.005263157894737
65,63,54,2023-03-01,27-127,PHO,@,CHO,W (+14),0,14:40,2.0,7.0,.286,1.0,1.0,1.000,1,2.0,.500,0.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,6.0,4.0,+5,6.0,1.0,0.1666666666666666,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,4.0,88.0,4.631578947368421,3.6000000000000005,88.80000000000003,4.673684210526317
66,64,55,2023-03-03,27-129,PHO,@,CHI,W (+21),0,20:34,3.0,3.0,1.000,0.0,0.0,,3,4.0,.750,4.0,2.0,6.0,1.0,0.0,2.0,0.0,1.0,9.0,12.8,+10,3.0,3.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,11.0,84.0,4.421052631578948,11.6,91.4,4.810526315789474
67,65,56,2023-03-05,27-131,PHO,@,DAL,W (+4),0,7:42,1.0,1.0,1.000,0.0,0.0,,0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.9,+1,1.0,1.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,80.0,4.2105263157894735,1.9,80.7,4.247368421052632
68,66,57,2023-03-08,27-134,PHO,,OKC,W (+31),0,17:41,2.0,4.0,.500,0.0,0.0,,0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,2.0,3.0,4.0,1.1,+8,4.0,2.0,0.5,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,108.0,5.684210526315789,1.1000000000000003,95.6,5.031578947368421
69,67,58,2023-03-11,27-137,PHO,,SAC,L (-9),0,5:25,1.0,2.0,.500,0.0,1.0,.000,2,2.0,1.000,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,3.5,-7,1.0,1.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,71.0,3.736842105263158,2.700000000000001,74.9,3.9421052631578952
70,68,59,2023-03-13,27-139,PHO,@,GSW,L (-11),0,2:51,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3,+6,1.0,1.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,77.0,4.052631578947368,2.3,82.5,4.342105263157895
71,69,60,2023-03-14,27-140,PHO,,MIL,L (-12),0,14:19,5.0,6.0,.833,0.0,1.0,.000,2,2.0,1.000,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,12.0,11.1,+13,5.0,5.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,8.0,71.0,3.736842105263158,10.3,66.1,3.478947368421052
72,70,61,2023-03-16,27-142,PHO,,ORL,W (+3),0,12:40,4.0,6.0,.667,0.0,0.0,,0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,8.0,3.5,+2,6.0,4.0,0.6666666666666666,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,4.0,80.0,4.2105263157894735,3.5,81.60000000000001,4.294736842105263
73,71,62,2023-03-19,27-145,PHO,@,OKC,L (-4),0,14:50,2.0,5.0,.400,1.0,1.0,1.000,0,1.0,.000,2.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,5.0,3.1,+2,4.0,1.0,0.25,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,101.0,5.315789473684211,3.0999999999999988,106.6,5.610526315789474
74,72,63,2023-03-22,27-148,PHO,@,LAL,L (-11),0,20:32,2.0,6.0,.333,0.0,1.0,.000,0,0.0,,3.0,2.0,5.0,1.0,1.0,0.0,1.0,4.0,4.0,2.4,+3,5.0,2.0,0.4,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,4.0,89.0,4.684210526315789,2.4,91.1,4.794736842105263
75,73,64,2023-03-24,27-150,PHO,@,SAC,L (-8),0,24:38,8.0,11.0,.727,0.0,0.0,,1,1.0,1.000,3.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,17.0,16.4,-3,11.0,8.0,0.7272727272727273,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,14.0,68.0,3.5789473684210527,16.0,61.39999999999999,3.2315789473684204
76,74,65,2023-03-25,27-151,PHO,,PHI,W (+20),0,13:52,1.0,2.0,.500,0.0,0.0,,0,1.0,.000,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.2,+16,2.0,1.0,0.5,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,2.0,87.0,4.578947368421052,1.2000000000000002,91.4,4.810526315789474
77,75,,2023-03-27,27-153,PHO,@,UTA,W (+14),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,118.0,6.2105263157894735,0.0,115.1,6.057894736842105
78,76,,2023-03-29,27-155,PHO,,MIN,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,79.0,4.157894736842105,0.0,103.5,5.447368421052632
79,77,,2023-03-31,27-157,PHO,,DEN,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,75.0,3.947368421052632,0.0,56.6,2.9789473684210526
80,78,,2023-04-02,27-159,PHO,@,OKC,W (+10),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,79.0,4.157894736842105,0.0,94.2,4.957894736842105
81,79,66,2023-04-04,27-161,PHO,,SAS,W (+21),0,2:56,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,+2,0.0,0.0,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,2.0,89.0,4.684210526315789,1.0,104.4,5.494736842105263
82,80,67,2023-04-06,27-163,PHO,,DEN,W (+4),0,5:09,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.1,+1,1.0,1.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,62.0,3.263157894736842,3.1,69.7,3.668421052631579
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,0.0,0.0,0.0,0.0,0.0
84,81,68,2023-04-07,27-164,PHO,@,LAL,L (-14),0,29:32,8.0,13.0,.615,0.0,1.0,.000,1,3.0,.333,2.0,8.0,10.0,2.0,0.0,0.0,2.0,2.0,17.0,12.7,-13,12.0,8.0,0.6666666666666666,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,11.0,41.0,2.1578947368421053,12.299999999999995,51.4,2.705263157894737
