Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
71.0,42.0,2023-03-20,27-101,UTA,SAC,1,32.56666666666667,4.0,13.0,.308,4.0,10.0,.400,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,12.0,5.5,-2,3.0,0.0,0.0,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,2.0,79.0,3.95,5.5,77.4,3.87,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,W (+8),W (+8)
72.0,43.0,2023-03-22,27-103,UTA,POR,0,19.666666666666668,2.0,7.0,.286,1.0,3.0,.333,0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,+3,4.0,1.0,0.25,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,1.0,67.0,3.35,3.000000000000001,72.3,3.615,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,L (-4),L (-4)
73.0,44.0,2023-03-24,27-105,UTA,MIL,1,25.366666666666667,9.0,16.0,.563,4.0,7.0,.571,4,4.0,1.000,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,26.0,17.2,-31,9.0,5.0,0.5555555555555556,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,7.0,45.0,2.25,15.6,53.0,2.65,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,W (+1),W (+1)
74.0,45.0,2023-03-25,27-106,UTA,SAC,1,28.816666666666663,2.0,10.0,.200,1.0,5.0,.200,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,5.0,-2.8,-4,5.0,1.0,0.2,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,-3.0,65.0,3.25,-2.8000000000000007,72.5,3.625,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,W (+8),W (+8)
75.0,,2023-03-27,27-108,UTA,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,,72.0,3.6,0.0,65.80000000000001,3.2900000000000005,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,L (-12),L (-12)
76.0,46.0,2023-03-29,27-110,UTA,SAS,1,16.85,2.0,6.0,.333,0.0,3.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,-0.5,+8,3.0,2.0,0.6666666666666666,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,-2.0,72.0,3.6,-0.4999999999999993,75.6,3.78,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,L (-28),L (-28)
77.0,47.0,2023-03-31,27-112,UTA,BOS,1,30.866666666666667,5.0,13.0,.385,2.0,8.0,.250,0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,12.0,8.2,-3,5.0,3.0,0.6,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,5.0,59.0,2.95,8.2,53.2,2.66,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,L (-8),L (-8)
78.0,48.0,2023-04-02,27-114,UTA,BRK,0,13.4,1.0,5.0,.200,0.0,2.0,.000,0,2.0,.000,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,-1.4,-13,3.0,1.0,0.3333333333333333,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,-3.0,79.0,3.95,-1.4000000000000004,72.79999999999998,3.6399999999999992,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,L (-14),L (-14)
79.0,49.0,2023-04-04,27-116,UTA,LAL,0,21.566666666666663,2.0,5.0,.400,2.0,4.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.9,-2,1.0,0.0,0.0,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,0.0,43.0,2.15,1.9,59.10000000000001,2.9550000000000005,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,W (+11),W (+11)
80.0,50.0,2023-04-06,27-118,UTA,OKC,0,25.25,4.0,11.0,.364,1.0,6.0,.167,2,2.0,1.000,2.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,11.0,4.2,-13,5.0,3.0,0.6,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,-1.0,51.0,2.55,3.400000000000001,43.8,2.19,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,L (-8),L (-8)
81.0,51.0,2023-04-08,27-120,UTA,DEN,0,22.55,6.0,15.0,.400,3.0,8.0,.375,0,0.0,,1.0,5.0,6.0,4.0,1.0,0.0,3.0,5.0,15.0,7.9,+1,7.0,3.0,0.4285714285714285,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,8.0,39.0,1.95,7.899999999999999,40.9,2.045,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,L (-1),L (-1)
82.0,52.0,2023-04-09,27-121,UTA,LAL,0,31.25,8.0,18.0,.444,4.0,11.0,.364,0,0.0,,2.0,7.0,9.0,2.0,0.0,0.0,0.0,2.0,20.0,14.7,-2,7.0,4.0,0.5714285714285714,27,25,17,33,41,12,39,11,4,26,5,20,19,41,33,45,30,47,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,65.0,36.0,74.0,0.5625,0.0,0.3205128205128205,0.0,0.9444444444444444,0.5409836065573771,0.6029411764705882,0.5454545454545454,0.5909090909090909,0.7857142857142857,0.5714285714285714,0.3209876543209876,0.7142857142857143,0.2985074626865671,0.3220338983050847,0.6949152542372882,0.5892857142857143,0.6923076923076923,0.8333333333333334,0.6351351351351351,18,21,41.0,52.0,67.0,0.4390243902439024,0.4038461538461538,0.0,20,13.0,34.0,1.7,14.699999999999998,40.900000000000006,2.0450000000000004,8.0,-0.1,-5.2,-3.0,-2.1,0.0341666666666666,0.495,0.612,0.141,-0.6,-0.4,L (-2),L (-2)
