Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
71.0,69.0,2023-03-19,34-352,MIL,TOR,1.0,31.5,9.0,15.0,0.6,1.0,6.0,0.167,7.0,7.0,1.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,3.0,26.0,22.6,11.0,9.0,8.0,0.8888888888888888,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,13.0,92.0,4.842105263157895,19.8,92.99999999999996,4.894736842105261,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+9),W (+9)
72.0,70.0,2023-03-22,34-355,MIL,SAS,1.0,24.883333333333333,3.0,6.0,0.5,1.0,3.0,0.333,4.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,11.0,6.0,17.0,3.0,2.0,0.6666666666666666,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,3.0,83.0,4.368421052631579,4.4,97.0,5.105263157894737,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+12),W (+12)
73.0,71.0,2023-03-24,34-357,MIL,UTA,1.0,26.45,8.0,15.0,0.533,1.0,3.0,0.333,0.0,0.0,,3.0,11.0,14.0,2.0,0.0,7.0,1.0,3.0,17.0,19.2,36.0,12.0,7.0,0.5833333333333334,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,24.0,103.0,5.421052631578948,19.2,112.40000000000002,5.915789473684211,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-16),L (-16)
74.0,72.0,2023-03-25,34-358,MIL,DEN,1.0,19.166666666666668,5.0,9.0,0.556,1.0,4.0,0.25,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,13.0,9.5,-7.0,5.0,4.0,0.8,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,6.0,57.0,3.0,8.699999999999998,65.4,3.4421052631578952,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+7),W (+7)
75.0,73.0,2023-03-27,34-360,MIL,DET,1.0,34.5,8.0,11.0,0.727,0.0,1.0,0.0,8.0,10.0,0.8,5.0,9.0,14.0,2.0,1.0,2.0,1.0,3.0,24.0,26.5,12.0,10.0,8.0,0.8,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,21.0,56.0,2.9473684210526314,23.3,71.5,3.763157894736842,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+36),W (+36)
76.0,74.0,2023-03-29,34-362,MIL,IND,1.0,31.316666666666663,9.0,14.0,0.643,0.0,2.0,0.0,3.0,3.0,1.0,3.0,5.0,8.0,1.0,0.0,3.0,1.0,4.0,21.0,18.6,22.0,12.0,9.0,0.75,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,15.0,93.0,4.894736842105263,17.400000000000002,112.5,5.921052631578948,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+28),W (+28)
77.0,75.0,2023-03-30,34-363,MIL,BOS,1.0,19.9,3.0,6.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,8.0,5.3,-16.0,5.0,3.0,0.6,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,3.0,32.0,1.6842105263157894,4.499999999999999,45.00000000000001,2.368421052631579,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-23),L (-23)
78.0,76.0,2023-04-02,35-001,MIL,PHI,1.0,31.2,9.0,13.0,0.692,1.0,2.0,0.5,2.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,21.0,17.7,12.0,11.0,8.0,0.7272727272727273,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,82.0,4.315789473684211,16.9,88.19999999999999,4.642105263157895,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+9),W (+9)
79.0,77.0,2023-04-04,35-003,MIL,WAS,1.0,30.316666666666663,8.0,11.0,0.727,4.0,7.0,0.571,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,5.0,2.0,4.0,20.0,17.1,18.0,4.0,4.0,1.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,14.0,76.0,4.0,17.099999999999998,80.2,4.221052631578948,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+13),W (+13)
80.0,78.0,2023-04-05,35-004,MIL,CHI,1.0,36.55,10.0,19.0,0.526,0.0,2.0,0.0,6.0,8.0,0.75,3.0,4.0,7.0,1.0,0.0,1.0,1.0,2.0,26.0,18.8,23.0,17.0,10.0,0.5882352941176471,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,7.0,75.0,3.947368421052632,16.400000000000013,74.7,3.931578947368421,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-41),L (-41)
81.0,,2023-04-07,35-006,MIL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,,51.0,2.6842105263157894,0.0,57.8,3.0421052631578944,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+13),W (+13)
82.0,,2023-04-09,35-008,MIL,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,,34.0,1.7894736842105263,0.0,34.7,1.8263157894736843,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+12),W (+12)
