Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,49.0,2023-01-27,27-135,MIL,IND,0.0,12.133333333333333,5.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,1.0,6.0,12.0,10.1,13.0,3.0,3.0,1.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,11.0,87.0,4.578947368421052,10.1,107.9,5.678947368421053,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+20),W (+20)
50.0,50.0,2023-01-29,27-137,MIL,NOP,0.0,13.266666666666667,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,5.6,-15.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,5.0,87.0,4.578947368421052,5.599999999999999,97.99999999999996,5.157894736842103,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+8),W (+8)
51.0,51.0,2023-01-31,27-139,MIL,CHO,0.0,17.216666666666665,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,8.0,6.5,14.0,1.0,1.0,1.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,7.0,77.0,4.052631578947368,6.499999999999997,83.89999999999999,4.41578947368421,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+10),W (+10)
52.0,52.0,2023-02-02,27-141,MIL,LAC,0.0,16.8,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,-0.6,23.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,2.0,58.0,3.0526315789473686,-0.6000000000000001,73.20000000000002,3.852631578947369,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+25),W (+25)
53.0,53.0,2023-02-04,27-143,MIL,MIA,0.0,14.183333333333334,2.0,6.0,0.333,2.0,4.0,0.5,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,4.6,1.0,2.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,4.0,78.0,4.105263157894737,4.6,93.6,4.926315789473684,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+9),W (+9)
54.0,54.0,2023-02-06,27-145,MIL,POR,0.0,21.25,4.0,7.0,0.571,3.0,6.0,0.5,0.0,0.0,,1.0,4.0,5.0,3.0,0.0,1.0,0.0,2.0,11.0,11.6,9.0,1.0,1.0,1.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,13.0,78.0,4.105263157894737,11.599999999999998,82.10000000000002,4.321052631578948,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+1),W (+1)
55.0,55.0,2023-02-09,27-148,MIL,LAL,0.0,13.666666666666666,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-0.5,-10.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,1.0,74.0,3.8947368421052633,-0.5000000000000004,87.3,4.594736842105263,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+8),W (+8)
56.0,56.0,2023-02-10,27-149,MIL,LAC,0.0,16.833333333333332,5.0,7.0,0.714,3.0,5.0,0.6,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,13.0,8.8,-5.0,2.0,2.0,1.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,8.0,78.0,4.105263157894737,8.800000000000002,86.2,4.536842105263158,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+19),W (+19)
57.0,57.0,2023-02-14,27-153,MIL,BOS,0.0,14.35,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,6.9,14.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,5.0,70.0,3.684210526315789,6.9,83.2,4.378947368421053,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+9),W (+9)
58.0,58.0,2023-02-16,27-155,MIL,CHI,1.0,32.03333333333333,9.0,13.0,0.692,4.0,5.0,0.8,0.0,0.0,,0.0,6.0,6.0,6.0,1.0,0.0,2.0,2.0,22.0,20.7,23.0,8.0,5.0,0.625,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,20.0,61.0,3.210526315789474,20.7,66.69999999999999,3.5105263157894733,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+13),W (+13)
59.0,59.0,2023-02-24,27-163,MIL,MIA,1.0,33.46666666666667,4.0,17.0,0.235,1.0,8.0,0.125,2.0,4.0,0.5,1.0,7.0,8.0,2.0,1.0,0.0,1.0,1.0,11.0,3.7,8.0,9.0,3.0,0.3333333333333333,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,0.0,81.0,4.2631578947368425,2.899999999999999,86.9,4.5736842105263165,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+6),W (+6)
60.0,60.0,2023-02-26,27-165,MIL,PHO,1.0,24.166666666666668,2.0,6.0,0.333,1.0,5.0,0.2,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,3.8,-8.0,1.0,1.0,1.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,2.0,46.0,2.421052631578948,3.3999999999999995,56.80000000000001,2.9894736842105267,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+12),W (+12)
61.0,61.0,2023-02-28,27-167,MIL,BRK,0.0,19.65,4.0,6.0,0.667,3.0,4.0,0.75,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,11.0,8.6,18.0,2.0,1.0,0.5,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,7.0,78.0,4.105263157894737,8.6,84.10000000000001,4.426315789473684,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+29),W (+29)
62.0,62.0,2023-03-01,27-168,MIL,ORL,0.0,17.316666666666666,3.0,6.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,3.0,9.0,6.7,7.0,5.0,2.0,0.4,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,7.0,92.0,4.842105263157895,5.899999999999998,106.5,5.605263157894737,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+3),W (+3)
63.0,63.0,2023-03-04,27-171,MIL,PHI,0.0,13.466666666666669,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,4.1,-7.0,2.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,5.0,85.0,4.473684210526316,4.1,99.1,5.21578947368421,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,,
64.0,64.0,2023-03-05,27-172,MIL,WAS,0.0,22.4,7.0,13.0,0.538,6.0,10.0,0.6,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,20.0,12.7,1.0,3.0,1.0,0.3333333333333333,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,9.0,78.0,4.105263157894737,12.700000000000005,82.6,4.347368421052631,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+14),W (+14)
65.0,65.0,2023-03-07,27-174,MIL,ORL,1.0,34.516666666666666,9.0,13.0,0.692,4.0,5.0,0.8,2.0,2.0,1.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,2.0,24.0,21.5,13.0,8.0,5.0,0.625,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,16.0,51.0,2.6842105263157894,20.700000000000003,65.40000000000002,3.442105263157896,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+22),W (+22)
66.0,66.0,2023-03-09,27-176,MIL,BRK,0.0,16.333333333333332,2.0,12.0,0.167,1.0,7.0,0.143,0.0,0.0,,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,5.0,0.8,2.0,5.0,1.0,0.2,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,-2.0,89.0,4.684210526315789,0.8000000000000012,92.9,4.889473684210526,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-3),L (-3)
67.0,67.0,2023-03-11,27-178,MIL,GSW,0.0,20.83333333333333,5.0,10.0,0.5,3.0,7.0,0.429,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,13.0,7.7,-8.0,3.0,2.0,0.6666666666666666,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,6.0,85.0,4.473684210526316,7.700000000000001,92.4,4.863157894736842,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+6),W (+6)
68.0,68.0,2023-03-13,27-180,MIL,SAC,0.0,13.2,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.2,-14.0,1.0,1.0,1.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,1.0,101.0,5.315789473684211,2.2,109.7,5.773684210526316,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+11),W (+11)
69.0,69.0,2023-03-14,27-181,MIL,PHO,1.0,23.383333333333333,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,9.0,6.8,3.0,1.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,7.0,50.0,2.631578947368421,6.799999999999998,71.2,3.747368421052632,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+5),W (+5)
70.0,70.0,2023-03-16,27-183,MIL,IND,0.0,15.016666666666667,1.0,5.0,0.2,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,-0.1,-18.0,3.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,-1.0,75.0,3.947368421052632,-0.1000000000000005,88.29999999999998,4.64736842105263,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-9),L (-9)
71.0,71.0,2023-03-19,27-186,MIL,TOR,0.0,20.433333333333334,3.0,9.0,0.333,3.0,9.0,0.333,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,9.0,6.2,10.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,5.0,100.0,5.2631578947368425,6.199999999999999,106.6,5.610526315789474,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+9),W (+9)
72.0,72.0,2023-03-22,27-189,MIL,SAS,0.0,21.366666666666667,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,-0.9,0.0,5.0,2.0,0.4,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,-2.0,88.0,4.631578947368421,-0.9,102.3,5.38421052631579,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+12),W (+12)
73.0,73.0,2023-03-24,27-191,MIL,UTA,0.0,15.533333333333331,5.0,9.0,0.556,3.0,6.0,0.5,0.0,0.0,,1.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,13.0,12.4,8.0,3.0,2.0,0.6666666666666666,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,11.0,116.0,6.105263157894737,12.4,119.20000000000002,6.273684210526317,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-16),L (-16)
