Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Tyrese Haliburton,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
56.0,,2023-02-08,25-348,IND,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,60.0,4.285714285714286,0.0,59.19999999999999,4.228571428571428,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,W (+3),W (+3)
57.0,,2023-02-10,25-350,IND,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,63.0,4.5,0.0,48.3,3.45,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-19),L (-19)
58.0,,2023-02-11,25-351,IND,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,63.0,4.5,0.0,67.5,4.821428571428571,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-5),L (-5)
59.0,,2023-02-13,25-353,IND,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,70.0,5.0,0.0,51.39999999999998,3.67142857142857,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-13),L (-13)
60.0,,2023-02-15,25-355,IND,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,94.0,6.714285714285714,0.0,75.0,5.357142857142857,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-14),L (-14)
61.0,,2023-02-23,25-363,IND,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,105.0,7.5,0.0,74.4,5.314285714285715,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-6),L (-6)
62.0,,2023-02-25,26-000,IND,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,97.0,6.928571428571429,0.0,68.80000000000001,4.914285714285716,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,W (+4),W (+4)
63.0,,2023-02-28,26-003,IND,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,75.0,5.357142857142857,0.0,57.8,4.128571428571428,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,,
64.0,,2023-03-02,26-005,IND,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,57.0,4.071428571428571,0.0,59.1,4.221428571428572,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-4),L (-4)
65.0,,2023-03-05,26-008,IND,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,93.0,6.642857142857143,0.0,64.8,4.628571428571428,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,W (+13),W (+13)
66.0,,2023-03-06,26-009,IND,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,94.0,6.714285714285714,0.0,64.3,4.592857142857143,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,W (+2),W (+2)
67.0,,2023-03-09,26-012,IND,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,121.0,8.642857142857142,0.0,81.6,5.828571428571428,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-11),L (-11)
68.0,,2023-03-11,26-014,IND,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,89.0,6.357142857142857,0.0,73.69999999999999,5.264285714285713,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,W (+3),W (+3)
69.0,,2023-03-13,26-016,IND,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,57.0,4.071428571428571,0.0,49.6,3.542857142857143,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-4),L (-4)
70.0,,2023-03-16,26-019,IND,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,98.0,7.0,0.0,94.4,6.742857142857143,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,W (+9),W (+9)
71.0,,2023-03-18,26-021,IND,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,76.0,5.428571428571429,0.0,86.69999999999999,6.192857142857142,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,W (+6),W (+6)
72.0,,2023-03-20,26-023,IND,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,67.0,4.785714285714286,0.0,64.6,4.614285714285714,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-20),L (-20)
73.0,,2023-03-22,26-025,IND,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,103.0,7.357142857142857,0.0,81.79999999999998,5.842857142857142,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,W (+16),W (+16)
74.0,,2023-03-24,26-027,IND,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,69.0,4.928571428571429,0.0,42.6,3.042857142857143,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-20),L (-20)
75.0,,2023-03-25,26-028,IND,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,81.0,5.785714285714286,0.0,56.89999999999998,4.064285714285712,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,L (-6),L (-6)
76.0,,2023-03-27,26-030,IND,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,60.0,4.285714285714286,0.0,57.7,4.121428571428572,6.0,-0.2,-7.2,-5.6,-1.5,0.0022024121657052,0.337,0.517,0.172,-0.1,-0.3,W (+4),W (+4)
