Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Al Horford,Brandon Ingram,CJ McCollum,Dereon Seabron,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with Al Horford,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,37.0,2023-01-23,29-130,SAS,POR,0,19.016666666666666,3.0,7.0,.429,2.0,4.0,.500,3,3.0,1.000,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,11.0,9.6,-22,3.0,1.0,0.3333333333333333,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,6.0,61.0,2.033333333333333,8.4,58.79999999999998,1.9599999999999995,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,W (+8),W (+8)
48.0,38.0,2023-01-25,29-132,SAS,LAL,0,24.683333333333334,3.0,12.0,.250,1.0,6.0,.167,0,0.0,,1.0,6.0,7.0,3.0,0.0,0.0,2.0,1.0,7.0,2.0,+8,6.0,2.0,0.3333333333333333,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,3.0,56.0,1.8666666666666667,2.0,65.8,2.1933333333333334,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-5),L (-5)
49.0,,2023-01-26,29-133,SAS,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,,48.0,1.6,0.0,55.6,1.8533333333333333,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-20),L (-20)
50.0,,2023-01-28,29-135,SAS,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,,65.0,2.1666666666666665,0.0,65.4,2.18,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-9),L (-9)
51.0,,2023-01-30,29-137,SAS,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,,59.0,1.9666666666666663,0.0,65.9,2.1966666666666668,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-38),L (-38)
52.0,39.0,2023-02-01,29-139,SAS,SAC,0,28.866666666666667,8.0,13.0,.615,2.0,6.0,.333,1,1.0,1.000,2.0,6.0,8.0,3.0,2.0,0.0,4.0,4.0,19.0,14.8,-4,7.0,6.0,0.8571428571428571,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,14.0,76.0,2.533333333333333,14.4,80.1,2.67,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-10),L (-10)
53.0,40.0,2023-02-03,29-141,SAS,PHI,1,25.8,4.0,9.0,.444,2.0,4.0,.500,0,0.0,,0.0,1.0,1.0,7.0,2.0,0.0,1.0,2.0,10.0,10.7,+2,5.0,2.0,0.4,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,10.0,77.0,2.566666666666667,10.7,76.39999999999998,2.546666666666666,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-21),L (-21)
54.0,41.0,2023-02-06,29-144,SAS,CHI,1,31.216666666666665,5.0,14.0,.357,1.0,4.0,.250,0,0.0,,0.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0,11.0,6.1,-8,10.0,4.0,0.4,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,2.0,88.0,2.933333333333333,6.100000000000001,100.6,3.353333333333333,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-10),L (-10)
55.0,42.0,2023-02-08,29-146,SAS,TOR,1,31.03333333333333,4.0,15.0,.267,2.0,8.0,.250,4,4.0,1.000,2.0,5.0,7.0,3.0,1.0,3.0,1.0,0.0,14.0,12.2,-12,7.0,2.0,0.2857142857142857,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,8.0,91.0,3.033333333333333,10.600000000000003,108.8,3.6266666666666665,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-12),L (-12)
56.0,,2023-02-10,29-148,NOP,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,,80.0,2.6666666666666665,0.0,93.6,3.12,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-24),L (-24)
57.0,43.0,2023-02-13,29-151,NOP,OKC,0,34.11666666666667,4.0,8.0,.500,0.0,4.0,.000,2,2.0,1.000,0.0,2.0,2.0,3.0,5.0,2.0,0.0,3.0,10.0,13.9,+4,4.0,4.0,1.0,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,12.0,75.0,2.5,13.099999999999994,76.19999999999999,2.54,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-14),L (-14)
58.0,44.0,2023-02-15,29-153,NOP,LAL,0,18.73333333333333,2.0,7.0,.286,1.0,3.0,.333,3,6.0,.500,0.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,8.0,4.1,-3,4.0,1.0,0.25,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,1.0,54.0,1.8,2.900000000000002,63.49999999999999,2.1166666666666663,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-11),L (-11)
59.0,45.0,2023-02-23,29-161,NOP,TOR,1,28.916666666666668,4.0,8.0,.500,2.0,6.0,.333,1,1.0,1.000,0.0,3.0,3.0,3.0,3.0,0.0,2.0,4.0,11.0,9.4,-4,2.0,2.0,1.0,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,9.0,61.0,2.033333333333333,9.000000000000002,60.69999999999999,2.023333333333333,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,W (+3),W (+3)
60.0,46.0,2023-02-25,29-163,NOP,NYK,1,33.71666666666667,6.0,13.0,.462,3.0,8.0,.375,1,1.0,1.000,1.0,1.0,2.0,4.0,4.0,0.0,1.0,3.0,16.0,14.9,-27,5.0,3.0,0.6,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,11.0,70.0,2.333333333333333,14.500000000000004,66.0,2.2,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-18),L (-18)
61.0,47.0,2023-02-27,29-165,NOP,ORL,1,26.933333333333334,3.0,4.0,.750,0.0,1.0,.000,2,2.0,1.000,0.0,2.0,2.0,2.0,2.0,0.0,1.0,5.0,8.0,7.4,-7,3.0,3.0,1.0,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,7.0,53.0,1.7666666666666666,6.599999999999998,60.100000000000016,2.003333333333334,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-5),L (-5)
62.0,48.0,2023-03-01,29-167,NOP,POR,1,20.0,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,2.2,-16,1.0,1.0,1.0,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,3.0,49.0,1.6333333333333333,2.2,51.7,1.7233333333333334,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-22),L (-22)
63.0,,2023-03-03,29-169,NOP,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,,102.0,3.4,0.0,96.3,3.21,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,,
64.0,,2023-03-06,29-172,NOP,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,19,20,6,39,16,29,36,37,29,37,29,24,21,38,32,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.1891891891891892,0.5428571428571428,0.5263157894736842,0.2142857142857142,0.609375,0.5161290322580645,0.6904761904761905,0.5,0.6607142857142857,0.0,0.0,0.4328358208955223,0.5873015873015873,0.4393939393939394,0.5581395348837209,0.7,0.5588235294117647,0.5079365079365079,21,22,1,18,8,23,15,23,6,12,18,23,23,8,63.0,45.0,75.0,5.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0,0.4666666666666667,0.2933333333333333,0.2,0.3050847457627119,0.32,0.3484848484848485,0.3191489361702128,0.2911392405063291,0.0983606557377049,0.48,0.2769230769230769,0.2987012987012987,0.2911392405063291,0.2105263157894736,0.0,30,,55.0,1.8333333333333333,0.0,63.39999999999999,2.113333333333333,12.3,1.8,-1.2,-1.0,-0.1,0.0518934081346423,0.555,0.529,0.146,0.3,0.6,L (-8),L (-8)
