Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
57.0,,2023-02-10,28-259,NOP,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,87.0,5.4375,0.0,89.29999999999998,5.581249999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+32),W (+32)
58.0,,2023-02-13,28-262,NOP,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,55.0,3.4375,0.0,66.39999999999999,4.15,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+9),W (+9)
59.0,29.0,2023-02-15,28-264,NOP,LAL,0,16.9,5.0,7.0,.714,0.0,0.0,,4,5.0,.800,3.0,8.0,11.0,0.0,0.0,0.0,1.0,2.0,14.0,13.4,-6,7.0,5.0,0.7142857142857143,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,12.0,58.0,3.625,11.8,57.89999999999999,3.61875,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-11),L (-11)
60.0,,2023-02-23,28-272,NOP,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,81.0,5.0625,0.0,80.5,5.03125,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+3),W (+3)
61.0,30.0,2023-02-25,28-274,NOP,NYK,0,11.05,2.0,4.0,.500,1.0,1.0,1.000,4,6.0,.667,2.0,6.0,8.0,0.0,3.0,0.0,1.0,1.0,9.0,11.0,+7,3.0,1.0,0.3333333333333333,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,9.0,51.0,3.1875,9.4,57.30000000000001,3.5812500000000007,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-18),L (-18)
62.0,,2023-02-27,28-276,NOP,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,52.0,3.25,0.0,53.9,3.36875,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-5),L (-5)
63.0,31.0,2023-03-01,28-278,NOP,POR,1,20.916666666666668,2.0,7.0,.286,0.0,0.0,,3,4.0,.750,3.0,4.0,7.0,2.0,0.0,1.0,1.0,2.0,7.0,6.1,-5,7.0,2.0,0.2857142857142857,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,5.0,97.0,6.0625,4.899999999999998,91.4,5.7125,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,,
64.0,32.0,2023-03-03,28-280,NOP,GSW,1,15.383333333333333,1.0,3.0,.333,0.0,0.0,,4,4.0,1.000,2.0,4.0,6.0,1.0,2.0,0.0,1.0,2.0,6.0,7.8,-1,3.0,1.0,0.3333333333333333,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,7.0,48.0,3.0,6.2,57.19999999999999,3.575,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-22),L (-22)
65.0,,2023-03-06,28-283,NOP,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,109.0,6.8125,0.0,88.79999999999998,5.549999999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-8),L (-8)
66.0,33.0,2023-03-08,28-285,NOP,DAL,0,14.7,3.0,5.0,.600,0.0,0.0,,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,6.0,0.7,+7,5.0,3.0,0.6,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,2.0,85.0,5.3125,0.6999999999999988,88.79999999999998,5.549999999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+11),W (+11)
67.0,,2023-03-11,28-288,NOP,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,71.0,4.4375,0.0,64.5,4.03125,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-9),L (-9)
68.0,34.0,2023-03-12,28-289,NOP,POR,0,6.45,0.0,0.0,,0.0,0.0,,3,4.0,.750,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.2,-11,0.0,0.0,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,0.0,91.0,5.6875,1.0,88.3,5.51875,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-15),L (-15)
69.0,,2023-03-14,28-291,NOP,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,71.0,4.4375,0.0,76.80000000000001,4.800000000000001,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+7),W (+7)
70.0,,2023-03-17,28-294,NOP,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,81.0,5.0625,0.0,84.9,5.30625,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-14),L (-14)
71.0,,2023-03-19,28-296,NOP,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,99.0,6.1875,0.0,96.6,6.0375,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+17),W (+17)
72.0,35.0,2023-03-21,28-298,NOP,SAS,0,4.8,3.0,4.0,.750,1.0,1.0,1.000,0,1.0,.000,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,7.9,+3,3.0,2.0,0.6666666666666666,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,7.0,79.0,4.9375,7.9,79.79999999999998,4.987499999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-15),L (-15)
73.0,36.0,2023-03-23,28-300,NOP,CHO,0,2.2,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.2,-3,1.0,0.0,0.0,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,-1.0,88.0,5.5,-2.2,96.1,6.00625,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-2),L (-2)
74.0,37.0,2023-03-25,28-302,NOP,LAC,0,2.8833333333333333,1.0,2.0,.500,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,+2,2.0,1.0,0.5,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,3.0,122.0,7.625,3.0,114.5,7.15625,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+10),W (+10)
75.0,38.0,2023-03-27,28-304,NOP,POR,0,6.95,2.0,3.0,.667,0.0,0.0,,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,3.9,+3,3.0,2.0,0.6666666666666666,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,5.0,107.0,6.6875,3.9,97.2,6.075,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+35),W (+35)
76.0,,2023-03-28,28-305,NOP,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,68.0,4.25,0.0,73.29999999999998,4.581249999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+19),W (+19)
77.0,,2023-03-30,28-307,NOP,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,84.0,5.25,0.0,77.49999999999999,4.843749999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+21),W (+21)
78.0,,2023-04-01,28-309,NOP,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,62.0,3.875,0.0,92.9,5.80625,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+34),W (+34)
79.0,,2023-04-04,28-312,NOP,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,64.0,4.0,0.0,71.80000000000001,4.487500000000001,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-11),L (-11)
80.0,,2023-04-05,28-313,NOP,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,91.0,5.6875,0.0,108.10000000000002,6.756250000000001,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+19),W (+19)
81.0,,2023-04-07,28-315,NOP,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,94.0,5.875,0.0,85.8,5.3625,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+8),W (+8)
82.0,,2023-04-09,28-317,NOP,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,55.0,3.4375,0.0,71.9,4.49375,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-18),L (-18)
