Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
61.0,26.0,2023-02-25,25-176,NOP,NYK,1.0,36.1,7.0,22.0,0.318,1.0,6.0,0.167,4.0,4.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,3.0,19.0,8.5,-23.0,16.0,6.0,0.375,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,0.0,60.0,3.75,6.900000000000003,59.80000000000001,3.7375000000000007,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-18),L (-18)
62.0,27.0,2023-02-27,25-178,NOP,ORL,1.0,37.6,8.0,19.0,0.421,2.0,7.0,0.286,7.0,8.0,0.875,1.0,5.0,6.0,5.0,0.0,0.0,3.0,5.0,25.0,15.2,-13.0,12.0,6.0,0.5,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,6.0,46.0,2.875,12.400000000000002,41.5,2.59375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-5),L (-5)
63.0,28.0,2023-03-01,25-180,NOP,POR,1.0,38.4,18.0,29.0,0.621,1.0,5.0,0.2,3.0,3.0,1.0,0.0,6.0,6.0,5.0,2.0,0.0,0.0,1.0,40.0,33.8,5.0,24.0,17.0,0.7083333333333334,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,21.0,81.0,5.0625,32.6,63.7,3.98125,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,,
64.0,29.0,2023-03-03,25-182,NOP,GSW,1.0,37.6,6.0,16.0,0.375,0.0,2.0,0.0,5.0,8.0,0.625,0.0,5.0,5.0,4.0,1.0,0.0,4.0,6.0,17.0,5.9,-8.0,14.0,6.0,0.4285714285714285,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,-1.0,56.0,3.5,3.9,59.49999999999999,3.71875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-22),L (-22)
65.0,30.0,2023-03-06,25-185,NOP,SAC,1.0,38.4,9.0,16.0,0.563,2.0,4.0,0.5,4.0,5.0,0.8,0.0,3.0,3.0,7.0,0.0,0.0,6.0,4.0,24.0,14.2,-1.0,12.0,7.0,0.5833333333333334,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,7.0,102.0,6.375,12.599999999999998,76.19999999999999,4.762499999999999,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-8),L (-8)
66.0,31.0,2023-03-08,25-187,NOP,DAL,1.0,17.5,5.0,8.0,0.625,0.0,0.0,,2.0,2.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,1.0,12.0,11.7,2.0,8.0,5.0,0.625,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,10.0,77.0,4.8125,10.9,78.59999999999998,4.912499999999999,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+11),W (+11)
67.0,,2023-03-11,25-190,NOP,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,71.0,4.4375,0.0,64.5,4.03125,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-9),L (-9)
68.0,,2023-03-12,25-191,NOP,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,91.0,5.6875,0.0,89.3,5.58125,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-15),L (-15)
69.0,32.0,2023-03-14,25-193,NOP,LAL,1.0,37.55,9.0,17.0,0.529,1.0,5.0,0.2,3.0,4.0,0.75,1.0,5.0,6.0,6.0,2.0,1.0,4.0,4.0,22.0,16.8,-25.0,12.0,8.0,0.6666666666666666,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,12.0,59.0,3.6875,15.6,61.20000000000001,3.8250000000000006,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+7),W (+7)
70.0,33.0,2023-03-17,25-196,NOP,HOU,1.0,38.2,9.0,20.0,0.45,3.0,5.0,0.6,10.0,11.0,0.909,1.0,3.0,4.0,6.0,0.0,1.0,4.0,2.0,31.0,21.9,1.0,15.0,6.0,0.4,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,7.0,74.0,4.625,17.90000000000001,67.0,4.1875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-14),L (-14)
71.0,34.0,2023-03-19,25-198,NOP,HOU,1.0,38.98333333333333,12.0,24.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,2.0,9.0,0.0,0.0,3.0,1.0,26.0,17.1,8.0,21.0,11.0,0.5238095238095238,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,8.0,91.0,5.6875,16.700000000000006,79.9,4.99375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+17),W (+17)
72.0,35.0,2023-03-21,25-200,NOP,SAS,1.0,31.25,10.0,16.0,0.625,2.0,2.0,1.0,10.0,10.0,1.0,0.0,4.0,4.0,7.0,0.0,1.0,5.0,2.0,32.0,25.8,25.0,14.0,8.0,0.5714285714285714,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,13.0,73.0,4.5625,21.800000000000004,65.89999999999999,4.11875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-15),L (-15)
73.0,36.0,2023-03-23,25-202,NOP,CHO,1.0,34.166666666666664,10.0,23.0,0.435,1.0,6.0,0.167,9.0,9.0,1.0,0.0,11.0,11.0,10.0,1.0,0.0,0.0,3.0,30.0,28.0,17.0,17.0,9.0,0.5294117647058824,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,20.0,67.0,4.1875,24.4,69.5,4.34375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-2),L (-2)
74.0,37.0,2023-03-25,25-204,NOP,LAC,1.0,33.55,12.0,22.0,0.545,3.0,5.0,0.6,5.0,5.0,1.0,0.0,4.0,4.0,13.0,0.0,0.0,1.0,3.0,32.0,29.5,17.0,17.0,9.0,0.5294117647058824,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,21.0,104.0,6.5,27.500000000000004,90.0,5.625,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+10),W (+10)
75.0,38.0,2023-03-27,25-206,NOP,POR,1.0,31.28333333333333,12.0,19.0,0.632,1.0,2.0,0.5,4.0,5.0,0.8,1.0,5.0,6.0,4.0,1.0,0.0,4.0,0.0,29.0,22.1,34.0,17.0,11.0,0.6470588235294118,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,12.0,100.0,6.25,20.5,80.60000000000001,5.0375000000000005,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+35),W (+35)
76.0,39.0,2023-03-28,25-207,NOP,GSW,1.0,38.23333333333333,9.0,22.0,0.409,1.0,1.0,1.0,7.0,7.0,1.0,2.0,6.0,8.0,7.0,0.0,1.0,6.0,2.0,26.0,16.2,-9.0,21.0,8.0,0.3809523809523809,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,7.0,61.0,3.8125,13.4,59.9,3.74375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+19),W (+19)
77.0,40.0,2023-03-30,25-209,NOP,DEN,1.0,36.85,13.0,22.0,0.591,0.0,1.0,0.0,5.0,6.0,0.833,0.0,11.0,11.0,10.0,0.0,0.0,1.0,4.0,31.0,28.1,18.0,21.0,13.0,0.6190476190476191,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,23.0,61.0,3.8125,26.1,51.4,3.2125,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+21),W (+21)
78.0,41.0,2023-04-01,25-211,NOP,LAC,1.0,38.73333333333333,13.0,23.0,0.565,0.0,0.0,,10.0,11.0,0.909,0.0,4.0,4.0,8.0,0.0,0.0,1.0,1.0,36.0,30.1,1.0,23.0,13.0,0.5652173913043478,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,13.0,49.0,3.0625,26.10000000000001,66.8,4.175,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+34),W (+34)
79.0,42.0,2023-04-04,25-214,NOP,SAC,1.0,37.4,7.0,15.0,0.467,1.0,2.0,0.5,7.0,8.0,0.875,2.0,5.0,7.0,6.0,2.0,1.0,7.0,2.0,22.0,15.9,-18.0,13.0,6.0,0.4615384615384615,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,8.0,56.0,3.5,13.1,58.7,3.66875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-11),L (-11)
80.0,43.0,2023-04-05,25-215,NOP,MEM,1.0,46.3,7.0,18.0,0.389,1.0,4.0,0.25,9.0,12.0,0.75,0.0,6.0,6.0,13.0,2.0,1.0,4.0,3.0,24.0,21.4,22.0,14.0,6.0,0.4285714285714285,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,12.0,79.0,4.9375,17.800000000000004,90.30000000000004,5.6437500000000025,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+19),W (+19)
81.0,44.0,2023-04-07,25-217,NOP,NYK,1.0,39.56666666666667,6.0,15.0,0.4,0.0,3.0,0.0,6.0,6.0,1.0,1.0,6.0,7.0,7.0,1.0,0.0,5.0,4.0,18.0,11.7,-2.0,12.0,6.0,0.5,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,7.0,87.0,5.4375,9.299999999999995,76.49999999999999,4.781249999999999,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+8),W (+8)
82.0,45.0,2023-04-09,25-219,NOP,MIN,1.0,42.21666666666667,16.0,28.0,0.571,1.0,3.0,0.333,9.0,9.0,1.0,3.0,9.0,12.0,7.0,2.0,1.0,4.0,2.0,42.0,36.4,7.0,25.0,15.0,0.6,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,23.0,32.0,2.0,32.800000000000004,39.1,2.44375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-18),L (-18)
