Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Lawson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with D'Angelo Russell,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,A.J. Lawson,Anthony Edwards,Austin Rivers,Bryn Forbes,D'Angelo Russell,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Taurean Prince,Wendell Moore Jr.,co_inf with A.J. Lawson,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with D'Angelo Russell,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Matt Ryan,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Matt Ryan,Mike Conley,Nickeil Alexander-Walker,Vit Krejci,co_inf with Matt Ryan,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Vit Krejci,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,42.0,2023-01-27,30-215,MIN,MEM,1,31.45,3.0,5.0,.600,0.0,0.0,,1,2.0,.500,2.0,11.0,13.0,1.0,1.0,3.0,3.0,4.0,7.0,8.2,+5,5.0,3.0,0.6,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,15.0,79.0,4.157894736842105,7.799999999999995,87.9,4.626315789473685,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-5),L (-5)
52.0,43.0,2023-01-28,30-216,MIN,SAC,1,35.85,3.0,5.0,.600,0.0,0.0,,7,9.0,.778,2.0,12.0,14.0,1.0,1.0,1.0,2.0,2.0,13.0,14.5,+6,5.0,3.0,0.6,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,14.0,61.0,3.210526315789474,11.699999999999998,64.1,3.3736842105263154,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+9),W (+9)
53.0,44.0,2023-01-30,30-218,MIN,SAC,1,40.18333333333333,7.0,9.0,.778,0.0,0.0,,5,10.0,.500,1.0,13.0,14.0,1.0,1.0,0.0,3.0,3.0,19.0,15.6,+5,9.0,7.0,0.7777777777777778,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,13.0,68.0,3.5789473684210527,13.599999999999998,82.99999999999999,4.368421052631578,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+11),W (+11)
54.0,,2023-02-01,30-220,MIN,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,71.0,3.736842105263158,0.0,79.79999999999998,4.199999999999999,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+7),W (+7)
55.0,45.0,2023-02-03,30-222,MIN,ORL,1,26.25,5.0,7.0,.714,0.0,0.0,,5,6.0,.833,2.0,5.0,7.0,1.0,2.0,0.0,1.0,2.0,15.0,15.5,-4,7.0,5.0,0.7142857142857143,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,11.0,41.0,2.1578947368421053,13.499999999999998,49.2,2.5894736842105264,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-7),L (-7)
56.0,46.0,2023-02-05,30-224,MIN,DEN,1,17.833333333333332,7.0,8.0,.875,0.0,0.0,,2,4.0,.500,1.0,7.0,8.0,1.0,0.0,1.0,2.0,4.0,16.0,13.0,+16,8.0,7.0,0.875,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,12.0,48.0,2.526315789473684,12.2,62.99999999999999,3.31578947368421,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+5),W (+5)
57.0,47.0,2023-02-07,30-226,MIN,DEN,1,18.816666666666663,0.0,2.0,.000,0.0,0.0,,0,0.0,,1.0,4.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,-0.6,-10,2.0,0.0,0.0,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,3.0,41.0,2.1578947368421053,-0.6000000000000003,63.3,3.331578947368421,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-7),L (-7)
58.0,,2023-02-08,30-227,MIN,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,134.0,7.052631578947368,0.0,140.2,7.378947368421052,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+30),W (+30)
59.0,48.0,2023-02-10,30-229,MIN,MEM,1,29.5,2.0,4.0,.500,0.0,0.0,,4,4.0,1.000,2.0,8.0,10.0,2.0,0.0,2.0,1.0,3.0,8.0,10.4,-18,4.0,2.0,0.5,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,13.0,50.0,2.631578947368421,8.8,62.39999999999999,3.284210526315789,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-34),L (-34)
60.0,49.0,2023-02-13,30-232,MIN,DAL,1,29.716666666666665,9.0,9.0,1.000,0.0,0.0,,3,5.0,.600,3.0,11.0,14.0,1.0,0.0,0.0,3.0,3.0,21.0,19.4,+17,9.0,9.0,1.0,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,19.0,60.0,3.1578947368421053,18.200000000000003,84.89999999999999,4.468421052631578,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+25),W (+25)
61.0,50.0,2023-02-16,30-235,MIN,WAS,1,35.5,8.0,15.0,.533,0.0,0.0,,1,2.0,.500,7.0,12.0,19.0,1.0,0.0,3.0,2.0,3.0,17.0,17.4,+4,15.0,8.0,0.5333333333333333,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,21.0,48.0,2.526315789473684,16.999999999999993,64.9,3.4157894736842107,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-21),L (-21)
62.0,51.0,2023-02-24,30-243,MIN,CHO,1,30.03333333333333,7.0,9.0,.778,0.0,0.0,,3,4.0,.750,3.0,7.0,10.0,0.0,1.0,3.0,1.0,2.0,17.0,18.6,-7,9.0,7.0,0.7777777777777778,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,17.0,64.0,3.3684210526315788,17.4,63.99999999999999,3.3684210526315788,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+3),W (+3)
63.0,,2023-02-26,30-245,MIN,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,68.0,3.5789473684210527,0.0,78.8,4.147368421052631,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,,
64.0,52.0,2023-02-28,30-247,MIN,LAC,1,29.23333333333333,7.0,11.0,.636,0.0,0.0,,2,6.0,.333,2.0,5.0,7.0,0.0,0.0,2.0,3.0,4.0,16.0,9.2,+3,11.0,7.0,0.6363636363636364,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,5.0,71.0,3.736842105263158,8.399999999999999,90.7,4.773684210526316,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-8),L (-8)
65.0,53.0,2023-03-03,30-250,MIN,LAL,1,27.05,8.0,12.0,.667,0.0,0.0,,6,10.0,.600,5.0,9.0,14.0,3.0,1.0,2.0,1.0,4.0,22.0,23.3,-1,12.0,8.0,0.6666666666666666,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,19.0,46.0,2.421052631578948,20.9,54.900000000000006,2.889473684210526,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-8),L (-8)
66.0,54.0,2023-03-04,30-251,MIN,SAC,1,31.066666666666663,5.0,9.0,.556,0.0,0.0,,3,4.0,.750,4.0,10.0,14.0,0.0,0.0,2.0,1.0,4.0,13.0,12.9,+11,9.0,5.0,0.5555555555555556,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,15.0,69.0,3.631578947368421,11.7,84.2,4.431578947368421,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-5),L (-5)
67.0,55.0,2023-03-07,30-254,MIN,PHI,1,24.966666666666665,2.0,6.0,.333,0.0,0.0,,2,4.0,.500,1.0,8.0,9.0,2.0,2.0,1.0,2.0,2.0,6.0,6.2,-14,6.0,2.0,0.3333333333333333,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,8.0,57.0,3.0,5.400000000000001,74.3,3.9105263157894736,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+7),W (+7)
68.0,56.0,2023-03-10,30-257,MIN,BRK,1,42.25,12.0,15.0,.800,0.0,0.0,,2,6.0,.333,5.0,8.0,13.0,4.0,4.0,1.0,1.0,3.0,26.0,29.9,+5,15.0,12.0,0.8,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,26.0,42.0,2.210526315789474,29.1,50.6,2.6631578947368424,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+8),W (+8)
69.0,57.0,2023-03-13,30-260,MIN,ATL,1,29.5,5.0,10.0,.500,0.0,0.0,,4,5.0,.800,2.0,6.0,8.0,4.0,1.0,3.0,0.0,2.0,14.0,16.9,+25,10.0,5.0,0.5,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,15.0,101.0,5.315789473684211,15.3,121.0,6.368421052631579,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+4),W (+4)
70.0,58.0,2023-03-15,30-262,MIN,BOS,1,28.966666666666665,6.0,8.0,.750,0.0,0.0,,3,7.0,.429,1.0,5.0,6.0,1.0,1.0,0.0,1.0,3.0,15.0,11.9,0,8.0,6.0,0.75,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,7.0,57.0,3.0,10.699999999999996,66.3,3.4894736842105263,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-23),L (-23)
71.0,59.0,2023-03-17,30-264,MIN,CHI,1,33.45,8.0,14.0,.571,0.0,0.0,,5,9.0,.556,9.0,10.0,19.0,1.0,0.0,5.0,5.0,6.0,21.0,18.9,+4,14.0,8.0,0.5714285714285714,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,18.0,57.0,3.0,16.900000000000006,75.4,3.9684210526315793,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-1),L (-1)
72.0,60.0,2023-03-18,30-265,MIN,TOR,1,30.73333333333333,4.0,8.0,.500,0.0,0.0,,6,7.0,.857,5.0,7.0,12.0,3.0,0.0,1.0,2.0,3.0,14.0,14.8,-16,8.0,4.0,0.5,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,13.0,48.0,2.526315789473684,12.400000000000006,56.3,2.9631578947368418,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+21),W (+21)
73.0,61.0,2023-03-20,30-267,MIN,NYK,1,37.31666666666667,7.0,9.0,.778,0.0,0.0,,2,5.0,.400,2.0,5.0,7.0,3.0,1.0,1.0,0.0,1.0,16.0,17.6,+12,9.0,7.0,0.7777777777777778,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,14.0,67.0,3.526315789473684,16.799999999999997,80.19999999999999,4.221052631578947,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-2),L (-2)
74.0,62.0,2023-03-22,30-269,MIN,ATL,1,33.2,4.0,8.0,.500,0.0,0.0,,4,8.0,.500,5.0,7.0,12.0,2.0,1.0,1.0,0.0,3.0,12.0,13.9,+3,8.0,4.0,0.5,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,12.0,56.0,2.9473684210526314,12.300000000000004,80.19999999999999,4.221052631578947,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-8),L (-8)
75.0,63.0,2023-03-26,30-273,MIN,GSW,1,34.333333333333336,1.0,3.0,.333,0.0,0.0,,8,12.0,.667,4.0,14.0,18.0,2.0,0.0,1.0,4.0,5.0,10.0,9.8,-7,3.0,1.0,0.3333333333333333,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,12.0,49.0,2.5789473684210527,6.599999999999998,54.9,2.889473684210526,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-15),L (-15)
76.0,64.0,2023-03-27,30-274,MIN,SAC,1,35.416666666666664,5.0,9.0,.556,0.0,0.0,,6,8.0,.750,4.0,12.0,16.0,4.0,0.0,2.0,2.0,4.0,16.0,17.9,+9,9.0,5.0,0.5555555555555556,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,19.0,69.0,3.631578947368421,15.499999999999996,88.89999999999999,4.678947368421052,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+6),W (+6)
