Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Lawson,Shared Games with Anthony Edwards,Shared Games with Bryn Forbes,Shared Games with D'Angelo Russell,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,A.J. Lawson,Anthony Edwards,Bryn Forbes,D'Angelo Russell,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Wendell Moore Jr.,co_inf with A.J. Lawson,co_inf with Anthony Edwards,co_inf with Bryn Forbes,co_inf with D'Angelo Russell,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Matt Ryan,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Matt Ryan,Mike Conley,Nickeil Alexander-Walker,Vit Krejci,co_inf with Matt Ryan,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Vit Krejci,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
27.0,17.0,2022-12-12,30-133,MIN,POR,0,13.5,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.1,-13,1.0,0.0,0.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,1.0,68.0,3.5789473684210527,1.1000000000000003,76.10000000000001,4.0052631578947375,0.0268590688856119,L (-6),L (-6)
28.0,18.0,2022-12-14,30-135,MIN,LAC,1,28.916666666666668,1.0,7.0,.143,1.0,4.0,.250,2,2.0,1.000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.5,-8,3.0,0.0,0.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,-2.0,61.0,3.210526315789474,0.7000000000000012,70.5,3.710526315789474,0.0268590688856119,L (-21),L (-21)
29.0,19.0,2022-12-16,30-137,MIN,OKC,1,31.366666666666667,6.0,7.0,.857,4.0,5.0,.800,4,4.0,1.000,0.0,3.0,3.0,1.0,5.0,0.0,3.0,3.0,20.0,19.9,+6,2.0,2.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,15.0,65.0,3.421052631578948,18.3,85.0,4.473684210526316,0.0268590688856119,L (-11),L (-11)
30.0,20.0,2022-12-18,30-139,MIN,CHI,0,25.816666666666663,5.0,7.0,.714,4.0,6.0,.667,0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,14.0,12.6,-1,1.0,1.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,12.0,110.0,5.789473684210527,12.6,120.9,6.363157894736842,0.0268590688856119,W (+2),W (+2)
31.0,21.0,2022-12-19,30-140,MIN,DAL,1,36.98333333333333,6.0,7.0,.857,3.0,4.0,.750,1,2.0,.500,0.0,5.0,5.0,2.0,1.0,0.0,1.0,1.0,16.0,15.6,+15,3.0,3.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,14.0,53.0,2.789473684210526,15.2,67.10000000000001,3.5315789473684216,0.0268590688856119,W (+24),W (+24)
32.0,22.0,2022-12-21,30-142,MIN,DAL,1,36.06666666666667,8.0,13.0,.615,3.0,5.0,.600,2,2.0,1.000,2.0,2.0,4.0,2.0,2.0,0.0,0.0,4.0,21.0,18.9,-4,8.0,5.0,0.625,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,14.0,54.0,2.8421052631578947,18.1,65.10000000000001,3.426315789473685,0.0268590688856119,W (+10),W (+10)
33.0,23.0,2022-12-23,30-144,MIN,BOS,1,25.25,1.0,3.0,.333,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,-1.9,-23,3.0,1.0,0.3333333333333333,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,-1.0,61.0,3.210526315789474,-1.9,68.59999999999998,3.610526315789473,0.0268590688856119,L (-5),L (-5)
34.0,24.0,2022-12-26,30-147,MIN,MIA,1,32.25,4.0,8.0,.500,1.0,3.0,.333,1,1.0,1.000,0.0,5.0,5.0,4.0,1.0,0.0,1.0,1.0,10.0,9.9,+8,5.0,3.0,0.6,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,10.0,66.0,3.473684210526316,9.499999999999998,72.69999999999999,3.826315789473683,0.0268590688856119,L (-12),L (-12)
35.0,25.0,2022-12-28,30-149,MIN,NOP,1,33.2,2.0,6.0,.333,1.0,4.0,.250,0,1.0,.000,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,5.0,0.8,-10,2.0,1.0,0.5,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,2.0,61.0,3.210526315789474,0.7999999999999994,74.0,3.8947368421052633,0.0268590688856119,L (-3),L (-3)
36.0,26.0,2022-12-30,30-151,MIN,MIL,0,19.5,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,-2.5,-5,1.0,0.0,0.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,-2.0,65.0,3.421052631578948,-2.5,87.30000000000001,4.594736842105264,0.0268590688856119,L (-1),L (-1)
37.0,27.0,2022-12-31,30-152,MIN,DET,0,18.933333333333334,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.2,-18,1.0,0.0,0.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,0.0,51.0,2.6842105263157894,0.1999999999999999,53.400000000000006,2.810526315789474,0.0268590688856119,L (-9),L (-9)
38.0,28.0,2023-01-02,30-154,MIN,DEN,0,31.78333333333333,2.0,5.0,.400,2.0,5.0,.400,2,2.0,1.000,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,8.0,9.7,+6,0.0,0.0,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,8.0,84.0,4.421052631578948,8.9,103.29999999999998,5.436842105263157,0.0268590688856119,L (-12),L (-12)
39.0,29.0,2023-01-04,30-156,MIN,POR,0,27.466666666666665,2.0,3.0,.667,2.0,3.0,.667,1,2.0,.500,0.0,2.0,2.0,5.0,2.0,0.0,1.0,2.0,7.0,9.6,+17,0.0,0.0,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,10.0,50.0,2.631578947368421,9.2,65.3,3.4368421052631577,0.0268590688856119,W (+13),W (+13)
40.0,30.0,2023-01-06,30-158,MIN,LAC,0,20.516666666666666,2.0,5.0,.400,0.0,3.0,.000,0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.1,-5,2.0,2.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,2.0,76.0,4.0,2.099999999999999,90.19999999999996,4.74736842105263,0.0268590688856119,W (+7),W (+7)
41.0,31.0,2023-01-08,30-160,MIN,HOU,0,18.866666666666667,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,-0.2,-5,1.0,1.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,1.0,67.0,3.526315789473684,-0.1999999999999998,72.2,3.8,0.0268590688856119,W (+13),W (+13)
42.0,32.0,2023-01-11,30-163,MIN,DET,1,29.216666666666665,3.0,6.0,.500,2.0,4.0,.500,0,0.0,,0.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,8.0,9.3,-4,2.0,1.0,0.5,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,10.0,42.0,2.210526315789474,9.3,58.7,3.0894736842105264,0.0268590688856119,,
43.0,33.0,2023-01-13,30-165,MIN,PHO,0,21.25,4.0,6.0,.667,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,6.2,-13,4.0,3.0,0.75,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,5.0,82.0,4.315789473684211,6.2,92.59999999999998,4.8736842105263145,0.0268590688856119,W (+8),W (+8)
44.0,34.0,2023-01-14,30-166,MIN,CLE,0,25.05,3.0,6.0,.500,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,6.1,+3,3.0,2.0,0.6666666666666666,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,4.0,72.0,3.789473684210526,6.1,88.69999999999999,4.668421052631579,0.0268590688856119,L (-17),L (-17)
45.0,35.0,2023-01-16,30-168,MIN,UTA,0,27.016666666666666,4.0,7.0,.571,2.0,4.0,.500,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,10.0,7.1,-4,3.0,2.0,0.6666666666666666,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,7.0,67.0,3.526315789473684,7.1000000000000005,78.50000000000001,4.131578947368422,0.0268590688856119,W (+5),W (+5)
46.0,,2023-01-18,30-170,MIN,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,,85.0,4.473684210526316,0.0,99.39999999999998,5.23157894736842,0.0268590688856119,W (+8),W (+8)
47.0,,2023-01-19,30-171,MIN,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,,91.0,4.789473684210527,0.0,99.79999999999998,5.252631578947367,0.0268590688856119,L (-1),L (-1)
48.0,36.0,2023-01-21,30-173,MIN,HOU,0,22.766666666666666,2.0,4.0,.500,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,2.4,0,2.0,2.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,3.0,77.0,4.052631578947368,2.3999999999999995,85.99999999999999,4.526315789473683,0.0268590688856119,L (-4),L (-4)
49.0,37.0,2023-01-23,30-175,MIN,HOU,0,26.73333333333333,4.0,8.0,.500,1.0,4.0,.250,1,2.0,.500,1.0,5.0,6.0,3.0,0.0,0.0,0.0,2.0,10.0,9.1,+5,4.0,3.0,0.75,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,9.0,45.0,2.3684210526315788,8.699999999999998,51.400000000000006,2.7052631578947373,0.0268590688856119,W (+2),W (+2)
50.0,38.0,2023-01-25,30-177,MIN,NOP,0,23.9,1.0,6.0,.167,0.0,4.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.9,-2,2.0,1.0,0.5,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,-1.0,66.0,3.473684210526316,-0.8999999999999995,81.8,4.3052631578947365,0.0268590688856119,W (+9),W (+9)
51.0,39.0,2023-01-27,30-179,MIN,MEM,0,20.78333333333333,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,5.0,+9,1.0,1.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,6.0,88.0,4.631578947368421,4.999999999999998,90.7,4.773684210526316,0.0268590688856119,L (-5),L (-5)
52.0,40.0,2023-01-28,30-180,MIN,SAC,0,23.183333333333334,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.2,-11,1.0,1.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,0.0,75.0,3.947368421052632,0.1999999999999999,75.6,3.978947368421052,0.0268590688856119,W (+9),W (+9)
53.0,41.0,2023-01-30,30-182,MIN,SAC,0,20.4,2.0,3.0,.667,2.0,2.0,1.000,0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,6.0,7.0,-10,1.0,0.0,0.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,8.0,73.0,3.842105263157895,7.0,89.59999999999998,4.715789473684209,0.0268590688856119,W (+11),W (+11)
54.0,42.0,2023-02-01,30-184,MIN,GSW,0,27.53333333333333,3.0,6.0,.500,2.0,3.0,.667,2,2.0,1.000,1.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,10.0,13.0,+15,3.0,1.0,0.3333333333333333,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,13.0,58.0,3.0526315789473686,12.199999999999996,67.6,3.5578947368421048,0.0268590688856119,W (+7),W (+7)
