Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,,2023-02-03,23-326,DET,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,63.0,3.3157894736842106,0.0,68.8,3.621052631578947,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-3),L (-3)
54.0,,2023-02-04,23-327,DET,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,31.0,1.631578947368421,0.0,43.400000000000006,2.28421052631579,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-6),L (-6)
55.0,,2023-02-06,23-329,DET,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,54.0,2.8421052631578947,0.0,62.3,3.2789473684210524,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+6),W (+6)
56.0,,2023-02-08,23-331,DET,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,37.0,1.947368421052632,0.0,49.49999999999999,2.6052631578947363,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-16),L (-16)
57.0,,2023-02-10,23-333,DET,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,71.0,3.736842105263158,0.0,95.0,5.0,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-12),L (-12)
58.0,,2023-02-12,23-335,DET,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,60.0,3.1578947368421053,0.0,82.2,4.326315789473685,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-28),L (-28)
59.0,,2023-02-15,23-338,DET,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,69.0,3.631578947368421,0.0,79.80000000000001,4.2,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+7),W (+7)
60.0,,2023-02-23,23-346,DET,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,83.0,4.368421052631579,0.0,84.89999999999999,4.468421052631578,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-1),L (-1)
61.0,26.0,2023-02-25,23-348,DET,TOR,0,27.58333333333333,9.0,19.0,.474,0.0,2.0,.000,3,8.0,.375,11.0,7.0,18.0,0.0,0.0,1.0,1.0,1.0,21.0,18.4,-3,17.0,9.0,0.5294117647058824,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,12.0,58.0,3.0526315789473686,17.200000000000006,66.6,3.5052631578947366,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-18),L (-18)
62.0,27.0,2023-02-27,23-350,DET,CHO,0,24.466666666666665,10.0,16.0,.625,0.0,2.0,.000,1,3.0,.333,4.0,8.0,12.0,1.0,0.0,0.0,2.0,3.0,21.0,15.7,-1,14.0,10.0,0.7142857142857143,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,13.0,34.0,1.7894736842105263,15.3,49.7,2.615789473684211,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-2),L (-2)
63.0,28.0,2023-03-01,23-352,DET,CHI,0,18.83333333333333,2.0,5.0,.400,0.0,0.0,,4,4.0,1.000,2.0,7.0,9.0,1.0,0.0,1.0,1.0,2.0,8.0,8.4,+14,5.0,2.0,0.4,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,9.0,60.0,3.1578947368421053,6.8,80.9,4.257894736842106,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,,
64.0,29.0,2023-03-04,23-355,DET,CLE,1,34.083333333333336,8.0,12.0,.667,1.0,2.0,.500,3,6.0,.500,5.0,8.0,13.0,2.0,1.0,3.0,2.0,2.0,20.0,21.2,-20,10.0,7.0,0.7,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,19.0,46.0,2.421052631578948,20.0,52.19999999999999,2.747368421052631,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-4),L (-4)
65.0,30.0,2023-03-06,23-357,DET,POR,1,36.28333333333333,5.0,12.0,.417,0.0,1.0,.000,0,0.0,,4.0,4.0,8.0,1.0,0.0,2.0,3.0,3.0,10.0,5.5,-3,11.0,5.0,0.4545454545454545,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,6.0,66.0,3.473684210526316,5.5,79.1,4.163157894736842,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-11),L (-11)
66.0,31.0,2023-03-07,23-358,DET,WAS,1,29.48333333333333,6.0,9.0,.667,0.0,2.0,.000,3,3.0,1.000,2.0,3.0,5.0,4.0,0.0,0.0,2.0,1.0,15.0,13.8,0,7.0,6.0,0.8571428571428571,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,10.0,68.0,3.5789473684210527,12.599999999999996,75.89999999999998,3.994736842105262,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-2),L (-2)
67.0,32.0,2023-03-09,23-360,DET,CHO,1,20.78333333333333,2.0,5.0,.400,0.0,1.0,.000,2,2.0,1.000,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,6.0,1.8,-14,4.0,2.0,0.5,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,0.0,37.0,1.947368421052632,1.0,50.19999999999998,2.6421052631578936,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-24),L (-24)
68.0,33.0,2023-03-11,23-362,DET,IND,1,22.28333333333333,3.0,9.0,.333,0.0,2.0,.000,0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,1.0,2.0,6.0,2.1,-8,7.0,3.0,0.4285714285714285,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,2.0,70.0,3.684210526315789,2.1,85.99999999999999,4.526315789473683,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-6),L (-6)
69.0,,2023-03-13,23-364,DET,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,53.0,2.789473684210526,0.0,68.49999999999999,3.605263157894736,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-2),L (-2)
70.0,,2023-03-14,24-000,DET,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,43.0,2.263157894736842,0.0,50.49999999999999,2.657894736842105,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-10),L (-10)
71.0,,2023-03-16,24-002,DET,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,63.0,3.3157894736842106,0.0,79.8,4.2,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-6),L (-6)
72.0,34.0,2023-03-19,24-005,DET,MIA,1,29.616666666666667,6.0,11.0,.545,0.0,2.0,.000,2,3.0,.667,2.0,1.0,3.0,4.0,0.0,1.0,1.0,4.0,14.0,10.9,+2,9.0,6.0,0.6666666666666666,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,7.0,37.0,1.947368421052632,10.1,42.1,2.2157894736842105,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+20),W (+20)
73.0,35.0,2023-03-21,24-007,DET,ATL,1,41.31666666666667,12.0,19.0,.632,4.0,5.0,.800,3,3.0,1.000,2.0,6.0,8.0,1.0,3.0,2.0,0.0,1.0,31.0,30.4,-22,14.0,8.0,0.5714285714285714,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,23.0,25.0,1.3157894736842106,29.2,47.2,2.4842105263157896,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-20),L (-20)
74.0,36.0,2023-03-24,24-010,DET,TOR,1,29.95,5.0,10.0,.500,0.0,2.0,.000,4,4.0,1.000,3.0,6.0,9.0,0.0,0.0,0.0,3.0,3.0,14.0,8.7,-18,8.0,5.0,0.625,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,6.0,40.0,2.1052631578947367,7.100000000000001,51.7,2.721052631578948,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-19),L (-19)
75.0,37.0,2023-03-27,24-013,DET,MIL,1,35.733333333333334,6.0,11.0,.545,1.0,2.0,.500,3,4.0,.750,2.0,7.0,9.0,2.0,1.0,0.0,0.0,0.0,16.0,16.2,-4,9.0,5.0,0.5555555555555556,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,13.0,68.0,3.5789473684210527,14.999999999999998,92.9,4.889473684210526,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-12),L (-12)
76.0,38.0,2023-03-29,24-015,DET,OKC,1,22.8,3.0,5.0,.600,1.0,2.0,.500,1,1.0,1.000,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,8.0,9.0,-1,3.0,2.0,0.6666666666666666,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,9.0,55.0,2.894736842105264,8.599999999999998,60.3,3.173684210526316,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-22),L (-22)
77.0,39.0,2023-03-31,24-017,DET,HOU,1,34.45,8.0,13.0,.615,0.0,2.0,.000,5,6.0,.833,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,21.0,13.9,,11.0,8.0,0.7272727272727273,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,4.0,59.0,3.1052631578947367,11.9,64.4,3.389473684210526,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-21),L (-21)
78.0,40.0,2023-04-02,24-019,DET,ORL,1,8.633333333333333,0.0,4.0,.000,0.0,1.0,.000,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.9,-4,3.0,0.0,0.0,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,-3.0,31.0,1.631578947368421,-1.7000000000000002,41.39999999999999,2.1789473684210523,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-9),L (-9)
