Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,41.0,2023-01-23,19-066,DET,MIL,1,31.0,9.0,13.0,.692,0.0,0.0,,5,5.0,1.000,4.0,11.0,15.0,1.0,2.0,2.0,1.0,2.0,23.0,25.9,-16,13.0,9.0,0.6923076923076923,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,24.0,33.0,1.65,23.9,51.5,2.575,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-13),L (-13)
50.0,42.0,2023-01-26,19-069,DET,BRK,1,27.23333333333333,7.0,8.0,.875,0.0,0.0,,3,3.0,1.000,2.0,5.0,7.0,2.0,1.0,1.0,0.0,3.0,17.0,19.0,+2,8.0,7.0,0.875,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,17.0,55.0,2.75,17.799999999999997,66.6,3.33,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-18),L (-18)
51.0,43.0,2023-01-28,19-071,DET,HOU,1,24.1,3.0,4.0,.750,0.0,0.0,,3,4.0,.750,2.0,3.0,5.0,0.0,2.0,1.0,0.0,5.0,9.0,10.0,-3,4.0,3.0,0.75,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,9.0,36.0,1.8,8.799999999999999,56.69999999999999,2.8349999999999995,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-20),L (-20)
52.0,44.0,2023-01-30,19-073,DET,DAL,1,27.516666666666666,4.0,4.0,1.000,0.0,0.0,,1,2.0,.500,3.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,9.0,11.8,+3,4.0,4.0,1.0,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,11.0,40.0,2.0,11.399999999999997,51.400000000000006,2.5700000000000003,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+8),W (+8)
53.0,45.0,2023-02-03,19-077,DET,CHO,1,32.916666666666664,6.0,8.0,.750,0.0,0.0,,1,2.0,.500,2.0,11.0,13.0,2.0,1.0,1.0,5.0,4.0,13.0,10.6,+7,8.0,6.0,0.75,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,15.0,48.0,2.4,10.2,58.60000000000001,2.9300000000000006,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-3),L (-3)
54.0,46.0,2023-02-04,19-078,DET,PHO,1,27.65,0.0,2.0,.000,0.0,0.0,,1,2.0,.500,3.0,3.0,6.0,3.0,0.0,1.0,2.0,4.0,1.0,1.4,-9,2.0,0.0,0.0,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,5.0,26.0,1.3,1.0000000000000004,42.400000000000006,2.12,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-6),L (-6)
55.0,47.0,2023-02-06,19-080,DET,BOS,1,27.7,3.0,4.0,.750,0.0,0.0,,1,1.0,1.000,5.0,9.0,14.0,0.0,0.0,0.0,1.0,2.0,7.0,9.8,-5,4.0,3.0,0.75,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,15.0,39.0,1.95,9.399999999999997,52.900000000000006,2.6450000000000005,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+6),W (+6)
56.0,48.0,2023-02-08,19-082,DET,CLE,1,27.416666666666668,6.0,8.0,.750,0.0,0.0,,2,2.0,1.000,5.0,4.0,9.0,2.0,0.0,3.0,0.0,2.0,14.0,18.2,-5,8.0,6.0,0.75,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,18.0,19.0,0.95,17.39999999999999,32.1,1.605,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-16),L (-16)
57.0,49.0,2023-02-10,19-084,DET,SAS,1,41.88333333333333,13.0,20.0,.650,0.0,0.0,,4,9.0,.444,7.0,10.0,17.0,3.0,1.0,4.0,1.0,4.0,30.0,30.4,-10,20.0,13.0,0.65,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,25.0,46.0,2.3,28.8,66.2,3.31,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-12),L (-12)
58.0,50.0,2023-02-12,19-086,DET,TOR,1,21.2,2.0,5.0,.400,0.0,0.0,,2,4.0,.500,1.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,6.0,2.2,-23,5.0,2.0,0.4,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,1.0,59.0,2.95,1.3999999999999997,80.8,4.04,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-28),L (-28)
59.0,51.0,2023-02-15,19-089,DET,BOS,1,24.5,1.0,3.0,.333,0.0,0.0,,0,0.0,,0.0,8.0,8.0,1.0,0.0,0.0,1.0,2.0,2.0,1.6,-9,3.0,1.0,0.3333333333333333,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,7.0,62.0,3.1,1.6000000000000003,78.20000000000002,3.910000000000001,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+7),W (+7)
60.0,52.0,2023-02-23,19-097,DET,ORL,1,22.616666666666667,1.0,5.0,.200,0.0,0.0,,0,0.0,,2.0,6.0,8.0,0.0,1.0,0.0,2.0,5.0,2.0,-0.9,-16,5.0,1.0,0.2,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,4.0,79.0,3.95,-0.9000000000000004,85.79999999999998,4.289999999999999,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-1),L (-1)
61.0,,2023-02-25,19-099,DET,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,70.0,3.5,0.0,83.8,4.19,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-18),L (-18)
62.0,,2023-02-27,19-101,DET,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,47.0,2.35,0.0,64.99999999999999,3.249999999999999,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-2),L (-2)
63.0,,2023-03-01,19-103,DET,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,69.0,3.45,0.0,87.7,4.385,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,,
64.0,,2023-03-04,19-106,DET,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,65.0,3.25,0.0,72.19999999999999,3.61,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-4),L (-4)
65.0,,2023-03-06,19-108,DET,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,72.0,3.6,0.0,84.6,4.23,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-11),L (-11)
66.0,,2023-03-07,19-109,DET,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,78.0,3.9,0.0,88.49999999999997,4.424999999999999,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-2),L (-2)
67.0,53.0,2023-03-09,19-111,DET,CHO,0,21.216666666666665,4.0,8.0,.500,0.0,0.0,,0,0.0,,5.0,4.0,9.0,2.0,0.0,1.0,4.0,1.0,8.0,6.4,-23,8.0,4.0,0.5,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,8.0,29.0,1.45,6.399999999999999,44.79999999999999,2.24,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-24),L (-24)
68.0,54.0,2023-03-11,19-113,DET,IND,0,20.45,4.0,8.0,.500,0.0,0.0,,8,10.0,.800,5.0,6.0,11.0,1.0,0.0,2.0,0.0,3.0,16.0,17.4,-8,8.0,4.0,0.5,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,12.0,60.0,3.0,14.2,73.89999999999999,3.695,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-6),L (-6)
69.0,55.0,2023-03-13,19-115,DET,IND,0,23.53333333333333,6.0,11.0,.545,0.0,0.0,,0,0.0,,5.0,6.0,11.0,3.0,1.0,2.0,2.0,1.0,12.0,14.1,+21,11.0,6.0,0.5454545454545454,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,16.0,37.0,1.85,14.099999999999998,54.4,2.72,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-2),L (-2)
70.0,56.0,2023-03-14,19-116,DET,WAS,0,17.566666666666666,4.0,8.0,.500,0.0,0.0,,1,1.0,1.000,5.0,3.0,8.0,0.0,0.0,1.0,1.0,4.0,9.0,7.5,-13,8.0,4.0,0.5,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,8.0,35.0,1.75,7.1,43.39999999999999,2.1699999999999995,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-10),L (-10)
71.0,57.0,2023-03-16,19-118,DET,DEN,0,27.116666666666667,7.0,10.0,.700,0.0,1.0,.000,1,4.0,.250,5.0,8.0,13.0,4.0,3.0,0.0,3.0,3.0,15.0,17.1,-9,9.0,7.0,0.7777777777777778,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,18.0,45.0,2.25,16.7,63.09999999999999,3.155,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-6),L (-6)
72.0,58.0,2023-03-19,19-121,DET,MIA,0,8.866666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.3,-4,1.0,1.0,1.0,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,2.0,42.0,2.1,1.2999999999999994,50.900000000000006,2.5450000000000004,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+20),W (+20)
73.0,,2023-03-21,19-123,DET,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,48.0,2.4,0.0,76.39999999999999,3.82,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-20),L (-20)
74.0,59.0,2023-03-24,19-126,DET,TOR,0,24.55,3.0,4.0,.750,0.0,0.0,,3,4.0,.750,0.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,9.0,11.9,-9,4.0,3.0,0.75,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,11.0,35.0,1.75,10.7,48.1,2.405,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-19),L (-19)
