Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
72.0,,2023-03-19,21-301,DET,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,44.0,2.2,0.0,52.2,2.6100000000000003,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,W (+20),W (+20)
73.0,,2023-03-21,21-303,DET,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,48.0,2.4,0.0,76.39999999999999,3.82,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-20),L (-20)
74.0,,2023-03-24,21-306,DET,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,46.0,2.3,0.0,58.8,2.94,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-19),L (-19)
75.0,,2023-03-27,21-309,DET,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,81.0,4.05,0.0,107.9,5.3950000000000005,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-12),L (-12)
76.0,,2023-03-29,21-311,DET,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,64.0,3.2,0.0,68.89999999999999,3.4449999999999994,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-22),L (-22)
77.0,,2023-03-31,21-313,DET,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,63.0,3.15,0.0,76.3,3.815,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-21),L (-21)
78.0,,2023-04-02,21-315,DET,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,28.0,1.4,0.0,39.69999999999999,1.985,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-9),L (-9)
79.0,,2023-04-04,21-317,DET,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,52.0,2.6,0.0,67.19999999999999,3.3599999999999994,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-1),L (-1)
80.0,,2023-04-05,21-318,DET,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,48.0,2.4,0.0,51.900000000000006,2.595,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-6),L (-6)
81.0,,2023-04-07,21-320,DET,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,63.0,3.15,0.0,80.6,4.029999999999999,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-26),L (-26)
82.0,,2023-04-09,21-322,DET,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,30.0,1.5,0.0,28.9,1.4449999999999998,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-13),L (-13)
