Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with Alex Caruso,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Derrick Jones Jr.,Shared Games with Javonte Green,Shared Games with Malcolm Hill,Shared Games with Marko Simonovic,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Terry Taylor,Shared Games with Tony Bradley,Shared Games with Zach LaVine,Alex Caruso,Andre Drummond,Ayo Dosunmu,Carlik Jones,Clint Capela,Coby White,Dalen Terry,DeMar DeRozan,Derrick Jones Jr.,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Marko Simonovic,Nikola Vučević,Patrick Williams,Robert Williams,Terry Taylor,Tony Bradley,Zach LaVine,co_inf with Alex Caruso,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Carlik Jones,co_inf with Clint Capela,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Derrick Jones Jr.,co_inf with Javonte Green,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Malcolm Hill,co_inf with Marko Simonovic,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Robert Williams,co_inf with Terry Taylor,co_inf with Tony Bradley,co_inf with Zach LaVine,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,38.0,2023-01-22,34-194,LAL,POR,1,28.75,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,4.0,6.6,+27,2.0,2.0,1.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,8.0,85.0,2.65625,6.599999999999999,91.1,2.846875,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,L (-5),L (-5)
48.0,39.0,2023-01-24,34-196,LAL,LAC,1,35.2,1.0,8.0,.125,1.0,6.0,.167,0,0.0,,2.0,0.0,2.0,4.0,1.0,0.0,1.0,2.0,3.0,1.2,-15,2.0,0.0,0.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,1.0,55.0,1.71875,1.2000000000000002,68.89999999999999,2.153125,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,W (+1),W (+1)
49.0,40.0,2023-01-25,34-197,LAL,SAS,1,23.616666666666667,6.0,12.0,.500,3.0,7.0,.429,3,4.0,.750,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,18.0,13.6,-4,5.0,3.0,0.6,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,6.0,119.0,3.71875,12.4,134.6,4.20625,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,W (+9),W (+9)
50.0,41.0,2023-01-28,34-200,LAL,BOS,1,36.45,5.0,10.0,.500,4.0,7.0,.571,1,2.0,.500,1.0,4.0,5.0,5.0,2.0,0.0,0.0,4.0,15.0,15.4,0,3.0,1.0,0.3333333333333333,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,15.0,113.0,3.53125,14.999999999999998,106.69999999999996,3.3343749999999988,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,L (-18),L (-18)
51.0,42.0,2023-01-30,34-202,LAL,BRK,1,34.766666666666666,1.0,8.0,.125,1.0,5.0,.200,2,2.0,1.000,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,5.0,0.6,+1,3.0,0.0,0.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,-1.0,84.0,2.625,-0.1999999999999999,86.19999999999999,2.69375,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,W (+9),W (+9)
52.0,,2023-01-31,34-203,LAL,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,,111.0,3.46875,0.0,119.5,3.734375,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,L (-4),L (-4)
53.0,43.0,2023-02-02,34-205,LAL,IND,1,28.516666666666666,3.0,4.0,.750,1.0,2.0,.500,0,2.0,.000,0.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,7.0,10.6,+16,2.0,2.0,1.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,11.0,117.0,3.65625,10.599999999999998,98.1,3.065625,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,L (-17),L (-17)
54.0,44.0,2023-02-04,34-207,LAL,NOP,1,27.1,2.0,3.0,.667,0.0,1.0,.000,3,3.0,1.000,0.0,2.0,2.0,4.0,0.0,1.0,0.0,5.0,7.0,7.8,-10,2.0,2.0,1.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,8.0,83.0,2.59375,6.599999999999998,88.29999999999998,2.7593749999999995,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,W (+6),W (+6)
55.0,45.0,2023-02-07,34-210,LAL,OKC,1,23.683333333333334,2.0,3.0,.667,2.0,3.0,.667,1,2.0,.500,0.0,1.0,1.0,5.0,0.0,0.0,3.0,3.0,7.0,4.9,+1,0.0,0.0,,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,5.0,63.0,1.96875,4.499999999999999,79.0,2.46875,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,W (+1),W (+1)
56.0,,2023-02-11,34-214,ORL,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,,90.0,2.8125,0.0,72.4,2.2625,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,L (-5),L (-5)
57.0,46.0,2023-02-24,34-227,CHI,BRK,1,22.166666666666668,2.0,4.0,.500,1.0,3.0,.333,3,5.0,.600,0.0,5.0,5.0,4.0,0.0,0.0,1.0,1.0,8.0,8.1,+24,1.0,1.0,1.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,7.0,84.0,2.625,6.9,78.20000000000002,2.4437500000000005,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,L (-3),L (-3)
58.0,47.0,2023-02-26,34-229,CHI,WAS,1,26.116666666666667,0.0,4.0,.000,0.0,3.0,.000,0,0.0,,2.0,3.0,5.0,1.0,0.0,1.0,1.0,4.0,0.0,-1.7,+9,1.0,0.0,0.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,2.0,95.0,2.96875,-1.6999999999999995,108.79999999999998,3.3999999999999995,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,L (-4),L (-4)
59.0,48.0,2023-02-28,34-231,CHI,TOR,1,29.15,3.0,6.0,.500,1.0,4.0,.250,1,2.0,.500,0.0,7.0,7.0,4.0,0.0,1.0,1.0,3.0,8.0,8.0,+2,2.0,2.0,1.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,11.0,69.0,2.15625,7.599999999999998,75.89999999999999,2.371875,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,W (+44),W (+44)
60.0,49.0,2023-03-01,34-232,CHI,DET,1,33.166666666666664,2.0,4.0,.500,0.0,2.0,.000,1,4.0,.250,4.0,6.0,10.0,10.0,4.0,1.0,1.0,3.0,5.0,15.9,+16,2.0,2.0,1.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,21.0,108.0,3.375,15.499999999999996,106.2,3.31875,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,W (+20),W (+20)
61.0,50.0,2023-03-03,34-234,CHI,PHO,1,29.15,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,3.7,-12,1.0,1.0,1.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,5.0,88.0,2.75,3.7,100.3,3.134375,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,L (-6),L (-6)
62.0,51.0,2023-03-05,34-236,CHI,IND,1,32.28333333333333,2.0,3.0,.667,1.0,1.0,1.000,0,0.0,,1.0,5.0,6.0,3.0,0.0,0.0,2.0,3.0,5.0,4.8,+3,2.0,1.0,0.5,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,9.0,91.0,2.84375,4.8,87.5,2.734375,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,W (+2),W (+2)
63.0,52.0,2023-03-08,34-239,CHI,DEN,1,23.816666666666663,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,1.0,5.0,6.0,4.0,0.0,1.0,0.0,1.0,3.0,5.9,+6,1.0,0.0,0.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,10.0,83.0,2.59375,5.899999999999998,102.49999999999996,3.2031249999999987,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,,
64.0,53.0,2023-03-11,34-242,CHI,HOU,1,33.833333333333336,6.0,7.0,.857,4.0,5.0,.800,0,0.0,,5.0,5.0,10.0,5.0,0.0,1.0,1.0,4.0,16.0,20.1,+17,2.0,2.0,1.0,26,30,4,19,33,24,31,36,31,10,25,42,5,34,39,35,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.4642857142857143,0.46875,0.5714285714285714,0.4634146341463415,0.5,0.4615384615384615,0.4428571428571428,0.6545454545454545,0.5535714285714286,0.2941176470588235,0.6097560975609756,0.5753424657534246,0.8333333333333334,0.0,0.576271186440678,,0.5131578947368421,0.5147058823529411,22,16,21,22,22,14,19,15,3,1,3,22,22,4,1,22,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,35.0,31.0,12.0,77.0,0.2388059701492537,0.3134328358208955,0.275,0.0,0.0,0.2972972972972973,0.3684210526315789,0.2567567567567567,0.234375,0.09375,,,0.2,0.4285714285714285,0.2682926829268293,0.2682926829268293,0.0,0.1290322580645161,0.0833333333333333,0.2857142857142857,32,24.0,75.0,2.34375,20.1,92.4,2.8875,8.9,3.0,-1.2,-2.9,1.7,0.0299750208159866,0.534,0.664,0.181,0.3,0.8,L (-21),L (-21)
