Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Carlik Jones,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Derrick Jones Jr.,Shared Games with Goran Dragić,Shared Games with Javonte Green,Shared Games with Malcolm Hill,Shared Games with Marko Simonovic,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Tony Bradley,Shared Games with Zach LaVine,Andre Drummond,Ayo Dosunmu,Carlik Jones,Coby White,Dalen Terry,DeMar DeRozan,Derrick Jones Jr.,Goran Dragić,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Marko Simonovic,Nikola Vučević,Patrick Williams,Tony Bradley,Zach LaVine,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Carlik Jones,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Derrick Jones Jr.,co_inf with Goran Dragić,co_inf with Javonte Green,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Malcolm Hill,co_inf with Marko Simonovic,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Tony Bradley,co_inf with Zach LaVine,Shared Games with Terry Taylor,Shared Games with Patrick Beverley,Clint Capela,Patrick Beverley,Robert Williams,Terry Taylor,co_inf with Terry Taylor,co_inf with Clint Capela,co_inf with Patrick Beverley,co_inf with Robert Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,,2023-02-06,28-343,CHI,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,128.0,7.529411764705882,0.0,108.7,6.394117647058824,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+16),W (+16)
54.0,46.0,2023-02-07,28-344,CHI,MEM,1.0,26.4,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,,2.0,4.0,6.0,5.0,1.0,0.0,3.0,4.0,2.0,1.4,-8.0,2.0,1.0,0.5,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,6.0,85.0,5.0,1.4000000000000004,93.49999999999996,5.499999999999997,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+8),W (+8)
55.0,47.0,2023-02-09,28-346,CHI,BRK,0.0,29.53333333333333,1.0,3.0,0.333,0.0,2.0,0.0,4.0,4.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,1.0,1.0,6.0,7.4,9.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,8.0,60.0,3.5294117647058822,5.800000000000001,77.7,4.570588235294117,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+24),W (+24)
56.0,48.0,2023-02-11,28-348,CHI,CLE,0.0,21.133333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,-0.3,-12.0,0.0,0.0,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,4.0,86.0,5.0588235294117645,-0.3000000000000002,72.69999999999999,4.276470588235293,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-15),L (-15)
57.0,,2023-02-13,28-350,CHI,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,91.0,5.352941176470588,0.0,85.10000000000001,5.005882352941177,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-11),L (-11)
58.0,49.0,2023-02-15,28-352,CHI,IND,1.0,29.816666666666663,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,1.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,6.1,4.0,2.0,1.0,0.5,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,8.0,89.0,5.235294117647059,6.1,101.0,5.941176470588236,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-8),L (-8)
59.0,,2023-02-16,28-353,CHI,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,80.0,4.705882352941177,0.0,83.49999999999999,4.911764705882352,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-9),L (-9)
60.0,50.0,2023-02-24,28-361,CHI,BRK,1.0,19.45,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,4.0,3.5,27.0,2.0,2.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,5.0,124.0,7.294117647058823,3.5,118.2,6.952941176470588,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-4),L (-4)
61.0,51.0,2023-02-26,28-363,CHI,WAS,1.0,25.883333333333333,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,,1.0,3.0,4.0,3.0,2.0,0.0,0.0,3.0,6.0,7.1,11.0,0.0,0.0,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,9.0,84.0,4.941176470588236,7.1000000000000005,96.90000000000002,5.700000000000001,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-12),L (-12)
62.0,52.0,2023-02-28,29-000,CHI,TOR,1.0,26.266666666666666,2.0,5.0,0.4,1.0,4.0,0.25,1.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0,1.0,3.0,3.0,6.0,6.6,1.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,9.0,91.0,5.352941176470588,6.199999999999999,86.10000000000001,5.064705882352942,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+44),W (+44)
63.0,53.0,2023-03-01,29-001,CHI,DET,1.0,20.133333333333333,2.0,5.0,0.4,2.0,4.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,4.0,8.0,2.4,6.0,1.0,0.0,0.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,1.0,92.0,5.411764705882353,1.6000000000000014,106.79999999999995,6.282352941176468,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,,
64.0,54.0,2023-03-03,29-003,CHI,PHO,0.0,19.433333333333334,1.0,4.0,0.25,1.0,4.0,0.25,2.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,5.5,5.0,0.0,0.0,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,6.0,93.0,5.470588235294118,4.700000000000001,107.79999999999998,6.341176470588234,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+20),W (+20)
65.0,55.0,2023-03-05,29-005,CHI,IND,1.0,26.75,3.0,4.0,0.75,0.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,10.0,10.6,1.0,3.0,3.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,6.0,79.0,4.647058823529412,8.999999999999998,86.4,5.082352941176471,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-6),L (-6)
66.0,56.0,2023-03-08,29-008,CHI,DEN,1.0,17.633333333333333,3.0,8.0,0.375,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,6.0,2.5,-2.0,6.0,3.0,0.5,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,2.0,94.0,5.529411764705882,2.500000000000001,101.09999999999998,5.94705882352941,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+2),W (+2)
67.0,57.0,2023-03-11,29-011,CHI,HOU,1.0,28.616666666666667,2.0,5.0,0.4,0.0,2.0,0.0,1.0,2.0,0.5,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,5.0,5.9,10.0,3.0,2.0,0.6666666666666666,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,4.0,70.0,4.117647058823529,5.5,77.7,4.570588235294117,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-21),L (-21)
68.0,,2023-03-15,29-015,CHI,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,76.0,4.470588235294118,0.0,91.5,5.382352941176471,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-3),L (-3)
69.0,58.0,2023-03-17,29-017,CHI,MIN,1.0,32.28333333333333,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,7.0,6.3,-2.0,3.0,2.0,0.6666666666666666,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,6.0,89.0,5.235294117647059,6.299999999999998,108.7,6.394117647058824,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+21),W (+21)
70.0,59.0,2023-03-18,29-018,CHI,MIA,1.0,9.983333333333333,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,6.8,-1.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,6.0,102.0,6.0,6.799999999999999,100.1,5.888235294117647,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+8),W (+8)
71.0,,2023-03-20,29-020,CHI,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,84.0,4.941176470588236,0.0,100.70000000000002,5.923529411764707,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-3),L (-3)
72.0,,2023-03-22,29-022,CHI,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,67.0,3.941176470588236,0.0,66.39999999999999,3.905882352941176,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+8),W (+8)
73.0,60.0,2023-03-24,29-024,CHI,POR,1.0,16.4,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.7,2.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,3.0,113.0,6.647058823529412,5.3,112.4,6.611764705882353,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+14),W (+14)
74.0,61.0,2023-03-26,29-026,CHI,LAL,1.0,25.866666666666667,2.0,5.0,0.4,1.0,3.0,0.333,2.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,3.0,7.0,6.1,-4.0,2.0,1.0,0.5,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,6.0,123.0,7.235294117647059,5.299999999999999,108.80000000000004,6.400000000000002,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+4),W (+4)
75.0,,2023-03-27,29-027,CHI,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,100.0,5.882352941176471,0.0,105.50000000000004,6.205882352941179,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-25),L (-25)
76.0,62.0,2023-03-29,29-029,CHI,LAL,1.0,18.866666666666667,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,5.0,6.7,-5.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,7.0,90.0,5.294117647058823,6.699999999999998,100.2,5.894117647058824,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+28),W (+28)
77.0,63.0,2023-03-31,29-031,CHI,CHO,1.0,20.616666666666667,4.0,7.0,0.571,2.0,5.0,0.4,0.0,0.0,,1.0,3.0,4.0,3.0,1.0,2.0,0.0,3.0,10.0,11.6,16.0,2.0,2.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,13.0,103.0,6.0588235294117645,11.599999999999998,107.3,6.311764705882353,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+10),W (+10)
78.0,64.0,2023-04-02,29-033,CHI,MEM,1.0,24.08333333333333,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,5.0,9.0,20.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,10.0,96.0,5.647058823529412,9.0,115.1,6.770588235294118,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-12),L (-12)
79.0,65.0,2023-04-04,29-035,CHI,ATL,1.0,19.216666666666665,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,1.0,1.0,3.0,0.0,-0.3,-12.0,1.0,0.0,0.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,4.0,69.0,4.0588235294117645,-0.3000000000000002,85.29999999999998,5.0176470588235285,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-11),L (-11)
