Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alondes Williams,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with RaiQuan Gray,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Kyrie Irving,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Justin Holiday,A.J. Lawson,Chris Silva,Christian Wood,Derrick Favors,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Justin Holiday,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Christian Wood,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,co_inf with A.J. Lawson,co_inf with Chris Silva,co_inf with Derrick Favors,co_inf with Facundo Campazzo,co_inf with Justin Holiday,co_inf with Kemba Walker,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
67,65,31,2023-03-08,33-187,DAL,@,NOP,L (-7),0,3:23,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4,-6,0.0,0.0,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,-1.0,46.0,1.3142857142857145,-1.4,73.5,2.1
68,66,,2023-03-11,33-190,DAL,@,MEM,L (-4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,47.0,1.3428571428571427,0.0,48.30000000000001,1.3800000000000003
69,67,32,2023-03-13,33-192,DAL,,MEM,L (-16),0,4:58,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.4,+1,2.0,2.0,1.0,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,1.0,50.0,1.4285714285714286,2.4,62.7,1.7914285714285716
70,68,,2023-03-15,33-194,DAL,@,SAS,W (+9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,69.0,1.9714285714285715,0.0,83.7,2.3914285714285715
71,69,,2023-03-17,33-196,DAL,@,LAL,W (+1),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,59.0,1.6857142857142855,0.0,69.89999999999999,1.9971428571428569
72,70,,2023-03-20,33-199,DAL,@,MEM,L (-4),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,90.0,2.571428571428572,0.0,114.5,3.2714285714285714
73,71,,2023-03-22,33-201,DAL,,GSW,L (-2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,47.0,1.3428571428571427,0.0,50.4,1.44
74,72,,2023-03-24,33-203,DAL,,CHO,L (-8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,71.0,2.0285714285714285,0.0,78.29999999999998,2.2371428571428567
75,73,,2023-03-26,33-205,DAL,@,CHO,L (-6),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,66.0,1.8857142857142857,0.0,98.5,2.8142857142857145
76,74,33,2023-03-27,33-206,DAL,@,IND,W (+23),0,10:43,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,0.1,-5,1.0,0.0,0.0,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,1.0,76.0,2.171428571428572,0.1,84.0,2.4
77,75,,2023-03-29,33-208,DAL,@,PHI,L (-8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,70.0,2.0,0.0,81.09999999999998,2.3171428571428567
78,76,,2023-04-01,33-211,DAL,@,MIA,L (-7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,85.0,2.4285714285714284,0.0,100.29999999999998,2.865714285714285
79,77,,2023-04-02,33-212,DAL,@,ATL,L (-2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,65.0,1.8571428571428568,0.0,85.19999999999997,2.4342857142857137
80,78,,2023-04-05,33-215,DAL,,SAC,W (+4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,,88.0,2.5142857142857142,0.0,98.0,2.8
81,79,34,2023-04-07,33-217,DAL,,CHI,L (-3),0,8:07,5.0,6.0,.833,3.0,4.0,.750,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,13.0,11.3,+6,2.0,2.0,1.0,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,10.0,50.0,1.4285714285714286,11.3,60.400000000000006,1.725714285714286
82,80,35,2023-04-09,33-219,DAL,,SAS,L (-21),1,26:48,4.0,17.0,.235,2.0,11.0,.182,0,0.0,,0.0,7.0,7.0,2.0,0.0,0.0,0.0,4.0,10.0,1.6,-21,6.0,2.0,0.3333333333333333,1,15,20,9,16,22,25,8,18,24,25,20,1,25,19,10,19,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.3571428571428571,0.3508771929824561,0.391304347826087,0.3333333333333333,0.4150943396226415,0.3378378378378378,0.2222222222222222,0.3829787234042553,0.4,0.3289473684210526,0.5,1.0,0.3289473684210526,0.3114754098360656,0.238095238095238,0.3275862068965517,8,17,8,2,5,6,3,8,8,4,1,7,19,3,6,4,8,7,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.1194029850746268,0.1052631578947368,0.0444444444444444,0.1063829787234042,0.125,0.0714285714285714,0.1333333333333333,0.1212121212121212,0.1081081081081081,0.037037037037037,0.0897435897435897,0.075,0.0845070422535211,0.0,0.0,0.0,,0.0,0.1521739130434782,0.0,35,2.0,72.0,2.057142857142857,1.600000000000001,80.3,2.294285714285714
