Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Sterling Brown,Shared Games with Tristan Thompson,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel
67,65,51,2023-03-08,25-220,DEN,,CHI,L (-21),0,12.966666666666667,4.0,5.0,.800,2.0,2.0,1.000,0,0,,0,0,0,0,0,0,0,1,10,7.7,-7,3.0,2.0,0.6666666666666666,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
68,66,52,2023-03-10,25-222,DEN,@,SAS,L (-8),0,7.633333333333333,2.0,4.0,.500,0.0,0.0,,0,0,,2,1,3,1,0,0,0,0,4,4.4,-7,4.0,2.0,0.5,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
69,67,,2023-03-12,25-224,DEN,,BRK,L (-2),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
70,68,53,2023-03-14,25-226,DEN,@,TOR,L (-15),0,8.283333333333333,0.0,3.0,.000,0.0,2.0,.000,0,0,,0,1,1,0,0,0,1,2,0,-3.6,-5,1.0,0.0,0.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
71,69,54,2023-03-16,25-228,DEN,@,DET,W (+19),0,14.233333333333333,1.0,3.0,.333,0.0,0.0,,1,1,1.000,3,1,4,0,0,0,1,2,3,1.9,+3,3.0,1.0,0.3333333333333333,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
72,70,55,2023-03-18,25-230,DEN,@,NYK,L (-6),0,8.95,2.0,5.0,.400,0.0,0.0,,0,0,,1,0,1,1,0,0,0,1,4,2.3,-8,5.0,2.0,0.4,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
73,71,,2023-03-19,25-231,DEN,@,BRK,W (+6),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
74,72,56,2023-03-22,25-234,DEN,@,WAS,W (+14),0,2.7333333333333334,2.0,3.0,.667,0.0,0.0,,0,0,,1,0,1,0,0,0,0,0,4,3.4,-6,3.0,2.0,0.6666666666666666,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
75,73,57,2023-03-25,25-237,DEN,,MIL,W (+23),0,3.283333333333333,1.0,1.0,1.000,0.0,0.0,,0,0,,0,0,0,0,0,0,1,0,2,0.7,+1,1.0,1.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
76,74,,2023-03-27,25-239,DEN,,PHI,W (+5),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
77,75,58,2023-03-30,25-242,DEN,,NOP,L (-19),1,13.816666666666666,2.0,5.0,.400,0.0,1.0,.000,0,0,,0,3,3,0,0,1,1,3,4,0.7,-12,4.0,2.0,0.5,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
78,76,,2023-03-31,25-243,DEN,@,PHO,L (-7),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
79,77,,2023-04-02,25-245,DEN,,GSW,W (+2),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
80,78,,2023-04-04,25-247,DEN,@,HOU,L (-21),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
81,79,,2023-04-06,25-249,DEN,@,PHO,L (-4),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
82,80,,2023-04-08,25-251,DEN,@,UTA,L (-4),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
83,Rk,G,Date,Age,Tm,,Opp,,GS,0.0,,,FG%,,,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
84,81,59,2023-04-09,25-252,DEN,,SAC,W (+14),0,21.216666666666665,5.0,8.0,.625,2.0,3.0,.667,0,0,,1,7,8,0,0,1,0,1,12,11.5,+12,5.0,3.0,0.6,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
