Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Shared Games with Reggie Jackson,Shared Games with D'Angelo Russell,Shared Games with Jarred Vanderbilt,Shared Games with Malik Beasley,Shared Games with Mo Bamba,Anthony Davis,Austin Reaves,Cole Swider,D'Angelo Russell,Dennis Schröder,Jarred Vanderbilt,Kendrick Nunn,LeBron James,Lonnie Walker IV,Malik Beasley,Max Christie,Mo Bamba,Onyeka Okongwu,Scotty Pippen Jr.,Shaquille Harrison,Sterling Brown,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Dennis Schröder,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Max Christie,co_inf with Onyeka Okongwu,co_inf with Scotty Pippen Jr.,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,co_inf with D'Angelo Russell,co_inf with Jarred Vanderbilt,co_inf with Malik Beasley,co_inf with Mo Bamba,co_inf with Shaquille Harrison,co_inf with Sterling Brown,co_inf with Tristan Thompson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,,2023-01-22,27-225,DEN,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,,74.0,2.1142857142857143,0.0,85.19999999999999,2.434285714285714,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+4),W (+4)
48.0,,2023-01-24,27-227,DEN,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,,75.0,2.142857142857143,0.0,99.2,2.8342857142857145,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+23),W (+23)
49.0,31.0,2023-01-25,27-228,DEN,MIL,0,16.016666666666666,0.0,5.0,.000,0.0,2.0,.000,0,0.0,,1.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.8,-10,3.0,0.0,0.0,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,1.0,100.0,2.857142857142857,-2.8,86.59999999999998,2.4742857142857138,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,L (-2),L (-2)
50.0,,2023-01-28,27-231,DEN,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,,79.0,2.257142857142857,0.0,84.9,2.4257142857142857,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+1),W (+1)
51.0,,2023-01-31,27-234,DEN,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,,81.0,2.3142857142857145,0.0,68.8,1.9657142857142853,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,L (-8),L (-8)
52.0,32.0,2023-02-02,27-236,DEN,GSW,0,1.4333333333333331,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0.0,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,0.0,90.0,2.571428571428572,0.0,91.5,2.6142857142857143,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,L (-7),L (-7)
53.0,33.0,2023-02-04,27-238,DEN,ATL,0,2.1333333333333333,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.7,-1,1.0,1.0,1.0,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,1.0,76.0,2.171428571428572,1.7000000000000002,82.80000000000001,2.365714285714286,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+9),W (+9)
54.0,34.0,2023-02-05,27-239,DEN,MIN,0,19.5,0.0,4.0,.000,0.0,1.0,.000,2,2.0,1.000,0.0,2.0,2.0,1.0,2.0,0.0,4.0,4.0,2.0,-3.1,-26,3.0,0.0,0.0,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,-3.0,82.0,2.342857142857143,-3.9,87.00000000000001,2.485714285714286,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+17),W (+17)
55.0,35.0,2023-02-07,27-241,DEN,MIN,0,13.866666666666667,2.0,6.0,.333,1.0,2.0,.500,0,0.0,,1.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,5.0,5.8,-2,4.0,1.0,0.25,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,7.0,82.0,2.342857142857143,5.800000000000002,81.60000000000002,2.3314285714285723,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+20),W (+20)
56.0,,2023-02-09,27-243,LAL,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,,91.0,2.6,0.0,82.79999999999998,2.365714285714285,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,L (-30),L (-30)
57.0,,2023-02-09,27-243,DEN,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,,52.0,1.4857142857142858,0.0,46.2,1.32,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+34),W (+34)
58.0,,2023-02-11,27-245,LAL,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,,73.0,2.085714285714286,0.0,55.50000000000001,1.585714285714286,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,L (-9),L (-9)
59.0,36.0,2023-02-13,27-247,LAL,POR,0,6.7,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.7,+14,1.0,1.0,1.0,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,3.0,78.0,2.2285714285714286,2.7,85.4,2.44,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,L (-11),L (-11)
60.0,37.0,2023-02-15,27-249,LAL,NOP,0,3.4166666666666665,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.4,0,0.0,0.0,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,3.0,98.0,2.8,3.3999999999999995,80.30000000000001,2.2942857142857145,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+6),W (+6)
61.0,38.0,2023-02-23,27-257,LAL,GSW,0,8.1,0.0,0.0,,0.0,0.0,,1,4.0,.250,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.4,-11,0.0,0.0,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,0.0,86.0,2.4571428571428573,1.0,99.9,2.8542857142857145,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,L (-12),L (-12)
62.0,,2023-02-26,27-260,LAL,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,,95.0,2.7142857142857144,0.0,95.0,2.7142857142857144,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+18),W (+18)
63.0,39.0,2023-02-28,27-262,LAL,MEM,0,1.25,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-1,0.0,0.0,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,-1.0,60.0,1.7142857142857142,-1.1,71.10000000000001,2.031428571428572,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,,
64.0,,2023-03-01,27-263,LAL,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,29,23,34,34,23,25,11,25,19,33,24,30,9,29,30,68.0,56.0,80.0,76.0,,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.4264705882352941,0.4107142857142857,0.425,0.4473684210526316,,0.5897435897435898,0.5813953488372093,0.6470588235294118,0.3846153846153846,0.3392857142857143,0.4342105263157895,0.3870967741935484,0.4347826086956521,0.391304347826087,0.4833333333333333,0.5660377358490566,6,8,1,12,7,15,6,5,9,2,22,25,22,8,7,19,5,8,8,4,56.0,64.0,7.0,71.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.1071428571428571,0.125,0.1428571428571428,0.106060606060606,0.0,0.109090909090909,0.0892857142857142,0.048780487804878,0.0,0.0,0.1052631578947368,0.1029411764705882,0.0704225352112676,0.1025641025641025,0.0987654320987654,0.0816326530612244,0.0,0.0,,35,,52.0,1.4857142857142858,0.0,64.49999999999999,1.8428571428571423,6.2,0.1,-5.3,-5.4,0.0,0.0008326394671107,0.471,0.548,0.286,-0.3,-0.4,W (+13),W (+13)
