Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with D'Angelo Russell,Shared Games with Jarred Vanderbilt,Shared Games with Malik Beasley,Shared Games with Mo Bamba,D'Angelo Russell,Davon Reed,Jarred Vanderbilt,Malik Beasley,Mo Bamba,Onyeka Okongwu,Shaquille Harrison,co_inf with Davon Reed,co_inf with D'Angelo Russell,co_inf with Jarred Vanderbilt,co_inf with Malik Beasley,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Shaquille Harrison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
42.0,28.0,2023-01-12,29-119,LAL,DAL,1.0,38.28333333333333,3.0,13.0,0.231,0.0,6.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,7.0,4.1,-9.0,7.0,3.0,0.4285714285714285,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,3.0,96.0,4.571428571428571,3.699999999999998,73.69999999999997,3.509523809523808,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,,
43.0,29.0,2023-01-15,29-122,LAL,PHI,1.0,31.0,3.0,9.0,0.333,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,8.0,1.8,-5.0,7.0,2.0,0.2857142857142857,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,-2.0,80.0,3.809523809523809,1.3999999999999997,85.3,4.061904761904762,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-13),L (-13)
44.0,30.0,2023-01-16,29-123,LAL,HOU,1.0,33.21666666666667,3.0,9.0,0.333,0.0,1.0,0.0,3.0,5.0,0.6,0.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,9.0,4.6,10.0,8.0,3.0,0.375,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,0.0,72.0,3.4285714285714284,3.3999999999999986,88.70000000000002,4.223809523809525,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-4),L (-4)
45.0,31.0,2023-01-18,29-125,LAL,SAC,1.0,26.25,2.0,6.0,0.333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,5.0,0.4,-5.0,5.0,2.0,0.4,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,-1.0,83.0,3.952380952380953,0.0,92.4,4.4,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-1),L (-1)
46.0,32.0,2023-01-20,29-127,LAL,MEM,1.0,33.43333333333333,4.0,11.0,0.364,1.0,3.0,0.333,10.0,11.0,0.909,1.0,7.0,8.0,8.0,3.0,1.0,1.0,2.0,19.0,22.8,9.0,8.0,3.0,0.375,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,16.0,73.0,3.4761904761904763,18.8,60.39999999999999,2.876190476190476,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+8),W (+8)
47.0,33.0,2023-01-22,29-129,LAL,POR,1.0,36.16666666666666,6.0,13.0,0.462,2.0,5.0,0.4,10.0,10.0,1.0,2.0,4.0,6.0,8.0,1.0,0.0,1.0,1.0,24.0,25.1,6.0,8.0,4.0,0.5,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,15.0,59.0,2.8095238095238093,21.099999999999994,68.5,3.261904761904762,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-5),L (-5)
48.0,34.0,2023-01-24,29-131,LAL,LAC,1.0,32.25,3.0,9.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,7.0,3.4,-11.0,6.0,2.0,0.3333333333333333,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,2.0,73.0,3.4761904761904763,3.3999999999999986,97.7,4.652380952380953,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+1),W (+1)
49.0,35.0,2023-01-25,29-132,LAL,SAS,1.0,37.53333333333333,3.0,12.0,0.25,1.0,6.0,0.167,2.0,3.0,0.667,3.0,5.0,8.0,5.0,4.0,2.0,3.0,3.0,9.0,9.7,15.0,6.0,2.0,0.3333333333333333,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,10.0,91.0,4.333333333333333,8.899999999999999,88.99999999999999,4.238095238095237,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+9),W (+9)
50.0,36.0,2023-01-28,29-135,LAL,BOS,1.0,37.56666666666667,6.0,12.0,0.5,0.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,5.0,13.0,5.7,1.0,7.0,6.0,0.8571428571428571,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,3.0,76.0,3.619047619047619,5.3000000000000025,83.3,3.9666666666666655,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-18),L (-18)
51.0,37.0,2023-01-30,29-137,LAL,BRK,1.0,33.983333333333334,2.0,15.0,0.133,1.0,4.0,0.25,5.0,6.0,0.833,0.0,6.0,6.0,5.0,0.0,0.0,0.0,3.0,10.0,4.0,4.0,11.0,1.0,0.0909090909090909,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,0.0,81.0,3.857142857142857,2.000000000000001,76.0,3.619047619047619,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+9),W (+9)
52.0,38.0,2023-01-31,29-138,LAL,NYK,1.0,32.31666666666667,4.0,7.0,0.571,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,12.0,11.0,20.0,4.0,2.0,0.5,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,9.0,81.0,3.857142857142857,10.200000000000005,85.49999999999999,4.071428571428571,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-4),L (-4)
53.0,39.0,2023-02-02,29-140,LAL,IND,1.0,36.46666666666667,4.0,8.0,0.5,2.0,3.0,0.667,2.0,4.0,0.5,2.0,4.0,6.0,5.0,1.0,0.0,3.0,1.0,12.0,10.9,-3.0,5.0,2.0,0.4,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,9.0,68.0,3.238095238095238,10.1,73.0,3.4761904761904763,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-17),L (-17)
54.0,40.0,2023-02-04,29-142,LAL,NOP,1.0,36.8,1.0,6.0,0.167,1.0,2.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,10.0,1.0,0.0,2.0,3.0,7.0,8.6,5.0,4.0,0.0,0.0,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,8.0,71.0,3.380952380952381,7.0,80.60000000000001,3.838095238095239,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+6),W (+6)
55.0,41.0,2023-02-07,29-145,LAL,OKC,1.0,31.916666666666668,4.0,9.0,0.444,0.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,10.0,3.8,-11.0,4.0,4.0,1.0,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,1.0,88.0,4.190476190476191,2.999999999999999,87.50000000000003,4.166666666666668,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+1),W (+1)
56.0,42.0,2023-02-09,29-147,LAL,MIL,1.0,34.31666666666667,10.0,17.0,0.588,1.0,4.0,0.25,4.0,4.0,1.0,0.0,2.0,2.0,12.0,1.0,0.0,0.0,5.0,25.0,25.1,-7.0,13.0,9.0,0.6923076923076923,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,19.0,72.0,3.4285714285714284,23.5,69.99999999999999,3.3333333333333326,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-5),L (-5)
57.0,43.0,2023-02-11,29-149,LAL,GSW,1.0,30.05,7.0,12.0,0.583,3.0,4.0,0.75,9.0,11.0,0.818,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,26.0,21.6,7.0,8.0,4.0,0.5,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,8.0,44.0,2.095238095238096,18.0,41.89999999999999,1.9952380952380948,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-3),L (-3)
58.0,44.0,2023-02-13,29-151,LAL,POR,1.0,29.666666666666668,1.0,7.0,0.143,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,2.0,-0.5,-6.0,5.0,1.0,0.2,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,1.0,72.0,3.4285714285714284,-0.5000000000000002,63.2,3.009523809523809,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-9),L (-9)
59.0,45.0,2023-02-15,29-153,LAL,NOP,0.0,19.9,3.0,4.0,0.75,1.0,1.0,1.0,3.0,6.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,10.0,8.5,7.0,3.0,2.0,0.6666666666666666,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,3.0,78.0,3.7142857142857135,7.300000000000001,85.80000000000001,4.085714285714286,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+6),W (+6)
60.0,46.0,2023-02-23,29-161,LAL,GSW,0.0,27.366666666666667,4.0,7.0,0.571,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,2.0,13.0,11.8,12.0,6.0,3.0,0.5,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,7.0,94.0,4.476190476190476,10.199999999999998,75.4,3.5904761904761906,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-12),L (-12)
61.0,47.0,2023-02-26,29-164,LAL,DAL,1.0,34.583333333333336,5.0,12.0,0.417,0.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,16.0,14.5,17.0,8.0,5.0,0.625,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,6.0,80.0,3.809523809523809,12.1,88.70000000000002,4.223809523809525,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+18),W (+18)
62.0,48.0,2023-02-28,29-166,LAL,MEM,1.0,32.3,4.0,11.0,0.364,1.0,4.0,0.25,1.0,1.0,1.0,0.0,4.0,4.0,10.0,0.0,0.0,6.0,4.0,10.0,4.5,-1.0,7.0,3.0,0.4285714285714285,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,6.0,89.0,4.238095238095238,4.099999999999998,94.8,4.514285714285714,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+13),W (+13)
63.0,49.0,2023-03-01,29-167,LAL,OKC,1.0,37.25,8.0,18.0,0.444,3.0,6.0,0.5,7.0,8.0,0.875,0.0,2.0,2.0,6.0,2.0,1.0,3.0,6.0,26.0,18.3,16.0,12.0,5.0,0.4166666666666667,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,8.0,51.0,2.4285714285714284,15.5,57.2,2.723809523809524,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,,
