Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
48.0,,2023-01-25,22-155,SAS,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,33.0,1.736842105263158,0.0,57.3,3.0157894736842104,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-5),L (-5)
49.0,,2023-01-26,22-156,SAS,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,53.0,2.789473684210526,0.0,59.79999999999999,3.147368421052631,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-20),L (-20)
50.0,,2023-01-28,22-158,SAS,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,53.0,2.789473684210526,0.0,79.30000000000001,4.173684210526316,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-9),L (-9)
51.0,,2023-01-30,22-160,SAS,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,54.0,2.8421052631578947,0.0,71.8,3.778947368421053,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-38),L (-38)
52.0,,2023-02-01,22-162,SAS,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,44.0,2.3157894736842106,0.0,50.3,2.647368421052632,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-10),L (-10)
53.0,,2023-02-03,22-164,SAS,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,38.0,2.0,0.0,51.6,2.7157894736842105,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-21),L (-21)
54.0,,2023-02-06,22-167,SAS,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,27.0,1.4210526315789471,0.0,35.7,1.8789473684210527,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-10),L (-10)
55.0,,2023-02-08,22-169,SAS,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,46.0,2.421052631578948,0.0,58.0,3.0526315789473686,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-12),L (-12)
56.0,,2023-02-10,22-171,SAS,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,49.0,2.5789473684210527,0.0,59.1,3.110526315789474,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-24),L (-24)
57.0,,2023-02-11,22-172,SAS,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,66.0,3.473684210526316,0.0,91.5,4.815789473684211,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-14),L (-14)
58.0,,2023-02-13,22-174,SAS,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,67.0,3.526315789473684,0.0,80.69999999999999,4.247368421052631,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-7),L (-7)
59.0,,2023-02-15,22-176,SAS,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,73.0,3.842105263157895,0.0,80.89999999999999,4.257894736842105,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-19),L (-19)
60.0,,2023-02-23,22-184,SAS,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,57.0,3.0,0.0,67.3,3.5421052631578944,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-8),L (-8)
61.0,,2023-02-25,22-186,SAS,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,57.0,3.0,0.0,75.8,3.9894736842105263,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-10),L (-10)
62.0,,2023-02-28,22-189,SAS,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,79.0,4.157894736842105,0.0,87.8,4.621052631578947,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-26),L (-26)
63.0,30.0,2023-03-02,22-191,SAS,IND,0,22.516666666666666,8.0,15.0,.533,2.0,7.0,.286,0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,18.0,12.3,+5,8.0,6.0,0.75,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,7.0,56.0,2.9473684210526314,12.3,61.99999999999999,3.2631578947368416,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,,
64.0,,2023-03-04,22-193,SAS,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,67.0,3.526315789473684,0.0,74.19999999999999,3.905263157894736,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-16),L (-16)
65.0,31.0,2023-03-05,22-194,SAS,HOU,1,28.933333333333334,5.0,15.0,.333,2.0,8.0,.250,1,2.0,.500,0.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,13.0,6.9,-10,7.0,3.0,0.4285714285714285,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,1.0,40.0,2.1052631578947367,6.5,56.29999999999999,2.9631578947368418,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,W (+8),W (+8)
66.0,32.0,2023-03-10,22-199,SAS,DEN,1,31.183333333333334,6.0,15.0,.400,2.0,7.0,.286,0,0.0,,0.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,14.0,7.5,-7,8.0,4.0,0.5,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,4.0,93.0,4.894736842105263,7.5,100.7,5.3,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,W (+11),W (+11)
67.0,33.0,2023-03-12,22-201,SAS,OKC,1,33.233333333333334,2.0,10.0,.200,0.0,2.0,.000,2,2.0,1.000,2.0,4.0,6.0,1.0,1.0,1.0,2.0,3.0,6.0,1.6,-18,8.0,2.0,0.25,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,1.0,39.0,2.0526315789473686,0.7999999999999972,38.2,2.0105263157894737,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-12),L (-12)
68.0,34.0,2023-03-14,22-203,SAS,ORL,1,32.56666666666667,4.0,11.0,.364,1.0,4.0,.250,1,1.0,1.000,0.0,6.0,6.0,4.0,0.0,2.0,2.0,2.0,10.0,7.1,+14,7.0,3.0,0.4285714285714285,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,8.0,101.0,5.315789473684211,6.6999999999999975,111.89999999999998,5.889473684210525,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-32),L (-32)
69.0,,2023-03-15,22-204,SAS,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,75.0,3.947368421052632,0.0,95.2,5.010526315789474,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,W (+8),W (+8)
70.0,35.0,2023-03-17,22-206,SAS,MEM,1,34.733333333333334,9.0,21.0,.429,5.0,13.0,.385,2,3.0,.667,0.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,25.0,18.5,-7,8.0,4.0,0.5,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,11.0,93.0,4.894736842105263,17.700000000000003,104.7,5.510526315789474,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-12),L (-12)
71.0,36.0,2023-03-19,22-208,SAS,ATL,1,32.13333333333333,12.0,17.0,.706,5.0,8.0,.625,0,0.0,,0.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,29.0,27.5,+11,9.0,7.0,0.7777777777777778,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,21.0,66.0,3.473684210526316,27.500000000000004,76.99999999999999,4.052631578947367,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,W (+18),W (+18)
72.0,,2023-03-21,22-210,SAS,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,30.0,1.5789473684210529,0.0,33.49999999999999,1.7631578947368418,15.5,1.2,0.4,1.3,-0.9,0.0758442118890926,0.55,0.447,0.168,0.7,0.7,L (-9),L (-9)
