Date,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,GmSc_team,+/-_team,2PA_team,2P_team,2P%_team,CO_EFF_team,EFF_team,avg_EFF_team,CO_HGS_team,HGS_team,avg_HGS_team,PER_team,WS_team,BPM_team,OBPM_team,DBPM_team,TS%_team,3PAr_team,FTr_team,VORP_team,OWS_team,Player_Played_team,avg_MP_team,avg_FG_team,avg_FGA_team,avg_FG%_team,avg_3P_team,avg_3PA_team,avg_3P%_team,avg_FT_team,avg_FTA_team,avg_FT%_team,avg_ORB_team,avg_DRB_team,avg_TRB_team,avg_AST_team,avg_STL_team,avg_BLK_team,avg_TOV_team,avg_PF_team,avg_PTS_team,avg_GmSc_team,avg_+/-_team,avg_2PA_team,avg_2P_team,avg_2P%_team,avg_CO_EFF_team,avg_avg_EFF_team,avg_CO_HGS_team,avg_avg_HGS_team,avg_PER_team,avg_WS_team,avg_BPM_team,avg_OBPM_team,avg_DBPM_team,avg_TS%_team,avg_3PAr_team,avg_FTr_team,avg_VORP_team,avg_OWS_team,WIN_team,home_team,team_opp_team,Team,MP_opp,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,GmSc_opp,+/-_opp,2PA_opp,2P_opp,2P%_opp,CO_EFF_opp,EFF_opp,avg_EFF_opp,CO_HGS_opp,HGS_opp,avg_HGS_opp,PER_opp,WS_opp,BPM_opp,OBPM_opp,DBPM_opp,TS%_opp,3PAr_opp,FTr_opp,VORP_opp,OWS_opp,Player_Played_opp,avg_MP_opp,avg_FG_opp,avg_FGA_opp,avg_FG%_opp,avg_3P_opp,avg_3PA_opp,avg_3P%_opp,avg_FT_opp,avg_FTA_opp,avg_FT%_opp,avg_ORB_opp,avg_DRB_opp,avg_TRB_opp,avg_AST_opp,avg_STL_opp,avg_BLK_opp,avg_TOV_opp,avg_PF_opp,avg_PTS_opp,avg_GmSc_opp,avg_+/-_opp,avg_2PA_opp,avg_2P_opp,avg_2P%_opp,avg_CO_EFF_opp,avg_avg_EFF_opp,avg_CO_HGS_opp,avg_avg_HGS_opp,avg_PER_opp,avg_WS_opp,avg_BPM_opp,avg_OBPM_opp,avg_DBPM_opp,avg_TS%_opp,avg_3PAr_opp,avg_FTr_opp,avg_VORP_opp,avg_OWS_opp,WIN_opp,home_opp,team_opp_opp,WON,target,WON_results,scoring_margin_WON,target_results,scoring_margin_target
2023/4/2,240,44,90,4.039,9,24,2.333,18,26,3.5,13,30,43,23,7,7,10,22,115,93.7,50,66,35,4.894607843,69,1293,143.6666667,86.5,1638,182,226.1,51.8,6.1,-12.9,19,9.573,7.011,3.128,15,25.1,9,26.66666667,4.888888889,10,0.448777778,1,2.666666667,0.259222222,2,2.888888889,0.388888889,1.444444444,3.333333333,4.777777778,2.555555556,0.777777778,0.777777778,1.111111111,2.444444444,12.77777778,10.41111111,5.555555556,7.333333333,3.888888889,0.543845316,7.666666667,15.96296296,9.611111111,20.22222222,25.12222222,5.755555556,0.677777778,-1.433333333,2.111111111,1.063666667,0.779,0.347555556,1.666666667,2.788888889,W (+10),1,IND,CLE,240,36,83,3.882,9,24,2.75,24,29,6.833,11,33,44,21,5,6,15,26,105,75.4,-50,59,27,4.044047619,54,1205,133.8888889,65.8,1186.4,131.8222222,214.1,35.3,-23.2,-19.7,-3.6,9.091,6.63,4.153,7.1,20.8,9,26.66666667,4,9.222222222,0.431333333,1,2.666666667,0.305555556,2.666666667,3.222222222,0.759222222,1.222222222,3.666666667,4.888888889,2.333333333,0.555555556,0.666666667,1.666666667,2.888888889,11.66666667,8.377777778,-5.555555556,6.555555556,3,0.449338624,6,14.87654321,7.311111111,14.64691358,23.78888889,3.922222222,-2.577777778,-2.188888889,-0.4,1.010111111,0.736666667,0.461444444,0.788888889,2.311111111,L (-10),0,CLE,W (+10),W (+4),1,10,1,4
2023/4/4,239.9833333,42,84,3.527,15,31,3.172,18,20,4.639,5,25,30,23,3,7,8,16,117,94.8,20,53,27,2.730952381,68,1256,139.5555556,87.6,1601.1,177.9,226.1,51.8,6.1,-12.9,19,9.573,7.011,3.128,15,25.1,9,26.66481481,4.666666667,9.333333333,0.391888889,1.666666667,3.444444444,0.352444444,2,2.222222222,0.515444444,0.555555556,2.777777778,3.333333333,2.555555556,0.333333333,0.777777778,0.888888889,1.777777778,13,10.53333333,2.222222222,5.888888889,3,0.303439153,7.555555556,15.50617284,9.733333333,19.76666667,25.12222222,5.755555556,0.677777778,-1.433333333,2.111111111,1.063666667,0.779,0.347555556,1.666666667,2.788888889,W (+4),0,ORL,CLE,240,45,89,4.131,10,23,3.833,13,17,2.834,13,34,47,25,6,1,13,22,113,88.8,-20,66,35,4.066666667,73,1296,144,83.6,1171.6,130.1777778,151.9,24.5,-10.2,-12.5,2.4,6.475,4.243,3.022,5.1,10.1,9,26.66666667,5,9.888888889,0.459,1.111111111,2.555555556,0.425888889,1.444444444,1.888888889,0.314888889,1.444444444,3.777777778,5.222222222,2.777777778,0.666666667,0.111111111,1.444444444,2.444444444,12.55555556,9.866666667,-2.222222222,7.333333333,3.888888889,0.451851852,8.111111111,16,9.288888889,14.46419753,16.87777778,2.722222222,-1.133333333,-1.388888889,0.266666667,0.719444444,0.471444444,0.335777778,0.566666667,1.122222222,L (-4),1,CLE,W (+4),W (+24),1,4,1,24
2023/4/6,240,46,88,5.409,18,38,3.873,8,9,4.5,9,33,42,31,13,7,16,21,118,105.8,120,50,28,5.355555556,98,1089,108.9,102.6,1194.9,119.49,226.1,51.8,6.1,-12.9,19,9.573,7.011,3.128,15,25.1,10,24,4.6,8.8,0.5409,1.8,3.8,0.3873,0.8,0.9,0.45,0.9,3.3,4.2,3.1,1.3,0.7,1.6,2.1,11.8,10.58,12,5,2.8,0.535555556,9.8,10.89,10.26,11.949,22.61,5.18,0.61,-1.29,1.9,0.9573,0.7011,0.3128,1.5,2.51,W (+24),0,ORL,CLE,240,33,83,4.069,13,39,2.885,15,19,5.167,9,30,39,21,8,8,21,11,94,65.7,-120,44,20,4.708333333,47,861,86.1,59.7,837.4,83.74,151.9,24.5,-10.2,-12.5,2.4,6.475,4.243,3.022,5.1,10.1,10,24,3.3,8.3,0.4069,1.3,3.9,0.2885,1.5,1.9,0.5167,0.9,3,3.9,2.1,0.8,0.8,2.1,1.1,9.4,6.57,-12,4.4,2,0.470833333,4.7,8.61,5.97,8.374,15.19,2.45,-1.02,-1.25,0.24,0.6475,0.4243,0.3022,0.51,1.01,L (-24),1,CLE,W (+24),L (-11),1,24,0,-11
2023/4/9,240,35,89,4.705,10,37,1.883,15,16,5.667,11,33,44,27,9,5,16,24,95,69.7,-55,52,25,6.075396825,59,904,75.33333333,63.7,1015.4,84.61666667,226.1,51.8,6.1,-12.9,19,9.573,7.011,3.128,15,25.1,12,20,2.916666667,7.416666667,0.392083333,0.833333333,3.083333333,0.156916667,1.25,1.333333333,0.47225,0.916666667,2.75,3.666666667,2.25,0.75,0.416666667,1.333333333,2,7.916666667,5.808333333,-4.583333333,4.333333333,2.083333333,0.506283069,4.916666667,6.277777778,5.308333333,7.051388889,18.84166667,4.316666667,0.508333333,-1.075,1.583333333,0.79775,0.58425,0.260666667,1.25,2.091666667,L (-11),1,CHO,CLE,240,37,81,3.581,6,32,0.867,26,30,5.234,10,39,49,23,8,5,18,14,106,85.2,55,49,31,4.200649351,62,960,106.6666667,74.8,1258.6,139.8444444,116,9.7,-22.9,-17.4,-5.4,5.402,4.686,2.268,1.5,1.1,9,26.66666667,4.111111111,9,0.397888889,0.666666667,3.555555556,0.096333333,2.888888889,3.333333333,0.581555556,1.111111111,4.333333333,5.444444444,2.555555556,0.888888889,0.555555556,2,1.555555556,11.77777778,9.466666667,6.111111111,5.444444444,3.444444444,0.466738817,6.888888889,11.85185185,8.311111111,15.5382716,12.88888889,1.077777778,-2.544444444,-1.933333333,-0.6,0.600222222,0.520666667,0.252,0.166666667,0.122222222,W (+11),0,CLE,L (-11),,0,-11,2,
2022/10/19,239.9833333,35,75,3.546,14,35,2.671,21,34,4.05,5,35,40,17,6,4,12,22,105,75.2,-10,40,21,3.473717949,37,638,70.88888889,52.2,930.3,103.3666667,205.2,29.1,-6.66E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,9,26.66481481,3.888888889,8.333333333,0.394,1.555555556,3.888888889,0.296777778,2.333333333,3.777777778,0.45,0.555555556,3.888888889,4.444444444,1.888888889,0.666666667,0.444444444,1.333333333,2.444444444,11.66666667,8.355555556,-1.111111111,4.444444444,2.333333333,0.385968661,4.111111111,7.87654321,5.8,11.48518519,22.8,3.233333333,-7.40E-17,-0.044444444,0.022222222,0.863888889,0.662888889,0.370111111,0.766666667,1.966666667,L (-2),0,PHO,DAL,239.9833333,40,85,4.685,8,22,2.6,19,22,4.167,8,32,40,25,4,5,12,29,107,78.9,10,63,32,4.904528367,46,834,69.5,53.5,920,76.66666667,159.3,36.4,4.44E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,19.99861111,3.333333333,7.083333333,0.390416667,0.666666667,1.833333333,0.216666667,1.583333333,1.833333333,0.34725,0.666666667,2.666666667,3.333333333,2.083333333,0.333333333,0.416666667,1,2.416666667,8.916666667,6.575,0.833333333,5.25,2.666666667,0.408710697,3.833333333,5.791666667,4.458333333,6.388888889,13.275,3.033333333,3.70E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,W (+2),1,DAL,L (-2),W (+41),0,-2,1,41
2022/10/22,240,45,90,6.484,17,39,5.127,30,36,5.657,15,37,52,23,7,7,15,24,137,114.6,205,51,28,6.33531746,75,1320,94.28571429,89.2,1643.3,117.3785714,205.2,29.1,0,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,14,17.14285714,3.214285714,6.428571429,0.463142857,1.214285714,2.785714286,0.366214286,2.142857143,2.571428571,0.404071429,1.071428571,2.642857143,3.714285714,1.642857143,0.5,0.5,1.071428571,1.714285714,9.785714286,8.185714286,14.64285714,3.642857143,2,0.452522676,5.357142857,6.734693878,6.371428571,8.384183673,14.65714286,2.078571429,0,-0.028571429,0.014285714,0.555357143,0.426142857,0.237928571,0.492857143,1.264285714,W (+41),1,MEM,DAL,240,34,79,5.143,9,33,2.299,19,24,4.667,6,23,29,20,4,8,17,29,96,58.4,-205,46,25,6.629761905,37,635,48.84615385,50.8,706.5,54.34615385,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,13,18.46153846,2.615384615,6.076923077,0.395615385,0.692307692,2.538461538,0.176846154,1.461538462,1.846153846,0.359,0.461538462,1.769230769,2.230769231,1.538461538,0.307692308,0.615384615,1.307692308,2.230769231,7.384615385,4.492307692,-15.76923077,3.538461538,1.923076923,0.509981685,2.846153846,3.75739645,3.907692308,4.180473373,8.707692308,2.023076923,0.2,-0.253846154,0.453846154,0.343692308,0.245384615,0.139538462,0.676923077,0.946153846,L (-41),0,DAL,W (+41),L (-2),1,41,0,-2
2022/10/25,240,41,82,4.074,12,39,2.487,17,24,3.567,11,26,37,18,8,5,11,16,111,89.4,-10,43,29,4.375910364,48,912,101.3333333,63,1290,143.3333333,205.2,29.1,1.33E-15,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,9,26.66666667,4.555555556,9.111111111,0.452666667,1.333333333,4.333333333,0.276333333,1.888888889,2.666666667,0.396333333,1.222222222,2.888888889,4.111111111,2,0.888888889,0.555555556,1.222222222,1.777777778,12.33333333,9.933333333,-1.111111111,4.777777778,3.222222222,0.486212263,5.333333333,11.25925926,7,15.92592593,22.8,3.233333333,1.48E-16,-0.044444444,0.022222222,0.863888889,0.662888889,0.370111111,0.766666667,1.966666667,L (-2),0,NOP,DAL,240,44,76,5.306,12,27,4.033,13,18,5.25,4,22,26,25,7,3,14,21,113,89,10,49,32,5.454761905,62,1108,123.1111111,75.2,1163.4,129.2666667,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,9,26.66666667,4.888888889,8.444444444,0.589555556,1.333333333,3,0.448111111,1.444444444,2,0.583333333,0.444444444,2.444444444,2.888888889,2.777777778,0.777777778,0.333333333,1.555555556,2.333333333,12.55555556,9.888888889,1.111111111,5.444444444,3.555555556,0.606084656,6.888888889,13.67901235,8.355555556,14.36296296,14.91111111,2.8,-0.555555556,-0.366666667,-0.177777778,0.559333333,0.310222222,0.271555556,0.911111111,1.322222222,W (+2),1,DAL,L (-2),W (+4),0,-2,1,4
2022/10/27,265,41,81,4.977,20,40,4.683,27,35,5.763,7,30,37,25,8,4,17,23,129,101.5,20,41,21,5.012121212,60,990,99,81,1368,136.8,205.2,29.1,1.78E-15,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,26.5,4.1,8.1,0.4977,2,4,0.4683,2.7,3.5,0.5763,0.7,3,3.7,2.5,0.8,0.4,1.7,2.3,12.9,10.15,2,4.1,2.1,0.501212121,6,9.9,8.1,13.68,20.52,2.91,1.78E-16,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,W (+4),0,BRK,DAL,265,43,93,3.912,12,35,2.507,27,30,5.25,13,32,45,20,10,6,13,28,125,98.6,-20,58,31,3.549649861,40,944,104.8888889,33.6,1117.2,124.1333333,86.2,18.9,-5.6,-6.6,0.9,3.637,2.196,1.583,3.6,9.2,9,29.44444444,4.777777778,10.33333333,0.434666667,1.333333333,3.888888889,0.278555556,3,3.333333333,0.583333333,1.444444444,3.555555556,5,2.222222222,1.111111111,0.666666667,1.444444444,3.111111111,13.88888889,10.95555556,-2.222222222,6.444444444,3.444444444,0.39440554,4.444444444,11.65432099,3.733333333,13.79259259,9.577777778,2.1,-0.622222222,-0.733333333,0.1,0.404111111,0.244,0.175888889,0.4,1.022222222,L (-4),1,DAL,W (+4),L (-6),1,4,0,-6
2022/10/29,265,38,95,3.721,8,40,1.399,27,34,5.706,12,37,49,17,8,5,16,30,111,71.8,-30,55,30,4.536064426,33,702,70.2,41.2,983.3,98.33,205.2,29.1,8.88E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,26.5,3.8,9.5,0.3721,0.8,4,0.1399,2.7,3.4,0.5706,1.2,3.7,4.9,1.7,0.8,0.5,1.6,3,11.1,7.18,-3,5.5,3,0.453606443,3.3,7.02,4.12,9.833,20.52,2.91,8.88E-17,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,L (-6),1,OKC,DAL,265,44,89,4.772,5,25,2.25,24,31,6,9,38,47,25,9,6,15,29,117,91.3,30,64,39,5.236111111,64,832,69.33333333,75.7,908.4,75.7,127.6,27,-2.5,-0.9,-1.8,4.938,4.405,1.818,7.8,14.1,12,22.08333333,3.666666667,7.416666667,0.397666667,0.416666667,2.083333333,0.1875,2,2.583333333,0.5,0.75,3.166666667,3.916666667,2.083333333,0.75,0.5,1.25,2.416666667,9.75,7.608333333,2.5,5.333333333,3.25,0.436342593,5.333333333,5.777777778,6.308333333,6.308333333,10.63333333,2.25,-0.208333333,-0.075,-0.15,0.4115,0.367083333,0.1515,0.65,1.175,W (+6),0,DAL,L (-6),W (+9),0,-6,1,9
2022/10/30,240,41,83,4.486,11,35,2.322,21,28,5.071,5,32,37,15,10,1,4,22,114,91,45,48,30,5.837908497,38,862,86.2,59.3,1338.7,133.87,205.2,29.1,0,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,24,4.1,8.3,0.4486,1.1,3.5,0.2322,2.1,2.8,0.5071,0.5,3.2,3.7,1.5,1,0.1,0.4,2.2,11.4,9.1,4.5,4.8,3,0.58379085,3.8,8.62,5.93,13.387,20.52,2.91,0,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,W (+9),1,ORL,DAL,240,37,81,4.496,11,29,3.667,20,27,3.925,11,36,47,20,2,5,12,23,105,77.1,-45,52,26,5.306349206,34,624,62.4,44.1,637.9,63.79,120.6,23.1,-8.6,-8.8,0.3,5.068,3.749,2.4,4.8,9.3,10,24,3.7,8.1,0.4496,1.1,2.9,0.3667,2,2.7,0.3925,1.1,3.6,4.7,2,0.2,0.5,1.2,2.3,10.5,7.71,-4.5,5.2,2.6,0.530634921,3.4,6.24,4.41,6.379,12.06,2.31,-0.86,-0.88,0.03,0.5068,0.3749,0.24,0.48,0.93,L (-9),0,DAL,W (+9),L (-8),1,9,0,-8
2022/11/10,240,37,86,3.612,18,47,2.246,13,21,4.333,7,34,41,19,9,1,12,13,105,77.3,-40,39,19,3.767948718,30,615,47.30769231,42,952.5,73.26923077,205.2,29.1,-1.11E-15,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,13,18.46153846,2.846153846,6.615384615,0.277846154,1.384615385,3.615384615,0.172769231,1,1.615384615,0.333307692,0.538461538,2.615384615,3.153846154,1.461538462,0.692307692,0.076923077,0.923076923,1,8.076923077,5.946153846,-3.076923077,3,1.461538462,0.289842209,2.307692308,3.639053254,3.230769231,5.636094675,15.78461538,2.238461538,-8.54E-17,-0.030769231,0.015384615,0.598076923,0.458923077,0.256230769,0.530769231,1.361538462,L (-8),0,WAS,DAL,480,82,168,9.144,24,60,4.268,38,40,11.666,16,88,104,50,10,10,34,42,226,179.2,80,108,58,9.533333333,158,4608,256,164,3690.9,205.05,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,18,26.66666667,4.555555556,9.333333333,0.508,1.333333333,3.333333333,0.237111111,2.111111111,2.222222222,0.648111111,0.888888889,4.888888889,5.777777778,2.777777778,0.555555556,0.555555556,1.888888889,2.333333333,12.55555556,9.955555556,4.444444444,6,3.222222222,0.52962963,8.777777778,14.22222222,9.111111111,11.39166667,19.65,2.966666667,-1.844444444,-2.177777778,0.338888889,0.851722222,0.564777778,0.363,0.544444444,1.444444444,W (+8),1,DAL,L (-8),W (+5),0,-8,1,5
2022/11/12,240,41,81,4.111,14,43,2.033,21,26,3.133,7,33,40,26,8,2,11,27,117,95.3,25,38,27,6.039215686,50,745,82.77777778,64.9,1009.1,112.1222222,205.2,29.1,0,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,9,26.66666667,4.555555556,9,0.456777778,1.555555556,4.777777778,0.225888889,2.333333333,2.888888889,0.348111111,0.777777778,3.666666667,4.444444444,2.888888889,0.888888889,0.222222222,1.222222222,3,13,10.58888889,2.777777778,4.222222222,3,0.671023965,5.555555556,9.197530864,7.211111111,12.45802469,22.8,3.233333333,0,-0.044444444,0.022222222,0.863888889,0.662888889,0.370111111,0.766666667,1.966666667,W (+5),1,POR,DAL,240,36,80,4.417,13,31,1.797,27,35,3.465,12,32,44,20,6,2,12,21,112,86.2,-25,49,23,4.837606838,58,1091,121.2222222,76.9,1148.8,127.6444444,134.7,19.8,-30.1,-20.4,-9.6,5.864,4.207,2.945,4.2,13.3,9,26.66666667,4,8.888888889,0.490777778,1.444444444,3.444444444,0.199666667,3,3.888888889,0.385,1.333333333,3.555555556,4.888888889,2.222222222,0.666666667,0.222222222,1.333333333,2.333333333,12.44444444,9.577777778,-2.777777778,5.444444444,2.555555556,0.537511871,6.444444444,13.4691358,8.544444444,14.18271605,14.96666667,2.2,-3.344444444,-2.266666667,-1.066666667,0.651555556,0.467444444,0.327222222,0.466666667,1.477777778,L (-5),0,DAL,W (+5),W (+2),1,5,1,2
2022/11/15,240,35,80,2.95,17,43,2.688,16,24,2.917,8,26,34,20,12,1,12,20,103,77.9,10,37,18,2.100840336,35,535,59.44444444,43.3,610.7,67.85555556,205.2,29.1,2.66E-15,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,9,26.66666667,3.888888889,8.888888889,0.327777778,1.888888889,4.777777778,0.298666667,1.777777778,2.666666667,0.324111111,0.888888889,2.888888889,3.777777778,2.222222222,1.333333333,0.111111111,1.333333333,2.222222222,11.44444444,8.655555556,1.111111111,4.111111111,2,0.233426704,3.888888889,6.604938272,4.811111111,7.539506173,22.8,3.233333333,2.96E-16,-0.044444444,0.022222222,0.863888889,0.662888889,0.370111111,0.766666667,1.966666667,W (+2),1,LAC,DAL,240,34,64,4.848,12,28,2.566,21,26,4.667,3,37,40,23,8,2,21,27,101,74.7,-10,36,22,4.175,49,971,88.27272727,51.2,1049.3,95.39090909,130.7,25.9,0.8,-1.5,1.9,5.153,3.677,2.352,8.7,14.8,11,21.81818182,3.090909091,5.818181818,0.440727273,1.090909091,2.545454545,0.233272727,1.909090909,2.363636364,0.424272727,0.272727273,3.363636364,3.636363636,2.090909091,0.727272727,0.181818182,1.909090909,2.454545455,9.181818182,6.790909091,-0.909090909,3.272727273,2,0.379545455,4.454545455,8.024793388,4.654545455,8.671900826,11.88181818,2.354545455,0.072727273,-0.136363636,0.172727273,0.468454545,0.334272727,0.213818182,0.790909091,1.345454545,L (-2),0,DAL,W (+2),L (-9),1,2,0,-9
2022/11/16,240,31,102,2.877,12,55,2.046,18,19,4.75,13,25,38,21,9,2,6,19,92,60.7,-45,47,19,2.938888889,27,498,49.8,43.1,687.4,68.74,205.2,29.1,-4.44E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,24,3.1,10.2,0.2877,1.2,5.5,0.2046,1.8,1.9,0.475,1.3,2.5,3.8,2.1,0.9,0.2,0.6,1.9,9.2,6.07,-4.5,4.7,1.9,0.293888889,2.7,4.98,4.31,6.874,20.52,2.91,-4.44E-17,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,L (-9),1,HOU,DAL,240,35,75,4.795,10,22,4.067,21,24,6.407,9,47,56,21,1,19,20,19,101,83.1,45,53,25,4.327272727,80,1208,120.8,72.4,978.4,97.84,114.7,11.5,-16.5,-9.5,-7.1,4.457,2.153,2.272,0.6,5.6,10,24,3.5,7.5,0.4795,1,2.2,0.4067,2.1,2.4,0.6407,0.9,4.7,5.6,2.1,0.1,1.9,2,1.9,10.1,8.31,4.5,5.3,2.5,0.432727273,8,12.08,7.24,9.784,11.47,1.15,-1.65,-0.95,-0.71,0.4457,0.2153,0.2272,0.06,0.56,W (+9),0,DAL,L (-9),W (+28),0,-9,1,28
2022/11/18,240,46,77,6.925,13,32,2.936,22,28,6.118,6,38,44,29,5,3,10,19,127,114.5,140,45,33,7.35,77,1063,81.76923077,85.6,1181.9,90.91538462,205.2,29.1,2.22E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,13,18.46153846,3.538461538,5.923076923,0.532692308,1,2.461538462,0.225846154,1.692307692,2.153846154,0.470615385,0.461538462,2.923076923,3.384615385,2.230769231,0.384615385,0.230769231,0.769230769,1.461538462,9.769230769,8.807692308,10.76923077,3.461538462,2.538461538,0.565384615,5.923076923,6.289940828,6.584615385,6.993491124,15.78461538,2.238461538,1.71E-17,-0.030769231,0.015384615,0.598076923,0.458923077,0.256230769,0.530769231,1.361538462,W (+28),1,DEN,DAL,240,38,90,4.93,10,30,2.073,13,18,6.083,13,23,36,24,4,1,11,20,99,67.7,-140,60,28,5.172222222,40,800,66.66666667,53.2,1002.8,83.56666667,185.2,43.8,-9.5,-11.7,2.4,7.636,3.936,3.45,12.9,26,12,20,3.166666667,7.5,0.410833333,0.833333333,2.5,0.17275,1.083333333,1.5,0.506916667,1.083333333,1.916666667,3,2,0.333333333,0.083333333,0.916666667,1.666666667,8.25,5.641666667,-11.66666667,5,2.333333333,0.431018519,3.333333333,5.555555556,4.433333333,6.963888889,15.43333333,3.65,-0.791666667,-0.975,0.2,0.636333333,0.328,0.2875,1.075,2.166666667,L (-28),0,DAL,W (+28),W (+3),1,28,1,3
2022/11/2,239.9833333,42,84,4.828,11,38,1.981,8,15,1.2,7,30,37,20,9,4,11,14,103,81.3,15,46,31,4.525396825,49,1136,113.6,58.3,1407.2,140.72,205.2,29.1,6.66E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,23.99833333,4.2,8.4,0.4828,1.1,3.8,0.1981,0.8,1.5,0.12,0.7,3,3.7,2,0.9,0.4,1.1,1.4,10.3,8.13,1.5,4.6,3.1,0.452539683,4.9,11.36,5.83,14.072,20.52,2.91,6.66E-17,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,W (+3),1,UTA,DAL,239.9666667,39,84,4.669,10,30,2.544,12,14,3.467,12,28,40,28,6,1,16,17,100,76.3,-15,54,29,5.76010101,36,718,71.8,41.4,595.8,59.58,165,26.8,-27.7,-17.9,-9.7,7.333,4.843,2.893,5.7,16.1,10,23.99666667,3.9,8.4,0.4669,1,3,0.2544,1.2,1.4,0.3467,1.2,2.8,4,2.8,0.6,0.1,1.6,1.7,10,7.63,-1.5,5.4,2.9,0.576010101,3.6,7.18,4.14,5.958,16.5,2.68,-2.77,-1.79,-0.97,0.7333,0.4843,0.2893,0.57,1.61,L (-3),0,DAL,W (+3),L (-1),1,3,0,-1
2022/11/20,240,35,78,4.607,15,42,2.482,12,21,3.85,6,30,36,24,5,3,12,18,97,70.7,-5,36,20,4.529761905,48,627,62.7,58.8,835.2,83.52,205.2,29.1,8.88E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,24,3.5,7.8,0.4607,1.5,4.2,0.2482,1.2,2.1,0.385,0.6,3,3.6,2.4,0.5,0.3,1.2,1.8,9.7,7.07,-0.5,3.6,2,0.45297619,4.8,6.27,5.88,8.352,20.52,2.91,8.88E-17,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,L (-1),1,DEN,DAL,240,37,78,5.788,9,27,4.108,15,19,4.25,4,40,44,22,10,5,15,20,98,77.3,5,51,28,6.421794872,48,897,89.7,43.6,922.4,92.24,185.2,43.8,-9.5,-11.7,2.4,7.636,3.936,3.45,12.9,26,10,24,3.7,7.8,0.5788,0.9,2.7,0.4108,1.5,1.9,0.425,0.4,4,4.4,2.2,1,0.5,1.5,2,9.8,7.73,0.5,5.1,2.8,0.642179487,4.8,8.97,4.36,9.224,18.52,4.38,-0.95,-1.17,0.24,0.7636,0.3936,0.345,1.29,2.6,W (+1),0,DAL,L (-1),L (-13),0,-1,0,-13
2022/11/23,240,44,82,5.241,11,31,2.775,13,21,3.856,5,30,35,20,4,3,14,23,112,78.4,-65,51,33,5.760606061,37,728,56,51.9,938.1,72.16153846,205.2,29.1,8.88E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,13,18.46153846,3.384615385,6.307692308,0.403153846,0.846153846,2.384615385,0.213461538,1,1.615384615,0.296615385,0.384615385,2.307692308,2.692307692,1.538461538,0.307692308,0.230769231,1.076923077,1.769230769,8.615384615,6.030769231,-5,3.923076923,2.538461538,0.443123543,2.846153846,4.307692308,3.992307692,5.550887574,15.78461538,2.238461538,6.83E-17,-0.030769231,0.015384615,0.598076923,0.458923077,0.256230769,0.530769231,1.361538462,L (-13),0,BOS,DAL,240,45,84,4.213,17,34,4.036,18,21,3.617,6,32,38,29,4,4,11,22,125,104.1,65,50,28,3.996078431,84,1462,146.2,96.9,1718,171.8,185.5,48.3,-9,-16.1,7.2,7.753,6.724,2.523,16.2,25.1,10,24,4.5,8.4,0.4213,1.7,3.4,0.4036,1.8,2.1,0.3617,0.6,3.2,3.8,2.9,0.4,0.4,1.1,2.2,12.5,10.41,6.5,5,2.8,0.399607843,8.4,14.62,9.69,17.18,18.55,4.83,-0.9,-1.61,0.72,0.7753,0.6724,0.2523,1.62,2.51,W (+13),1,DAL,L (-13),L (-5),0,-13,0,-5
