Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with RaiQuan Gray,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with A.J. Lawson,Shared Games with Justin Holiday,A.J. Lawson,Chris Silva,Christian Wood,Derrick Favors,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Justin Holiday,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Christian Wood,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with A.J. Lawson,co_inf with Chris Silva,co_inf with Derrick Favors,co_inf with Facundo Campazzo,co_inf with Justin Holiday,co_inf with Kemba Walker,co_inf with Tyler Dorsey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
29.0,20.0,2022-12-12,30-264,BRK,WAS,1.0,36.2,7.0,17.0,0.412,3.0,10.0,0.3,7.0,7.0,1.0,1.0,5.0,6.0,5.0,1.0,2.0,1.0,1.0,24.0,21.6,9.0,7.0,4.0,0.5714285714285714,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,13.0,71.0,2.0285714285714285,18.8,82.89999999999998,2.368571428571428,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+3),W (+3)
30.0,21.0,2022-12-16,30-268,BRK,TOR,1.0,35.2,13.0,22.0,0.591,3.0,9.0,0.333,3.0,3.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,3.0,32.0,24.0,2.0,13.0,10.0,0.7692307692307693,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,14.0,40.0,1.1428571428571428,22.800000000000004,38.900000000000006,1.1114285714285717,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+12),W (+12)
31.0,22.0,2022-12-18,30-270,BRK,DET,1.0,34.38333333333333,13.0,23.0,0.565,5.0,10.0,0.5,7.0,8.0,0.875,1.0,5.0,6.0,3.0,1.0,0.0,4.0,4.0,38.0,26.4,-3.0,13.0,8.0,0.6153846153846154,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,13.0,35.0,1.0,23.600000000000005,35.79999999999999,1.0228571428571425,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+3),W (+3)
32.0,,2022-12-21,30-273,BRK,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,,50.0,1.4285714285714286,0.0,65.3,1.8657142857142857,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+3),W (+3)
33.0,23.0,2022-12-23,30-275,BRK,MIL,1.0,35.28333333333333,6.0,18.0,0.333,3.0,7.0,0.429,3.0,3.0,1.0,1.0,8.0,9.0,6.0,0.0,0.0,2.0,2.0,18.0,12.3,21.0,11.0,3.0,0.2727272727272727,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,10.0,63.0,1.8,11.099999999999994,76.8,2.1942857142857144,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+30),W (+30)
34.0,24.0,2022-12-26,30-278,BRK,CLE,1.0,39.5,11.0,19.0,0.579,7.0,11.0,0.636,3.0,4.0,0.75,0.0,4.0,4.0,5.0,0.0,0.0,3.0,3.0,32.0,23.2,18.0,8.0,4.0,0.5,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,15.0,78.0,2.2285714285714286,22.000000000000004,93.2,2.662857142857143,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+18),W (+18)
35.0,25.0,2022-12-28,30-280,BRK,ATL,1.0,37.38333333333333,11.0,22.0,0.5,5.0,11.0,0.455,1.0,1.0,1.0,2.0,3.0,5.0,8.0,0.0,0.0,2.0,4.0,28.0,21.3,7.0,11.0,6.0,0.5454545454545454,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,16.0,58.0,1.6571428571428573,20.9,68.70000000000002,1.9628571428571435,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+8),W (+8)
36.0,26.0,2022-12-31,30-283,BRK,CHO,1.0,33.233333333333334,11.0,19.0,0.579,4.0,9.0,0.444,2.0,2.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,2.0,2.0,28.0,21.9,11.0,10.0,7.0,0.7,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,16.0,83.0,2.3714285714285714,21.099999999999994,95.5,2.7285714285714286,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+1),W (+1)
37.0,27.0,2023-01-02,30-285,BRK,SAS,1.0,28.58333333333333,11.0,14.0,0.786,4.0,5.0,0.8,1.0,2.0,0.5,2.0,6.0,8.0,0.0,1.0,1.0,1.0,2.0,27.0,24.3,28.0,9.0,7.0,0.7777777777777778,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,20.0,69.0,1.9714285714285715,23.9,91.2,2.605714285714286,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+17),W (+17)
38.0,28.0,2023-01-04,30-287,BRK,CHI,1.0,37.9,10.0,24.0,0.417,1.0,8.0,0.125,4.0,4.0,1.0,1.0,3.0,4.0,8.0,2.0,1.0,2.0,1.0,25.0,19.7,-14.0,16.0,9.0,0.5625,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,10.0,57.0,1.6285714285714286,18.1,69.6,1.9885714285714284,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+36),W (+36)
39.0,29.0,2023-01-06,30-289,BRK,NOP,1.0,38.3,7.0,22.0,0.318,3.0,10.0,0.3,2.0,2.0,1.0,2.0,3.0,5.0,6.0,0.0,1.0,2.0,3.0,19.0,10.4,-9.0,12.0,4.0,0.3333333333333333,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,5.0,31.0,0.8857142857142857,9.599999999999998,41.50000000000001,1.185714285714286,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-9),L (-9)
40.0,30.0,2023-01-08,30-291,BRK,MIA,1.0,40.25,10.0,21.0,0.476,6.0,15.0,0.4,3.0,4.0,0.75,1.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,29.0,22.4,7.0,6.0,4.0,0.6666666666666666,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,11.0,71.0,2.0285714285714285,21.200000000000006,83.40000000000002,2.3828571428571435,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+6),W (+6)
41.0,31.0,2023-01-12,30-295,BRK,BOS,1.0,38.016666666666666,9.0,24.0,0.375,3.0,11.0,0.273,3.0,4.0,0.75,0.0,2.0,2.0,6.0,1.0,1.0,2.0,4.0,24.0,13.3,-11.0,13.0,6.0,0.4615384615384615,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,4.0,44.0,1.2571428571428571,12.100000000000012,56.6,1.6171428571428572,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+1),W (+1)
42.0,32.0,2023-01-15,30-298,BRK,OKC,1.0,38.13333333333333,7.0,20.0,0.35,1.0,7.0,0.143,0.0,0.0,,3.0,3.0,6.0,6.0,1.0,1.0,3.0,2.0,15.0,8.9,4.0,13.0,6.0,0.4615384615384615,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,6.0,30.0,0.8571428571428571,8.899999999999995,51.99999999999999,1.4857142857142855,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,,
43.0,,2023-01-17,30-300,BRK,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,,74.0,2.1142857142857143,0.0,72.50000000000001,2.071428571428572,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-11),L (-11)
44.0,33.0,2023-01-19,30-302,BRK,PHO,1.0,38.516666666666666,11.0,27.0,0.407,2.0,8.0,0.25,6.0,6.0,1.0,0.0,7.0,7.0,7.0,4.0,2.0,1.0,4.0,30.0,25.3,-2.0,19.0,9.0,0.4736842105263157,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,16.0,57.0,1.6285714285714286,22.9,69.19999999999999,1.9771428571428569,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-10),L (-10)
45.0,34.0,2023-01-20,30-303,BRK,UTA,1.0,39.0,18.0,29.0,0.621,8.0,15.0,0.533,4.0,6.0,0.667,3.0,8.0,11.0,6.0,4.0,0.0,1.0,3.0,48.0,44.6,23.0,14.0,10.0,0.7142857142857143,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,33.0,56.0,1.6,43.00000000000001,63.4,1.811428571428572,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-8),L (-8)
