Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chima Moneke,Shared Games with Chimezie Metu,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Chimezie Metu,Davion Mitchell,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,50.0,2023-02-06,24-163,SAC,HOU,1.0,28.53333333333333,7.0,12.0,0.583,2.0,7.0,0.286,0.0,0.0,,0.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,16.0,14.3,11.0,5.0,5.0,1.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,13.0,96.0,5.333333333333333,14.3,109.9,6.105555555555556,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-3),L (-3)
54.0,51.0,2023-02-08,24-165,SAC,HOU,1.0,20.48333333333333,2.0,7.0,0.286,1.0,6.0,0.167,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,7.0,4.6,-5.0,1.0,1.0,1.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,1.0,72.0,4.0,3.8000000000000007,99.59999999999998,5.533333333333332,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-32),L (-32)
55.0,52.0,2023-02-10,24-167,SAC,DAL,1.0,27.4,6.0,10.0,0.6,0.0,3.0,0.0,3.0,4.0,0.75,0.0,5.0,5.0,1.0,0.0,0.0,2.0,2.0,15.0,9.4,1.0,7.0,6.0,0.8571428571428571,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,5.0,56.0,3.111111111111111,8.199999999999998,69.49999999999999,3.8611111111111103,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+20),W (+20)
56.0,53.0,2023-02-11,24-168,SAC,DAL,1.0,39.11666666666667,6.0,14.0,0.429,3.0,7.0,0.429,0.0,0.0,,1.0,7.0,8.0,5.0,2.0,0.0,0.0,4.0,15.0,14.3,10.0,7.0,3.0,0.4285714285714285,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,16.0,66.0,3.6666666666666665,14.3,89.1,4.949999999999999,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+2),W (+2)
57.0,54.0,2023-02-14,24-171,SAC,PHO,1.0,35.35,7.0,14.0,0.5,4.0,9.0,0.444,0.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,18.0,12.8,-15.0,5.0,3.0,0.6,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,9.0,49.0,2.7222222222222223,12.800000000000002,61.0,3.388888888888889,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-8),L (-8)
58.0,55.0,2023-02-23,24-180,SAC,POR,1.0,25.933333333333334,4.0,8.0,0.5,2.0,6.0,0.333,0.0,0.0,,1.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,10.0,6.8,3.0,2.0,2.0,1.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,6.0,86.0,4.777777777777778,6.8,101.3,5.627777777777777,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+5),W (+5)
59.0,56.0,2023-02-24,24-181,SAC,LAC,1.0,21.666666666666668,4.0,8.0,0.5,3.0,7.0,0.429,0.0,0.0,,0.0,4.0,4.0,3.0,2.0,0.0,2.0,1.0,11.0,9.9,-7.0,1.0,1.0,1.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,10.0,99.0,5.5,9.9,133.7,7.427777777777777,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-11),L (-11)
60.0,57.0,2023-02-26,24-183,SAC,OKC,1.0,19.516666666666666,3.0,9.0,0.333,0.0,4.0,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,6.0,-0.1,7.0,5.0,3.0,0.6,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,-2.0,86.0,4.777777777777778,-0.0999999999999983,95.3,5.294444444444444,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+17),W (+17)
61.0,58.0,2023-02-28,24-185,SAC,OKC,1.0,33.43333333333333,8.0,14.0,0.571,2.0,6.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,9.0,0.0,0.0,3.0,4.0,20.0,16.3,20.0,8.0,6.0,0.75,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,14.0,71.0,3.9444444444444446,15.499999999999996,76.7,4.261111111111111,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+1),W (+1)
62.0,59.0,2023-03-03,24-188,SAC,LAC,1.0,22.2,6.0,9.0,0.667,3.0,4.0,0.75,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,18.0,11.5,-10.0,5.0,3.0,0.6,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,5.0,75.0,4.166666666666667,10.3,84.69999999999999,4.705555555555555,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+9),W (+9)
63.0,60.0,2023-03-04,24-189,SAC,MIN,1.0,32.71666666666667,11.0,15.0,0.733,6.0,9.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,29.0,24.7,3.0,6.0,5.0,0.8333333333333334,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,16.0,58.0,3.2222222222222223,24.3,77.2,4.288888888888889,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,,
64.0,61.0,2023-03-06,24-191,SAC,NOP,1.0,36.56666666666667,9.0,16.0,0.563,6.0,10.0,0.6,1.0,3.0,0.333,1.0,4.0,5.0,8.0,2.0,1.0,0.0,1.0,25.0,26.4,27.0,6.0,3.0,0.5,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,22.0,76.0,4.222222222222222,26.000000000000007,87.8,4.877777777777777,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+6),W (+6)
65.0,62.0,2023-03-09,24-194,SAC,NYK,1.0,31.65,6.0,12.0,0.5,2.0,7.0,0.286,0.0,0.0,,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,14.0,12.7,5.0,5.0,4.0,0.8,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,9.0,68.0,3.7777777777777777,12.7,81.59999999999998,4.533333333333332,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+1),W (+1)
66.0,63.0,2023-03-11,24-196,SAC,PHO,1.0,18.916666666666668,2.0,7.0,0.286,1.0,3.0,0.333,4.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,9.0,2.3,-9.0,4.0,1.0,0.25,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,-2.0,52.0,2.888888888888889,0.7000000000000006,77.6,4.311111111111111,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-4),L (-4)
67.0,64.0,2023-03-13,24-198,SAC,MIL,1.0,27.78333333333333,10.0,17.0,0.588,8.0,11.0,0.727,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,28.0,20.9,-12.0,6.0,2.0,0.3333333333333333,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,15.0,81.0,4.5,20.9,82.90000000000002,4.605555555555557,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+15),W (+15)
68.0,65.0,2023-03-15,24-200,SAC,CHI,1.0,27.65,5.0,10.0,0.5,4.0,7.0,0.571,1.0,1.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,15.0,14.0,26.0,3.0,1.0,0.3333333333333333,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,12.0,57.0,3.1666666666666665,13.599999999999998,64.79999999999998,3.599999999999999,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+5),W (+5)
69.0,66.0,2023-03-16,24-201,SAC,BRK,1.0,6.266666666666667,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1,-7.0,2.0,0.0,0.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,-1.0,56.0,3.111111111111111,-1.1,63.5,3.5277777777777777,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+9),W (+9)
70.0,,2023-03-18,24-203,SAC,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,,105.0,5.833333333333333,0.0,114.9,6.383333333333334,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-9),L (-9)
71.0,,2023-03-20,24-205,SAC,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,,75.0,4.166666666666667,0.0,90.9,5.050000000000001,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+3),W (+3)
72.0,,2023-03-21,24-206,SAC,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,,63.0,3.5,0.0,75.39999999999999,4.188888888888888,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+5),W (+5)
73.0,67.0,2023-03-24,24-209,SAC,PHO,1.0,32.25,10.0,18.0,0.556,6.0,12.0,0.5,3.0,4.0,0.75,0.0,9.0,9.0,5.0,1.0,1.0,1.0,2.0,29.0,26.1,20.0,6.0,4.0,0.6666666666666666,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,22.0,64.0,3.555555555555556,24.9,86.7,4.816666666666666,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+14),W (+14)
74.0,68.0,2023-03-25,24-210,SAC,UTA,1.0,37.766666666666666,10.0,21.0,0.476,2.0,9.0,0.222,5.0,6.0,0.833,2.0,5.0,7.0,4.0,3.0,0.0,1.0,1.0,27.0,23.2,9.0,12.0,8.0,0.6666666666666666,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,13.0,66.0,3.6666666666666665,21.2,77.6,4.311111111111111,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-8),L (-8)
75.0,69.0,2023-03-27,24-212,SAC,MIN,1.0,26.75,4.0,7.0,0.571,3.0,5.0,0.6,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,5.0,13.0,8.3,-7.0,2.0,1.0,0.5,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,7.0,50.0,2.7777777777777777,7.5,67.60000000000002,3.755555555555557,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-23),L (-23)
76.0,70.0,2023-03-29,24-214,SAC,POR,1.0,20.933333333333334,7.0,14.0,0.5,3.0,7.0,0.429,0.0,0.0,,0.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,17.0,14.3,1.0,7.0,4.0,0.5714285714285714,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,12.0,83.0,4.611111111111111,14.3,88.7,4.927777777777778,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+8),W (+8)
77.0,71.0,2023-03-31,24-216,SAC,POR,1.0,22.166666666666668,5.0,9.0,0.556,4.0,8.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,14.0,9.9,,1.0,1.0,1.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,8.0,108.0,6.0,9.9,112.3,6.238888888888889,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+8),W (+8)
78.0,72.0,2023-04-02,24-218,SAC,SAS,1.0,35.666666666666664,5.0,17.0,0.294,2.0,12.0,0.167,1.0,1.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,13.0,5.0,-17.0,5.0,3.0,0.6,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,1.0,64.0,3.555555555555556,4.599999999999998,91.9,5.105555555555556,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-4),L (-4)
79.0,73.0,2023-04-04,24-220,SAC,NOP,1.0,21.933333333333334,5.0,10.0,0.5,1.0,5.0,0.2,0.0,0.0,,1.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,11.0,10.6,-2.0,5.0,4.0,0.8,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,10.0,86.0,4.777777777777778,10.599999999999998,95.7,5.316666666666666,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+40),W (+40)
