Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chima Moneke,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Davion Mitchell,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
55.0,42.0,2023-02-10,25-325,SAC,DAL,0,10.75,2.0,2.0,1.000,0.0,0.0,,3,4.0,.750,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,6.3,+7,2.0,2.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,3.0,58.0,3.2222222222222223,5.1,72.6,4.033333333333333,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+20),W (+20)
56.0,43.0,2023-02-11,25-326,SAC,DAL,0,8.35,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.9,+3,1.0,1.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,5.0,77.0,4.277777777777778,2.9,100.5,5.583333333333333,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+2),W (+2)
57.0,44.0,2023-02-14,25-329,SAC,PHO,0,10.266666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7,+8,0.0,0.0,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,1.0,57.0,3.1666666666666665,0.7,73.10000000000001,4.061111111111112,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-8),L (-8)
58.0,45.0,2023-02-23,25-338,SAC,POR,0,14.683333333333334,1.0,4.0,.250,0.0,0.0,,0,1.0,.000,1.0,4.0,5.0,1.0,2.0,1.0,0.0,2.0,2.0,3.7,+20,4.0,1.0,0.25,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,6.0,86.0,4.777777777777778,3.7,104.4,5.800000000000001,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+5),W (+5)
59.0,46.0,2023-02-24,25-339,SAC,LAC,0,21.33333333333333,4.0,4.0,1.000,0.0,0.0,,0,1.0,.000,4.0,5.0,9.0,0.0,2.0,0.0,1.0,4.0,8.0,10.1,+12,4.0,4.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,13.0,96.0,5.333333333333333,10.099999999999998,133.5,7.416666666666667,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-11),L (-11)
60.0,47.0,2023-02-26,25-341,SAC,OKC,0,10.866666666666667,2.0,3.0,.667,0.0,0.0,,2,2.0,1.000,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,4.9,-1,3.0,2.0,0.6666666666666666,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,4.0,80.0,4.444444444444445,4.1,91.09999999999998,5.06111111111111,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+17),W (+17)
61.0,48.0,2023-02-28,25-343,SAC,OKC,0,12.5,2.0,4.0,.500,0.0,1.0,.000,0,2.0,.000,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0,4.8,-6,3.0,2.0,0.6666666666666666,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,5.0,80.0,4.444444444444445,4.800000000000001,87.39999999999999,4.855555555555555,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+1),W (+1)
62.0,49.0,2023-03-03,25-346,SAC,LAC,0,12.8,1.0,4.0,.250,0.0,0.0,,0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1,+9,4.0,1.0,0.25,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,3.0,77.0,4.277777777777778,1.1,93.9,5.216666666666667,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+9),W (+9)
63.0,50.0,2023-03-04,25-347,SAC,MIN,0,7.05,3.0,4.0,.750,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,-2,4.0,3.0,0.75,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,4.0,70.0,3.888888888888889,5.000000000000001,96.5,5.361111111111111,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,,
64.0,51.0,2023-03-06,25-349,SAC,NOP,0,13.35,4.0,4.0,1.000,0.0,0.0,,1,2.0,.500,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,9.4,+18,4.0,4.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,7.0,91.0,5.055555555555555,9.0,104.8,5.822222222222222,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+6),W (+6)
65.0,52.0,2023-03-09,25-352,SAC,NYK,0,7.033333333333333,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8,-2,1.0,0.0,0.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,0.0,77.0,4.277777777777778,-0.8,95.09999999999998,5.283333333333332,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+1),W (+1)
66.0,53.0,2023-03-11,25-354,SAC,PHO,0,12.616666666666667,2.0,2.0,1.000,0.0,0.0,,5,5.0,1.000,1.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,9.0,12.3,+6,2.0,2.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,8.0,42.0,2.333333333333333,10.3,68.0,3.7777777777777777,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-4),L (-4)
67.0,54.0,2023-03-13,25-356,SAC,MIL,0,8.9,1.0,4.0,.250,1.0,2.0,.500,2,2.0,1.000,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,2.7,+10,2.0,0.0,0.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,2.0,94.0,5.222222222222222,1.9000000000000004,101.90000000000002,5.661111111111112,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+15),W (+15)
68.0,55.0,2023-03-15,25-358,SAC,CHI,0,7.866666666666667,3.0,4.0,.750,0.0,1.0,.000,1,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,-4,3.0,3.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,0.0,69.0,3.8333333333333335,3.6,74.79999999999998,4.155555555555555,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+5),W (+5)
69.0,56.0,2023-03-16,25-359,SAC,BRK,0,6.133333333333334,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,+3,2.0,1.0,0.5,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,2.0,53.0,2.9444444444444446,2.0,60.400000000000006,3.355555555555556,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+9),W (+9)
70.0,57.0,2023-03-18,25-361,SAC,WAS,0,10.55,1.0,3.0,.333,0.0,0.0,,0,0.0,,2.0,4.0,6.0,2.0,0.0,3.0,0.0,3.0,2.0,5.2,-5,3.0,1.0,0.3333333333333333,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,10.0,95.0,5.277777777777778,5.2,109.7,6.094444444444445,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-9),L (-9)
71.0,58.0,2023-03-20,25-363,SAC,UTA,0,9.933333333333334,1.0,3.0,.333,0.0,1.0,.000,2,3.0,.667,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,3.8,-1,2.0,1.0,0.5,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,3.0,72.0,4.0,3.0000000000000004,87.89999999999999,4.883333333333333,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+3),W (+3)
72.0,59.0,2023-03-21,25-364,SAC,BOS,0,5.066666666666666,1.0,2.0,.500,0.0,0.0,,1,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-2,2.0,1.0,0.5,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,0.0,63.0,3.5,1.6,73.8,4.1,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+5),W (+5)
73.0,60.0,2023-03-24,26-002,SAC,PHO,0,10.183333333333334,3.0,4.0,.750,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,6.0,5.2,-3,4.0,3.0,0.75,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,5.0,81.0,4.5,5.200000000000001,106.4,5.911111111111111,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+14),W (+14)
74.0,61.0,2023-03-25,26-003,SAC,UTA,0,2.6,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1,1.0,0.0,0.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,2.0,77.0,4.277777777777778,0.1999999999999999,98.6,5.477777777777778,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-8),L (-8)
75.0,,2023-03-27,26-005,SAC,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,57.0,3.1666666666666665,0.0,75.10000000000002,4.172222222222223,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-23),L (-23)
76.0,62.0,2023-03-29,26-007,SAC,POR,0,5.983333333333333,1.0,2.0,.500,0.0,0.0,,0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.5,+5,2.0,1.0,0.5,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,5.0,90.0,5.0,2.5,100.5,5.583333333333333,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+8),W (+8)
77.0,63.0,2023-03-31,26-009,SAC,POR,0,2.1166666666666667,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,,1.0,0.0,0.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,-1.0,117.0,6.5,-0.7,122.9,6.827777777777778,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+8),W (+8)
78.0,,2023-04-02,26-011,SAC,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,65.0,3.611111111111111,0.0,96.5,5.361111111111111,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-4),L (-4)
79.0,64.0,2023-04-04,26-013,SAC,NOP,0,3.0166666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-3,0.0,0.0,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,-1.0,97.0,5.388888888888889,-1.0,107.29999999999998,5.96111111111111,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+40),W (+40)
80.0,,2023-04-05,26-014,SAC,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,82.0,4.555555555555555,0.0,91.59999999999998,5.088888888888888,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+24),W (+24)
81.0,65.0,2023-04-07,26-016,SAC,GSW,0,16.783333333333335,5.0,8.0,.625,0.0,0.0,,5,9.0,.556,1.0,8.0,9.0,0.0,0.0,0.0,2.0,1.0,15.0,10.5,-4,8.0,5.0,0.625,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,5.0,37.0,2.055555555555556,8.499999999999998,49.3,2.738888888888889,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-8),L (-8)
82.0,66.0,2023-04-09,26-018,SAC,DEN,0,11.85,2.0,4.0,.500,0.0,1.0,.000,5,6.0,.833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.6,-3,3.0,2.0,0.6666666666666666,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,0.0,58.0,3.2222222222222223,5.6,64.1,3.561111111111111,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+18),W (+18)
