Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chimezie Metu,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Chimezie Metu,Davion Mitchell,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
57.0,,2023-02-14,23-216,SAC,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,58.0,3.411764705882353,0.0,73.80000000000001,4.341176470588236,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-8),L (-8)
58.0,,2023-02-23,23-225,SAC,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,92.0,5.411764705882353,0.0,108.1,6.358823529411764,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+5),W (+5)
59.0,,2023-02-24,23-226,SAC,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,109.0,6.411764705882353,0.0,143.60000000000002,8.447058823529414,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-11),L (-11)
60.0,,2023-02-26,23-228,SAC,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,84.0,4.941176470588236,0.0,95.2,5.6000000000000005,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+17),W (+17)
61.0,,2023-02-28,23-230,SAC,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,85.0,5.0,0.0,92.2,5.423529411764706,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+1),W (+1)
62.0,,2023-03-03,23-233,SAC,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,80.0,4.705882352941177,0.0,95.0,5.588235294117647,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+9),W (+9)
63.0,,2023-03-04,23-234,SAC,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,74.0,4.352941176470588,0.0,101.5,5.970588235294118,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,,
64.0,,2023-03-06,23-236,SAC,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,98.0,5.764705882352941,0.0,113.8,6.694117647058824,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+6),W (+6)
65.0,,2023-03-09,23-239,SAC,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,77.0,4.529411764705882,0.0,94.29999999999998,5.547058823529411,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+1),W (+1)
66.0,,2023-03-11,23-241,SAC,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,50.0,2.9411764705882355,0.0,78.3,4.605882352941176,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-4),L (-4)
67.0,,2023-03-13,23-243,SAC,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,96.0,5.647058823529412,0.0,103.80000000000004,6.105882352941179,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+15),W (+15)
68.0,,2023-03-15,23-245,SAC,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,69.0,4.0588235294117645,0.0,78.39999999999998,4.611764705882352,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+5),W (+5)
69.0,,2023-03-16,23-246,SAC,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,55.0,3.235294117647059,0.0,62.400000000000006,3.670588235294118,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+9),W (+9)
70.0,,2023-03-18,23-248,SAC,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,105.0,6.176470588235294,0.0,114.9,6.758823529411765,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-9),L (-9)
71.0,,2023-03-20,23-250,SAC,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,75.0,4.411764705882353,0.0,90.9,5.347058823529412,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+3),W (+3)
72.0,,2023-03-21,23-251,SAC,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,63.0,3.7058823529411766,0.0,75.39999999999999,4.435294117647058,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+5),W (+5)
73.0,,2023-03-24,23-254,SAC,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,86.0,5.0588235294117645,0.0,111.6,6.564705882352941,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+14),W (+14)
74.0,,2023-03-25,23-255,SAC,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,79.0,4.647058823529412,0.0,98.8,5.811764705882353,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-8),L (-8)
75.0,,2023-03-27,23-257,SAC,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,57.0,3.3529411764705883,0.0,75.10000000000002,4.417647058823531,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-23),L (-23)
76.0,,2023-03-29,23-259,SAC,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,95.0,5.588235294117647,0.0,103.0,6.0588235294117645,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+8),W (+8)
77.0,,2023-03-31,23-261,SAC,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,116.0,6.823529411764706,0.0,122.2,7.188235294117647,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+8),W (+8)
78.0,,2023-04-02,23-263,SAC,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,65.0,3.823529411764706,0.0,96.5,5.676470588235294,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-4),L (-4)
79.0,,2023-04-04,23-265,SAC,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,96.0,5.647058823529412,0.0,106.29999999999998,6.252941176470587,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+40),W (+40)
80.0,,2023-04-05,23-266,SAC,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,82.0,4.823529411764706,0.0,91.59999999999998,5.388235294117646,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+24),W (+24)
81.0,,2023-04-07,23-268,SAC,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,42.0,2.4705882352941178,0.0,57.80000000000001,3.400000000000001,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-8),L (-8)
82.0,5.0,2023-04-09,23-270,SAC,DEN,0,4.183333333333334,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,+1,1.0,0.0,0.0,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,2.0,56.0,3.294117647058824,1.0,68.7,4.041176470588235,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+18),W (+18)
