Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Michael Carter-Williams,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Mo Bamba,Moritz Wagner,R.J. Hampton,Terrence Ross,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jay Scrubb,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Michael Carter-Williams,co_inf with Mo Bamba,co_inf with Moritz Wagner,co_inf with R.J. Hampton,co_inf with Terrence Ross,co_inf with Wendell Carter Jr.,Shared Games with Goga Bitadze,Derrick White,Goga Bitadze,co_inf with Goga Bitadze,co_inf with Derrick White,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,44.0,2023-01-30,20-079,ORL,PHI,1.0,36.6,11.0,22.0,0.5,3.0,5.0,0.6,4.0,5.0,0.8,0.0,9.0,9.0,3.0,1.0,1.0,2.0,0.0,29.0,22.1,15.0,17.0,8.0,0.4705882352941176,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,14.0,63.0,3.5,20.500000000000007,64.6,3.588888888888889,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-5),L (-5)
52.0,45.0,2023-02-01,20-081,ORL,PHI,1.0,35.583333333333336,5.0,18.0,0.278,0.0,6.0,0.0,3.0,6.0,0.5,2.0,7.0,9.0,3.0,1.0,1.0,1.0,3.0,13.0,6.3,-12.0,12.0,5.0,0.4166666666666667,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,52.0,2.888888888888889,5.1000000000000005,46.99999999999999,2.6111111111111107,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-19),L (-19)
53.0,46.0,2023-02-03,20-083,ORL,MIN,1.0,33.35,3.0,16.0,0.188,0.0,2.0,0.0,5.0,9.0,0.556,2.0,6.0,8.0,4.0,1.0,0.0,4.0,3.0,11.0,1.2,6.0,14.0,3.0,0.2142857142857142,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-5.0,69.0,3.8333333333333335,-0.7999999999999998,84.69999999999999,4.705555555555555,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+10),W (+10)
54.0,47.0,2023-02-05,20-085,ORL,CHO,1.0,34.516666666666666,6.0,20.0,0.3,0.0,4.0,0.0,10.0,11.0,0.909,2.0,8.0,10.0,5.0,1.0,0.0,1.0,0.0,22.0,17.3,4.0,16.0,6.0,0.375,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,6.0,79.0,4.388888888888889,13.299999999999995,75.29999999999998,4.183333333333333,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-11),L (-11)
55.0,48.0,2023-02-07,20-087,ORL,NYK,1.0,34.13333333333333,6.0,15.0,0.4,0.0,3.0,0.0,4.0,8.0,0.5,1.0,7.0,8.0,5.0,1.0,0.0,1.0,2.0,16.0,11.8,-7.0,12.0,6.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,6.0,66.0,3.6666666666666665,10.2,57.9,3.216666666666667,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+7),W (+7)
56.0,49.0,2023-02-09,20-089,ORL,DEN,1.0,33.06666666666667,5.0,12.0,0.417,1.0,2.0,0.5,0.0,2.0,0.0,2.0,8.0,10.0,2.0,0.0,0.0,2.0,2.0,11.0,6.2,-5.0,10.0,4.0,0.4,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,100.0,5.555555555555555,6.199999999999999,88.8,4.933333333333334,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+6),W (+6)
57.0,50.0,2023-02-11,20-091,ORL,MIA,1.0,33.766666666666666,6.0,16.0,0.375,0.0,4.0,0.0,4.0,4.0,1.0,5.0,8.0,13.0,1.0,0.0,0.0,3.0,4.0,16.0,9.2,-8.0,12.0,6.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,60.0,3.333333333333333,7.599999999999998,61.39999999999999,3.4111111111111105,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-4),L (-4)
58.0,51.0,2023-02-13,20-093,ORL,CHI,1.0,35.45,8.0,18.0,0.444,0.0,4.0,0.0,6.0,7.0,0.857,2.0,2.0,4.0,3.0,0.0,3.0,2.0,1.0,22.0,16.0,9.0,14.0,8.0,0.5714285714285714,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,71.0,3.9444444444444446,13.599999999999996,57.1,3.1722222222222225,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+11),W (+11)
59.0,52.0,2023-02-14,20-094,ORL,TOR,1.0,31.9,5.0,13.0,0.385,0.0,2.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,13.0,4.5,-9.0,11.0,5.0,0.4545454545454545,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-3.0,68.0,3.7777777777777777,3.299999999999999,73.99999999999999,4.111111111111111,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-4),L (-4)
60.0,53.0,2023-02-23,20-103,ORL,DET,1.0,31.83333333333333,4.0,13.0,0.308,0.0,1.0,0.0,3.0,5.0,0.6,1.0,5.0,6.0,6.0,0.0,0.0,2.0,1.0,11.0,6.7,9.0,12.0,4.0,0.3333333333333333,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,3.0,76.0,4.222222222222222,5.5,78.3,4.35,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+9),W (+9)
61.0,54.0,2023-02-25,20-105,ORL,IND,1.0,32.833333333333336,6.0,12.0,0.5,0.0,2.0,0.0,7.0,9.0,0.778,1.0,5.0,6.0,0.0,1.0,1.0,2.0,2.0,19.0,13.3,-19.0,10.0,6.0,0.6,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,47.0,2.611111111111111,10.499999999999998,49.2,2.7333333333333334,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-10),L (-10)
62.0,55.0,2023-02-27,20-107,ORL,NOP,1.0,34.266666666666666,10.0,18.0,0.556,0.0,3.0,0.0,9.0,11.0,0.818,1.0,7.0,8.0,4.0,1.0,0.0,2.0,1.0,29.0,23.8,12.0,15.0,10.0,0.6666666666666666,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,11.0,52.0,2.888888888888889,20.200000000000003,50.8,2.822222222222222,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+2),W (+2)
63.0,56.0,2023-03-01,20-109,ORL,MIL,1.0,31.4,4.0,13.0,0.308,0.0,2.0,0.0,1.0,2.0,0.5,0.0,7.0,7.0,5.0,0.0,2.0,4.0,3.0,9.0,2.9,-20.0,11.0,4.0,0.3636363636363636,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,62.0,3.4444444444444446,2.4999999999999982,73.20000000000002,4.066666666666667,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,,
64.0,57.0,2023-03-03,20-111,ORL,CHO,1.0,35.583333333333336,13.0,26.0,0.5,2.0,6.0,0.333,3.0,4.0,0.75,1.0,5.0,6.0,5.0,1.0,1.0,3.0,2.0,31.0,21.2,3.0,20.0,11.0,0.55,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,11.0,70.0,3.888888888888889,20.000000000000007,68.3,3.794444444444444,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-13),L (-13)
65.0,58.0,2023-03-05,20-113,ORL,POR,1.0,33.43333333333333,9.0,18.0,0.5,1.0,4.0,0.25,7.0,10.0,0.7,1.0,4.0,5.0,2.0,1.0,1.0,3.0,4.0,26.0,16.2,-8.0,14.0,8.0,0.5714285714285714,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,86.0,4.777777777777778,13.4,86.39999999999998,4.799999999999999,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+8),W (+8)
66.0,59.0,2023-03-07,20-115,ORL,MIL,1.0,32.9,7.0,18.0,0.389,2.0,5.0,0.4,4.0,8.0,0.5,1.0,3.0,4.0,3.0,0.0,0.0,3.0,4.0,20.0,7.7,-18.0,13.0,5.0,0.3846153846153846,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-2.0,54.0,3.0,6.1,66.8,3.711111111111111,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-22),L (-22)
67.0,60.0,2023-03-09,20-117,ORL,UTA,1.0,33.5,8.0,17.0,0.471,3.0,4.0,0.75,7.0,11.0,0.636,2.0,6.0,8.0,2.0,0.0,1.0,2.0,2.0,26.0,18.2,-7.0,13.0,5.0,0.3846153846153846,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,63.0,3.5,15.400000000000002,69.9,3.8833333333333337,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+11),W (+11)
68.0,61.0,2023-03-11,20-119,ORL,MIA,1.0,42.7,5.0,14.0,0.357,1.0,3.0,0.333,6.0,6.0,1.0,2.0,8.0,10.0,9.0,0.0,0.0,3.0,1.0,17.0,15.9,16.0,11.0,4.0,0.3636363636363636,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,13.0,103.0,5.722222222222222,13.5,91.4,5.077777777777778,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-3),L (-3)
69.0,62.0,2023-03-14,20-122,ORL,SAS,1.0,31.78333333333333,11.0,21.0,0.524,2.0,4.0,0.5,3.0,5.0,0.6,0.0,6.0,6.0,0.0,0.0,1.0,3.0,1.0,27.0,15.0,-20.0,17.0,9.0,0.5294117647058824,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,71.0,3.9444444444444446,13.8,72.0,4.0,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-11),L (-11)
70.0,63.0,2023-03-16,20-124,ORL,PHO,1.0,33.5,7.0,15.0,0.467,1.0,4.0,0.25,3.0,4.0,0.75,0.0,8.0,8.0,3.0,2.0,0.0,5.0,1.0,18.0,11.0,-11.0,11.0,6.0,0.5454545454545454,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,71.0,3.9444444444444446,9.799999999999995,69.29999999999998,3.849999999999999,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-7),L (-7)
71.0,64.0,2023-03-18,20-126,ORL,LAC,1.0,36.4,4.0,11.0,0.364,0.0,3.0,0.0,4.0,9.0,0.444,1.0,5.0,6.0,6.0,1.0,1.0,4.0,1.0,12.0,7.6,1.0,8.0,4.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,79.0,4.388888888888889,5.9999999999999964,84.00000000000001,4.666666666666668,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+12),W (+12)
72.0,65.0,2023-03-19,20-127,ORL,LAL,1.0,35.56666666666667,8.0,20.0,0.4,1.0,4.0,0.25,4.0,4.0,1.0,1.0,5.0,6.0,3.0,0.0,0.0,1.0,5.0,21.0,11.5,5.0,16.0,7.0,0.4375,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,59.0,3.2777777777777777,9.9,54.20000000000001,3.0111111111111115,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-18),L (-18)
73.0,66.0,2023-03-21,20-129,ORL,WAS,1.0,36.75,6.0,9.0,0.667,0.0,0.0,,6.0,6.0,1.0,2.0,7.0,9.0,8.0,1.0,0.0,2.0,2.0,18.0,21.4,11.0,9.0,6.0,0.6666666666666666,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,19.0,96.0,5.333333333333333,19.0,79.1,4.394444444444444,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-3),L (-3)
74.0,67.0,2023-03-23,20-131,ORL,NYK,1.0,34.15,7.0,17.0,0.412,2.0,4.0,0.5,5.0,6.0,0.833,0.0,6.0,6.0,4.0,2.0,2.0,3.0,3.0,21.0,15.3,-9.0,13.0,5.0,0.3846153846153846,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,9.0,72.0,4.0,13.3,65.1,3.616666666666666,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+5),W (+5)
75.0,68.0,2023-03-26,20-134,ORL,BRK,1.0,29.183333333333334,4.0,13.0,0.308,1.0,1.0,1.0,2.0,4.0,0.5,2.0,7.0,9.0,4.0,0.0,0.0,2.0,1.0,11.0,6.6,11.0,12.0,3.0,0.25,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,111.0,6.166666666666667,5.8000000000000025,104.9,5.827777777777778,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-6),L (-6)
