Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with Paolo Banchero,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Derrick White,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Moritz Wagner,Paolo Banchero,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Derrick White,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Moritz Wagner,co_inf with Paolo Banchero,co_inf with Wendell Carter Jr.,co_inf with Jay Scrubb,co_inf with Michael Carter-Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
65.0,25.0,2023-03-07,23-230,ORL,MIL,0,20.266666666666666,6.0,9.0,.667,0.0,1.0,.000,0,0.0,,5.0,3.0,8.0,2.0,1.0,0.0,0.0,3.0,12.0,13.7,+6,8.0,6.0,0.75,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,14.0,76.0,2.375,13.699999999999996,86.1,2.690625,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-22),L (-22)
66.0,26.0,2023-03-09,23-232,ORL,UTA,0,20.75,1.0,3.0,.333,0.0,0.0,,1,4.0,.250,3.0,2.0,5.0,2.0,0.0,2.0,1.0,1.0,3.0,4.2,+2,3.0,1.0,0.3333333333333333,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,4.0,48.0,1.5,3.8000000000000007,69.1,2.159375,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+11),W (+11)
67.0,,2023-03-11,23-234,ORL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,70.0,2.1875,0.0,85.30000000000001,2.6656250000000004,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-3),L (-3)
68.0,,2023-03-14,23-237,ORL,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,116.0,3.625,0.0,104.9,3.278125,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-11),L (-11)
69.0,27.0,2023-03-16,23-239,ORL,PHO,0,8.233333333333333,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,2.0,3.0,5.0,1.0,0.0,2.0,1.0,2.0,2.0,2.9,+9,2.0,1.0,0.5,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,6.0,70.0,2.1875,2.8999999999999995,82.89999999999999,2.590625,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-7),L (-7)
70.0,28.0,2023-03-18,23-241,ORL,LAC,0,15.083333333333334,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,-8,1.0,0.0,0.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,4.0,74.0,2.3125,1.0999999999999996,77.99999999999999,2.4375,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+12),W (+12)
71.0,29.0,2023-03-19,23-242,ORL,LAL,0,14.666666666666666,1.0,3.0,.333,0.0,0.0,,1,2.0,.500,2.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,3.0,5.6,-17,3.0,1.0,0.3333333333333333,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,6.0,75.0,2.34375,5.2,84.80000000000001,2.6500000000000004,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-18),L (-18)
72.0,,2023-03-21,23-244,ORL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,64.0,2.0,0.0,64.10000000000001,2.0031250000000003,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-3),L (-3)
73.0,30.0,2023-03-23,23-246,ORL,NYK,0,13.85,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,3.5,+14,1.0,1.0,1.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,7.0,108.0,3.375,3.5,94.6,2.95625,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+5),W (+5)
74.0,31.0,2023-03-26,23-249,ORL,BRK,0,6.133333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,-0.7,-6,1.0,1.0,1.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,-1.0,82.0,2.5625,-0.7000000000000002,79.1,2.471875,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-6),L (-6)
75.0,32.0,2023-03-28,23-251,ORL,MEM,0,13.266666666666667,5.0,7.0,.714,1.0,2.0,.500,2,2.0,1.000,2.0,4.0,6.0,1.0,1.0,3.0,0.0,1.0,13.0,16.1,+10,5.0,4.0,0.8,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,15.0,101.0,3.15625,15.3,95.4,2.98125,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+10),W (+10)
76.0,33.0,2023-03-31,23-254,ORL,WAS,0,21.666666666666668,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.2,,3.0,1.0,0.3333333333333333,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,6.0,55.0,1.71875,3.2,59.8,1.86875,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+5),W (+5)
77.0,34.0,2023-04-02,23-256,ORL,DET,0,17.85,5.0,6.0,.833,0.0,1.0,.000,3,4.0,.750,1.0,2.0,3.0,3.0,0.0,1.0,0.0,6.0,13.0,12.1,+8,5.0,5.0,1.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,10.0,81.0,2.53125,10.9,88.8,2.775,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+13),W (+13)
78.0,35.0,2023-04-04,23-258,ORL,CLE,0,16.15,5.0,9.0,.556,0.0,1.0,.000,0,0.0,,5.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,10.0,10.5,-2,8.0,5.0,0.625,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,9.0,79.0,2.46875,10.499999999999998,90.89999999999998,2.840625,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-5),L (-5)
79.0,36.0,2023-04-06,23-260,ORL,CLE,0,20.85,3.0,7.0,.429,0.0,1.0,.000,1,2.0,.500,2.0,5.0,7.0,1.0,0.0,2.0,1.0,0.0,7.0,6.9,-17,6.0,3.0,0.5,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,7.0,79.0,2.46875,6.500000000000001,73.10000000000002,2.2843750000000007,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+7),W (+7)
80.0,37.0,2023-04-07,23-261,ORL,BRK,1,25.383333333333333,5.0,7.0,.714,0.0,1.0,.000,2,2.0,1.000,5.0,10.0,15.0,1.0,1.0,1.0,3.0,3.0,12.0,13.8,-1,6.0,5.0,0.8333333333333334,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,18.0,32.0,1.0,13.0,41.0,1.28125,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+26),W (+26)
81.0,38.0,2023-04-09,23-263,ORL,MIA,0,20.316666666666663,2.0,4.0,.500,0.0,0.0,,0,0.0,,4.0,4.0,8.0,1.0,1.0,0.0,1.0,2.0,4.0,5.9,-6,4.0,2.0,0.5,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,9.0,35.0,1.09375,5.899999999999999,29.3,0.915625,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-4),L (-4)
