Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Dennis Smith Jr.,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kai Jones,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with Nick Richards,Shared Games with Terry Rozier,Shared Games with Théo Maledon,Bryce McGowens,Cody Martin,Dennis Smith Jr.,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kai Jones,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,Nick Richards,Terry Rozier,Théo Maledon,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Dennis Smith Jr.,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kai Jones,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with Nick Richards,co_inf with Terry Rozier,co_inf with Théo Maledon,co_inf with Xavier Sneed,Shared Games with Reggie Jackson,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,52.0,2023-02-02,24-163,CHO,CHI,1.0,38.73333333333333,3.0,15.0,0.2,0.0,8.0,0.0,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,6.0,-2.1,-12.0,7.0,3.0,0.4285714285714285,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,-4.0,50.0,2.7777777777777777,-2.099999999999999,73.10000000000001,4.061111111111112,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+5),W (+5)
54.0,53.0,2023-02-03,24-164,CHO,DET,1.0,37.16666666666666,3.0,15.0,0.2,1.0,7.0,0.143,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,-7.0,8.0,2.0,0.25,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,-3.0,51.0,2.833333333333333,-1.1102230246251563e-15,68.10000000000001,3.7833333333333337,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-9),L (-9)
55.0,54.0,2023-02-05,24-166,CHO,ORL,1.0,32.65,5.0,10.0,0.5,2.0,6.0,0.333,0.0,1.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,12.0,9.0,5.0,4.0,3.0,0.75,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,9.0,39.0,2.1666666666666665,8.999999999999996,55.0,3.055555555555556,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-16),L (-16)
56.0,55.0,2023-02-08,24-169,CHO,WAS,1.0,36.03333333333333,7.0,17.0,0.412,3.0,10.0,0.3,3.0,4.0,0.75,1.0,4.0,5.0,4.0,3.0,2.0,0.0,3.0,20.0,18.4,6.0,7.0,4.0,0.5714285714285714,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,13.0,41.0,2.2777777777777777,17.2,53.2,2.955555555555556,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-6),L (-6)
57.0,56.0,2023-02-10,24-171,CHO,BOS,1.0,35.15,7.0,14.0,0.5,2.0,3.0,0.667,1.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0,3.0,2.0,1.0,17.0,13.9,-17.0,11.0,5.0,0.4545454545454545,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,12.0,70.0,3.888888888888889,13.500000000000004,93.0,5.166666666666667,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-6),L (-6)
58.0,57.0,2023-02-11,24-172,CHO,DEN,1.0,33.18333333333333,8.0,14.0,0.571,1.0,5.0,0.2,5.0,8.0,0.625,1.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,22.0,16.5,-6.0,9.0,7.0,0.7777777777777778,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,6.0,58.0,3.2222222222222223,14.499999999999996,72.49999999999999,4.027777777777777,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-14),L (-14)
59.0,58.0,2023-02-13,24-174,CHO,ATL,1.0,35.583333333333336,9.0,13.0,0.692,4.0,6.0,0.667,0.0,0.0,,0.0,7.0,7.0,5.0,0.0,0.0,2.0,2.0,22.0,19.3,3.0,7.0,5.0,0.7142857142857143,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,19.0,95.0,5.277777777777778,19.3,114.90000000000002,6.383333333333335,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-11),L (-11)
60.0,59.0,2023-02-15,24-176,CHO,SAS,1.0,32.43333333333333,8.0,14.0,0.571,4.0,8.0,0.5,2.0,6.0,0.333,2.0,8.0,10.0,1.0,1.0,3.0,2.0,1.0,22.0,19.0,3.0,6.0,4.0,0.6666666666666666,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,15.0,72.0,4.0,18.200000000000003,80.5,4.472222222222222,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-14),L (-14)
61.0,60.0,2023-02-24,24-185,CHO,MIN,1.0,35.31666666666667,8.0,16.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,1.0,7.0,8.0,1.0,1.0,1.0,1.0,4.0,20.0,14.6,11.0,11.0,6.0,0.5454545454545454,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,12.0,76.0,4.222222222222222,13.8,88.19999999999999,4.9,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+6),W (+6)
62.0,,2023-02-25,24-186,CHO,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,,66.0,3.6666666666666665,0.0,81.0,4.5,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+10),W (+10)
63.0,,2023-02-27,24-188,CHO,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,,81.0,4.5,0.0,93.9,5.216666666666667,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,,
64.0,,2023-03-01,24-190,CHO,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,,48.0,2.6666666666666665,0.0,65.00000000000001,3.611111111111112,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+8),W (+8)
65.0,,2023-03-03,24-192,CHO,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,,61.0,3.388888888888889,0.0,80.00000000000001,4.4444444444444455,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+5),W (+5)
66.0,61.0,2023-03-05,24-194,CHO,BRK,1.0,35.8,3.0,11.0,0.273,2.0,6.0,0.333,0.0,0.0,,0.0,8.0,8.0,3.0,0.0,0.0,3.0,3.0,8.0,1.8,-11.0,5.0,1.0,0.2,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,5.0,39.0,2.1666666666666665,1.7999999999999998,51.3,2.85,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+11),W (+11)
67.0,62.0,2023-03-07,24-196,CHO,NYK,1.0,29.95,5.0,10.0,0.5,2.0,5.0,0.4,1.0,2.0,0.5,2.0,5.0,7.0,2.0,1.0,2.0,2.0,5.0,13.0,10.3,9.0,5.0,3.0,0.6,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,11.0,67.0,3.7222222222222223,9.899999999999997,83.4,4.633333333333334,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-14),L (-14)
68.0,63.0,2023-03-09,24-198,CHO,DET,1.0,27.883333333333333,6.0,15.0,0.4,1.0,5.0,0.2,7.0,11.0,0.636,0.0,5.0,5.0,1.0,2.0,3.0,4.0,3.0,20.0,11.4,15.0,10.0,5.0,0.5,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,1.0,79.0,4.388888888888889,8.599999999999994,93.5,5.194444444444445,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-11),L (-11)
69.0,64.0,2023-03-11,24-200,CHO,UTA,1.0,31.766666666666666,7.0,16.0,0.438,4.0,8.0,0.5,0.0,0.0,,0.0,7.0,7.0,2.0,0.0,2.0,2.0,1.0,18.0,12.1,-8.0,8.0,3.0,0.375,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,11.0,66.0,3.6666666666666665,12.1,81.99999999999999,4.5555555555555545,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-16),L (-16)
70.0,65.0,2023-03-12,24-201,CHO,CLE,1.0,32.18333333333333,8.0,18.0,0.444,3.0,6.0,0.5,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,1.0,1.0,5.0,19.0,9.9,-16.0,12.0,5.0,0.4166666666666667,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,7.0,63.0,3.5,9.899999999999997,71.1,3.95,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+7),W (+7)
71.0,66.0,2023-03-14,24-203,CHO,CLE,1.0,35.21666666666667,4.0,7.0,0.571,0.0,2.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,2.0,0.0,0.0,2.0,2.0,9.0,5.4,-14.0,5.0,4.0,0.8,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,5.0,71.0,3.9444444444444446,5.000000000000002,79.89999999999999,4.438888888888888,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+10),W (+10)
72.0,67.0,2023-03-17,24-206,CHO,PHI,1.0,30.566666666666663,5.0,16.0,0.313,1.0,5.0,0.2,1.0,2.0,0.5,3.0,3.0,6.0,1.0,2.0,1.0,2.0,1.0,12.0,6.4,-36.0,11.0,4.0,0.3636363636363636,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,2.0,34.0,1.8888888888888888,5.999999999999998,47.6,2.6444444444444444,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-8),L (-8)
73.0,68.0,2023-03-20,24-209,CHO,IND,1.0,36.18333333333333,4.0,11.0,0.364,1.0,6.0,0.167,1.0,4.0,0.25,0.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,10.0,5.9,19.0,5.0,3.0,0.6,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,2.0,68.0,3.7777777777777777,5.499999999999997,88.89999999999999,4.938888888888888,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-6),L (-6)
74.0,69.0,2023-03-23,24-212,CHO,NOP,1.0,34.71666666666667,7.0,20.0,0.35,2.0,10.0,0.2,2.0,3.0,0.667,0.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,18.0,5.6,-12.0,10.0,5.0,0.5,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,-3.0,57.0,3.1666666666666665,4.800000000000002,58.7,3.261111111111111,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-16),L (-16)
75.0,70.0,2023-03-24,24-213,CHO,DAL,1.0,29.8,11.0,22.0,0.5,2.0,8.0,0.25,4.0,4.0,1.0,2.0,4.0,6.0,3.0,2.0,1.0,2.0,1.0,28.0,22.0,10.0,14.0,9.0,0.6428571428571429,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,12.0,72.0,4.0,20.40000000000001,82.69999999999999,4.594444444444444,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-39),L (-39)
76.0,71.0,2023-03-26,24-215,CHO,DAL,1.0,31.25,9.0,22.0,0.409,3.0,8.0,0.375,0.0,0.0,,2.0,10.0,12.0,4.0,1.0,1.0,1.0,1.0,21.0,16.7,6.0,14.0,6.0,0.4285714285714285,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,16.0,61.0,3.388888888888889,16.700000000000003,65.8,3.655555555555555,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+6),W (+6)
77.0,72.0,2023-03-28,24-217,CHO,OKC,1.0,37.45,16.0,24.0,0.667,5.0,9.0,0.556,6.0,7.0,0.857,2.0,4.0,6.0,5.0,1.0,0.0,2.0,5.0,43.0,35.3,7.0,15.0,11.0,0.7333333333333333,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,22.0,72.0,4.0,32.900000000000006,75.79999999999998,4.21111111111111,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-19),L (-19)
78.0,73.0,2023-03-31,24-220,CHO,CHI,1.0,11.516666666666667,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,8.0,5.2,-10.0,2.0,1.0,0.5,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,5.0,48.0,2.6666666666666665,5.2,49.2,2.7333333333333334,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+8),W (+8)
79.0,,2023-04-02,24-222,CHO,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,,54.0,3.0,0.0,68.70000000000002,3.816666666666668,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+6),W (+6)
