Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Dennis Smith Jr.,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kai Jones,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with P.J. Washington,Shared Games with Terry Rozier,Shared Games with Théo Maledon,Bryce McGowens,Cody Martin,Dennis Smith Jr.,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kai Jones,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,P.J. Washington,Terry Rozier,Théo Maledon,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Dennis Smith Jr.,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kai Jones,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with P.J. Washington,co_inf with Terry Rozier,co_inf with Théo Maledon,co_inf with Xavier Sneed,Shared Games with Reggie Jackson,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
59.0,44.0,2023-02-13,25-076,CHO,ATL,0,17.433333333333334,1.0,2.0,.500,0.0,0.0,,4,6.0,.667,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,4.5,+1,2.0,1.0,0.5,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,3.0,111.0,6.166666666666667,2.8999999999999995,131.29999999999998,7.294444444444443,0.0584743899758188,L (-11),L (-11)
60.0,45.0,2023-02-15,25-078,CHO,SAS,0,18.466666666666665,2.0,5.0,.400,0.0,0.0,,2,2.0,1.000,3.0,6.0,9.0,0.0,0.0,5.0,2.0,3.0,6.0,7.5,+3,5.0,2.0,0.4,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,11.0,76.0,4.222222222222222,6.699999999999999,92.0,5.111111111111111,0.0584743899758188,L (-14),L (-14)
61.0,46.0,2023-02-24,25-087,CHO,MIN,0,19.716666666666665,3.0,7.0,.429,0.0,0.0,,4,5.0,.800,2.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,10.0,7.7,+2,7.0,3.0,0.4285714285714285,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,4.0,84.0,4.666666666666667,6.1000000000000005,95.9,5.327777777777778,0.0584743899758188,W (+6),W (+6)
62.0,47.0,2023-02-25,25-088,CHO,MIA,0,19.03333333333333,2.0,4.0,.500,0.0,0.0,,0,0.0,,1.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,4.0,4.8,+12,4.0,2.0,0.5,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,8.0,58.0,3.2222222222222223,4.8,76.2,4.233333333333333,0.0584743899758188,W (+10),W (+10)
63.0,48.0,2023-02-27,25-090,CHO,DET,0,18.28333333333333,2.0,5.0,.400,0.0,0.0,,5,6.0,.833,2.0,7.0,9.0,0.0,0.0,1.0,0.0,2.0,9.0,9.3,-2,5.0,2.0,0.4,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,8.0,73.0,4.055555555555555,7.3,86.6,4.811111111111111,0.0584743899758188,,
64.0,49.0,2023-03-01,25-092,CHO,PHO,0,19.9,1.0,2.0,.500,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.6,-12,2.0,1.0,0.5,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,3.0,45.0,2.5,1.5999999999999988,63.40000000000001,3.522222222222223,0.0584743899758188,W (+8),W (+8)
65.0,50.0,2023-03-03,25-094,CHO,ORL,0,20.266666666666666,3.0,4.0,.750,0.0,0.0,,1,1.0,1.000,0.0,4.0,4.0,0.0,0.0,3.0,2.0,1.0,7.0,6.3,+3,4.0,3.0,0.75,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,7.0,54.0,3.0,5.899999999999999,74.10000000000001,4.116666666666667,0.0584743899758188,W (+5),W (+5)
66.0,51.0,2023-03-05,25-096,CHO,BRK,0,9.266666666666667,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,-2.3,-19,1.0,0.0,0.0,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,1.0,43.0,2.388888888888889,-2.3000000000000003,55.39999999999999,3.077777777777777,0.0584743899758188,W (+11),W (+11)
67.0,52.0,2023-03-07,25-098,CHO,NYK,0,19.15,1.0,1.0,1.000,0.0,0.0,,5,5.0,1.000,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,7.0,7.8,-3,1.0,1.0,1.0,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,6.0,72.0,4.0,5.8,87.5,4.861111111111111,0.0584743899758188,L (-14),L (-14)
68.0,53.0,2023-03-09,25-100,CHO,DET,0,29.28333333333333,6.0,7.0,.857,0.0,0.0,,1,1.0,1.000,4.0,6.0,10.0,1.0,1.0,2.0,2.0,2.0,13.0,15.4,0,7.0,6.0,0.8571428571428571,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,17.0,63.0,3.5,15.0,87.1,4.838888888888889,0.0584743899758188,L (-11),L (-11)
69.0,54.0,2023-03-11,25-102,CHO,UTA,1,30.183333333333334,4.0,7.0,.571,0.0,0.0,,1,1.0,1.000,2.0,6.0,8.0,2.0,0.0,5.0,0.0,3.0,9.0,12.6,-15,7.0,4.0,0.5714285714285714,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,16.0,61.0,3.388888888888889,12.200000000000005,81.89999999999998,4.549999999999999,0.0584743899758188,L (-16),L (-16)
70.0,55.0,2023-03-12,25-103,CHO,CLE,1,32.233333333333334,5.0,6.0,.833,0.0,0.0,,5,6.0,.833,1.0,11.0,12.0,4.0,0.0,3.0,2.0,2.0,15.0,18.5,+16,6.0,5.0,0.8333333333333334,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,20.0,50.0,2.7777777777777777,16.499999999999996,64.5,3.583333333333333,0.0584743899758188,W (+7),W (+7)
71.0,56.0,2023-03-14,25-105,CHO,CLE,1,22.78333333333333,3.0,3.0,1.000,0.0,0.0,,1,2.0,.500,2.0,6.0,8.0,1.0,0.0,1.0,3.0,3.0,7.0,6.1,-17,3.0,3.0,1.0,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,9.0,67.0,3.7222222222222223,5.699999999999996,79.2,4.4,0.0584743899758188,W (+10),W (+10)
72.0,57.0,2023-03-17,25-108,CHO,PHI,1,13.216666666666669,0.0,0.0,,0.0,0.0,,2,2.0,1.000,1.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,0.1,-18,0.0,0.0,,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,1.0,35.0,1.9444444444444444,-0.6999999999999997,54.3,3.0166666666666666,0.0584743899758188,L (-8),L (-8)
73.0,58.0,2023-03-20,25-111,CHO,IND,1,26.4,5.0,8.0,.625,0.0,0.0,,4,4.0,1.000,6.0,11.0,17.0,1.0,0.0,2.0,0.0,3.0,14.0,18.8,+18,8.0,5.0,0.625,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,22.0,48.0,2.6666666666666665,17.2,77.19999999999999,4.288888888888888,0.0584743899758188,L (-6),L (-6)
74.0,59.0,2023-03-23,25-114,CHO,NOP,1,29.6,3.0,4.0,.750,0.0,0.0,,3,3.0,1.000,3.0,11.0,14.0,1.0,0.0,0.0,1.0,5.0,9.0,10.5,-15,4.0,3.0,0.75,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,16.0,38.0,2.111111111111111,9.299999999999995,54.2,3.011111111111111,0.0584743899758188,L (-16),L (-16)
75.0,60.0,2023-03-24,25-115,CHO,DAL,1,26.6,5.0,10.0,.500,0.0,0.0,,0,3.0,.000,0.0,11.0,11.0,1.0,0.0,0.0,0.0,2.0,10.0,7.0,+10,10.0,5.0,0.5,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,9.0,75.0,4.166666666666667,7.0,96.1,5.338888888888889,0.0584743899758188,L (-39),L (-39)
76.0,,2023-03-26,25-117,CHO,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,,77.0,4.277777777777778,0.0,82.5,4.583333333333333,0.0584743899758188,W (+6),W (+6)
77.0,61.0,2023-03-28,25-119,CHO,OKC,1,26.216666666666665,6.0,9.0,.667,0.0,0.0,,2,4.0,.500,4.0,7.0,11.0,0.0,0.0,0.0,1.0,4.0,14.0,11.6,-14,9.0,6.0,0.6666666666666666,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,11.0,83.0,4.611111111111111,10.8,97.9,5.438888888888889,0.0584743899758188,L (-19),L (-19)
78.0,62.0,2023-03-31,25-122,CHO,CHI,0,12.55,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0,5.0,4.1,-8,1.0,1.0,1.0,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,7.0,46.0,2.555555555555556,4.1,50.3,2.7944444444444443,0.0584743899758188,W (+8),W (+8)
79.0,,2023-04-02,25-124,CHO,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,,54.0,3.0,0.0,68.70000000000002,3.816666666666668,0.0584743899758188,W (+6),W (+6)
80.0,63.0,2023-04-04,25-126,CHO,TOR,1,27.35,7.0,9.0,.778,0.0,0.0,,4,5.0,.800,2.0,9.0,11.0,1.0,0.0,0.0,0.0,2.0,18.0,18.1,-2,9.0,7.0,0.7777777777777778,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,16.0,46.0,2.555555555555556,16.499999999999996,48.19999999999999,2.677777777777777,0.0584743899758188,W (+3),W (+3)
81.0,64.0,2023-04-07,25-129,CHO,HOU,0,21.5,1.0,2.0,.500,0.0,0.0,,4,6.0,.667,1.0,6.0,7.0,1.0,0.0,2.0,0.0,2.0,6.0,8.0,+3,2.0,1.0,0.5,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,8.0,56.0,3.111111111111111,6.4,75.69999999999999,4.205555555555555,0.0584743899758188,L (-30),L (-30)
82.0,65.0,2023-04-09,25-131,CHO,CLE,0,17.566666666666666,3.0,4.0,.750,0.0,0.0,,5,5.0,1.000,2.0,6.0,8.0,1.0,1.0,3.0,3.0,0.0,11.0,13.4,+8,4.0,3.0,0.75,41,5,41,38,41,32,53,44,46,5,22,26,41,57,48,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,73.0,63.0,44.0,4.0,0.8913043478260869,0.7142857142857143,0.7592592592592593,0.76,0.5125,0.9411764705882352,0.7681159420289855,0.9565217391304348,0.9583333333333334,1.0,0.6111111111111112,0.6046511627906976,0.5189873417721519,0.7808219178082192,0.7619047619047619,0.8863636363636364,0.0,24,17,67.0,32.0,0.0,0.53125,18,12.0,50.0,2.7777777777777777,11.399999999999997,68.7,3.816666666666667,0.0584743899758188,L (-20),L (-20)
