Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,51.0,2023-02-04,29-351,DEN,ATL,1.0,11.683333333333334,1.0,4.0,0.25,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.8,-4.0,2.0,0.0,0.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,-2.0,114.0,6.705882352941177,0.4000000000000004,124.30000000000004,7.311764705882355,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+9),W (+9)
54.0,,2023-02-05,29-352,DEN,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,46.0,2.7058823529411766,0.0,60.3,3.547058823529412,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+17),W (+17)
55.0,52.0,2023-02-07,29-354,DEN,MIN,1.0,24.15,4.0,8.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,11.0,10.3,24.0,5.0,3.0,0.6,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,6.0,124.0,7.294117647058823,9.499999999999998,133.3,7.841176470588236,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+20),W (+20)
56.0,53.0,2023-02-09,29-356,DEN,ORL,1.0,39.2,4.0,7.0,0.571,0.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,0.0,1.0,3.0,9.0,9.6,5.0,4.0,4.0,1.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,10.0,45.0,2.647058823529412,9.2,61.99999999999999,3.6470588235294112,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-30),L (-30)
57.0,54.0,2023-02-11,29-358,DEN,CHO,1.0,31.78333333333333,6.0,14.0,0.429,0.0,4.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,15.0,11.1,11.0,10.0,6.0,0.6,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,5.0,97.0,5.705882352941177,9.899999999999997,106.29999999999998,6.252941176470587,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+34),W (+34)
58.0,55.0,2023-02-13,29-360,DEN,MIA,1.0,36.083333333333336,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,,1.0,3.0,4.0,6.0,0.0,2.0,3.0,1.0,8.0,9.5,-2.0,2.0,1.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,12.0,80.0,4.705882352941177,9.499999999999998,87.7,5.158823529411765,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-11),L (-11)
59.0,56.0,2023-02-15,29-362,DEN,DAL,1.0,31.666666666666668,4.0,7.0,0.571,3.0,6.0,0.5,3.0,3.0,1.0,0.0,5.0,5.0,5.0,3.0,1.0,3.0,0.0,14.0,16.4,8.0,1.0,1.0,1.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,15.0,77.0,4.529411764705882,15.200000000000005,82.5,4.852941176470588,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+14),W (+14)
60.0,57.0,2023-02-23,30-005,DEN,CLE,1.0,34.46666666666667,6.0,6.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,17.0,19.1,7.0,2.0,2.0,1.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,18.0,66.0,3.882352941176471,18.7,73.6,4.329411764705882,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+4),W (+4)
61.0,58.0,2023-02-25,30-007,DEN,MEM,1.0,26.683333333333334,4.0,8.0,0.5,0.0,4.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,7.5,-20.0,4.0,4.0,1.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,2.0,41.0,2.411764705882353,6.3,46.90000000000001,2.7588235294117656,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+9),W (+9)
62.0,59.0,2023-02-26,30-008,DEN,LAC,1.0,37.7,2.0,4.0,0.5,1.0,2.0,0.5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,5.0,8.0,5.7,9.0,2.0,1.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,3.0,93.0,5.470588235294118,4.5,103.79999999999998,6.105882352941175,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+6),W (+6)
63.0,60.0,2023-02-28,30-010,DEN,HOU,1.0,29.5,5.0,9.0,0.556,2.0,5.0,0.4,2.0,3.0,0.667,0.0,1.0,1.0,6.0,2.0,0.0,1.0,0.0,14.0,14.8,18.0,4.0,3.0,0.75,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,10.0,92.0,5.411764705882353,14.0,101.7,5.982352941176471,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,,
64.0,61.0,2023-03-03,30-013,DEN,MEM,1.0,30.933333333333334,2.0,6.0,0.333,1.0,3.0,0.333,3.0,4.0,0.75,0.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,8.0,6.5,14.0,3.0,1.0,0.3333333333333333,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,3.0,91.0,5.352941176470588,5.300000000000002,100.3,5.9,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-18),L (-18)
65.0,62.0,2023-03-06,30-016,DEN,TOR,1.0,35.6,3.0,10.0,0.3,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,6.0,3.8,8.0,6.0,3.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,3.0,74.0,4.352941176470588,3.8000000000000016,96.30000000000004,5.664705882352943,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+10),W (+10)
66.0,63.0,2023-03-08,30-018,DEN,CHI,1.0,31.05,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,,1.0,1.0,2.0,4.0,3.0,0.0,0.0,2.0,5.0,6.9,-7.0,3.0,1.0,0.3333333333333333,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,7.0,43.0,2.5294117647058822,6.900000000000002,49.1,2.888235294117647,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+21),W (+21)
67.0,64.0,2023-03-10,30-020,DEN,SAS,1.0,37.083333333333336,4.0,8.0,0.5,3.0,6.0,0.5,2.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,0.0,0.0,13.0,18.2,-5.0,2.0,1.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,15.0,69.0,4.0588235294117645,17.400000000000002,85.69999999999999,5.041176470588234,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+16),W (+16)
68.0,65.0,2023-03-12,30-022,DEN,BRK,1.0,37.31666666666667,3.0,5.0,0.6,0.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,8.0,7.3,15.0,3.0,3.0,1.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,6.0,67.0,3.941176470588236,6.499999999999999,82.10000000000001,4.829411764705883,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+5),W (+5)
69.0,66.0,2023-03-14,30-024,DEN,TOR,1.0,29.03333333333333,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,3.0,7.7,-8.0,1.0,1.0,1.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,9.0,64.0,3.764705882352941,7.299999999999999,84.99999999999999,4.999999999999999,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-21),L (-21)
70.0,67.0,2023-03-16,30-026,DEN,DET,1.0,29.716666666666665,7.0,15.0,0.467,4.0,7.0,0.571,2.0,3.0,0.667,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,20.0,15.8,16.0,8.0,3.0,0.375,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,8.0,82.0,4.823529411764706,15.0,91.79999999999998,5.399999999999999,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-8),L (-8)
71.0,68.0,2023-03-18,30-028,DEN,NYK,1.0,37.25,2.0,7.0,0.286,0.0,5.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,-0.9,3.0,2.0,2.0,1.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,-2.0,67.0,3.941176470588236,-0.8999999999999997,77.3,4.547058823529412,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-2),L (-2)
72.0,69.0,2023-03-19,30-029,DEN,BRK,1.0,34.083333333333336,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,8.0,5.0,7.0,3.0,1.0,0.3333333333333333,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,3.0,75.0,4.411764705882353,5.000000000000001,80.4,4.729411764705882,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-15),L (-15)
73.0,70.0,2023-03-22,30-032,DEN,WAS,1.0,29.45,2.0,9.0,0.222,0.0,4.0,0.0,2.0,3.0,0.667,0.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,6.0,4.4,6.0,5.0,2.0,0.4,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,2.0,78.0,4.588235294117647,3.6,89.5,5.264705882352941,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+19),W (+19)
74.0,71.0,2023-03-25,30-035,DEN,MIL,1.0,28.116666666666667,4.0,8.0,0.5,0.0,0.0,,3.0,5.0,0.6,2.0,6.0,8.0,1.0,1.0,0.0,1.0,0.0,11.0,10.1,15.0,8.0,4.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,7.0,80.0,4.705882352941177,8.9,92.4,5.435294117647059,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-6),L (-6)
75.0,72.0,2023-03-27,30-037,DEN,PHI,1.0,31.7,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,3.6,8.0,4.0,1.0,0.25,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,2.0,85.0,5.0,3.6,94.79999999999998,5.576470588235293,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+6),W (+6)
76.0,73.0,2023-03-30,30-040,DEN,NOP,1.0,28.9,1.0,7.0,0.143,0.0,4.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,2.0,3.0,0.0,0.0,2.0,5.0,5.3,-17.0,3.0,1.0,0.3333333333333333,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,3.0,32.0,1.8823529411764703,4.1000000000000005,48.39999999999999,2.8470588235294114,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+14),W (+14)
77.0,,2023-03-31,30-041,DEN,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,50.0,2.9411764705882355,0.0,58.399999999999984,3.4352941176470577,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+23),W (+23)
78.0,74.0,2023-04-02,30-043,DEN,GSW,1.0,20.98333333333333,1.0,6.0,0.167,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,3.0,-0.4,-8.0,3.0,1.0,0.3333333333333333,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,0.0,71.0,4.176470588235294,-0.7999999999999998,88.10000000000001,5.182352941176471,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+5),W (+5)
79.0,75.0,2023-04-04,30-045,DEN,HOU,1.0,24.85,3.0,6.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,8.0,3.6,-23.0,3.0,2.0,0.6666666666666666,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,1.0,68.0,4.0,3.2,76.9,4.523529411764706,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-19),L (-19)
