Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
54.0,49.0,2023-02-05,21-294,DEN,MIN,1,33.86666666666667,7.0,10.0,.700,2.0,2.0,1.000,3,4.0,.750,0.0,5.0,5.0,1.0,0.0,1.0,2.0,1.0,19.0,14.9,-13,8.0,5.0,0.625,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,10.0,36.0,2.117647058823529,13.699999999999998,46.6,2.741176470588236,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+17),W (+17)
55.0,50.0,2023-02-07,21-296,DEN,MIN,0,18.433333333333334,4.0,5.0,.800,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,8.0,9.6,+13,4.0,4.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,10.0,120.0,7.0588235294117645,9.6,133.20000000000002,7.835294117647059,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+20),W (+20)
56.0,51.0,2023-02-09,21-298,DEN,ORL,0,19.133333333333333,0.0,2.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-1.6,-22,2.0,0.0,0.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,-1.0,56.0,3.294117647058824,-1.6,72.8,4.282352941176471,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-30),L (-30)
57.0,52.0,2023-02-11,21-300,DEN,CHO,0,26.55,5.0,8.0,.625,0.0,1.0,.000,1,2.0,.500,2.0,5.0,7.0,0.0,4.0,0.0,1.0,2.0,11.0,12.1,-1,7.0,5.0,0.7142857142857143,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,11.0,91.0,5.352941176470588,11.699999999999998,104.5,6.147058823529412,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+34),W (+34)
58.0,53.0,2023-02-13,21-302,DEN,MIA,0,26.4,4.0,6.0,.667,1.0,2.0,.500,1,2.0,.500,2.0,2.0,4.0,4.0,1.0,0.0,0.0,3.0,10.0,11.6,+4,4.0,3.0,0.75,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,11.0,81.0,4.764705882352941,11.2,86.0,5.0588235294117645,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-11),L (-11)
59.0,54.0,2023-02-15,21-304,DEN,DAL,0,26.816666666666663,2.0,3.0,.667,1.0,2.0,.500,1,2.0,.500,1.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,6.0,6.6,+4,1.0,1.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,7.0,85.0,5.0,6.199999999999999,91.5,5.382352941176471,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+14),W (+14)
60.0,55.0,2023-02-23,21-312,DEN,CLE,0,7.766666666666667,0.0,0.0,,0.0,0.0,,1,2.0,.500,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,-0.2,-8,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,0.0,84.0,4.941176470588236,-0.6000000000000001,92.89999999999998,5.46470588235294,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+4),W (+4)
61.0,56.0,2023-02-25,21-314,DEN,MEM,0,21.316666666666663,4.0,6.0,.667,2.0,2.0,1.000,1,2.0,.500,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,11.0,10.0,+2,4.0,2.0,0.5,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,8.0,35.0,2.0588235294117645,9.6,43.60000000000001,2.564705882352942,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+9),W (+9)
62.0,57.0,2023-02-26,21-315,DEN,LAC,0,0.3666666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,0.0,96.0,5.647058823529412,0.0,108.29999999999998,6.370588235294116,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+6),W (+6)
63.0,58.0,2023-02-28,21-317,DEN,HOU,0,5.116666666666666,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,-2,1.0,1.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,2.0,100.0,5.882352941176471,3.2,112.5,6.617647058823529,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,,
64.0,59.0,2023-03-03,21-320,DEN,MEM,0,1.7666666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,+1,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,1.0,93.0,5.470588235294118,0.7,104.9,6.170588235294118,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-18),L (-18)
65.0,,2023-03-06,21-323,DEN,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,,77.0,4.529411764705882,0.0,100.10000000000002,5.888235294117648,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+10),W (+10)
66.0,60.0,2023-03-08,21-325,DEN,CHI,0,3.716666666666667,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,0.0,50.0,2.9411764705882355,0.0,56.00000000000001,3.294117647058824,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+21),W (+21)
67.0,61.0,2023-03-10,21-327,DEN,SAS,0,7.033333333333333,1.0,2.0,.500,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.9,0,1.0,0.0,0.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,2.0,82.0,4.823529411764706,1.9,101.2,5.952941176470588,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+16),W (+16)
68.0,62.0,2023-03-12,21-329,DEN,BRK,0,11.65,2.0,2.0,1.000,1.0,1.0,1.000,2,3.0,.667,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,7.0,7.3,+9,1.0,1.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,6.0,67.0,3.941176470588236,6.499999999999997,82.10000000000001,4.829411764705883,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+5),W (+5)
69.0,63.0,2023-03-14,21-331,DEN,TOR,0,16.7,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,4.6,-12,2.0,2.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,6.0,67.0,3.941176470588236,4.6,87.69999999999999,5.158823529411764,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-21),L (-21)
70.0,64.0,2023-03-16,21-333,DEN,DET,0,20.35,3.0,6.0,.500,1.0,2.0,.500,2,2.0,1.000,0.0,3.0,3.0,0.0,2.0,1.0,0.0,3.0,9.0,8.4,+9,4.0,2.0,0.5,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,7.0,83.0,4.882352941176471,7.599999999999999,99.2,5.835294117647059,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-8),L (-8)
71.0,65.0,2023-03-18,21-335,DEN,NYK,0,13.883333333333333,2.0,7.0,.286,1.0,4.0,.250,0,0.0,,0.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,5.0,1.3,-13,3.0,1.0,0.3333333333333333,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,2.0,63.0,3.7058823529411766,1.299999999999999,75.1,4.417647058823529,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-2),L (-2)
72.0,66.0,2023-03-19,21-336,DEN,BRK,0,11.166666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.9,-2,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,3.0,75.0,4.411764705882353,0.8999999999999995,84.50000000000003,4.97058823529412,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-15),L (-15)
73.0,67.0,2023-03-22,21-339,DEN,WAS,0,16.1,0.0,3.0,.000,0.0,3.0,.000,0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,-1.0,-7,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,2.0,78.0,4.588235294117647,-1.0,94.1,5.535294117647059,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+19),W (+19)
74.0,68.0,2023-03-25,21-342,DEN,MIL,0,20.03333333333333,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.2,+2,1.0,0.0,0.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,-2.0,89.0,5.235294117647059,-2.2,103.5,6.088235294117647,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-6),L (-6)
75.0,69.0,2023-03-27,21-344,DEN,PHI,0,16.566666666666666,3.0,4.0,.750,2.0,3.0,.667,0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,8.0,8.6,-5,1.0,1.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,9.0,78.0,4.588235294117647,8.599999999999998,89.79999999999998,5.28235294117647,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+6),W (+6)
76.0,70.0,2023-03-30,21-347,DEN,NOP,0,22.98333333333333,5.0,9.0,.556,0.0,2.0,.000,1,4.0,.250,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,5.0,-1,7.0,5.0,0.7142857142857143,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,-1.0,36.0,2.117647058823529,4.6000000000000005,47.89999999999999,2.8176470588235287,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+14),W (+14)
77.0,71.0,2023-03-31,21-348,DEN,PHO,1,29.366666666666667,4.0,6.0,.667,1.0,2.0,.500,2,3.0,.667,1.0,4.0,5.0,1.0,1.0,0.0,0.0,2.0,11.0,10.8,,4.0,3.0,0.75,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,9.0,41.0,2.411764705882353,10.0,48.399999999999984,2.847058823529411,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+23),W (+23)
78.0,72.0,2023-04-02,21-350,DEN,GSW,0,16.066666666666666,3.0,10.0,.300,0.0,3.0,.000,0,0.0,,1.0,4.0,5.0,1.0,2.0,0.0,0.0,1.0,6.0,4.4,+7,7.0,3.0,0.4285714285714285,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,4.0,67.0,3.941176470588236,4.399999999999999,82.90000000000002,4.876470588235296,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+5),W (+5)
79.0,73.0,2023-04-04,21-352,DEN,HOU,0,22.883333333333333,2.0,6.0,.333,0.0,1.0,.000,0,0.0,,2.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,4.0,2.5,+1,5.0,2.0,0.4,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,3.0,66.0,3.882352941176471,2.499999999999999,77.60000000000001,4.564705882352942,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-19),L (-19)
80.0,74.0,2023-04-06,21-354,DEN,PHO,1,33.4,6.0,11.0,.545,2.0,5.0,.400,1,2.0,.500,2.0,2.0,4.0,3.0,2.0,0.0,2.0,3.0,15.0,12.2,-9,6.0,4.0,0.6666666666666666,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,9.0,50.0,2.9411764705882355,11.8,60.39999999999999,3.552941176470588,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-7),L (-7)
