Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Cameron Johnson,Shared Games with Dru Smith,Shared Games with Mikal Bridges,Bogdan Bogdanović,Cameron Johnson,Dorian Finney-Smith,Dru Smith,Mikal Bridges,Moses Brown,Nerlens Noel,Payton Pritchard,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,co_inf with Nerlens Noel,co_inf with Moses Brown,co_inf with Bogdan Bogdanović,co_inf with Cameron Johnson,co_inf with Dru Smith,co_inf with Mikal Bridges,co_inf with Payton Pritchard,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
47.0,40.0,2023-01-25,31-141,BRK,PHI,1.0,20.366666666666667,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,8.0,3.6,-7.0,1.0,1.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,5.0,89.0,4.045454545454546,3.5999999999999988,114.79999999999998,5.218181818181818,0.0604626143087681,W (+11),W (+11)
48.0,41.0,2023-01-26,31-142,BRK,DET,1.0,22.05,3.0,9.0,0.333,1.0,4.0,0.25,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,7.0,2.5,-7.0,5.0,2.0,0.4,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,1.0,73.0,3.3181818181818183,2.4999999999999982,94.5,4.295454545454546,0.0604626143087681,W (+4),W (+4)
49.0,42.0,2023-01-28,31-144,BRK,NYK,1.0,31.416666666666668,6.0,9.0,0.667,4.0,7.0,0.571,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,16.0,12.9,18.0,2.0,2.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,11.0,123.0,5.590909090909091,12.9,144.6,6.572727272727272,0.0604626143087681,L (-4),L (-4)
50.0,43.0,2023-01-30,31-146,BRK,LAL,1.0,17.75,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,3.0,2.1,-14.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,4.0,136.0,6.181818181818182,2.1,161.5,7.340909090909091,0.0604626143087681,L (-8),L (-8)
51.0,44.0,2023-02-01,31-148,BRK,BOS,1.0,23.716666666666665,4.0,9.0,0.444,4.0,7.0,0.571,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,9.3,-23.0,2.0,0.0,0.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,7.0,82.0,3.727272727272727,9.3,124.4,5.654545454545455,0.0604626143087681,W (+7),W (+7)
52.0,45.0,2023-02-04,31-151,BRK,WAS,1.0,16.783333333333335,1.0,5.0,0.2,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,-1.2,2.0,1.0,1.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,0.0,104.0,4.727272727272728,-1.1999999999999995,138.39999999999998,6.29090909090909,0.0604626143087681,W (+17),W (+17)
53.0,46.0,2023-02-06,31-153,BRK,LAC,1.0,27.7,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,,1.0,5.0,6.0,3.0,1.0,0.0,1.0,5.0,6.0,7.7,4.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,13.0,92.0,4.181818181818182,7.699999999999999,118.9,5.404545454545455,0.0604626143087681,L (-43),L (-43)
54.0,47.0,2023-02-07,31-154,BRK,PHO,1.0,23.95,3.0,8.0,0.375,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,4.9,-6.0,3.0,1.0,0.3333333333333333,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,3.0,78.0,3.5454545454545454,4.9,106.90000000000002,4.85909090909091,0.0604626143087681,W (+2),W (+2)
55.0,48.0,2023-02-09,31-156,BRK,CHI,0.0,21.466666666666665,6.0,9.0,0.667,6.0,9.0,0.667,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,18.0,17.8,-11.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,15.0,72.0,3.272727272727273,17.799999999999997,91.8,4.172727272727273,0.0604626143087681,L (-8),L (-8)
56.0,49.0,2023-02-11,31-158,BRK,PHI,0.0,16.116666666666667,6.0,9.0,0.667,6.0,9.0,0.667,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,18.0,14.0,1.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,10.0,42.0,1.9090909090909087,13.999999999999996,51.19999999999999,2.3272727272727267,0.0604626143087681,L (-4),L (-4)
57.0,50.0,2023-02-13,31-160,BRK,NYK,0.0,17.033333333333335,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.5,-13.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,6.0,55.0,2.5,5.499999999999999,73.79999999999998,3.3545454545454536,0.0604626143087681,W (+11),W (+11)
58.0,51.0,2023-02-15,31-162,BRK,MIA,0.0,12.55,3.0,7.0,0.429,2.0,6.0,0.333,1.0,3.0,0.333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,-1.0,68.0,3.090909090909091,2.6000000000000005,68.39999999999998,3.109090909090908,0.0604626143087681,L (-3),L (-3)
59.0,52.0,2023-02-24,31-171,BRK,CHI,0.0,22.316666666666663,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,-0.6,-25.0,1.0,1.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,-2.0,63.0,2.863636363636364,-0.5999999999999996,82.29999999999998,3.7409090909090894,0.0604626143087681,L (-18),L (-18)
60.0,53.0,2023-02-26,31-173,BRK,ATL,0.0,6.483333333333333,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.1,-7.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,-4.0,82.0,3.727272727272727,-3.1,99.79999999999998,4.536363636363635,0.0604626143087681,W (+11),W (+11)
61.0,54.0,2023-02-28,31-175,BRK,MIL,0.0,6.7,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8,-11.0,2.0,0.0,0.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,-2.0,48.0,2.1818181818181817,-1.7999999999999998,42.8,1.945454545454545,0.0604626143087681,L (-44),L (-44)
62.0,55.0,2023-03-01,31-176,BRK,NYK,0.0,13.783333333333331,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.7,-8.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,5.0,87.0,3.954545454545455,5.699999999999999,102.7,4.668181818181818,0.0604626143087681,L (-2),L (-2)
63.0,56.0,2023-03-03,31-178,BRK,BOS,0.0,8.166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.3,0.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,1.0,66.0,3.0,1.3000000000000005,77.0,3.5,0.0604626143087681,,
64.0,57.0,2023-03-05,31-180,BRK,CHO,0.0,17.716666666666665,4.0,6.0,0.667,4.0,6.0,0.667,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,12.0,7.5,3.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,6.0,58.0,2.636363636363636,7.5,72.4,3.290909090909091,0.0604626143087681,L (-14),L (-14)
65.0,58.0,2023-03-07,31-182,BRK,HOU,0.0,23.35,4.0,8.0,0.5,4.0,7.0,0.571,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,12.0,11.7,18.0,1.0,0.0,0.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,9.0,95.0,4.318181818181818,11.7,114.1,5.1863636363636365,0.0604626143087681,L (-24),L (-24)
66.0,59.0,2023-03-09,31-184,BRK,MIL,1.0,9.733333333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,-14.0,1.0,0.0,0.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,1.0,107.0,4.863636363636363,0.3,134.10000000000002,6.095454545454547,0.0604626143087681,W (+10),W (+10)
67.0,60.0,2023-03-10,31-185,BRK,MIN,0.0,7.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5,5.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,-1.0,60.0,2.727272727272727,-1.5,78.3,3.559090909090909,0.0604626143087681,W (+16),W (+16)
68.0,61.0,2023-03-12,31-187,BRK,DEN,0.0,13.366666666666667,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,8.0,15.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,6.0,35.0,1.5909090909090908,8.0,40.99999999999999,1.8636363636363635,0.0604626143087681,W (+22),W (+22)
69.0,62.0,2023-03-14,31-189,BRK,OKC,0.0,11.533333333333331,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,0.5,0.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,1.0,48.0,2.1818181818181817,0.4999999999999998,72.60000000000001,3.3000000000000003,0.0604626143087681,L (-5),L (-5)
