Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jeenathan Williams,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jeenathan Williams,Jerami Grant,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
71.0,,2023-03-19,20-232,POR,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,,77.0,3.6666666666666665,0.0,86.0,4.095238095238095,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-17),L (-17)
72.0,,2023-03-22,20-235,POR,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,,81.0,3.857142857142857,0.0,87.10000000000001,4.147619047619048,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-16),L (-16)
73.0,47.0,2023-03-24,20-237,POR,CHI,0,23.183333333333334,6.0,13.0,.462,0.0,1.0,.000,2,2.0,1.000,1.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,14.0,7.7,-15,12.0,6.0,0.5,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,3.0,59.0,2.8095238095238093,6.899999999999999,63.09999999999999,3.0047619047619043,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-14),L (-14)
74.0,48.0,2023-03-26,20-239,POR,OKC,0,14.616666666666667,0.0,2.0,.000,0.0,1.0,.000,2,2.0,1.000,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.9,-11,1.0,0.0,0.0,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,2.0,58.0,2.761904761904762,2.1000000000000005,66.2,3.1523809523809527,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-15),L (-15)
75.0,49.0,2023-03-27,20-240,POR,NOP,0,24.816666666666663,3.0,9.0,.333,0.0,1.0,.000,1,1.0,1.000,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0,3.8,-17,8.0,3.0,0.375,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,1.0,36.0,1.7142857142857142,3.3999999999999986,45.5,2.1666666666666665,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+12),W (+12)
76.0,50.0,2023-03-29,20-242,POR,SAC,0,27.48333333333333,5.0,9.0,.556,1.0,3.0,.333,1,1.0,1.000,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,12.0,9.1,-7,6.0,4.0,0.6666666666666666,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,8.0,38.0,1.809523809523809,8.699999999999998,34.400000000000006,1.6380952380952385,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-28),L (-28)
77.0,51.0,2023-03-31,20-244,POR,SAC,0,19.95,5.0,12.0,.417,4.0,6.0,.667,0,0.0,,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,14.0,8.6,,6.0,1.0,0.1666666666666666,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,6.0,55.0,2.619047619047619,8.600000000000001,49.29999999999999,2.347619047619048,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-6),L (-6)
78.0,52.0,2023-04-02,20-246,POR,MIN,0,19.4,2.0,11.0,.182,1.0,4.0,.250,0,0.0,,2.0,5.0,7.0,3.0,1.0,0.0,0.0,4.0,5.0,2.5,+5,7.0,1.0,0.1428571428571428,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,5.0,64.0,3.0476190476190474,2.5,52.3,2.4904761904761905,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-34),L (-34)
79.0,53.0,2023-04-04,20-248,POR,MEM,0,20.316666666666663,6.0,11.0,.545,3.0,5.0,.600,1,2.0,.500,1.0,5.0,6.0,1.0,0.0,0.0,2.0,4.0,16.0,9.6,-3,6.0,3.0,0.5,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,8.0,45.0,2.142857142857143,9.199999999999998,48.1,2.2904761904761903,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-40),L (-40)
80.0,54.0,2023-04-06,20-250,POR,SAS,0,25.966666666666665,4.0,12.0,.333,0.0,2.0,.000,0,0.0,,2.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,8.0,2.0,-10,10.0,4.0,0.4,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,1.0,38.0,1.809523809523809,2.0000000000000018,40.900000000000006,1.947619047619048,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-24),L (-24)
81.0,55.0,2023-04-08,20-252,POR,LAC,0,21.883333333333333,2.0,6.0,.333,0.0,2.0,.000,3,4.0,.750,2.0,3.0,5.0,1.0,0.0,0.0,1.0,3.0,7.0,4.0,-7,4.0,2.0,0.5,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,2.0,31.0,1.4761904761904765,2.8,51.1,2.4333333333333336,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+2),W (+2)
82.0,56.0,2023-04-09,20-253,POR,GSW,0,20.73333333333333,4.0,6.0,.667,0.0,2.0,.000,1,2.0,.500,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,4.9,-29,4.0,4.0,1.0,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,2.0,31.0,1.4761904761904765,4.500000000000001,39.8,1.8952380952380952,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-10),L (-10)
