Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,Jerami Grant,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
50.0,,2023-01-30,22-082,POR,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,,75.0,4.166666666666667,0.0,83.9,4.661111111111111,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+10),W (+10)
51.0,35.0,2023-02-01,22-084,POR,MEM,0,21.716666666666665,2.0,6.0,.333,1.0,1.0,1.000,0,0.0,,0.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,5.0,2.6,+6,5.0,1.0,0.2,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,3.0,77.0,4.277777777777778,2.6,90.1,5.005555555555556,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-18),L (-18)
52.0,36.0,2023-02-03,22-086,POR,WAS,0,29.516666666666666,9.0,12.0,.750,2.0,2.0,1.000,1,1.0,1.000,1.0,2.0,3.0,5.0,1.0,0.0,2.0,2.0,21.0,19.2,+19,10.0,7.0,0.7,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,15.0,80.0,4.444444444444445,18.800000000000004,62.40000000000001,3.4666666666666672,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+4),W (+4)
53.0,37.0,2023-02-04,22-087,POR,CHI,0,21.73333333333333,4.0,5.0,.800,2.0,2.0,1.000,1,1.0,1.000,0.0,2.0,2.0,3.0,0.0,1.0,1.0,5.0,11.0,9.5,-5,3.0,2.0,0.6666666666666666,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,10.0,43.0,2.388888888888889,9.099999999999998,63.1,3.5055555555555555,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+10),W (+10)
54.0,38.0,2023-02-06,22-089,POR,MIL,0,18.766666666666666,2.0,7.0,.286,1.0,1.0,1.000,1,2.0,.500,0.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,6.0,0.9,-17,6.0,1.0,0.1666666666666666,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,0.0,41.0,2.2777777777777777,0.4999999999999991,48.7,2.705555555555556,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+8),W (+8)
55.0,39.0,2023-02-08,22-091,POR,GSW,0,31.183333333333334,4.0,7.0,.571,0.0,1.0,.000,0,0.0,,2.0,6.0,8.0,5.0,0.0,0.0,4.0,3.0,8.0,6.2,-1,6.0,4.0,0.6666666666666666,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,10.0,85.0,4.722222222222222,6.200000000000003,94.6,5.255555555555556,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-8),L (-8)
56.0,40.0,2023-02-10,22-093,POR,OKC,0,16.016666666666666,2.0,2.0,1.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,4.0,4.5,-3,2.0,2.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,7.0,77.0,4.277777777777778,4.5,80.79999999999998,4.488888888888888,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-19),L (-19)
57.0,41.0,2023-02-13,22-096,POR,LAL,0,17.516666666666666,2.0,5.0,.400,2.0,2.0,1.000,2,2.0,1.000,1.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,8.0,7.6,+21,3.0,0.0,0.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,7.0,79.0,4.388888888888889,6.799999999999999,92.3,5.127777777777777,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+3),W (+3)
58.0,42.0,2023-02-14,22-097,POR,WAS,0,13.85,1.0,3.0,.333,0.0,0.0,,2,5.0,.400,1.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.8,-15,3.0,1.0,0.3333333333333333,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,-1.0,54.0,3.0,4.440892098500626e-16,68.29999999999998,3.7944444444444434,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-9),L (-9)
59.0,43.0,2023-02-23,22-106,POR,SAC,0,19.35,6.0,7.0,.857,0.0,0.0,,3,4.0,.750,1.0,2.0,3.0,4.0,0.0,0.0,2.0,2.0,15.0,13.4,-20,7.0,6.0,0.8571428571428571,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,9.0,83.0,4.611111111111111,12.2,77.0,4.277777777777778,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+12),W (+12)
60.0,44.0,2023-02-26,22-109,POR,HOU,0,23.616666666666667,2.0,3.0,.667,0.0,0.0,,2,5.0,.400,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,3.0,+9,3.0,2.0,0.6666666666666666,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,1.0,103.0,5.722222222222222,2.2,114.4,6.355555555555556,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-25),L (-25)
61.0,45.0,2023-02-28,22-111,POR,GSW,0,22.78333333333333,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,1.0,6.0,7.0,7.0,2.0,0.0,1.0,2.0,2.0,7.2,-13,3.0,1.0,0.3333333333333333,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,13.0,67.0,3.7222222222222223,7.199999999999999,69.9,3.8833333333333337,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-17),L (-17)
62.0,46.0,2023-03-01,22-112,POR,NOP,0,30.33333333333333,4.0,7.0,.571,0.0,3.0,.000,0,0.0,,1.0,4.0,5.0,6.0,2.0,0.0,3.0,3.0,8.0,8.6,-2,4.0,4.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,11.0,35.0,1.9444444444444444,8.599999999999998,46.60000000000001,2.588888888888889,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+17),W (+17)
63.0,47.0,2023-03-03,22-114,POR,ATL,0,23.266666666666666,4.0,6.0,.667,0.0,2.0,.000,0,0.0,,2.0,1.0,3.0,2.0,0.0,0.0,6.0,3.0,8.0,1.3,-22,4.0,4.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,1.0,71.0,3.9444444444444446,1.3000000000000016,61.8,3.433333333333333,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,,
64.0,48.0,2023-03-05,22-116,POR,ORL,0,22.133333333333333,3.0,6.0,.500,1.0,3.0,.333,0,0.0,,0.0,5.0,5.0,1.0,2.0,0.0,1.0,2.0,7.0,6.4,+11,3.0,2.0,0.6666666666666666,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,8.0,74.0,4.111111111111111,6.4,84.4,4.688888888888889,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-18),L (-18)
65.0,49.0,2023-03-06,22-117,POR,DET,0,28.78333333333333,6.0,7.0,.857,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,12.0,8.3,-5,6.0,6.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,7.0,81.0,4.5,8.3,82.0,4.555555555555555,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-11),L (-11)
66.0,50.0,2023-03-08,22-119,POR,BOS,0,25.2,5.0,14.0,.357,0.0,1.0,.000,2,2.0,1.000,1.0,9.0,10.0,0.0,0.0,0.0,0.0,2.0,12.0,6.8,+2,13.0,5.0,0.3846153846153846,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,6.0,47.0,2.611111111111111,6.0,57.8,3.211111111111111,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-18),L (-18)
67.0,,2023-03-10,22-121,POR,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,,99.0,5.5,0.0,97.9,5.438888888888889,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+3),W (+3)
68.0,51.0,2023-03-12,22-123,POR,NOP,0,22.58333333333333,5.0,8.0,.625,0.0,0.0,,0,1.0,.000,1.0,6.0,7.0,3.0,2.0,0.0,1.0,1.0,10.0,11.2,-6,8.0,5.0,0.625,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,12.0,61.0,3.388888888888889,11.2,54.5,3.0277777777777777,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+6),W (+6)
69.0,52.0,2023-03-14,22-125,POR,NYK,1,40.1,4.0,12.0,.333,2.0,2.0,1.000,0,0.0,,3.0,3.0,6.0,4.0,3.0,0.0,0.0,1.0,10.0,11.6,-6,10.0,2.0,0.2,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,11.0,57.0,3.1666666666666665,11.600000000000003,68.8,3.822222222222222,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-22),L (-22)
70.0,53.0,2023-03-17,22-128,POR,BOS,1,34.46666666666667,4.0,7.0,.571,2.0,3.0,.667,0,0.0,,2.0,6.0,8.0,8.0,3.0,0.0,1.0,3.0,10.0,16.3,-11,4.0,2.0,0.5,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,21.0,33.0,1.8333333333333333,16.3,45.2,2.511111111111111,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-1),L (-1)
71.0,54.0,2023-03-19,22-130,POR,LAC,0,29.15,5.0,9.0,.556,0.0,0.0,,2,2.0,1.000,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,12.0,7.4,-1,9.0,5.0,0.5555555555555556,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,4.0,73.0,4.055555555555555,6.6000000000000005,79.4,4.411111111111111,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-17),L (-17)
72.0,55.0,2023-03-22,22-133,POR,UTA,1,34.6,9.0,16.0,.563,1.0,3.0,.333,2,2.0,1.000,1.0,8.0,9.0,5.0,1.0,2.0,1.0,4.0,21.0,19.8,+7,13.0,8.0,0.6153846153846154,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,19.0,62.0,3.4444444444444446,19.0,68.10000000000001,3.7833333333333337,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-16),L (-16)
73.0,56.0,2023-03-24,22-135,POR,CHI,1,27.85,5.0,10.0,.500,0.0,2.0,.000,5,5.0,1.000,0.0,6.0,6.0,3.0,0.0,1.0,2.0,2.0,15.0,11.8,-18,8.0,5.0,0.625,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,8.0,54.0,3.0,9.799999999999995,60.2,3.344444444444445,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-14),L (-14)
74.0,57.0,2023-03-26,22-137,POR,OKC,1,10.633333333333333,3.0,4.0,.750,0.0,1.0,.000,0,1.0,.000,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,2.6,-3,3.0,3.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,1.0,59.0,3.2777777777777777,2.6,65.7,3.65,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-15),L (-15)
