Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Chance Comanche,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jeenathan Williams,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
23.0,22.0,2022-12-03,28-266,POR,UTA,1.0,37.2,10.0,18.0,0.556,2.0,5.0,0.4,11.0,14.0,0.786,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,33.0,24.9,-2.0,13.0,8.0,0.6153846153846154,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,5.0,58.0,2.636363636363636,20.5,59.59999999999999,2.7090909090909085,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-19),L (-19)
24.0,23.0,2022-12-04,28-267,POR,IND,1.0,32.95,9.0,21.0,0.429,3.0,10.0,0.3,7.0,7.0,1.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,2.0,28.0,18.9,28.0,11.0,6.0,0.5454545454545454,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,6.0,77.0,3.5,16.100000000000005,67.5,3.0681818181818183,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+5),W (+5)
25.0,24.0,2022-12-08,28-271,POR,DEN,1.0,38.48333333333333,6.0,15.0,0.4,2.0,7.0,0.286,4.0,4.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,18.0,12.4,5.0,8.0,4.0,0.5,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,6.0,91.0,4.136363636363637,10.799999999999995,86.8,3.945454545454545,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+16),W (+16)
26.0,25.0,2022-12-10,28-273,POR,MIN,1.0,39.11666666666667,6.0,13.0,0.462,2.0,5.0,0.4,3.0,3.0,1.0,2.0,5.0,7.0,2.0,0.0,0.0,2.0,3.0,17.0,11.4,-2.0,8.0,4.0,0.5,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,8.0,56.0,2.5454545454545454,10.199999999999996,65.80000000000001,2.990909090909092,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-1),L (-1)
27.0,26.0,2022-12-12,28-275,POR,MIN,1.0,31.83333333333333,7.0,12.0,0.583,3.0,6.0,0.5,7.0,7.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,4.0,24.0,18.6,22.0,6.0,4.0,0.6666666666666666,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,9.0,88.0,4.0,15.799999999999995,90.1,4.095454545454545,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+6),W (+6)
28.0,27.0,2022-12-14,28-277,POR,SAS,1.0,34.81666666666667,7.0,13.0,0.538,2.0,6.0,0.333,2.0,3.0,0.667,0.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,18.0,11.8,13.0,7.0,5.0,0.7142857142857143,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,7.0,94.0,4.2727272727272725,10.999999999999996,95.3,4.331818181818182,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+21),W (+21)
29.0,28.0,2022-12-16,28-279,POR,DAL,1.0,20.883333333333333,2.0,9.0,0.222,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.2,-29.0,6.0,1.0,0.1666666666666666,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,-3.0,72.0,3.272727272727273,1.4,67.39999999999999,3.063636363636363,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+16),W (+16)
30.0,,2022-12-17,28-280,POR,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,63.0,2.863636363636364,0.0,79.69999999999999,3.622727272727272,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-20),L (-20)
31.0,29.0,2022-12-19,28-282,POR,OKC,1.0,41.9,10.0,18.0,0.556,1.0,5.0,0.2,5.0,7.0,0.714,3.0,5.0,8.0,3.0,2.0,0.0,4.0,2.0,26.0,19.5,-1.0,13.0,9.0,0.6923076923076923,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,10.0,63.0,2.863636363636364,17.5,66.2,3.0090909090909093,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+12),W (+12)
32.0,30.0,2022-12-21,28-284,POR,OKC,1.0,35.483333333333334,7.0,14.0,0.5,2.0,4.0,0.5,1.0,3.0,0.333,0.0,5.0,5.0,4.0,0.0,1.0,2.0,2.0,17.0,11.4,-1.0,10.0,5.0,0.5,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,8.0,73.0,3.3181818181818183,11.0,63.5,2.886363636363636,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-2),L (-2)
33.0,31.0,2022-12-23,28-286,POR,DEN,1.0,37.333333333333336,7.0,13.0,0.538,3.0,6.0,0.5,3.0,5.0,0.6,2.0,5.0,7.0,2.0,1.0,0.0,2.0,3.0,20.0,15.0,-10.0,7.0,4.0,0.5714285714285714,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,10.0,45.0,2.0454545454545454,13.8,51.1,2.3227272727272728,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-3),L (-3)
34.0,32.0,2022-12-26,28-289,POR,CHO,1.0,36.68333333333333,12.0,19.0,0.632,4.0,6.0,0.667,4.0,4.0,1.0,4.0,6.0,10.0,5.0,1.0,2.0,1.0,3.0,32.0,31.8,12.0,13.0,8.0,0.6153846153846154,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,26.0,70.0,3.1818181818181817,30.199999999999992,55.9,2.540909090909091,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-13),L (-13)
35.0,33.0,2022-12-30,28-293,POR,GSW,1.0,40.86666666666667,8.0,16.0,0.5,1.0,7.0,0.143,2.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,3.0,1.0,19.0,12.4,-12.0,9.0,7.0,0.7777777777777778,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,6.0,64.0,2.909090909090909,11.6,57.1,2.5954545454545457,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+11),W (+11)
36.0,34.0,2023-01-02,28-296,POR,DET,1.0,27.9,12.0,17.0,0.706,5.0,8.0,0.625,7.0,9.0,0.778,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,36.0,27.7,27.0,9.0,7.0,0.7777777777777778,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,11.0,70.0,3.1818181818181817,24.9,72.0,3.272727272727273,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-6),L (-6)
37.0,35.0,2023-01-04,28-298,POR,MIN,1.0,31.633333333333333,8.0,14.0,0.571,4.0,6.0,0.667,6.0,6.0,1.0,1.0,4.0,5.0,1.0,3.0,0.0,0.0,2.0,26.0,24.2,3.0,8.0,4.0,0.5,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,15.0,36.0,1.6363636363636365,21.8,45.50000000000001,2.0681818181818183,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+29),W (+29)
38.0,36.0,2023-01-06,28-300,POR,IND,1.0,37.38333333333333,6.0,15.0,0.4,0.0,5.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,2.0,15.0,7.1,-10.0,10.0,6.0,0.6,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,1.0,44.0,2.0,5.899999999999996,41.8,1.9,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-7),L (-7)
39.0,37.0,2023-01-08,28-302,POR,TOR,1.0,39.583333333333336,4.0,11.0,0.364,1.0,6.0,0.167,5.0,6.0,0.833,2.0,3.0,5.0,0.0,1.0,1.0,0.0,2.0,14.0,10.7,-5.0,5.0,3.0,0.6,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,4.0,51.0,2.3181818181818183,8.699999999999998,43.39999999999999,1.9727272727272724,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-9),L (-9)
40.0,38.0,2023-01-10,28-304,POR,ORL,1.0,40.55,8.0,19.0,0.421,0.0,6.0,0.0,0.0,0.0,,2.0,4.0,6.0,1.0,1.0,3.0,2.0,5.0,16.0,8.3,-5.0,13.0,8.0,0.6153846153846154,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,6.0,49.0,2.227272727272727,8.299999999999995,60.60000000000001,2.754545454545455,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-12),L (-12)
41.0,39.0,2023-01-12,28-306,POR,CLE,1.0,35.916666666666664,8.0,16.0,0.5,2.0,7.0,0.286,4.0,7.0,0.571,0.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,22.0,11.2,-3.0,9.0,6.0,0.6666666666666666,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,1.0,63.0,2.863636363636364,9.599999999999998,57.3,2.6045454545454545,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-3),L (-3)
42.0,40.0,2023-01-14,28-308,POR,DAL,1.0,34.43333333333333,6.0,9.0,0.667,2.0,4.0,0.5,2.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,1.0,2.0,2.0,16.0,16.7,15.0,5.0,4.0,0.8,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,15.0,88.0,4.0,15.899999999999997,81.9,3.722727272727273,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,,
43.0,41.0,2023-01-15,28-309,POR,DAL,1.0,24.8,7.0,10.0,0.7,4.0,5.0,0.8,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,5.0,20.0,16.1,19.0,5.0,3.0,0.6,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,13.0,65.0,2.9545454545454546,15.299999999999995,78.2,3.5545454545454547,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-6),L (-6)
44.0,42.0,2023-01-17,28-311,POR,DEN,1.0,33.43333333333333,7.0,15.0,0.467,2.0,4.0,0.5,2.0,3.0,0.667,0.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,18.0,13.3,-15.0,11.0,5.0,0.4545454545454545,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,8.0,54.0,2.4545454545454546,12.5,59.7,2.713636363636364,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+17),W (+17)
45.0,43.0,2023-01-19,28-313,POR,PHI,1.0,39.31666666666667,8.0,14.0,0.571,2.0,6.0,0.333,6.0,6.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,24.0,16.1,-2.0,8.0,6.0,0.75,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,7.0,55.0,2.5,13.7,40.8,1.8545454545454545,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+17),W (+17)
46.0,44.0,2023-01-22,28-316,POR,LAL,1.0,34.65,6.0,16.0,0.375,2.0,4.0,0.5,5.0,6.0,0.833,1.0,3.0,4.0,1.0,1.0,0.0,2.0,4.0,19.0,9.5,3.0,12.0,4.0,0.3333333333333333,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,1.0,73.0,3.3181818181818183,7.4999999999999964,62.7,2.85,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-9),L (-9)
