Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cam Reddish,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,Cam Reddish,DaQuan Jeffries,Derrick Rose,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Mitchell Robinson,Obi Toppin,Quentin Grimes,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with Cam Reddish,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Josh Hart,Blake Griffin,Duane Washington Jr.,Isaiah Roby,Josh Hart,co_inf with Blake Griffin,co_inf with Duane Washington Jr.,co_inf with Isaiah Roby,co_inf with Josh Hart,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,41.0,2023-02-02,22-147,NYK,MIA,0,10.733333333333333,3.0,3.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,7.5,+2,1.0,1.0,1.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,6.0,74.0,4.352941176470588,7.5,81.1,4.770588235294118,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-7),L (-7)
54.0,42.0,2023-02-04,22-149,NYK,LAC,0,11.066666666666666,3.0,6.0,.500,2.0,3.0,.667,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,8.0,7.2,+5,3.0,1.0,0.3333333333333333,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,7.0,91.0,5.352941176470588,7.199999999999999,98.3,5.782352941176471,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-6),L (-6)
55.0,43.0,2023-02-05,22-150,NYK,PHI,0,22.616666666666667,3.0,8.0,.375,3.0,6.0,.500,5,6.0,.833,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,14.0,9.3,+34,2.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,4.0,63.0,3.7058823529411766,7.299999999999997,63.9,3.7588235294117647,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+2),W (+2)
56.0,44.0,2023-02-07,22-152,NYK,ORL,0,8.65,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-7,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-2.0,72.0,4.235294117647059,-1.4,74.49999999999999,4.38235294117647,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-6),L (-6)
57.0,45.0,2023-02-10,22-155,NYK,PHI,0,9.05,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8,-8,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,0.0,81.0,4.764705882352941,-0.7999999999999999,91.1,5.358823529411764,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+11),W (+11)
58.0,,2023-02-11,22-156,NYK,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,,87.0,5.117647058823529,0.0,98.2,5.776470588235294,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+4),W (+4)
59.0,46.0,2023-02-13,22-158,NYK,BRK,0,3.85,0.0,0.0,,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.8,-1,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-2.0,73.0,4.294117647058823,-1.2000000000000002,79.6,4.68235294117647,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-11),L (-11)
60.0,47.0,2023-02-15,22-160,NYK,ATL,0,1.25,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,+3,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,2.0,64.0,3.764705882352941,1.4,74.2,4.364705882352942,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+6),W (+6)
61.0,,2023-02-24,22-169,NYK,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,,76.0,4.470588235294118,0.0,95.9,5.641176470588236,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+18),W (+18)
62.0,48.0,2023-02-25,22-170,NYK,NOP,0,4.033333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,-10,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,1.0,86.0,5.0588235294117645,-0.5,92.9,5.464705882352941,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+21),W (+21)
63.0,49.0,2023-02-27,22-172,NYK,BOS,0,0.05,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,0.0,56.0,3.294117647058824,0.0,71.0,4.176470588235294,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,,
64.0,50.0,2023-03-01,22-174,NYK,BRK,0,2.9333333333333336,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,0.0,95.0,5.588235294117647,0.0,109.09999999999998,6.417647058823528,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+6),W (+6)
65.0,,2023-03-03,22-176,NYK,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,,81.0,4.764705882352941,0.0,97.3,5.723529411764706,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+22),W (+22)
66.0,51.0,2023-03-05,22-178,NYK,BOS,0,8.35,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.9,-2,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-3.0,78.0,4.588235294117647,-2.8999999999999995,89.6,5.270588235294118,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+15),W (+15)
67.0,52.0,2023-03-07,22-180,NYK,CHO,0,12.816666666666666,3.0,5.0,.600,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,8.1,+8,3.0,2.0,0.6666666666666666,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,6.0,67.0,3.941176470588236,8.1,69.4,4.082352941176471,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+24),W (+24)
68.0,53.0,2023-03-09,22-182,NYK,SAC,0,6.8,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,+8,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,4.0,56.0,3.294117647058824,2.0,69.69999999999999,4.1,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+2),W (+2)
69.0,54.0,2023-03-11,22-184,NYK,LAC,0,5.866666666666667,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.3,-2,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,2.0,56.0,3.294117647058824,2.5000000000000004,60.1,3.5352941176470587,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+2),W (+2)
70.0,55.0,2023-03-12,22-185,NYK,LAL,0,16.533333333333335,3.0,5.0,.600,2.0,4.0,.500,0,0.0,,2.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,8.0,10.4,+15,1.0,1.0,1.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,9.0,72.0,4.235294117647059,10.4,82.7,4.864705882352942,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-7),L (-7)
71.0,56.0,2023-03-14,22-187,NYK,POR,0,24.516666666666666,6.0,8.0,.750,4.0,5.0,.800,2,4.0,.500,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,18.0,18.4,+17,3.0,2.0,0.6666666666666666,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,13.0,83.0,4.882352941176471,17.599999999999994,83.39999999999999,4.905882352941176,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-5),L (-5)
72.0,,2023-03-18,22-191,NYK,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,,69.0,4.0588235294117645,0.0,86.29999999999998,5.076470588235293,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-11),L (-11)
73.0,,2023-03-20,22-193,NYK,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,,73.0,4.294117647058823,0.0,97.6,5.741176470588235,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+4),W (+4)
74.0,57.0,2023-03-22,22-195,NYK,MIA,0,0.4166666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,0.0,75.0,4.411764705882353,0.0,82.30000000000001,4.841176470588236,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+16),W (+16)
75.0,58.0,2023-03-23,22-196,NYK,ORL,0,6.216666666666667,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,-12,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,1.0,75.0,4.411764705882353,2.000000000000001,85.7,5.041176470588235,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+6),W (+6)
76.0,59.0,2023-03-27,22-200,NYK,HOU,0,17.716666666666665,1.0,4.0,.250,0.0,2.0,.000,1,2.0,.500,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,3.1,+4,2.0,1.0,0.5,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,4.0,104.0,6.117647058823529,2.7,122.5,7.205882352941177,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-6),L (-6)
77.0,,2023-03-29,22-202,NYK,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,,64.0,3.764705882352941,0.0,73.39999999999999,4.317647058823529,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-7),L (-7)
78.0,60.0,2023-03-31,22-204,NYK,CLE,0,10.383333333333333,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.4,+11,1.0,1.0,1.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,2.0,95.0,5.588235294117647,2.3999999999999995,100.0,5.882352941176471,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-5),L (-5)
79.0,61.0,2023-04-02,22-206,NYK,WAS,0,8.95,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.4,-13,2.0,1.0,0.5,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-2.0,109.0,6.411764705882353,-0.3999999999999999,111.9,6.582352941176471,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+22),W (+22)
