Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cam Reddish,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,Cam Reddish,DaQuan Jeffries,Derrick Rose,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Obi Toppin,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with Cam Reddish,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Josh Hart,Blake Griffin,Duane Washington Jr.,Isaiah Roby,Josh Hart,co_inf with Blake Griffin,co_inf with Duane Washington Jr.,co_inf with Isaiah Roby,co_inf with Josh Hart,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
60.0,49.0,2023-02-15,22-283,NYK,ATL,1,23.9,2.0,7.0,.286,2.0,6.0,.333,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,6.0,2.3,+7,1.0,0.0,0.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,3.0,63.0,3.7058823529411766,2.299999999999999,73.30000000000001,4.311764705882354,0.0839815009459743,W (+6),W (+6)
61.0,50.0,2023-02-24,22-292,NYK,WAS,1,20.766666666666666,2.0,4.0,.500,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,5.0,4.2,+8,2.0,1.0,0.5,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,71.0,4.176470588235294,4.199999999999999,91.7,5.394117647058824,0.0839815009459743,W (+18),W (+18)
62.0,51.0,2023-02-25,22-293,NYK,NOP,1,21.83333333333333,3.0,8.0,.375,3.0,7.0,.429,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,9.0,3.4,+20,1.0,0.0,0.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,2.0,85.0,5.0,3.3999999999999995,88.99999999999999,5.235294117647058,0.0839815009459743,W (+21),W (+21)
63.0,52.0,2023-02-27,22-295,NYK,BOS,1,21.366666666666667,2.0,5.0,.400,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,5.8,0,2.0,1.0,0.5,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,51.0,3.0,5.799999999999999,65.2,3.835294117647059,0.0839815009459743,,
64.0,53.0,2023-03-01,22-297,NYK,BRK,1,26.25,8.0,12.0,.667,6.0,9.0,.667,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,22.0,16.2,+5,3.0,2.0,0.6666666666666666,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,13.0,82.0,4.823529411764706,16.2,92.89999999999998,5.46470588235294,0.0839815009459743,W (+6),W (+6)
65.0,54.0,2023-03-03,22-299,NYK,MIA,1,25.133333333333333,1.0,5.0,.200,1.0,5.0,.200,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.4,-1,0.0,0.0,,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,1.0,80.0,4.705882352941177,0.4000000000000001,96.9,5.7,0.0839815009459743,W (+22),W (+22)
66.0,55.0,2023-03-05,22-301,NYK,BOS,1,25.116666666666667,1.0,2.0,.500,1.0,2.0,.500,1,2.0,.500,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,2.2,+2,0.0,0.0,,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,1.0,74.0,4.352941176470588,1.8000000000000007,84.9,4.994117647058824,0.0839815009459743,W (+15),W (+15)
67.0,56.0,2023-03-07,22-303,NYK,CHO,1,28.98333333333333,3.0,8.0,.375,2.0,7.0,.286,4,5.0,.800,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,12.0,9.4,-5,1.0,1.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,68.0,4.0,7.799999999999999,69.7,4.1000000000000005,0.0839815009459743,W (+24),W (+24)
68.0,57.0,2023-03-09,22-305,NYK,SAC,1,28.95,7.0,13.0,.538,4.0,10.0,.400,1,1.0,1.000,0.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,19.0,12.5,-10,3.0,3.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,8.0,52.0,3.0588235294117645,12.1,59.6,3.5058823529411764,0.0839815009459743,W (+2),W (+2)
69.0,58.0,2023-03-11,22-307,NYK,LAC,1,34.13333333333333,3.0,8.0,.375,0.0,4.0,.000,1,1.0,1.000,1.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,7.0,5.2,0,4.0,3.0,0.75,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,4.0,54.0,3.176470588235294,4.8,57.8,3.4,0.0839815009459743,W (+2),W (+2)
70.0,59.0,2023-03-12,22-308,NYK,LAL,1,25.08333333333333,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,4.0,4.0,1.0,0.0,1.0,2.0,3.0,5.0,2.4,-5,1.0,1.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,76.0,4.470588235294118,2.4000000000000004,90.7,5.335294117647059,0.0839815009459743,L (-7),L (-7)
71.0,60.0,2023-03-14,22-310,NYK,POR,1,20.166666666666668,1.0,3.0,.333,1.0,3.0,.333,1,2.0,.500,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,-0.7,-11,0.0,0.0,,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-1.0,97.0,5.705882352941177,-1.0999999999999992,102.1,6.005882352941176,0.0839815009459743,L (-5),L (-5)
72.0,61.0,2023-03-18,22-314,NYK,DEN,1,20.08333333333333,3.0,7.0,.429,3.0,5.0,.600,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,7.0,+15,2.0,0.0,0.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,64.0,3.764705882352941,6.999999999999999,79.29999999999998,4.664705882352941,0.0839815009459743,L (-11),L (-11)
73.0,62.0,2023-03-20,22-316,NYK,MIN,1,20.683333333333334,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,3.9,-4,0.0,0.0,,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,6.0,67.0,3.941176470588236,3.9,93.7,5.511764705882353,0.0839815009459743,W (+4),W (+4)
74.0,63.0,2023-03-22,22-318,NYK,MIA,1,25.633333333333333,7.0,12.0,.583,6.0,10.0,.600,2,2.0,1.000,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,22.0,17.3,0,2.0,1.0,0.5,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,11.0,64.0,3.764705882352941,16.5,65.80000000000001,3.870588235294118,0.0839815009459743,W (+16),W (+16)
75.0,64.0,2023-03-23,22-319,NYK,ORL,1,38.41666666666666,10.0,18.0,.556,5.0,10.0,.500,0,0.0,,2.0,3.0,5.0,6.0,3.0,0.0,0.0,3.0,25.0,24.7,+17,8.0,5.0,0.625,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,21.0,55.0,3.235294117647059,24.7,63.0,3.7058823529411766,0.0839815009459743,W (+6),W (+6)
76.0,65.0,2023-03-27,22-323,NYK,HOU,1,37.7,5.0,12.0,.417,4.0,9.0,.444,0,0.0,,1.0,8.0,9.0,6.0,2.0,0.0,1.0,2.0,14.0,15.1,+13,3.0,1.0,0.3333333333333333,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,18.0,90.0,5.294117647058823,15.099999999999998,110.1,6.476470588235294,0.0839815009459743,L (-6),L (-6)
77.0,66.0,2023-03-29,22-325,NYK,MIA,1,36.0,8.0,14.0,.571,5.0,10.0,.500,2,3.0,.667,0.0,8.0,8.0,4.0,1.0,0.0,2.0,4.0,23.0,18.6,+3,4.0,3.0,0.75,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,17.0,47.0,2.764705882352941,17.8,55.6,3.2705882352941176,0.0839815009459743,L (-7),L (-7)
78.0,67.0,2023-03-31,22-327,NYK,CLE,1,35.983333333333334,4.0,9.0,.444,3.0,8.0,.375,3,3.0,1.000,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,14.0,12.2,0,1.0,1.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,8.0,89.0,5.235294117647059,11.0,91.4,5.376470588235295,0.0839815009459743,L (-5),L (-5)
79.0,68.0,2023-04-02,22-329,NYK,WAS,1,41.3,9.0,17.0,.529,6.0,11.0,.545,3,4.0,.750,0.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,27.0,21.2,+16,6.0,3.0,0.5,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,13.0,94.0,5.529411764705882,20.000000000000004,91.5,5.382352941176471,0.0839815009459743,W (+22),W (+22)
80.0,69.0,2023-04-05,22-332,NYK,IND,1,43.46666666666667,14.0,23.0,.609,5.0,13.0,.385,3,4.0,.750,2.0,4.0,6.0,5.0,3.0,0.0,1.0,2.0,36.0,32.4,+14,10.0,9.0,0.9,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,22.0,72.0,4.235294117647059,31.20000000000001,78.3,4.605882352941176,0.0839815009459743,W (+9),W (+9)
81.0,70.0,2023-04-07,22-334,NYK,NOP,1,32.95,5.0,11.0,.455,4.0,9.0,.444,0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,14.0,8.3,-5,2.0,1.0,0.5,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,73.0,4.294117647058823,8.299999999999999,71.00000000000001,4.176470588235295,0.0839815009459743,W (+14),W (+14)
82.0,71.0,2023-04-09,22-336,NYK,IND,1,31.9,8.0,13.0,.615,5.0,10.0,.500,1,1.0,1.000,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,22.0,16.9,+14,3.0,3.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,12.0,63.0,3.7058823529411766,16.5,76.8,4.517647058823529,0.0839815009459743,W (+9),W (+9)
